id:ID(symptoms)|name:STRING|label:STRING
51896|气管和心脏向患侧移位|症状
51897|催乳素水平升高|症状
51898|节律快于房扑（300～700次/分）|症状
51899|心房激动紊乱|症状
51900|心室律及脉搏不规则|症状
51902|肝脏迅速增大|症状
51903|突然极度烦躁不安|症状
51904|明显发绀|症状
51905|月经过少|症状
51906|上腹钝痛|症状
51907|脑脊液外观清亮|症状
51908|压力增高|症状
51909|细胞计数增多|症状
51910|蛋白正常或轻度增多|症状
51911|皮肤红斑|症状
51912|高热不退|症状
51913|呼吸运动受限|症状
51914|语颤减弱|症状
51915|软腭反射障碍|症状
51916|吃奶出现呛咳|症状
51917|喂奶后均吐|症状
51918|四肢瘫|症状
51919|各种不自主运动|症状
51920|情绪不稳定|症状
51922|上课思想不集中|症状
51923|便急|症状
51924|急性关节病|症状
51925|无尿或少尿|症状
51926|发热/寒战|症状
51927|扁桃体弥漫性红肿|症状
51929|双侧肾与输尿管积水|症状
51930|膀胱壁增厚|症状
51931|羊水量减少|症状
51932|面部表情少|症状
51933|关节挛缩|症状
51934|头发稀疏脱落|症状
51935|纤溶障碍|症状
51936|眼球运动不正常|症状
51937|炎性反应|症状
51938|腺泡萎缩|症状
51939|胰管蛋白栓|症状
51940|胎儿重度贫血|症状
51941|唇绀|症状
51942|四肢凉|症状
51943|指趾发绀|症状
51944|脉弱或摸不到|症状
51945|血压低或测不到|症状
51946|平衡问题|症状
51947|突发高热|症状
51948|器官损伤|症状
51950|不对称|症状
51952|不正常的汗味或尿味|症状
51953|腹痛钝痛|症状
51954|萎靡|症状
51955|症状不明显|症状
51956|胸骨短|症状
51957|乳头小|症状
51958|两乳头距离远|症状
51959|并出现交界性逸搏|症状
51961|偶尔心率可很慢|症状
51962|感知觉明显减退|症状
51964|缺乏自卫和防御能力|症状
51965|不知躲避危险|症状
51966|生活不能自理|症状
51967|突发严重疼痛|症状
51968|对惊恐发作的担心|症状
51969|担心在社交场合出丑|症状
51970|担心被弄脏|症状
51971|分离焦虑|症状
51972|担心体重增加|症状
51973|多种躯体不适|症状
51974|担心罹患重病|症状
51976|前列腺中度增大|症状
51977|困倦或意识不清|症状
51978|无法饮水|症状
51979|母乳喂养|症状
51980|体温≥39℃|症状
51981|相对性贫血|症状
51982|血培养阳性|症状
51983|白甲症|症状
51984|心前区搏动弥散|症状
51985|4/6～5/6级的喷射性收缩期杂音|症状
51986|耳部放射痛|症状
51987|常向尺侧偏移|症状
51988|肌腱牵拉脱位关节|症状
51989|关节发红|症状
51991|第一跖趾关节疼痛|症状
51992|单侧第一跖趾关节发作|症状
51993|单侧跗关节发作|症状
51994|非对称性肿胀|症状
51995|微生物培养呈阴性|症状
51996|质硬或溃疡包块|症状
51999|白细胞水平升高|症状
52000|肢带肌无力|症状
52001|腓肠肌肥大|症状
52002|肋间隙饱满|症状
52003|呼吸运动减弱|症状
52004|气管|症状
52005|纵隔及心脏向对侧移位|症状
52006|触诊语音震颤降低|症状
52007|叩诊有浊音或实音|症状
52008|听诊呼吸音减低或消失|症状
52009|咳白痰|症状
52010|严重痴呆|症状
52011|颈前淋巴结肿大伴触痛|症状
52012|消退后不脱屑|症状
52013|两肺喘鸣及啰音|症状
52014|循环不良|症状
52015|网织红细胞明显增加|症状
52016|核左移|症状
52018|生殖器和黏膜溃疡|症状
52019|不同程度发热|症状
52020|阑尾扩张|症状
52021|肝胆系统症状|症状
52024|皮肤干粗|症状
52025|毛发稀疏|症状
52026|和哮吼型咳嗽|症状
52027|骨骼肌活动后容易疲劳|症状
52028|焦痂|症状
52031|反复中枢性呼吸暂停|症状
52033|直肠壶腹部空虚|症状
52034|心前区搏动明显|症状
52035|第一心音减弱|症状
52037|双肺底湿啰音|症状
52040|内分泌功能紊乱|症状
52041|青春早熟|症状
52042|落后和生长矮小|症状
52043|全身性炎症反应|症状
52044|白细胞增加|症状
52045|中性粒细胞比例升高|症状
52046|中毒颗粒出现|症状
52047|轻度烦躁不安|症状
52048|呼吸和心率加快|症状
52049|肢端及全身皮肤温暖|症状
52050|血压正常或稍低|症状
52051|上腹部剧痛伴恶心|症状
52052|血尿淀粉酶增高|症状
52053|阵发性发绀|症状
52054|眼球不正常转动|症状
52055|呼吸暂定|症状
52056|肿瘤无明显界限|症状
52058|质软和易碎|症状
52059|胃灼热感|症状
52060|不随意运动迟缓|症状
52061|四肢运动障碍|症状
52062|关节过度强直|症状
52063|全身反射亢进|症状
52064|睡眠时有大量出汗|症状
52066|协调性受损（共济失调）|症状
52067|灰色假膜|症状
52068|特征性的靶型|症状
52069|虹膜样红斑|症状
52070|四肢感觉缺失|症状
52071|严重变形|症状
52072|残疾|症状
52073|丧失愉快感|症状
52074|感到悲伤|症状
52076|氨升高|症状
52077|尿酸升高|症状
52078|出生时身长正常|症状
52079|运动耐力下降|症状
52080|间接性胆红素升高|症状
52081|外周性水肿|症状
52083|老年|症状
52084|低出生体重|症状
52085|椎板棘突缺如|症状
52086|椎弓根间距增宽|症状
52088|精神淡漠|症状
52089|血尿素氮升高|症状
52090|血清肌酐＞176. 8μmol/L|症状
52091|心肌同工酶升高|症状
52092|血清胆红素＞34μmol/L|症状
52093|清蛋白降低|症状
52094|心功能衰竭|症状
52095|鼓膜变得浑浊且瘢痕化|症状
52096|颅内动脉瘤破裂|症状
52097|节段性肠壁增厚|症状
52098|血管纹理模糊|症状
52099|自发性出血|症状
52100|持续性病变|症状
52101|假性息肉|症状
52102|隐窝扭曲、变形|症状
52103|隐窝脓肿|症状
52104|杯状细胞减少|症状
52105|黏液性肉芽肿|症状
52106|肠管的狭窄、僵硬和内瘘|症状
52107|低血糖抽搐|症状
52108|、咳嗽|症状
52109|出现出血斑|症状
52110|严重口腔溃疡|症状
52111|巨大肿块|症状
52112|伴有不等量胸水|症状
52113|合并大量胸水|症状
52114|刺激性咳嗽|症状
52115|平卧困难|症状
52116|颈头面部及上肢水肿|症状
52118|严重智力迟缓|症状
52119|腮腺部位红肿、压痛|症状
52120|肝功能检查结果升高|症状
52121|PT/INR升高|症状
52123|纵膈肿块|症状
52124|肉芽肿改变|症状
52125|智能落后|症状
52126|黏膜粗糙|症状
52127|形成左心室功能不全|症状
52129|隔日发作一次|症状
52132|每隔二日发作一次|症状
52134|每天发作一次|症状
52135|无明显的寒战和出汗期|症状
52137|皮温增高|症状
52138|轻度肿胀|症状
52139|不能饮水|症状
52140|无力和食欲减退|症状
52141|前列腺部尿道扩张|症状
52142|远端尿道极细|症状
52143|膀胱边缘不光滑|症状
52144|有小梁小室形成|症状
52145|颈部淋巴病变|症状
52146|淋巴细胞性浸润|症状
52147|吞咽痛（吞咽疼痛）|症状
52148|呼吸节律不规则|症状
52149|瞳孔不等大|症状
52150|圆锥动脉干畸形|症状
52151|主动脉弓离断|症状
52152|智能发育迟缓|症状
52153|内脏的结节|症状
52154|肺 部可闻及细湿啰音|症状
52155|外周血白细胞减少|症状
52156|传导紊乱|症状
52157|持续性器官衰竭|症状
52158|显示脓毒症体征|症状
52159|生长激素反应峰值＜3 μg/L|症状
52161|皮肤湿疹|症状
52162|重度肝脏增大|症状
52163|低位不完全性肠梗阻|症状
52164|近端结肠扩张|症状
52165|盆腔无气体或少量气体|症状
52166|黏膜皱襞变粗|症状
52167|轻微腹胀|症状
52168|上腹部有轻微压痛|症状
52169|侧腹部叩诊浊音|症状
52170|暂时性尿白细胞增多|症状
52172|与婴儿难以维系亲密|症状
52173|恶病质表现|症状
52174|右上腹可触及的包块|症状
52175|蛋白质摄入不良|症状
52176|末梢循环障碍|症状
52177|口唇肢端青紫厥冷|症状
52178|呼吸表浅急促|症状
52179|少尿和无尿|症状
52180|升高的胆汁酸大于40µmol/L|症状
52181|血压测不出|症状
52183|肺部可闻湿啰音、痰鸣音|症状
52184|盆腔淋巴结肿大|症状
52185|咯血，|症状
52186|中央肿块|症状
52187|肺门淋巴结病|症状
52188|重叠感染|症状
52189|非特异性ST-T变化|症状
52190|血常规外周血象改变|症状
52191|有局部区域的感觉麻木|症状
52192|下肢的无力甚至瘫痪|症状
52193|头围迅速增大|症状
52195|颅缝分离|症状
52196|个性和情绪的改变|症状
52197|展神经麻痹|症状
52198|血浆CA125水平升高|症状
52199|轴索受损|症状
52201|剑突下压痛|症状
52202|临床维生素 B12 缺乏|症状
52205|气管偏移|症状
52206|眼球外突|症状
52207|基础代谢率增高|症状
52208|肝、脾可轻度肿大|症状
52209|酸中毒倾向|症状
52211|生长显著落后|症状
52212|氨基酸及磷酸排量增高|症状
52213|肾脏大小正常|症状
52214|心尖部收缩期双重搏动|症状
52215|颈动脉双重搏动|症状
52216|哭吵不安|症状
52217|唇周发绀|症状
52218|脑脊液脓性改变|症状
52219|功能状态受损|症状
52221|腹痛常为痉挛痛|症状
52223|黏液血便|症状
52224|体温在37. 5°以上|症状
52225|脉搏加快|症状
52226|血红蛋白＜100g/L|症状
52227|血沉＞30mm/h|症状
52228|精神失常|症状
52229|幻视|症状
52230|白细胞计数可升高|症状
52231|CRP可升高|症状
52232|血沉可加快|症状
52233|ESR 和 CRP 升高|症状
52234|颅骨缝裂开|症状
52235|叩诊有破壶音|症状
52236|哭闹不安|症状
52237|不肯吃奶|症状
52238|饮水后安静|症状
52239|轻微震颤|症状
52240|平衡障碍|症状
52241|明显步态异常|症状
52242|特征性的浊音|症状
52243|肺部叩诊鼓音或实音|症状
52244|呼吸音减低或消失|症状
52245|全身大汗淋漓|症状
52246|皮肤变冷|症状
52247|生活质量差|症状
52248|躯干性肥胖加重|症状
52249|不利的血脂谱|症状
52250|肌肉组织或肌力低|症状
52251|骨密度低|症状
52252|急性发病|症状
52254|严重的心动过速|症状
52255|可死于呼吸衰竭|症状
52256|干、湿啰音|症状
52257|增强病灶伴轻度水肿|症状
52258|典型血尿|症状
52259|侧腹/腹部包块三联征|症状
52262|小块色素脱失斑|症状
52263|血清间接胆红素增高|症状
52264|右肋脊角压痛|症状
52265|有可疑甲状腺功能低下|症状
52267|面肌异常|症状
52268|慢性失血|症状
52272|窒息，仅有轻度咳嗽|症状
52273|上肢运动神经元体征|症状
52274|肠梗阻临床症状|症状
52275|严重细菌感染|症状
52276|体重下降超过 10%|症状
52277|慢性腹泻超过 1 个月|症状
52278|红细胞增多|症状
52279|血黏度增高|症状
52280|不超过0. 2秒|症状
52282|屈肌比伸肌更易受累|症状
52283|上肢明显|症状
52284|意外事故|症状
52285|工作效率差|症状
52286|宫颈肿物|症状
52287|双眼球结合膜充血|症状
52288|全身大发作少见|症状
52289|婴儿痉挛|症状
52290|肌阵挛性发作|症状
52291|失张力性发作|症状
52292|复杂部分性发作|症状
52293|声哑|症状
52294|喉喘鸣|症状
52295|饮食困难|症状
52296|肾小球轻微病变|症状
52297|免疫功能下降|症状
52298|最终能站立和行走|症状
52299|浆膜充血|症状
52300|增厚|症状
52301|日常体力活动减少|症状
52303|因日常体力活动而加剧|症状
52304|细胞恶变|症状
52305|有明显的酸中毒|症状
52306|尿仍不能被酸化|症状
52307|pH＜5. 5|症状
52308|白天过度嗜睡|症状
52309|抗中性粒细胞抗体阴性|症状
52311|心率可达250次/分以上|症状
52312|活动后乏力|症状
52313|肌痛等上感症状|症状
52314|非特异性表现|症状
52315|呼吸快|症状
52316|逐渐出现啰音|症状
52317|持续性血小板减少|症状
52318|腰椎前突消失|症状
52319|大便每日数次|症状
52320|巨噬细胞、自然杀伤细胞|症状
52321|其他炎症细胞浸润心肌|症状
52322|体格检查多无阳性体征|症状
52323|呼吸、心跳停止|症状
52324|红斑样丘疹或斑块|症状
52325|出血性痂的皮损|症状
52326|不伴发热|症状
52327|僵硬小于30分钟|症状
52328|肺野肺血减少|症状
52329|肺动脉干凹陷|症状
52330|右房缘凸出明显|症状
52331|肾血流量减少|症状
52332|肾小球滤过率减低|症状
52333|不明原因关节肿胀|症状
52334|疼痛持续6周以上|症状
52335|有不祥的预感|症状
52336|β2-微球蛋白高于或等于 5.5 mg/L|症状
52337|β2-微球蛋白＜3.5 mg/L|症状
52338|白蛋白高于或等于 35 g/L|症状
52339|糖、氯化物均明显减低|症状
52340|直径很少超过3cm|症状
52342|边界不清楚|症状
52343|质地坚韧|症状
52344|心力衰竭症状|症状
52345|左室流出道杂音|症状
52346|不同程度的中毒症状|症状
52348|说话时语句含糊|症状
52349|肺部可闻及细湿啰音|症状
52350|长期咳嗽|症状
52351|下颌骨发育不全和腭裂|症状
52353|生殖器区域的扁平湿疣|症状
52354|突发性上消化道出血|症状
52355|微微隆起于皮肤|症状
52357|边界不规则|症状
52358|表面粗糙|症状
52359|呈灰褐色|症状
52360|单发或多发|症状
52361|每块直径约几毫米至5～6cm|症状
52362|瘀斑少见|症状
52363|症状性帕金森症|症状
52364|扁桃体包块|症状
52365|气道阻塞|症状
52366|躯干长而四肢短小|症状
52367|腹部膨隆|症状
52368|常有脐疝|症状
52369|辅助呼吸肌参与|症状
52370|肋间隙回缩|症状
52371|血容量低|症状
52373|心脏明显扩大|症状
52374|肺部出现湿啰音|症状
52375|肝、脾大|症状
52377|四肢水肿|症状
52378|明显体重增加|症状
52379|腰椎前突|症状
52380|腹部凸起|症状
52381|腱反射可有可无|症状
52382|血浆渗透压增高|症状
52383|睡眠鼾声|症状
52384|异常行为|症状
52385|网织红细胞＜1%|症状
52387|白细胞总数大多降低|症状
52388|正细胞|症状
52389|正色素性贫血|症状
52390|大细胞性正色素性贫血|症状
52391|肝大压痛|症状
52393|血管正常形态缺失|症状
52394|出血性炎症|症状
52395|舌肌束颤|症状
52396|腱反射常常消失|症状
52397|鼓膜红斑|症状
52398|孤立的恶心或呕吐|症状
52399|网膜周边部有色素变性|症状
52401|叩诊浊音|症状
52402|管性呼吸音|症状
52403|可闻啰音|症状
52404|无口渴|症状
52405|皮肤弹性降低|症状
52406|眼窝和前囟凹陷外|症状
52407|皮肤发花|症状
52408|指趾末端开始脱皮|症状
52409|PTH功能亢进|症状
52411|钙、磷代谢失常|症状
52412|呼吸频率突然加快|症状
52413|心率突然加快|症状
52414|骤发极度烦躁不安|症状
52415|颜面眼睑或双下肢水肿|症状
52416|排尿不尽|症状
52417|下腹不适|症状
52418|耻骨上区疼痛|症状
52419|外阴部湿疹|症状
52420|腹部波动性包块|症状
52421|病变对侧下部面肌麻痹|症状
52423|食欲增加|症状
52424|易于疲乏|症状
52426|右上腹或上腹部痛|症状
52427|肢体活动度减少|症状
52429|活动时疼痛|症状
52430|心房和心室扩张或肥大|症状
52431|肿大纵膈淋巴结|症状
52432|手足徐动型脑瘫|症状
52433|向上凝视麻痹|症状
52434|感觉神经性听力丧失|症状
52435|智力缺陷|症状
52436|夜间症状|症状
52437|粪便脂肪含量高于7 g/日|症状
52439|颤搐|症状
52441|周期性呕吐|症状
52443|良性阵发性斜颈|症状
52444|儿童良性阵发性眩晕|症状
52445|反复发作性的发热|症状
52447|体重减轻7kg|症状
52448|局部脑损害症状|症状
52449|局部脑损害|症状
52450|非对称性室间隔肥厚|症状
52451|肺部有结核病灶|症状
52452|脱水肌酐会升高|症状
52453|手掌及足底发红|症状
52454|双手足硬肿|症状
52455|肺呼吸音减弱|症状
52456|伴纵隔向健侧移位|症状
52458|反复晕厥|症状
52459|已有腹水|症状
52461|主胰管异常|症状
52462|夜间痛|症状
52463|伴有反酸|症状
52464|伴胃灼热|症状
52465|长期反流史|症状
52466|结肠蠕动增加|症状
52467|肠腔内压升高|症状
52468|少量正常粪便|症状
52469|粪便中出现血迹|症状
52470|边缘性红斑|症状
52471|眼睛偏斜|症状
52473|颈后仰|症状
52474|舌咽肌张力障碍|症状
52475|临床起病多急骤|症状
52476|咳嗽不重|症状
52477|无痰|症状
52478|有痰呈铁锈色|症状
52479|吞咽反射|症状
52480|声门关闭|症状
52481|呼吸困难或暂停|症状
52482|瞳孔光反射消失|症状
52483|前囟紧张|症状
52484|伴失血性贫血|症状
52485|高渗血症|症状
52486|高渗透性利尿|症状
52487|血补体C3持续低下|症状
52488|清痰|症状
52489|咽部水泡|症状
52491|生殖器溃疡|症状
52492|皮肤破损|症状
52493|眼部病变|症状
52494|上呼吸道症状|症状
52495|活动性出血性溃疡|症状
52497|弥漫性捻发感|症状
52498|强迫思维|症状
52499|强迫性思维|症状
52500|复杂而危重|症状
52501|突发腰痛|症状
52502|出现血尿|症状
52503|血尿加重|症状
52504|血痰|症状
52505|大量痰液|症状
52507|呼吸音降低|症状
52508|细小湿啰音或哮鸣音|症状
52509|非活动性出血|症状
52510|模糊|症状
52511|可触摸到的淋巴结|症状
52513|假膜形成|症状
52514|全身肌阵挛|症状
52516|上腹剧痛放射至背部|症状
52517|脐周皮肤变色|症状
52518|两侧肋腹皮肤变色|症状
52519|睾丸肿大|症状
52520|明显的哮鸣|症状
52522|腹膜后肿块|症状
52523|开放侧支血管内漏|症状
52524|布鲁金斯基氏征阳|症状
52526|血浆维生素A水平剧增|症状
52527|溶骨性病灶|症状
52528|躯体感觉性发作|症状
52530|麻木及疼痛|症状
52531|眩晕性发作|症状
52532|颈强直加重|症状
52533|背肌僵硬甚至角弓反张|症状
52534|背肌僵硬|症状
52535|黏膜苍白|症状
52536|足擦地面|症状
52537|足拖行|症状
52538|擦脚|症状
52539|肛门包块|症状
52540|肺瘀血|症状
52541|哭声弱或低下|症状
52542|吸吮困难|症状
52543|全身及四肢冰冷|症状
52544|咀嚼肌强直|症状
52545|日间小睡|症状
52546|肝脏转氨酶升高|症状
52547|不发热|症状
52548|体温低于正常|症状
52550|通常与持续的右上腹痛|症状
52551|不明确且不具有特异性|症状
52553|反复发作性肉眼血尿|症状
52554|无水肿、高血压|症状
52555|血清C3正常|症状
52556|直肠静脉扩张|症状
52557|咀嚼肌收缩|症状
52558|反复有痰咳嗽|症状
52560|全身重度弛缓|症状
52562|自主神经功能衰竭|症状
52563|红斑性口炎|症状
52564|糜烂性病变|症状
52565|明显溃疡|症状
52566|肿瘤光滑|症状
52567|呈分叶状|症状
52568|坚实|症状
52569|边缘不清楚|症状
52571|颈静脉有明显的搏动（a波）|症状
52572|偶有鼻出血|症状
52573|右脚踝红肿发热|症状
52574|背屈时疼痛剧烈|症状
52575|间断性发热|症状
52576|N正常|症状
52577|B明显增加|症状
52578|N/B降低|症状
52579|B%可增高|症状
52580|PT延长|症状
52581|抗凝血酶低|症状
52582|大叶实变伴脓胸|症状
52583|胃十二指肠出血|症状
52584|腹部或睾丸肿块|症状
52585|肾脏肿大|症状
52586|皮肤浸润|症状
52587|黄疸及肝、脾大|症状
52589|急性加重频繁|症状
52590|夜间症状频繁|症状
52591|指压后皮肤苍白|症状
52592|艾森曼格综合征|症状
52593|肺动脉主支增粗|症状
52594|肺外周血管影很少|症状
52595|肺动脉段明显突出|症状
52596|肺野明显充血|症状
52597|左、右心室增大|症状
52598|矮身材|症状
52599|胸部畸形|症状
52600|上视不能|症状
52602|神经毒性作用|症状
52603|意识完全丧失|症状
52605|无基线意识恢复|症状
52607|胆囊周围组织出现气体|症状
52608|黏膜出血|症状
52609|无痛生殖器硬下疳|症状
52610|显而易见的肿物|症状
52611|环形斑块|症状
52613|打孔样病损|症状
52615|心率加快，可达150 - 200次/分|症状
52616|粗湿啰音|症状
52617|血小板下降|症状
52618|凝血酶原时间延长|症状
52619|DIC及肝功能损害|症状
52620|体温可达39 -40°C|症状
52621|四肢肌肉酸痛|症状
52622|皮肤外观正常|症状
52623|毛发增生|症状
52625|生长发育延迟甚至退步|症状
52626|骨缝分离|症状
52627|两眼太阳落山征|症状
52628|味觉改变|症状
52629|中耳渗液|症状
52630|神经元线粒体肿胀|症状
52631|进行性耳聋|症状
52632|布鲁金斯基氏征|症状
52633|搏动性腹部包块|症状
52634|外伤后出血不止|症状
52635|血小板明显降低|症状
52636|少于3处分支胰管异常|症状
52637|Hb H（β4）4%～20%|症状
52638|双肺过度充气|症状
52639|持续胸痛|症状
52640|单侧下叶浸润|症状
52641|病变广泛|症状
52642|前晕厥|症状
52643|抬头无力|症状
52644|舌伸出口外|症状
52645|舒张功能障碍|症状
52646|心律失常引起|症状
52647|脱屑|症状
52648|胆汁淤滞性黄疸|症状
52649|导致言语不清|症状
52650|鼻黏膜红肿|症状
52651|假性脑膜|症状
52652|颌肌疼痛|症状
52654|发病前有链球菌的感染|症状
52656|蓝色出血结节|症状
52657|出现交界性逸搏|症状
52658|反射增强|症状
52659|动静脉压迹|症状
52660|心率大多超过180次/分|症状
52661|偶尔可达300次/分|症状
52663|骨髓增生明显活跃|症状
52664|巨核细胞减少|症状
52665|体外培养CFU-GM呈自发性生长|症状
52666|对GM-CSF刺激敏感性增高|症状
52667|对化疗反应不敏感|症状
52668|生存期短|症状
52669|眼位异常|症状
52670|副蛋白水平稳定 IgG＜70 g/L、IgA＜50|000 mg/L (＜50 g/L)|症状
52671|血红蛋白＞10 g/L|症状
52672|血清钙正常|症状
52673|血清肌酐＜176.8 μmol/L (＜2 mg/dL)|症状
52674|血嗜酸性粒细胞增多|症状
52675|肺部体征不明显|症状
52677|弥漫性或局限性压痛|症状
52678|细胞基质炎性改变|症状
52679|席纹状纤维化|症状
52681|常言语不清|症状
52682|体重增加减少|症状
52683|运动病|症状
52684|过度流涎|症状
52685|社交不能|症状
52686|发作性呕吐|症状
52687|血氨显著升高|症状
52688|突然起病|症状
52689|语言发育障碍|症状
52690|病理性模仿|症状
52691|重复言语|症状
52692|语法和词汇缺乏|症状
52693|轻度全身症状|症状
52694|骨盆带肌无力|症状
52696|行走慢|症状
52697|左右摇摆如鸭|症状
52698|鸭步|症状
52699|喘息症状明显|症状
52701|可闻及少许中水泡音|症状
52702|排痰性咳嗽|症状
52703|持续性全身淋巴结肿大|症状
52705|初为干咳|症状
52706|很快转为顽固性剧咳|症状
52707|百日咳样咳嗽|症状
52708|咳少量黏痰|症状
52709|偶见痰中带血丝或血块|症状
52710|少汗|症状
52711|皮肤干燥苍白|症状
52712|声门及声门下狭窄|症状
52713|血管分布异常|症状
52714|醋酸白表现|症状
52715|肉眼可见的外生病灶|症状
52716|外伤手术后出血不止|症状
52717|肺胸膜积液|症状
52718|眼球运动疼痛|症状
52719|肢体和步态共济失调|症状
52720|肾脏症状|症状
52721|单侧或双侧性头痛|症状
52724|易惊|症状
52725|肢体抖动|症状
52726|共济失 调|症状
52727|睑裂呈水平线|症状
52728|不同程度的小眼至无眼|症状
52729|跨步大|症状
52730|举腿高|症状
52731|落足用力过度|症状
52732|面部表情减少|症状
52733|肌张力障碍|症状
52734|舞蹈样动作|症状
52735|掌跖角化性丘疹及凹陷|症状
52736|肌细胞功能障碍|症状
52737|腹膜炎的临床特点|症状
52738|.吸收不良|症状
52740|肝酶在急性期有所升高|症状
52741|胆红素的升高|症状
52742|活动耐力差|症状
52744|全身中毒症状|症状
52745|大便带血|症状
52746|皮肤、巩膜黄染|症状
52747|小便深黄|症状
52748|无发热|症状
52749|直径一般在3～5cm|症状
52750|中上腹不适|症状
52751|尖锐胸痛|症状
52752|头发由黑变黄|症状
52753|皮肤白皙|症状
52754|自主神经紊乱|症状
52755|慢性疼痛|症状
52756|胰腺分叶|症状
52757|面部皮疹|症状
52758|肝脏和淋巴结增大|症状
52759|血清CK增高|症状
52760|肌纤维膜和肌束膜增生|症状
52761|脑回发育不良|症状
52762|白质密度降低|症状
52763|小脑发育不良|症状
52764|左下腹触痛明显|症状
52765|肌紧张|症状
52766|硬管状结肠|症状
52767|极度病态|症状
52768|倦怠乏力|症状
52769|吸气费力|症状
52770|常伴烦躁|症状
52771|两肺广泛间质浸润|症状
52772|奇静脉扩张|症状
52773|胸膜反应或有少量积液|症状
52775|大量胃肠道出血|症状
52777|泪膜破裂时间小于7秒可|症状
52779|咳黏液脓痰|症状
52780|分叶核白细胞比例升高|症状
52781|轻度白细胞升高|症状
52782|阑尾壁增厚|症状
52783|壁增强|症状
52784|周围组织炎性改变|症状
52785|轻度间断出血|症状
52786|明显的脑膜刺激征|症状
52788|轻度氨基酸尿|症状
52789|小眼畸形|症状
52790|两侧内眦赘皮|症状
52791|鼻梁细长及隆起|症状
52792|鼻孔常向上翻|症状
52793|平坦空虚感|症状
52794|果酱样大便|症状
52795|腹部触及包块|症状
52796|肉芽肿炎症|症状
52797|皮质萎缩|症状
52799|空腹出现低血糖|症状
52800|肛周受累|症状
52801|反复惊厥|症状
52802|对光、声音、气味不耐受|症状
52803|、厌食及恶心|症状
52804|视觉和听觉功能障碍|症状
52805|皮肤色素沉着过度|症状
52806|擦烂性皮损|症状
52807|阴离子间隙增加|症状
52808|眼充血（结膜炎）|症状
52809|压迫症状|症状
52810|单纯乳房早发育|症状
52812|单纯阴毛早现|症状
52813|单纯早初潮|症状
52814|广泛喘鸣|症状
52815|肝增大|症状
52817|线粒体肿胀和变形|症状
52818|线粒体嵴可消失|症状
52819|IgG4升高|症状
52820|淋巴滤泡|症状
52822|腐臭味较难忍受|症状
52823|皮肤黏膜干燥|症状
52824|ALT增高|症状
52825|类狼疮反应|症状
52826|血Phe浓度下降|症状
52827|视力和听觉减退|症状
52828|结肠扩张（膨胀）|症状
52830|免疫反应|症状
52831|出现可触及肿物|症状
52832|血小板＜20×109/L|症状
52833|肾功能严重损害|症状
52834|苯丙氨酸缺乏|症状
52835|强烈的服药欲望|症状
52836|明显的库欣貌|症状
52837|肌肉萎缩无力|症状
52838|伤口愈合不良|症状
52839|尿中失钾|症状
52840|高尿钙|症状
52841|精神欣快感|症状
52842|诱发结核灶活动|症状
52843|下巴疼痛|症状
52844|秃发|症状
52845|继发性细菌感染|症状
52846|神经精神紊乱|症状
52848|抑制骨髓使血小板减少|症状
52849|增加代偿功能|症状
52850|刺激造血|症状
52851|肺部炎症|症状
52852|血压骤降|症状
52853|血小板 减少|症状
52855|肝肾损伤|症状
52856|血苯丙氨酸浓度下降|症状
52857|局部神经功能障碍|症状
52858|腹部或盆腔疼痛|症状
52859|不能解释的体重降低|症状
52860|新发神经系统症状|症状
52861|胆囊壁黏膜萎缩|症状
52863|碱性磷酸酶水平升高|症状
52864|全身发热|症状
52865|累及真声带（声门型喉癌）|症状
52866|腹部扪及包块|症状
52867|恶心或呕吐|症状
52868|持续咳嗽|症状
52869|体重减低|症状
52870|新发的神经系统症状|症状
52871|舌根部肿物|症状
52872|颈部包块|症状
52873|膀胱疼痛|症状
55397|肺表面活性物质缺失|症状
55398|间质水肿|症状
55399|肺泡群萎陷|症状
55400|肺血流量减少|症状
55401|喘息样呼吸|症状
55402|胸膜摩|症状
55403|烦躁不安谵妄|症状
55404|变得焦虑|症状
55405|手足抽搐|症状
55406|严重的呼吸困难|症状
55407|气短咳嗽|症状
55408|小动脉充血|症状
55409|肺泡细胞肿胀|症状
55410|血管通透性增高|症状
55411|血管内壁增厚|症状
55412|肺泡间隔增厚|症状
55413|寒战高热胸痛|症状
55414|痰量多|症状
55415|肺泡壁坏死|症状
55416|肺泡内出血|症状
55417|双肺布满对称性湿音|症状
55419|肺门淋巴结肿大|症状
55420|剧烈咳嗽|症状
55421|鼻腔及咽粘膜充血|症状
55422|少量单核细胞浸润|症状
55423|全身中毒|症状
55424|恢复期脱屑|症状
55425|全身中毒症状严重|症状
55426|电解质和酸碱平衡失调|症状
55427|小气道内分泌物增加|症状
55428|过度充气|症状
55429|急性肺瘀血|症状
55430|肺间质水肿与出血|症状
55431|内脏充血|症状
55432|肺间质水肿|症状
55433|口腔咽喉灼痛|症状
55434|情绪易激动|症状
55435|痰中带血丝或小血块|症状
55436|血液经咳嗽|症状
55438|轻度呼吸道症状|症状
55439|急起高热乏力|症状
55440|咳嗽发热|症状
55441|全身酸软|症状
55442|头昏嗜睡|症状
55443|血氧含量下降|症状
55446|呼气性呻吟|症状
55447|发展快|症状
55448|多呈高热|症状
55449|中毒症状明显|症状
55450|黏膜柔嫩|症状
55451|黏膜腺分泌不足|症状
55452|喉软骨柔软|症状
