:START_ID(disease)|:END_ID(drug)|type:STRING|name:STRING
4674|9825|常用药品|常用药品
6967|11834|常用药品|常用药品
3381|11484|常用药品|常用药品
5377|8909|常用药品|常用药品
3672|10920|常用药品|常用药品
2632|9856|常用药品|常用药品
2842|9976|常用药品|常用药品
7472|11042|常用药品|常用药品
8399|10488|常用药品|常用药品
6997|11472|常用药品|常用药品
4278|9829|常用药品|常用药品
958|12110|常用药品|常用药品
2287|10866|常用药品|常用药品
6033|9414|常用药品|常用药品
6113|12156|常用药品|常用药品
2425|10358|常用药品|常用药品
1315|11557|常用药品|常用药品
4881|12403|常用药品|常用药品
7954|8985|常用药品|常用药品
4509|9692|常用药品|常用药品
1435|11824|常用药品|常用药品
2777|11626|常用药品|常用药品
1353|11318|常用药品|常用药品
4665|11318|常用药品|常用药品
6140|9501|常用药品|常用药品
1006|12234|常用药品|常用药品
7497|8985|常用药品|常用药品
3832|10391|常用药品|常用药品
1699|10407|常用药品|常用药品
3080|9787|常用药品|常用药品
4294|12491|常用药品|常用药品
3322|11744|常用药品|常用药品
579|9501|常用药品|常用药品
1446|9472|常用药品|常用药品
740|11068|常用药品|常用药品
5010|9434|常用药品|常用药品
8252|11638|常用药品|常用药品
8565|12524|常用药品|常用药品
3898|9027|常用药品|常用药品
3692|9499|常用药品|常用药品
637|11638|常用药品|常用药品
4172|11886|常用药品|常用药品
6815|11977|常用药品|常用药品
7150|9052|常用药品|常用药品
2065|10944|常用药品|常用药品
6020|10043|常用药品|常用药品
7180|12178|常用药品|常用药品
7580|9451|常用药品|常用药品
6869|8823|常用药品|常用药品
4283|10133|常用药品|常用药品
167|10016|常用药品|常用药品
8160|10010|常用药品|常用药品
5593|10053|常用药品|常用药品
8074|12208|常用药品|常用药品
8297|8947|常用药品|常用药品
367|10945|常用药品|常用药品
8373|8960|常用药品|常用药品
2610|11545|常用药品|常用药品
657|9052|常用药品|常用药品
5688|12494|常用药品|常用药品
6351|12473|常用药品|常用药品
7280|12159|常用药品|常用药品
5423|10816|常用药品|常用药品
8532|11220|常用药品|常用药品
1855|10003|常用药品|常用药品
1189|11728|常用药品|常用药品
3565|12485|常用药品|常用药品
1547|11555|常用药品|常用药品
2689|11461|常用药品|常用药品
3738|9434|常用药品|常用药品
6834|11588|常用药品|常用药品
4258|12524|常用药品|常用药品
3353|9103|常用药品|常用药品
3666|10043|常用药品|常用药品
5722|9425|常用药品|常用药品
1531|11033|常用药品|常用药品
4984|11668|常用药品|常用药品
6442|9042|常用药品|常用药品
245|10358|常用药品|常用药品
5369|11772|常用药品|常用药品
8284|11503|常用药品|常用药品
3137|11477|常用药品|常用药品
7244|9375|常用药品|常用药品
1814|10003|常用药品|常用药品
5057|12198|常用药品|常用药品
3398|11761|常用药品|常用药品
4874|12403|常用药品|常用药品
3262|12327|常用药品|常用药品
3921|12159|常用药品|常用药品
2884|10743|常用药品|常用药品
7829|9121|常用药品|常用药品
8492|9666|常用药品|常用药品
5674|10267|常用药品|常用药品
7351|10863|常用药品|常用药品
7946|9121|常用药品|常用药品
6722|9434|常用药品|常用药品
4573|9383|常用药品|常用药品
1051|10900|常用药品|常用药品
5199|11092|常用药品|常用药品
2341|11017|常用药品|常用药品
4144|12618|常用药品|常用药品
7741|9281|常用药品|常用药品
6333|10313|常用药品|常用药品
5447|9783|常用药品|常用药品
1691|9466|常用药品|常用药品
501|11529|常用药品|常用药品
1842|12314|常用药品|常用药品
5202|9037|常用药品|常用药品
5311|9929|常用药品|常用药品
5914|9110|常用药品|常用药品
1665|10025|常用药品|常用药品
5132|12019|常用药品|常用药品
1648|12076|常用药品|常用药品
1878|8958|常用药品|常用药品
3215|11306|常用药品|常用药品
3730|12277|常用药品|常用药品
6167|10844|常用药品|常用药品
1533|11258|常用药品|常用药品
5107|11977|常用药品|常用药品
6224|12243|常用药品|常用药品
460|11521|常用药品|常用药品
8153|12161|常用药品|常用药品
4058|12492|常用药品|常用药品
5636|9856|常用药品|常用药品
2621|8815|常用药品|常用药品
4650|12491|常用药品|常用药品
6084|9555|常用药品|常用药品
6986|11962|常用药品|常用药品
1953|12576|常用药品|常用药品
7474|12037|常用药品|常用药品
8389|9394|常用药品|常用药品
5093|10406|常用药品|常用药品
8749|9633|常用药品|常用药品
1575|8815|常用药品|常用药品
848|8996|常用药品|常用药品
5332|12188|常用药品|常用药品
7234|10137|常用药品|常用药品
7461|10825|常用药品|常用药品
8801|12121|常用药品|常用药品
6876|10621|常用药品|常用药品
8232|10032|常用药品|常用药品
801|10447|常用药品|常用药品
6287|10616|常用药品|常用药品
4021|12403|常用药品|常用药品
4798|10380|常用药品|常用药品
2645|11426|常用药品|常用药品
88|11483|常用药品|常用药品
8297|11641|常用药品|常用药品
5724|11357|常用药品|常用药品
8262|9375|常用药品|常用药品
3580|10953|常用药品|常用药品
5360|9288|常用药品|常用药品
5712|9466|常用药品|常用药品
6475|12576|常用药品|常用药品
7879|10358|常用药品|常用药品
455|11359|常用药品|常用药品
80|11971|常用药品|常用药品
3825|8935|常用药品|常用药品
7681|11643|常用药品|常用药品
4270|11428|常用药品|常用药品
6874|9425|常用药品|常用药品
904|10835|常用药品|常用药品
8412|12494|常用药品|常用药品
7382|9002|常用药品|常用药品
2658|10399|常用药品|常用药品
5021|9376|常用药品|常用药品
2214|11152|常用药品|常用药品
3189|9987|常用药品|常用药品
5041|9963|常用药品|常用药品
7681|10791|常用药品|常用药品
7027|11977|常用药品|常用药品
7598|12159|常用药品|常用药品
4145|9129|常用药品|常用药品
8679|9212|常用药品|常用药品
8539|11728|常用药品|常用药品
7323|9275|常用药品|常用药品
7653|11238|常用药品|常用药品
7714|9959|常用药品|常用药品
7065|10125|常用药品|常用药品
4653|11700|常用药品|常用药品
5316|11620|常用药品|常用药品
1103|9885|常用药品|常用药品
2039|11727|常用药品|常用药品
3366|10391|常用药品|常用药品
6796|12344|常用药品|常用药品
8001|9009|常用药品|常用药品
6505|11727|常用药品|常用药品
2971|10091|常用药品|常用药品
8022|9317|常用药品|常用药品
8097|10358|常用药品|常用药品
7868|11453|常用药品|常用药品
1861|12188|常用药品|常用药品
8100|10290|常用药品|常用药品
5733|10920|常用药品|常用药品
2345|8932|常用药品|常用药品
3449|9677|常用药品|常用药品
2708|9434|常用药品|常用药品
8137|9414|常用药品|常用药品
706|10742|常用药品|常用药品
3347|11940|常用药品|常用药品
2459|11016|常用药品|常用药品
7098|10863|常用药品|常用药品
5435|12447|常用药品|常用药品
1165|12554|常用药品|常用药品
5168|8960|常用药品|常用药品
8682|9037|常用药品|常用药品
4047|9448|常用药品|常用药品
8732|12159|常用药品|常用药品
4310|9758|常用药品|常用药品
1406|11265|常用药品|常用药品
5752|11700|常用药品|常用药品
90|11971|常用药品|常用药品
2894|10995|常用药品|常用药品
7456|10720|常用药品|常用药品
8775|11037|常用药品|常用药品
2048|10475|常用药品|常用药品
3891|10272|常用药品|常用药品
5239|12538|常用药品|常用药品
7010|11977|常用药品|常用药品
2084|10944|常用药品|常用药品
8383|8960|常用药品|常用药品
8190|9993|常用药品|常用药品
3846|10960|常用药品|常用药品
6443|10488|常用药品|常用药品
3893|8860|常用药品|常用药品
8747|9944|常用药品|常用药品
2776|9392|常用药品|常用药品
1588|11017|常用药品|常用药品
64|12003|常用药品|常用药品
3645|8909|常用药品|常用药品
5069|11047|常用药品|常用药品
5265|8932|常用药品|常用药品
2042|10945|常用药品|常用药品
570|10282|常用药品|常用药品
4942|12159|常用药品|常用药品
8521|9868|常用药品|常用药品
2925|10742|常用药品|常用药品
4300|11056|常用药品|常用药品
6721|10218|常用药品|常用药品
2593|11298|常用药品|常用药品
152|11298|常用药品|常用药品
2289|9856|常用药品|常用药品
1675|10377|常用药品|常用药品
4055|12191|常用药品|常用药品
4732|12274|常用药品|常用药品
5045|12327|常用药品|常用药品
5738|9340|常用药品|常用药品
6360|10879|常用药品|常用药品
5250|10856|常用药品|常用药品
5602|11966|常用药品|常用药品
668|11016|常用药品|常用药品
6485|11876|常用药品|常用药品
1440|9663|常用药品|常用药品
986|9856|常用药品|常用药品
2210|12494|常用药品|常用药品
3439|9464|常用药品|常用药品
6089|10481|常用药品|常用药品
7422|10091|常用药品|常用药品
2452|8932|常用药品|常用药品
5143|11744|常用药品|常用药品
1769|9833|常用药品|常用药品
7734|12311|常用药品|常用药品
8234|9317|常用药品|常用药品
7890|12053|常用药品|常用药品
7562|9281|常用药品|常用药品
5134|11551|常用药品|常用药品
8357|10290|常用药品|常用药品
8682|9002|常用药品|常用药品
8003|10613|常用药品|常用药品
7300|9561|常用药品|常用药品
4874|11917|常用药品|常用药品
1163|10450|常用药品|常用药品
6275|10945|常用药品|常用药品
3084|11065|常用药品|常用药品
1990|9125|常用药品|常用药品
2952|11950|常用药品|常用药品
1424|12087|常用药品|常用药品
7705|10358|常用药品|常用药品
2388|11017|常用药品|常用药品
2475|9753|常用药品|常用药品
6741|11876|常用药品|常用药品
5088|11971|常用药品|常用药品
4368|9129|常用药品|常用药品
4603|9041|常用药品|常用药品
5356|12400|常用药品|常用药品
6200|10920|常用药品|常用药品
7632|9007|常用药品|常用药品
1266|9375|常用药品|常用药品
6947|11860|常用药品|常用药品
7465|12463|常用药品|常用药品
7394|11626|常用药品|常用药品
8223|12534|常用药品|常用药品
838|10807|常用药品|常用药品
5342|11588|常用药品|常用药品
7721|9375|常用药品|常用药品
1381|11854|常用药品|常用药品
2404|11744|常用药品|常用药品
4063|12289|常用药品|常用药品
1239|12323|常用药品|常用药品
4204|12454|常用药品|常用药品
5812|10979|常用药品|常用药品
8405|11638|常用药品|常用药品
4364|9927|常用药品|常用药品
2937|12159|常用药品|常用药品
2387|11170|常用药品|常用药品
4636|9519|常用药品|常用药品
3948|11695|常用药品|常用药品
5798|11410|常用药品|常用药品
6800|11732|常用药品|常用药品
782|9489|常用药品|常用药品
5049|10845|常用药品|常用药品
6295|10215|常用药品|常用药品
7666|12492|常用药品|常用药品
8308|9007|常用药品|常用药品
1827|12188|常用药品|常用药品
3850|11235|常用药品|常用药品
3171|11824|常用药品|常用药品
4022|11977|常用药品|常用药品
943|10953|常用药品|常用药品
6495|10742|常用药品|常用药品
5216|12616|常用药品|常用药品
7493|10054|常用药品|常用药品
4620|11638|常用药品|常用药品
3279|9392|常用药品|常用药品
8630|9924|常用药品|常用药品
622|9434|常用药品|常用药品
1407|11306|常用药品|常用药品
3872|8815|常用药品|常用药品
3794|12159|常用药品|常用药品
1574|10953|常用药品|常用药品
1074|11977|常用药品|常用药品
8638|12101|常用药品|常用药品
3251|11427|常用药品|常用药品
1186|11222|常用药品|常用药品
4132|9397|常用药品|常用药品
7626|11050|常用药品|常用药品
101|9434|常用药品|常用药品
4549|9633|常用药品|常用药品
5228|9663|常用药品|常用药品
5112|11819|常用药品|常用药品
4399|11092|常用药品|常用药品
6291|11962|常用药品|常用药品
7754|10524|常用药品|常用药品
1022|11917|常用药品|常用药品
3289|11495|常用药品|常用药品
7298|10401|常用药品|常用药品
2735|9378|常用药品|常用药品
5051|9426|常用药品|常用药品
2347|11017|常用药品|常用药品
2563|9856|常用药品|常用药品
5253|11700|常用药品|常用药品
7902|8814|常用药品|常用药品
8240|10245|常用药品|常用药品
4896|8958|常用药品|常用药品
2|9833|常用药品|常用药品
8474|11238|常用药品|常用药品
7252|9876|常用药品|常用药品
6785|9719|常用药品|常用药品
7762|12184|常用药品|常用药品
7743|10669|常用药品|常用药品
1930|10267|常用药品|常用药品
4379|11092|常用药品|常用药品
5452|9414|常用药品|常用药品
7214|8893|常用药品|常用药品
8022|11557|常用药品|常用药品
4986|11638|常用药品|常用药品
2877|9561|常用药品|常用药品
6181|11448|常用药品|常用药品
4421|9833|常用药品|常用药品
7470|12524|常用药品|常用药品
1385|10025|常用药品|常用药品
8171|10987|常用药品|常用药品
6|9084|常用药品|常用药品
7722|12254|常用药品|常用药品
5758|9335|常用药品|常用药品
2531|9514|常用药品|常用药品
591|12524|常用药品|常用药品
2307|9451|常用药品|常用药品
3460|9434|常用药品|常用药品
4779|11876|常用药品|常用药品
5188|9535|常用药品|常用药品
5681|9509|常用药品|常用药品
8200|9466|常用药品|常用药品
4726|11916|常用药品|常用药品
2650|8975|常用药品|常用药品
2436|8815|常用药品|常用药品
624|11099|常用药品|常用药品
4654|10911|常用药品|常用药品
7808|9317|常用药品|常用药品
6777|11620|常用药品|常用药品
3270|12485|常用药品|常用药品
5325|12208|常用药品|常用药品
6713|9251|常用药品|常用药品
79|11094|常用药品|常用药品
5583|11038|常用药品|常用药品
3037|9921|常用药品|常用药品
7851|10979|常用药品|常用药品
1970|10221|常用药品|常用药品
5629|11638|常用药品|常用药品
267|9216|常用药品|常用药品
8602|11823|常用药品|常用药品
8568|9833|常用药品|常用药品
7058|12184|常用药品|常用药品
7682|11017|常用药品|常用药品
2319|10961|常用药品|常用药品
2516|9896|常用药品|常用药品
5789|9434|常用药品|常用药品
7011|11977|常用药品|常用药品
1925|11258|常用药品|常用药品
8127|12159|常用药品|常用药品
4164|12447|常用药品|常用药品
1754|11981|常用药品|常用药品
2339|8932|常用药品|常用药品
6949|12240|常用药品|常用药品
2628|12184|常用药品|常用药品
2970|10091|常用药品|常用药品
7435|10509|常用药品|常用药品
2245|9954|常用药品|常用药品
2719|12265|常用药品|常用药品
7213|9434|常用药品|常用药品
1697|11202|常用药品|常用药品
6986|10177|常用药品|常用药品
4894|11129|常用药品|常用药品
5432|10979|常用药品|常用药品
6927|10127|常用药品|常用药品
1738|12058|常用药品|常用药品
8770|12058|常用药品|常用药品
3423|12364|常用药品|常用药品
7091|9329|常用药品|常用药品
1491|9148|常用药品|常用药品
5425|12159|常用药品|常用药品
6979|9911|常用药品|常用药品
7348|11291|常用药品|常用药品
5276|9317|常用药品|常用药品
2386|11306|常用药品|常用药品
6155|11092|常用药品|常用药品
7256|9751|常用药品|常用药品
18|11744|常用药品|常用药品
2176|9896|常用药品|常用药品
4863|10742|常用药品|常用药品
4994|9084|常用药品|常用药品
8231|11131|常用药品|常用药品
1531|11065|常用药品|常用药品
790|9833|常用药品|常用药品
880|8932|常用药品|常用药品
2216|12507|常用药品|常用药品
5783|11273|常用药品|常用药品
8161|9660|常用药品|常用药品
4027|10025|常用药品|常用药品
2666|11524|常用药品|常用药品
5809|9472|常用药品|常用药品
201|10177|常用药品|常用药品
5802|9595|常用药品|常用药品
8328|9758|常用药品|常用药品
6230|10481|常用药品|常用药品
1607|12545|常用药品|常用药品
2552|10358|常用药品|常用药品
2624|12184|常用药品|常用药品
8117|11822|常用药品|常用药品
3801|9667|常用药品|常用药品
5035|11977|常用药品|常用药品
3531|12086|常用药品|常用药品
2302|10722|常用药品|常用药品
1629|10776|常用药品|常用药品
3246|10944|常用药品|常用药品
7337|11744|常用药品|常用药品
2630|11016|常用药品|常用药品
762|8844|常用药品|常用药品
5843|8959|常用药品|常用药品
1881|12418|常用药品|常用药品
993|10025|常用药品|常用药品
4322|10529|常用药品|常用药品
1318|11916|常用药品|常用药品
8164|9317|常用药品|常用药品
3943|10879|常用药品|常用药品
6654|11017|常用药品|常用药品
1396|12109|常用药品|常用药品
4018|11298|常用药品|常用药品
4215|9065|常用药品|常用药品
3244|9383|常用药品|常用药品
8512|11848|常用药品|常用药品
8668|12524|常用药品|常用药品
6492|9251|常用药品|常用药品
1775|8849|常用药品|常用药品
2824|11886|常用药品|常用药品
757|12191|常用药品|常用药品
6755|11624|常用药品|常用药品
3212|11695|常用药品|常用药品
3574|9893|常用药品|常用药品
4525|10447|常用药品|常用药品
5659|12064|常用药品|常用药品
633|9434|常用药品|常用药品
6368|11626|常用药品|常用药品
2521|9893|常用药品|常用药品
6506|11816|常用药品|常用药品
4083|9454|常用药品|常用药品
8444|11273|常用药品|常用药品
1304|11133|常用药品|常用药品
320|9555|常用药品|常用药品
7907|9121|常用药品|常用药品
2631|12471|常用药品|常用药品
6381|11298|常用药品|常用药品
1010|12163|常用药品|常用药品
1911|10123|常用药品|常用药品
2135|9538|常用药品|常用药品
1953|9425|常用药品|常用药品
7969|10358|常用药品|常用药品
992|11428|常用药品|常用药品
6963|8960|常用药品|常用药品
244|11922|常用药品|常用药品
6617|10123|常用药品|常用药品
773|9052|常用药品|常用药品
334|10077|常用药品|常用药品
8693|11638|常用药品|常用药品
1020|9098|常用药品|常用药品
5565|10945|常用药品|常用药品
6406|10711|常用药品|常用药品
6159|12344|常用药品|常用药品
1779|9805|常用药品|常用药品
6292|9692|常用药品|常用药品
6844|11344|常用药品|常用药品
8125|11224|常用药品|常用药品
6600|9034|常用药品|常用药品
6811|11050|常用药品|常用药品
4149|9003|常用药品|常用药品
7505|11175|常用药品|常用药品
7545|11638|常用药品|常用药品
5678|9509|常用药品|常用药品
4345|12452|常用药品|常用药品
156|11324|常用药品|常用药品
7037|11311|常用药品|常用药品
2104|8901|常用药品|常用药品
6027|11048|常用药品|常用药品
933|11033|常用药品|常用药品
3272|12524|常用药品|常用药品
3085|12571|常用药品|常用药品
5885|9290|常用药品|常用药品
4224|11427|常用药品|常用药品
7092|9281|常用药品|常用药品
7649|8853|常用药品|常用药品
4849|9434|常用药品|常用药品
7981|9292|常用药品|常用药品
6632|10123|常用药品|常用药品
6779|9414|常用药品|常用药品
5677|9739|常用药品|常用药品
5699|8892|常用药品|常用药品
8362|11170|常用药品|常用药品
4085|11112|常用药品|常用药品
980|10787|常用药品|常用药品
1520|11827|常用药品|常用药品
398|9383|常用药品|常用药品
2254|11271|常用药品|常用药品
3001|10616|常用药品|常用药品
7153|9041|常用药品|常用药品
8317|9317|常用药品|常用药品
2290|10189|常用药品|常用药品
4924|11099|常用药品|常用药品
5038|10025|常用药品|常用药品
1482|11966|常用药品|常用药品
2124|11274|常用药品|常用药品
7167|11427|常用药品|常用药品
1103|10700|常用药品|常用药品
8036|10868|常用药品|常用药品
7491|11121|常用药品|常用药品
4535|11744|常用药品|常用药品
2763|11426|常用药品|常用药品
387|12159|常用药品|常用药品
1343|8960|常用药品|常用药品
2804|12494|常用药品|常用药品
3870|10816|常用药品|常用药品
1091|9129|常用药品|常用药品
1291|11306|常用药品|常用药品
8169|11306|常用药品|常用药品
4648|9805|常用药品|常用药品
8711|10259|常用药品|常用药品
399|10282|常用药品|常用药品
2240|12037|常用药品|常用药品
7733|8896|常用药品|常用药品
1504|11306|常用药品|常用药品
3000|10943|常用药品|常用药品
7148|10025|常用药品|常用药品
6977|11638|常用药品|常用药品
4498|8903|常用药品|常用药品
3439|12577|常用药品|常用药品
300|10722|常用药品|常用药品
3876|12576|常用药品|常用药品
4299|8815|常用药品|常用药品
1475|9680|常用药品|常用药品
2491|8815|常用药品|常用药品
337|12184|常用药品|常用药品
905|10744|常用药品|常用药品
7692|11017|常用药品|常用药品
407|12184|常用药品|常用药品
2244|11962|常用药品|常用药品
5908|10795|常用药品|常用药品
3792|11428|常用药品|常用药品
3479|11962|常用药品|常用药品
8779|10235|常用药品|常用药品
8566|8814|常用药品|常用药品
2292|11966|常用药品|常用药品
6586|8901|常用药品|常用药品
6559|12447|常用药品|常用药品
1602|11664|常用药品|常用药品
6190|9037|常用药品|常用药品
2410|9163|常用药品|常用药品
480|10369|常用药品|常用药品
2487|8815|常用药品|常用药品
5521|10961|常用药品|常用药品
5483|9281|常用药品|常用药品
2379|11744|常用药品|常用药品
3064|11917|常用药品|常用药品
5408|9839|常用药品|常用药品
8268|9987|常用药品|常用药品
8323|11047|常用药品|常用药品
1692|11638|常用药品|常用药品
8210|11641|常用药品|常用药品
8243|11638|常用药品|常用药品
5245|11050|常用药品|常用药品
7644|11876|常用药品|常用药品
7687|10825|常用药品|常用药品
3323|9626|常用药品|常用药品
2290|12095|常用药品|常用药品
4305|11665|常用药品|常用药品
1621|11626|常用药品|常用药品
90|12464|常用药品|常用药品
7263|11834|常用药品|常用药品
7663|8815|常用药品|常用药品
8168|8975|常用药品|常用药品
1745|9736|常用药品|常用药品
7444|10945|常用药品|常用药品
1611|8932|常用药品|常用药品
3339|12454|常用药品|常用药品
5795|9655|常用药品|常用药品
4496|9116|常用药品|常用药品
2703|11744|常用药品|常用药品
3693|11917|常用药品|常用药品
6475|12312|常用药品|常用药品
6985|11604|常用药品|常用药品
1228|9736|常用药品|常用药品
3534|10091|常用药品|常用药品
6840|9620|常用药品|常用药品
5623|9766|常用药品|常用药品
7479|12336|常用药品|常用药品
7985|12159|常用药品|常用药品
5061|9861|常用药品|常用药品
8378|9072|常用药品|常用药品
1966|11668|常用药品|常用药品
2222|10896|常用药品|常用药品
2996|12148|常用药品|常用药品
1101|11854|常用药品|常用药品
7130|12159|常用药品|常用药品
2634|9509|常用药品|常用药品
8248|9959|常用药品|常用药品
3984|9426|常用药品|常用药品
6319|10043|常用药品|常用药品
5921|11320|常用药品|常用药品
4539|11917|常用药品|常用药品
8053|9926|常用药品|常用药品
5778|9472|常用药品|常用药品
1811|11588|常用药品|常用药品
2532|11252|常用药品|常用药品
8707|12336|常用药品|常用药品
4313|9374|常用药品|常用药品
6902|9317|常用药品|常用药品
1554|10224|常用药品|常用药品
1135|9425|常用药品|常用药品
2421|8932|常用药品|常用药品
5471|11917|常用药品|常用药品
2996|11448|常用药品|常用药品
6290|8932|常用药品|常用药品
4006|9833|常用药品|常用药品
4590|10856|常用药品|常用药品
1113|10061|常用药品|常用药品
5354|9266|常用药品|常用药品
3764|9833|常用药品|常用药品
2326|12410|常用药品|常用药品
6901|11977|常用药品|常用药品
3926|9004|常用药品|常用药品
1444|10099|常用药品|常用药品
6107|8892|常用药品|常用药品
1831|9136|常用药品|常用药品
6661|12505|常用药品|常用药品
4684|12344|常用药品|常用药品
2892|11665|常用药品|常用药品
7375|11624|常用药品|常用药品
5299|12191|常用药品|常用药品
1119|10054|常用药品|常用药品
6460|12052|常用药品|常用药品
5108|9397|常用药品|常用药品
6917|9638|常用药品|常用药品
2502|10920|常用药品|常用药品
2904|12345|常用药品|常用药品
4584|11917|常用药品|常用药品
903|11794|常用药品|常用药品
3177|9561|常用药品|常用药品
50|12086|常用药品|常用药品
6289|10945|常用药品|常用药品
626|9507|常用药品|常用药品
6289|11033|常用药品|常用药品
4644|10825|常用药品|常用药品
1235|11238|常用药品|常用药品
2762|9856|常用药品|常用药品
7662|10017|常用药品|常用药品
8045|11638|常用药品|常用药品
4677|11499|常用药品|常用药品
2380|11235|常用药品|常用药品
3069|11917|常用药品|常用药品
7562|9856|常用药品|常用药品
6964|9847|常用药品|常用药品
7997|10905|常用药品|常用药品
7299|10091|常用药品|常用药品
4059|10420|常用药品|常用药品
5154|12159|常用药品|常用药品
8087|9924|常用药品|常用药品
7406|10358|常用药品|常用药品
8313|11472|常用药品|常用药品
6743|10792|常用药品|常用药品
1087|10824|常用药品|常用药品
6037|9041|常用药品|常用药品
2116|9310|常用药品|常用药品
7687|10374|常用药品|常用药品
3965|9281|常用药品|常用药品
4852|9667|常用药品|常用药品
1488|12463|常用药品|常用药品
2178|12159|常用药品|常用药品
2881|10261|常用药品|常用药品
4888|11917|常用药品|常用药品
8736|12254|常用药品|常用药品
718|9394|常用药品|常用药品
7754|9971|常用药品|常用药品
3798|12364|常用药品|常用药品
5341|10654|常用药品|常用药品
2298|10075|常用药品|常用药品
4187|9364|常用药品|常用药品
2207|11916|常用药品|常用药品
536|11130|常用药品|常用药品
5671|11520|常用药品|常用药品
8702|10743|常用药品|常用药品
2370|9317|常用药品|常用药品
7258|9736|常用药品|常用药品
4733|11638|常用药品|常用药品
7855|9103|常用药品|常用药品
853|8886|常用药品|常用药品
2520|11017|常用药品|常用药品
3981|11978|常用药品|常用药品
5891|9317|常用药品|常用药品
8694|8905|常用药品|常用药品
3509|9178|常用药品|常用药品
6687|10372|常用药品|常用药品
6179|10305|常用药品|常用药品
6435|9856|常用药品|常用药品
270|10348|常用药品|常用药品
732|11065|常用药品|常用药品
6072|10524|常用药品|常用药品
2678|8960|常用药品|常用药品
5087|10727|常用药品|常用药品
2154|11638|常用药品|常用药品
6577|12463|常用药品|常用药品
1450|12541|常用药品|常用药品
3986|9778|常用药品|常用药品
2408|9317|常用药品|常用药品
4987|9378|常用药品|常用药品
6551|9873|常用药品|常用药品
6887|11977|常用药品|常用药品
3730|11829|常用药品|常用药品
4573|9451|常用药品|常用药品
6287|11037|常用药品|常用药品
694|12086|常用药品|常用药品
4731|12152|常用药品|常用药品
3372|12159|常用药品|常用药品
387|9383|常用药品|常用药品
3888|9856|常用药品|常用药品
8732|11638|常用药品|常用药品
4978|11318|常用药品|常用药品
6689|10328|常用药品|常用药品
8099|10276|常用药品|常用药品
286|9833|常用药品|常用药品
8394|11876|常用药品|常用药品
5741|10723|常用药品|常用药品
7707|10473|常用药品|常用药品
8627|10579|常用药品|常用药品
7230|12184|常用药品|常用药品
7861|11664|常用药品|常用药品
4896|9136|常用药品|常用药品
818|11794|常用药品|常用药品
4272|10137|常用药品|常用药品
1027|12156|常用药品|常用药品
3048|11017|常用药品|常用药品
7989|11854|常用药品|常用药品
61|11524|常用药品|常用药品
3414|8814|常用药品|常用药品
5784|11484|常用药品|常用药品
4198|12524|常用药品|常用药品
6657|9042|常用药品|常用药品
4712|11834|常用药品|常用药品
4105|12576|常用药品|常用药品
5816|11374|常用药品|常用药品
8359|12234|常用药品|常用药品
2175|10979|常用药品|常用药品
8695|8975|常用药品|常用药品
4186|11977|常用药品|常用药品
3090|8959|常用药品|常用药品
8353|10261|常用药品|常用药品
2099|10944|常用药品|常用药品
5384|9002|常用药品|常用药品
6348|12545|常用药品|常用药品
6710|12504|常用药品|常用药品
8577|11626|常用药品|常用药品
1493|11265|常用药品|常用药品
2184|9535|常用药品|常用药品
5632|10269|常用药品|常用药品
6223|10346|常用药品|常用药品
1943|9652|常用药品|常用药品
3905|9620|常用药品|常用药品
6146|11668|常用药品|常用药品
3094|9383|常用药品|常用药品
1807|9832|常用药品|常用药品
1412|12159|常用药品|常用药品
4382|10171|常用药品|常用药品
7758|10524|常用药品|常用药品
4783|8932|常用药品|常用药品
4997|9317|常用药品|常用药品
151|11121|常用药品|常用药品
8672|12126|常用药品|常用药品
1275|12184|常用药品|常用药品
2921|10672|常用药品|常用药品
6369|9317|常用药品|常用药品
8232|9516|常用药品|常用药品
8013|11916|常用药品|常用药品
2886|9255|常用药品|常用药品
97|9862|常用药品|常用药品
4392|12184|常用药品|常用药品
3986|10035|常用药品|常用药品
7029|11834|常用药品|常用药品
8418|10305|常用药品|常用药品
3242|11198|常用药品|常用药品
7109|11626|常用药品|常用药品
2660|9469|常用药品|常用药品
5448|8932|常用药品|常用药品
1003|10025|常用药品|常用药品
4840|10995|常用药品|常用药品
1005|11638|常用药品|常用药品
8711|9924|常用药品|常用药品
3497|10742|常用药品|常用药品
8443|11744|常用药品|常用药品
5327|10945|常用药品|常用药品
1726|10160|常用药品|常用药品
1848|10979|常用药品|常用药品
3571|11156|常用药品|常用药品
5895|11823|常用药品|常用药品
6805|9302|常用药品|常用药品
7775|12405|常用药品|常用药品
7932|11638|常用药品|常用药品
77|11556|常用药品|常用药品
4433|11306|常用药品|常用药品
1204|9256|常用药品|常用药品
8039|10316|常用药品|常用药品
8617|11794|常用药品|常用药品
6816|11232|常用药品|常用药品
4751|12184|常用药品|常用药品
4952|8901|常用药品|常用药品
4382|11092|常用药品|常用药品
7443|11220|常用药品|常用药品
2657|10468|常用药品|常用药品
8637|11860|常用药品|常用药品
1448|12188|常用药品|常用药品
1792|8849|常用药品|常用药品
2463|10224|常用药品|常用药品
3536|9861|常用药品|常用药品
7650|9454|常用药品|常用药品
1414|9690|常用药品|常用药品
4648|11129|常用药品|常用药品
791|12086|常用药品|常用药品
3817|9595|常用药品|常用药品
3911|10118|常用药品|常用药品
1810|10542|常用药品|常用药品
3229|11854|常用药品|常用药品
