creationdate:LONG|:START_ID(Person)|:END_ID(Comment)
1354079133246|15393162789023|1168231260905
1353925668586|17592186045071|1168231260905
1353959955450|17592186045804|1168231260905
1354069235722|19791209301322|1168231260905
1354039402563|21990232555639|1168231260905
1354013026242|21990232555642|1168231260905
1354100452536|21990232555781|1168231260905
1340437784655|4398046512479|962072830799
1352194314016|21990232555631|1099511784521
1345827046419|10995116278322|1030792307938
1345752417523|21990232556083|1030792307943
1353942831758|1555|1168231261441
1353848707272|32985348834814|1168231261441
1354012637548|13194139534228|1168231261441
1353927956113|6597069766967|1168231261441
1354155918000|28587302322196|1168231261441
1353927312559|21990232556183|1168231261441
1337207516148|24189255811081|962072831274
1351148671554|13194139533620|1099511784793
1352546480677|10995116278729|1099511784827
1352728554730|24189255811326|1099511784827
1352683436836|2199023257003|1099511784827
1352396486913|10995116279182|1099511784827
1352693226513|15393162790481|1099511784827
1352622549131|13194139534460|1099511784827
1352967530366|30786325577809|1168231261660
1342824852232|15393162789840|1030792308264
1343052040058|24189255812164|1030792308264
1342830091377|24189255812042|1030792308264
1342694497856|2199023255851|1030792308264
1342668339509|21990232556083|1030792308264
1342545316778|13194139534507|1030792308264
1342769492583|24189255812681|1030792308264
1342759910989|1555|1030792308264
1342602987426|6597069768249|1030792308264
1343013154798|17592186045804|1030792308264
1342527944426|13194139534228|1030792308264
1343017523643|6597069766967|1030792308264
1343046928514|166|1030792308264
1342538135394|28587302322196|1030792308264
1342814353924|4398046512103|1030792308264
1342584945107|10995116278322|1030792308264
1342969000818|21990232556183|1030792308264
1342503221754|15393162788962|1030792308264
1342800863879|1130|1030792308264
1353480632003|32985348834574|1168231261763
1340321030351|17592186045848|962072831678
1340482048820|14|962072831678
1340262469164|17592186045211|962072831678
1340354554000|30786325578905|962072831678
1340696250046|24189255812389|962072831678
1340677823399|15393162789023|962072831678
1340226277899|15393162789051|962072831678
1340249242947|21990232555642|962072831678
1340180818649|8796093023183|962072831678
1340320890575|4398046512479|962072831678
1340770040462|2199023256479|962072831678
1340752875568|15393162789840|962072831678
1340206624971|24189255812164|962072831678
1340673114990|24189255812042|962072831678
1340497254165|2199023255851|962072831678
1340560838378|21990232556083|962072831678
1340298309491|13194139534507|962072831678
1340291461234|24189255812681|962072831678
1340646205973|1555|962072831678
1340293768892|6597069768249|962072831678
1340604348549|17592186045804|962072831678
1340550020653|13194139534228|962072831678
1340362784640|6597069766967|962072831678
1340465266776|166|962072831678
1340191792332|28587302322196|962072831678
1340632432819|4398046512103|962072831678
1340471748274|21990232556183|962072831678
1340293795341|15393162788962|962072831678
1340206235902|1130|962072831678
1340650465470|28587302322395|962072831678
1340350725096|26388279067748|962072831678
1340361753079|26388279067663|962072831678
1340209264984|24189255811785|962072831678
1340519810369|26388279067078|962072831678
1340204467311|24189255812167|962072831678
1340714946327|21990232555781|962072831678
1340238041153|24189255811905|962072831678
1340601317295|2199023257001|962072831678
1340214991033|13194139534659|962072831678
1340631360914|21990232555639|962072831678
1340747290914|17592186045627|962072831678
1340266791438|13194139533620|962072831678
1340359121691|28587302322180|962072831678
1340210871461|30786325579197|962072831678
1340510052004|1374|962072831678
1340192122280|17592186045071|962072831678
1340448515067|28587302322767|962072831678
1340248103457|19791209299987|962072831678
1340673263455|30786325577809|962072831678
1340761343823|30786325578377|962072831678
1340311761230|8796093023077|962072831678
1340233324958|24189255811799|962072831678
1340539122009|26388279067382|962072831678
1340220719351|2199023256293|962072831678
1340762730369|24189255811081|962072831678
1340681920387|4398046511255|962072831678
1340710935251|19791209301322|962072831678
1340330104938|1443|962072831678
1340616369532|10995116279153|962072831678
1340654813831|21990232555631|962072831678
1340415799058|1251|962072831678
1340744560564|17592186045196|962072831678
1340266302370|859|962072831678
1340343186238|30786325579231|962072831678
1340380389160|24189255811361|962072831678
1340263398766|6597069767446|962072831678
1340215593126|10995116278729|962072831678
1340210465681|24189255811326|962072831678
1340591779345|2199023257003|962072831678
1340632917398|10995116279182|962072831678
1340633342455|15393162790481|962072831678
1340363319572|8796093022945|962072831678
1340609608006|42|962072831678
1340676125803|1682|962072831678
1340743396391|19791209300508|962072831678
1342660181803|17592186045848|1030792308427
1342410624750|14|1030792308427
1342877727992|17592186045211|1030792308427
1342401265387|30786325578905|1030792308427
1342688725478|24189255812389|1030792308427
1342930047990|15393162789023|1030792308427
1342604431756|15393162789051|1030792308427
1342880301421|21990232555642|1030792308427
1342388054501|8796093023183|1030792308427
1342445246481|4398046512479|1030792308427
1342551550234|2199023256479|1030792308427
1342777381839|15393162789840|1030792308427
1342837746635|24189255812164|1030792308427
1342664389902|24189255812042|1030792308427
1342736621063|2199023255851|1030792308427
1342585735634|21990232556083|1030792308427
1342851834907|13194139534507|1030792308427
1342637566442|24189255812681|1030792308427
1342462497276|1555|1030792308427
1342901729724|6597069768249|1030792308427
1342797342813|17592186045804|1030792308427
1342547540766|13194139534228|1030792308427
1342958986172|6597069766967|1030792308427
1342784789789|166|1030792308427
1342446108926|28587302322196|1030792308427
1342517143526|4398046512103|1030792308427
1342673495515|10995116278322|1030792308427
1342917687735|21990232556183|1030792308427
1342914331676|15393162788962|1030792308427
1342922917077|1130|1030792308427
1342420125932|28587302322395|1030792308427
1342795795151|26388279067748|1030792308427
1342378079870|26388279067663|1030792308427
1342813609047|24189255811785|1030792308427
1342687153948|26388279067078|1030792308427
1342779197693|24189255812167|1030792308427
1342759737732|21990232555781|1030792308427
1342740047789|24189255811905|1030792308427
1342855392404|13194139534659|1030792308427
1342967247290|21990232555639|1030792308427
1342491060102|17592186045627|1030792308427
1342858365763|13194139533620|1030792308427
1342787194365|28587302322180|1030792308427
1342669331130|30786325579197|1030792308427
1342940046934|32985348834254|1030792308427
1342506655933|1374|1030792308427
1342688828444|17592186045071|1030792308427
1342411420909|28587302322767|1030792308427
1342413791427|19791209299987|1030792308427
1342481222363|30786325577809|1030792308427
1342867986717|30786325578377|1030792308427
1342818998348|8796093023077|1030792308427
1342513738891|24189255811799|1030792308427
1342464081932|26388279067382|1030792308427
1342635350430|2199023256293|1030792308427
1342718770544|24189255811081|1030792308427
1342735645474|4398046511255|1030792308427
1342780624608|19791209301322|1030792308427
1342514038553|1443|1030792308427
1342864236716|21990232555631|1030792308427
1342440179664|1251|1030792308427
1342566759003|17592186045196|1030792308427
1342594431588|859|1030792308427
1342646132548|30786325579231|1030792308427
1342595987512|24189255811361|1030792308427
1342901016289|6597069767446|1030792308427
1342917241535|10995116278729|1030792308427
1342642163794|24189255811326|1030792308427
1342954972072|2199023257003|1030792308427
1342650617628|10995116279182|1030792308427
1342921161793|13194139534460|1030792308427
1342514546766|8796093022945|1030792308427
1342505495383|42|1030792308427
1342628641434|19791209300508|1030792308427
1329176406912|19791209299987|824633878234
1353946408292|35184372089270|1168231262204
1351109071057|1251|1099511785498
1353829096273|30786325578377|1168231262299
1353898001711|8796093023077|1168231262299
1354095822753|26388279067382|1168231262299
1353940646375|2199023256293|1168231262299
1353795485615|4398046511255|1168231262299
1354017387198|1443|1168231262299
1354032114734|10995116279153|1168231262299
1354129646986|17592186045196|1168231262299
1353885809466|24189255811361|1168231262299
1343626562049|28587302322180|1030792309078
1353451931367|21990232555642|1168231262561
1353906881991|8796093023183|1168231262561
1353725911004|4398046512479|1168231262561
1353668191317|2199023256479|1168231262561
1353690879569|32985348834574|1168231262561
1353612323382|15393162789840|1168231262561
1353666726915|24189255812164|1168231262561
1353699505435|24189255812042|1168231262561
1353703843086|2199023255851|1168231262561
1353939948381|21990232556083|1168231262561
1353771567327|13194139534507|1168231262561
1353872790311|24189255812681|1168231262561
1353574018217|35184372089039|1168231262561
1353498412340|1555|1168231262561
1353794244304|32985348834814|1168231262561
1353437463673|6597069768249|1168231262561
1353768234501|17592186045804|1168231262561
1353615937096|13194139534228|1168231262561
1353484733929|6597069766967|1168231262561
1353434389233|166|1168231262561
1353444065433|28587302322196|1168231262561
1353798930205|4398046512103|1168231262561
1353887356705|10995116278322|1168231262561
1353432442162|21990232556183|1168231262561
1353716801918|15393162788962|1168231262561
1353587235319|1130|1168231262561
1353607022845|28587302322395|1168231262561
1353802238086|26388279067663|1168231262561
1353428888875|24189255811785|1168231262561
1353495386832|26388279067078|1168231262561
1353760093751|35184372090503|1168231262561
1353822907838|24189255812167|1168231262561
1353585280050|21990232555781|1168231262561
1353767980256|24189255811905|1168231262561
1349964826905|17592186045848|1099511785904
1350259834267|14|1099511785904
1350505634896|17592186045211|1099511785904
1350080746835|30786325578905|1099511785904
1350532015526|24189255812389|1099511785904
1350040821511|35184372089332|1099511785904
1350420027529|15393162789023|1099511785904
1350230859756|15393162789051|1099511785904
1350138513340|32985348834886|1099511785904
1350291646639|21990232555642|1099511785904
1350063013174|8796093023183|1099511785904
1350388407884|2199023256479|1099511785904
1349995267354|32985348834574|1099511785904
1350516887846|15393162789840|1099511785904
1350307214501|24189255812164|1099511785904
1350323630002|24189255812042|1099511785904
1350436980492|2199023255851|1099511785904
1350214625864|21990232556083|1099511785904
1350527098464|13194139534507|1099511785904
1349957082738|24189255812681|1099511785904
1350080586930|1555|1099511785904
1350454764838|32985348834814|1099511785904
1350367175839|6597069768249|1099511785904
1350542651914|17592186045804|1099511785904
1350494628623|13194139534228|1099511785904
1350382399482|6597069766967|1099511785904
1350554567271|166|1099511785904
1350507764651|28587302322196|1099511785904
1350213704042|4398046512103|1099511785904
1350163838945|10995116278322|1099511785904
1350034140995|21990232556183|1099511785904
1350302345137|15393162788962|1099511785904
1350214003943|1130|1099511785904
1350122463096|28587302322395|1099511785904
1350363096833|26388279067663|1099511785904
1350515708338|24189255811785|1099511785904
1350221617317|26388279067078|1099511785904
1350365143661|35184372090503|1099511785904
1350418334439|24189255812167|1099511785904
1350448243226|21990232555781|1099511785904
1350383335588|24189255811905|1099511785904
1350238000797|2199023257001|1099511785904
1350298281821|13194139534659|1099511785904
1350306614958|21990232555639|1099511785904
1350255590711|17592186045627|1099511785904
1350436660610|13194139533620|1099511785904
1350446613635|28587302322180|1099511785904
1350511603318|30786325579197|1099511785904
1350282946026|32985348834254|1099511785904
1350019380906|1374|1099511785904
1349991677086|17592186045071|1099511785904
1350416018856|28587302322767|1099511785904
1350274691754|19791209299987|1099511785904
1350299779170|35184372089265|1099511785904
1350331613265|30786325577809|1099511785904
1350108302158|30786325578377|1099511785904
1350146431069|8796093023077|1099511785904
1349995095888|24189255811799|1099511785904
1350034080507|26388279067382|1099511785904
1350339286804|2199023256293|1099511785904
1350506459524|24189255811081|1099511785904
1350101743628|4398046511255|1099511785904
1350120383107|19791209301322|1099511785904
1350489015529|1443|1099511785904
1350531068845|10995116279153|1099511785904
1350108616851|21990232555631|1099511785904
1350244311640|1251|1099511785904
1350557889225|17592186045196|1099511785904
1350179263005|859|1099511785904
1349997434920|30786325579231|1099511785904
1350500535632|35184372089270|1099511785904
1350353030858|24189255811361|1099511785904
1350440610687|6597069767446|1099511785904
1350452395686|10995116278729|1099511785904
1350487159056|24189255811326|1099511785904
1350286651245|2199023257003|1099511785904
1350115794751|10995116279182|1099511785904
1350269648996|15393162790481|1099511785904
1350339972300|13194139534460|1099511785904
1349963530255|8796093022945|1099511785904
1350316424911|42|1099511785904
1350324168693|1682|1099511785904
1350439183539|19791209300508|1099511785904
1350841989217|24189255811799|1099511785918
1351122678156|1682|1099511785951
1349509976450|13194139534228|1099511785983
1351848967259|1130|1099511786190
1353756712098|32985348834254|1168231263086
1353630536532|1374|1168231263086
1342062333043|19791209299987|962072832883
1352011852225|35184372089257|1099511786485
1332280561436|17592186045804|893353356308
1332312284110|13194139534228|893353356308
1331985768407|6597069766967|893353356308
1331914878952|166|893353356308
1332315472693|28587302322196|893353356308
1332092243942|4398046512103|893353356308
1331887782774|10995116278322|893353356308
1332136651791|21990232556183|893353356308
1326083261682|17592186045211|824633879590
1353796044776|24189255811785|1168231263524
1353509477905|26388279067078|1168231263524
1353425643508|35184372090503|1168231263524
1353540271623|24189255812167|1168231263524
1353643273772|21990232555781|1168231263524
1348150615843|1374|1099511786819
1348076890071|1251|1099511786823
1348097214491|17592186045196|1099511786823
1348457989952|32985348834886|1099511786826
1348077258699|21990232555642|1099511786826
1348656917899|8796093023183|1099511786826
1348159149361|2199023256479|1099511786826
1348618569187|32985348834574|1099511786826
1348371695083|15393162789840|1099511786826
1348159557900|24189255812164|1099511786826
1348255973187|24189255812042|1099511786826
1348252771061|2199023255851|1099511786826
1348088760554|21990232556083|1099511786826
1348125001382|13194139534507|1099511786826
1348651890398|24189255812681|1099511786826
1348238784867|1555|1099511786826
1348254387406|32985348834814|1099511786826
1348266126729|6597069768249|1099511786826
1348626146237|17592186045804|1099511786826
1348128696080|13194139534228|1099511786826
1348611554245|6597069766967|1099511786826
1348322238783|166|1099511786826
1348074465047|28587302322196|1099511786826
1348375931771|4398046512103|1099511786826
1348241326975|10995116278322|1099511786826
1348329551861|21990232556183|1099511786826
1348374844694|15393162788962|1099511786826
1348551423842|1130|1099511786826
1348575568891|28587302322395|1099511786826
1348263350890|26388279067748|1099511786826
1348532128036|26388279067663|1099511786826
1348575502455|24189255811785|1099511786826
1348414619475|26388279067078|1099511786826
1348458436949|35184372090503|1099511786826
1348213529654|24189255812167|1099511786826
1348083143875|21990232555781|1099511786826
1348408325896|24189255811905|1099511786826
1348439945789|2199023257001|1099511786826
1348344670844|13194139534659|1099511786826
1348455193654|21990232555639|1099511786826
1348636047241|17592186045627|1099511786826
1348265954396|13194139533620|1099511786826
1348419863401|28587302322180|1099511786826
1348424464920|30786325579197|1099511786826
1348462408452|32985348834254|1099511786826
1348136671496|1374|1099511786826
1348561464239|17592186045071|1099511786826
1348586960752|28587302322767|1099511786826
1348403414312|19791209299987|1099511786826
1348654276851|30786325577809|1099511786826
1348239917340|30786325578377|1099511786826
1348623397363|8796093023077|1099511786826
1348178593747|26388279067382|1099511786826
1348392682371|24189255812681|1099511786837
1340385895631|6597069768249|962072833390
1350115455903|17592186045848|1099511786897
1349978197922|14|1099511786897
1350019785138|17592186045211|1099511786897
1350261905494|30786325578905|1099511786897
1350146567061|24189255812389|1099511786897
1350003290985|35184372089332|1099511786897
1350231178116|15393162789023|1099511786897
1349980306320|15393162789051|1099511786897
1349913770326|32985348834886|1099511786897
1350040682718|21990232555642|1099511786897
1350191225703|8796093023183|1099511786897
1350237411657|4398046512479|1099511786897
1350098501596|2199023256479|1099511786897
1349899555675|32985348834574|1099511786897
1350057304244|15393162789840|1099511786897
1349861089574|24189255812164|1099511786897
1349958453110|24189255812042|1099511786897
1350026562027|2199023255851|1099511786897
1350100551672|21990232556083|1099511786897
1349960163329|13194139534507|1099511786897
1349753208964|24189255812681|1099511786897
1349976787362|1555|1099511786897
1349954220573|32985348834814|1099511786897
1350183344874|6597069768249|1099511786897
1349820093842|17592186045804|1099511786897
1350032105844|13194139534228|1099511786897
1350246943149|6597069766967|1099511786897
1349868363878|166|1099511786897
1350006142607|28587302322196|1099511786897
1349942005449|4398046512103|1099511786897
1350122460730|10995116278322|1099511786897
1350252573480|21990232556183|1099511786897
1349937929596|15393162788962|1099511786897
1350095277796|1130|1099511786897
1349945737861|28587302322395|1099511786897
1349874734456|26388279067748|1099511786897
1349900486677|26388279067663|1099511786897
1350237538259|24189255811785|1099511786897
1350217610791|26388279067078|1099511786897
1350229319684|35184372090503|1099511786897
1350270947181|24189255812167|1099511786897
1350255090322|21990232555781|1099511786897
1350078744542|24189255811905|1099511786897
1350106673067|2199023257001|1099511786897
1349954989621|13194139534659|1099511786897
1350262771173|21990232555639|1099511786897
1350048179408|17592186045627|1099511786897
1350014299804|13194139533620|1099511786897
1349895040348|28587302322180|1099511786897
1349872875229|30786325579197|1099511786897
1350183398722|32985348834254|1099511786897
1349937948366|1374|1099511786897
1349847767947|17592186045071|1099511786897
1350012197740|28587302322767|1099511786897
1350212523885|19791209299987|1099511786897
1350220359351|35184372089265|1099511786897
1349977194067|30786325577809|1099511786897
1349874921831|30786325578377|1099511786897
1349758209777|8796093023077|1099511786897
1350067562098|24189255811799|1099511786897
1349917736083|26388279067382|1099511786897
1350095369718|2199023256293|1099511786897
1350229685070|24189255811081|1099511786897
1349902976173|19791209301322|1099511786897
1349852021370|1443|1099511786897
1349767185930|10995116279153|1099511786897
1350093859087|21990232555631|1099511786897
1350337241368|1251|1099511786897
1350016653260|17592186045196|1099511786897
1350309231263|859|1099511786897
1350295210012|30786325579231|1099511786897
1349749072973|24189255811361|1099511786897
1349787369766|6597069767446|1099511786897
1350100827165|10995116278729|1099511786897
1350199862961|24189255811326|1099511786897
1349975110165|2199023257003|1099511786897
1350332978341|10995116279182|1099511786897
1349785078738|15393162790481|1099511786897
1349966738739|13194139534460|1099511786897
1349825223265|8796093022945|1099511786897
1349835243637|42|1099511786897
1350177626811|1682|1099511786897
1350346059449|19791209300508|1099511786897
1350258809433|28587302322196|1099511786913
1327153032364|13194139534228|824633880079
1332370921532|1374|893353356920
1339753330327|21990232555639|962072833690
1340193041215|17592186045627|962072833690
1339666293343|13194139533620|962072833690
1339992509974|28587302322180|962072833690
1340139653580|30786325579197|962072833690
1340081510933|1374|962072833690
1340196749101|17592186045071|962072833690
1339991241276|28587302322767|962072833690
1339782691943|19791209299987|962072833690
1340115754559|30786325577809|962072833690
1339706104649|8796093023077|962072833690
1354126073853|15393162789840|1168231264024
1332270440447|166|893353357161
1349159508079|32985348834254|1099511787383
1327342121143|24189255811326|824633880462
1327429815298|2199023257003|824633880462
1326930548602|10995116279182|824633880462
1344754973223|2199023256472|1030792311336
1344609092820|4398046511908|1030792311336
1345103488789|4398046512388|1030792311336
1344614168125|4398046512392|1030792311336
1344697445400|4398046512803|1030792311336
1344967486102|6597069766793|1030792311336
1345139590790|10995116278400|1030792311336
1344665105994|17592186045211|1030792311336
1344858635795|19791209300502|1030792311336
1344932316545|21990232555781|1030792311336
1345100124764|21990232556212|1030792311336
1344778693102|21990232556641|1030792311336
1344655256279|26388279068086|1030792311336
1344796906418|28587302322210|1030792311336
1345151710817|28587302322534|1030792311336
1344657528797|28587302323340|1030792311336
1327010682297|17592186045996|824633881889
1336524623051|910|893353358628
1336657185015|8796093023087|893353358628
1336523033539|17592186045996|893353358628
1336640820094|19791209300778|893353358628
1336669612775|21990232556083|893353358628
1336988420771|24189255812167|893353358628
1344505263074|910|1030792312106
1344519444541|8796093023087|1030792312106
1344449880135|17592186045996|1030792312106
1344878471220|19791209300778|1030792312106
1344386644984|21990232556083|1030792312106
1344433561822|24189255812167|1030792312106
1323445566397|910|755914405185
1323622692853|8796093023087|755914405185
1323554158462|17592186045996|755914405185
1323398119043|19791209300778|755914405185
1323792887138|21990232556083|755914405185
1323239266403|24189255812167|755914405185
1318232976476|910|687194928453
1318019460763|8796093023087|687194928453
1318029494884|17592186045996|687194928453
1318039570789|19791209300778|687194928453
1348898533360|4398046512405|1099511789272
1348845662244|4398046512582|1099511789272
1317444859111|6597069767539|687194928890
1317819326316|6597069767811|687194928890
1317288990412|8796093022948|687194928890
1317360974953|8796093023087|687194928890
1317327963028|8796093023282|687194928890
1317600631022|10995116277889|687194928890
1317591815664|10995116279037|687194928890
1317451038954|13194139533753|687194928890
1317511014483|15393162789145|687194928890
1317477575597|15393162789420|687194928890
1317558172369|15393162789443|687194928890
1317632294461|15393162790474|687194928890
1317800091619|17592186045627|687194928890
1317864116767|19791209300789|687194928890
1317476380490|19791209300870|687194928890
1317568560117|21990232556604|687194928890
1317328898687|21990232557074|687194928890
1348790890315|6597069767390|1099511789416
1328082197572|21990232557074|824633882489
1327925336021|21990232557153|824633882489
1328056950630|24189255811178|824633882489
1327682374908|24189255812262|824633882489
1327696759905|24189255812556|824633882489
1328018751730|24189255812617|824633882489
1327836878284|26388279067019|824633882489
1327820475841|26388279068176|824633882489
1325047455387|19791209300789|755914405857
1336515300669|8796093023087|893353359353
1334410308678|21990232556052|893353359406
1334197649340|21990232556240|893353359406
1333864949659|21990232556488|893353359406
1334134984930|21990232556604|893353359406
1334302214952|21990232557074|893353359406
1349925389537|30786325578612|1099511789685
1345241922345|1065|1030792313825
1352441485126|100|1099511790587
1352479041971|325|1099511790587
1352667810377|1065|1099511790587
1352737880287|1628|1099511790587
1352722715976|2199023255557|1099511790587
1352744005898|2199023257093|1099511790587
1352642379923|2199023257212|1099511790587
1352767888009|2199023257247|1099511790587
1352595781248|4398046511989|1099511790587
1352630255986|4398046512008|1099511790587
1352623293711|4398046512445|1099511790587
1352625079445|4398046512570|1099511790587
1352225633412|4398046512770|1099511790587
1352197651498|6597069767381|1099511790587
1352189771224|8796093022572|1099511790587
1352319482552|10995116278132|1099511790587
1352384610605|10995116278182|1099511790587
1352740242066|10995116278275|1099511790587
1352294689775|10995116278729|1099511790587
1352656961415|10995116278952|1099511790587
1352748580840|10995116279452|1099511790587
1352596489185|13194139534169|1099511790587
1352501706502|13194139534610|1099511790587
1352651738648|13194139534658|1099511790587
1352776979829|13194139534868|1099511790587
1352788735997|13194139534879|1099511790587
1352673695631|13194139534949|1099511790587
1352716757667|17592186044525|1099511790587
1352696255974|17592186044674|1099511790587
1352591016284|17592186045847|1099511790587
1352497059749|19791209300150|1099511790587
1352512533629|19791209300415|1099511790587
1352746034155|21990232556130|1099511790587
1352603905792|21990232556317|1099511790587
1352254408564|24189255811081|1099511790587
1352467877139|24189255811723|1099511790587
1352433945654|24189255811896|1099511790587
1352563993124|28587302322396|1099511790587
1352385207131|28587302323340|1099511790587
1352662054116|28587302323795|1099511790587
1352383795494|30786325578002|1099511790587
1352314117255|30786325578190|1099511790587
1352496680119|30786325578797|1099511790587
1352657644185|30786325579221|1099511790587
1352402637431|32985348833673|1099511790587
1352244870053|32985348834072|1099511790587
1352540692212|32985348834914|1099511790587
1352392636697|35184372090136|1099511790587
1352564095482|35184372090391|1099511790587
1342015631689|2199023255557|962072837208
1332340989689|17592186044525|893353360481
1321347330571|2199023255686|755914407470
1321734000022|2199023256083|755914407470
1321840740421|2199023256657|755914407470
1321619062503|4398046512405|755914407470
1321486240726|4398046512803|755914407470
1321557777748|10995116277782|755914407470
1321410234077|10995116278066|755914407470
1321614045669|10995116279037|755914407470
1321888504522|10995116279045|755914407470
1321469820942|15393162789178|755914407470
1321758664779|15393162789912|755914407470
1336118727737|10995116277782|893353360960
1343861720898|21990232556466|1030792314448
1308780860948|910|549755977358
1308899020956|2199023255686|549755977358
1308364321292|2199023256083|549755977358
1308558957920|2199023256657|549755977358
1308734640000|4398046512405|549755977358
1308754864176|4398046512803|549755977358
1308844311819|10995116277782|549755977358
1308743954503|10995116278066|549755977358
1308685390452|10995116279037|549755977358
1308952198054|10995116279045|549755977358
1308861172853|15393162789178|549755977358
1308459101758|15393162789912|549755977358
1308573223856|15393162790390|549755977358
1336179731764|910|893353361096
1336414999177|2199023255686|893353361096
1336411298385|2199023256083|893353361096
1336052787952|2199023256657|893353361096
1336007784244|4398046512405|893353361096
1336074196219|4398046512803|893353361096
1336339556743|10995116277782|893353361096
1335897125885|10995116278066|893353361096
1335908790180|10995116279037|893353361096
1336170848837|10995116279045|893353361096
1336060062342|15393162789178|893353361096
1336399792035|15393162790390|893353361096
1336074852315|17592186044850|893353361096
1336477663917|21990232556130|893353361096
1336448174543|21990232556466|893353361096
1336325828482|26388279067202|893353361096
1336229341117|26388279067210|893353361096
1336310852616|28587302322307|893353361096
1352802336152|910|1168231268052
1352698918822|2199023255686|1168231268052
1352857129981|2199023256083|1168231268052
1353153998884|2199023256657|1168231268052
1352735379027|4398046512405|1168231268052
1353154934148|4398046512803|1168231268052
1352865177317|10995116277782|1168231268052
1352800009344|10995116278066|1168231268052
1352849818164|10995116279037|1168231268052
1353034602664|15393162789178|1168231268052
1352697314404|15393162789912|1168231268052
1352863552903|15393162790390|1168231268052
1352660379197|17592186044850|1168231268052
1352694164764|21990232556130|1168231268052
1353053872663|21990232556466|1168231268052
1352711817254|26388279067202|1168231268052
1353034140582|28587302322307|1168231268052
1353179775081|32985348834257|1168231268052
1316658761563|4398046512405|687194930902
1339076582573|19791209300191|962072838229
1349807113914|13194139533818|1099511792377
1334040785357|8796093023895|893353362236
1333838931726|10995116278132|893353362236
1334269486980|10995116279272|893353362236
1334095596220|10995116279452|893353362236
1334327446569|13194139533818|893353362236
1334219681905|13194139534936|893353362236
1333743912985|15393162788957|893353362236
1322377994783|910|755914408766
1322479282223|1204|755914408766
1322563084030|2199023256198|755914408766
1322228062739|4398046512162|755914408766
1322485414031|6597069767706|755914408766
1322450247021|8796093023895|755914408766
1322152172762|10995116278132|755914408766
1322305353272|10995116279272|755914408766
1322117458030|10995116279452|755914408766
1322180255392|13194139533818|755914408766
1322455277643|13194139534936|755914408766
1322369067537|15393162788957|755914408766
1322307827092|15393162790399|755914408766
1322310293451|17592186044725|755914408766
1322640569839|24189255811723|755914408766
1348563896467|6597069767706|1099511792531
1310560654084|910|618475455425
1310305565221|1204|618475455425
1310686030492|2199023256198|618475455425
1310522206884|4398046512162|618475455425
1310668133199|6597069767706|618475455425
1310536475242|8796093023895|618475455425
1310166256348|10995116278132|618475455425
1310129041796|10995116279272|618475455425
1310422195885|10995116279452|618475455425
1310113498018|13194139533818|618475455425
1310348811916|13194139534936|618475455425
1310218166122|15393162788957|618475455425
1310368726472|15393162790399|618475455425
1310353753314|17592186044725|618475455425
1353002263103|30786325578948|1168231269327
1352182620545|1355|1099511793047
1352206106723|1505|1099511793047
1351807815115|2199023255994|1099511793047
1352148455014|2199023256363|1099511793047
1352304797067|2199023256657|1099511793047
1351930925240|4398046512238|1099511793047
1352135835972|4398046512351|1099511793047
1352231421395|4398046512405|1099511793047
1352240211581|4398046512582|1099511793047
1352281204095|6597069767381|1099511793047
1352321288614|6597069767539|1099511793047
1352292105016|6597069767675|1099511793047
1351950987077|6597069767969|1099511793047
1352188750636|8796093023077|1099511793047
1352224538541|8796093023087|1099511793047
1351805897648|8796093023364|1099511793047
1352178915927|8796093023425|1099511793047
1351861329106|8796093023536|1099511793047
1352071158866|8796093023658|1099511793047
1352293927128|10995116278599|1099511793047
1351833690530|10995116278996|1099511793047
1352151723082|10995116279024|1099511793047
1351828580423|13194139533727|1099511793047
1351821846981|13194139534942|1099511793047
1352328735404|15393162789178|1099511793047
1351824240861|15393162789357|1099511793047
1351856312160|15393162789587|1099511793047
1352181908950|15393162790285|1099511793047
1352080702927|17592186045934|1099511793047
1352260366134|19791209300191|1099511793047
1352048394920|19791209300656|1099511793047
1352192463417|21990232555639|1099511793047
1352264259677|21990232556240|1099511793047
1352067320510|21990232556604|1099511793047
1351761909623|21990232556610|1099511793047
1352330042523|21990232557074|1099511793047
1352219986508|24189255811148|1099511793047
1352311587067|26388279068209|1099511793047
1352022713535|26388279068302|1099511793047
1351849874776|28587302322562|1099511793047
1352338554535|28587302323346|1099511793047
1352149136848|28587302323807|1099511793047
1351795180434|30786325577944|1099511793047
1352016208596|30786325578527|1099511793047
1351986529792|32985348833455|1099511793047
1352315392660|32985348833485|1099511793047
1352017498024|32985348834006|1099511793047
1351976436140|32985348834242|1099511793047
1352265782899|35184372090346|1099511793047
1308570425033|8796093023425|549755979411
1344856455386|32985348834886|1030792317070
1336670678476|24189255812761|962072840372
1349208171145|1582|1099511793851
1321469181936|1582|755914410183
1321638023236|2199023256904|755914410183
1321608793275|4398046512405|755914410183
1321661605619|10995116279024|755914410183
1321453239518|10995116279452|755914410183
1321219699566|13194139533818|755914410183
1321535686067|13194139533966|755914410183
1321284996319|15393162789916|755914410183
1321667818921|19791209300650|755914410183
1321185503054|19791209300812|755914410183
1321733209482|21990232556235|755914410183
1321565552198|21990232556610|755914410183
1321508994228|21990232557062|755914410183
1352685158098|1582|1099511793891
1352798748562|2199023256904|1099511793891
1352346088243|4398046512405|1099511793891
1352718304949|10995116279024|1099511793891
