creationdate:LONG|:START_ID(Person)|:END_ID(Organisation)|workfrom:LONG
1307903045317|17592186045625|552|2011
1307903045317|17592186045625|543|2009
1305642014915|17592186045627|539|2005
1305166141439|17592186045670|537|2011
1307397253860|17592186045677|162|2002
1307397253860|17592186045677|164|2002
1307238119886|17592186045681|705|2005
1307238119886|17592186045681|706|2007
1307238119886|17592186045681|697|2005
1307238119886|17592186045681|715|2007
1305280225817|17592186045695|579|2003
1305280225817|17592186045695|572|2003
1306914970284|17592186045707|145|2002
1306914970284|17592186045707|305|2001
1306914970284|17592186045707|177|2001
1306914970284|17592186045707|151|2002
1306914970284|17592186045707|154|2001
1307793753418|17592186045748|1409|2007
1307793753418|17592186045748|1426|2007
1307793753418|17592186045748|1416|2008
1307793753418|17592186045748|1405|2009
1307571830134|17592186045804|1442|2000
1307571830134|17592186045804|1509|2002
1307571830134|17592186045804|1551|2001
1307817832204|17592186045813|913|2001
1307817832204|17592186045813|914|2001
1307817832204|17592186045813|915|2001
1307817832204|17592186045813|916|2002
1307817832204|17592186045813|920|2001
1308209768826|17592186045817|106|2012
1308209768826|17592186045817|107|2011
1308209768826|17592186045817|109|2010
1309961471925|17592186045847|897|2002
1309961471925|17592186045847|887|2009
1309961471925|17592186045847|892|2000
1306917322838|17592186045848|551|2004
1306917322838|17592186045848|543|2005
1306940128199|17592186045875|907|2004
1306940128199|17592186045875|924|2004
1306940128199|17592186045875|925|2003
1306894802816|17592186045876|540|2009
1309050708779|17592186045890|996|2010
1309050708779|17592186045890|990|2009
1309820191091|17592186045934|862|2011
1308333627622|17592186045993|101|2012
1308333627622|17592186045993|1337|2005
1305301940643|17592186045996|914|2003
1305301940643|17592186045996|931|2002
1305301940643|17592186045996|936|2002
1308817405439|17592186046068|1118|2000
1306437964360|17592186046075|449|2006
1306437964360|17592186046075|465|2006
1306437964360|17592186046075|468|2005
1306437964360|17592186046075|458|2006
1306437964360|17592186046075|462|2005
1307597155203|17592186046107|703|2001
1311716494142|19791209299968|548|2007
1312433278173|19791209299987|593|2006
1312433278173|19791209299987|1572|2007
1312433278173|19791209299987|1573|2006
1312433278173|19791209299987|1574|2006
1314221554206|19791209300060|1117|2007
1314221554206|19791209300060|1118|2006
1310979822410|19791209300072|965|2009
1310979822410|19791209300072|958|2008
1311209754819|19791209300092|1002|2005
1310347004238|19791209300141|920|2009
1310347004238|19791209300141|937|2008
1310251128148|19791209300150|1344|2008
1310251128148|19791209300150|1333|2009
1310251128148|19791209300150|1350|2009
1310251128148|19791209300150|1342|2008
1315034388059|19791209300156|454|2008
1314866951999|19791209300164|532|2004
1314866951999|19791209300164|533|2004
1314327794195|19791209300172|475|2009
1314327794195|19791209300172|461|2006
1315153620428|19791209300182|1154|2007
1315153620428|19791209300182|1317|2008
1315153620428|19791209300182|551|2008
1315153620428|19791209300182|1304|2007
1310791543848|19791209300191|544|2009
1310791543848|19791209300191|545|2005
1310791543848|19791209300191|552|2010
1310791543848|19791209300191|541|2005
1313126457958|19791209300223|450|2006
1313126457958|19791209300223|468|2005
1310348959870|19791209300225|1345|2001
1310348959870|19791209300225|1327|2000
1313863602967|19791209300333|930|2003
1313863602967|19791209300333|932|2003
1313863602967|19791209300333|936|2005
1313863602967|19791209300333|921|2003
1313863602967|19791209300333|907|2005
1310074420386|19791209300358|840|2008
1310074420386|19791209300358|843|2007
1310074420386|19791209300358|829|2007
1310074420386|19791209300358|830|2007
1314773336403|19791209300364|919|2006
1314773336403|19791209300364|937|2010
1314773336403|19791209300364|923|2011
1314773336403|19791209300364|926|2010
1312021525774|19791209300374|163|2001
1312021525774|19791209300374|182|2003
1312021525774|19791209300374|174|2001
1315027081041|19791209300421|544|2008
1315027081041|19791209300421|545|2007
1315027081041|19791209300421|540|2006
1312227877730|19791209300424|548|2011
1312227877730|19791209300424|551|2011
1312227877730|19791209300424|107|2011
1312227877730|19791209300424|541|2012
1312227877730|19791209300424|542|2011
1312979456260|19791209300453|1329|2011
1312979456260|19791209300453|1348|2010
1312979456260|19791209300453|1350|2009
1312979456260|19791209300453|1336|2010
1312156840843|19791209300485|523|2008
1312156840843|19791209300485|525|2002
1312317181065|19791209300501|785|2008
1312317181065|19791209300501|782|2006
1315068480338|19791209300502|513|2004
1315068480338|19791209300502|500|2004
1315068480338|19791209300502|491|2004
1315068480338|19791209300502|735|2005
1313553428819|19791209300504|1226|2007
1313553428819|19791209300504|1227|2007
1313553428819|19791209300504|1229|2007
1313553428819|19791209300504|1230|2007
1312550590023|19791209300508|917|2001
1312550590023|19791209300508|918|2001
1312550590023|19791209300508|921|2001
1312028524214|19791209300541|1177|2009
1312028524214|19791209300541|1178|2009
1312028524214|19791209300541|1179|2008
1311398492967|19791209300571|675|2006
1311398492967|19791209300571|676|2004
1311398492967|19791209300571|679|2005
1312786025687|19791209300650|551|2004
1312786025687|19791209300650|542|2003
1314400762264|19791209300651|160|2006
1314400762264|19791209300651|181|2005
1314400762264|19791209300651|170|2006
1314238375080|19791209300656|967|2010
1314238375080|19791209300656|953|2011
1314238375080|19791209300656|956|2009
1310905573626|19791209300735|818|2009
1310905573626|19791209300735|819|2010
1310905573626|19791209300735|820|2008
1314597183484|19791209300744|548|2009
1314597183484|19791209300744|541|2009
1310707640456|19791209300752|1378|2009
1310707640456|19791209300752|1379|2009
1310707640456|19791209300752|1365|2010
1310707640456|19791209300752|1382|2009
1310707640456|19791209300752|1385|2009
1310779233446|19791209300778|933|2004
1310779233446|19791209300778|935|2004
1310779233446|19791209300778|922|2005
1310779233446|19791209300778|906|2003
1310779233446|19791209300778|924|2004
1315309582342|19791209300782|496|2004
1315309582342|19791209300782|497|2004
1315309582342|19791209300782|503|2004
1315309582342|19791209300782|490|2004
1310138938682|19791209300789|906|2003
1310138938682|19791209300789|924|2003
1310813567481|19791209300812|865|2011
1310813567481|19791209300812|1560|2011
1310813567481|19791209300812|957|2008
1311227474510|19791209300814|545|2007
1311227474510|19791209300814|777|2006
1311227474510|19791209300814|538|2007
1311227474510|19791209300814|540|2005
1315148559918|19791209300828|545|2009
1310156240046|19791209300870|929|2012
1310156240046|19791209300870|916|2006
1310156240046|19791209300870|919|2004
1310156240046|19791209300870|938|2001
1310156240046|19791209300870|906|2006
1314740133462|19791209300925|192|2000
1314740133462|19791209300925|186|1999
1314740133462|19791209300925|190|2000
1312996457881|19791209300926|541|2006
1312996457881|19791209300926|1229|2004
1314717014402|19791209300953|1348|2009
1313509128366|19791209300956|544|2009
1313509128366|19791209300956|539|2008
1310397594613|19791209300985|433|2001
1310397594613|19791209300985|422|2000
1310397594613|19791209300985|412|2001
1315051503923|19791209301021|679|2009
1315051503923|19791209301021|666|2008
1315051503923|19791209301021|667|2008
1310232802869|19791209301047|896|2003
1310232802869|19791209301047|888|2004
1310232802869|19791209301047|891|2003
1310232802869|19791209301047|892|2003
1310232802869|19791209301047|894|2003
1314859203766|19791209301241|914|2007
1312070546281|19791209301265|304|2005
1312070546281|19791209301265|300|2005
1312070546281|19791209301265|303|2005
1310729202980|19791209301288|301|2011
1310786347135|19791209301404|2|2006
1310786347135|19791209301404|5|2004
1310786347135|19791209301404|6|2004
1311326642509|19791209301431|1136|2002
1311326642509|19791209301431|1137|2002
1311326642509|19791209301431|1109|2000
1310692083367|19791209301495|674|2010
1310692083367|19791209301495|675|2010
1310692083367|19791209301495|679|2011
1310692083367|19791209301495|667|2010
1312900120499|19791209301511|257|2005
1312900120499|19791209301511|260|2006
1312900120499|19791209301511|1295|2005
1314003757106|19791209301531|544|2009
1314003757106|19791209301531|546|2009
1314328415168|19791209301538|1299|2010
1311379916088|19791209301568|915|2010
1311379916088|19791209301568|131|2009
1311379916088|19791209301568|934|2010
1311379916088|19791209301568|924|2011
1312730805591|19791209301580|547|2002
1312730805591|19791209301580|550|2003
1312730805591|19791209301580|554|2002
1312862601825|19791209301590|915|2006
1312862601825|19791209301590|909|2001
1312862601825|19791209301590|926|2000
1312862601825|19791209301590|911|1999
1311845653514|19791209301603|944|2012
1311845653514|19791209301603|942|2010
1314024881520|19791209301666|1250|2006
1314024881520|19791209301666|1126|2007
1314024881520|19791209301666|1242|2006
1314024881520|19791209301666|1247|2007
1317864211981|21990232555526|928|2008
1317864211981|21990232555526|938|2008
1317864211981|21990232555526|924|2009
1317864211981|21990232555526|925|2007
1317864211981|21990232555526|909|2008
1318824525182|21990232555527|919|2005
1318824525182|21990232555527|938|2006
1318824525182|21990232555527|908|2006
1318867867791|21990232555631|931|2006
1318867867791|21990232555631|932|2007
1318867867791|21990232555631|906|2006
1318867867791|21990232555631|911|2006
1318999244705|21990232555642|553|2003
1315603265079|21990232555711|817|2003
1319484966752|21990232555741|729|2006
1315785690742|21990232555748|399|2010
1315947408420|21990232555781|1073|2006
1318732333851|21990232555811|544|2008
1318732333851|21990232555811|546|2007
1318732333851|21990232555811|550|2007
1316361801064|21990232555820|543|2003
1319638431023|21990232555847|252|2005
1318425044755|21990232555852|912|2010
1318425044755|21990232555852|913|2010
1318425044755|21990232555852|930|2009
1318425044755|21990232555852|908|2010
1318425044755|21990232555852|926|2009
1319810685205|21990232555880|544|2000
1319810685205|21990232555880|546|2000
1319810685205|21990232555880|548|1999
1319810685205|21990232555880|554|1999
1318494386304|21990232555921|448|2001
1318494386304|21990232555921|465|2000
1318494386304|21990232555921|475|1999
1318494386304|21990232555921|445|2001
1316019285957|21990232555934|545|2006
1316019285957|21990232555934|546|2008
1316019285957|21990232555934|550|2007
1319332131008|21990232556019|551|2005
1319658913777|21990232556036|758|2001
1319658913777|21990232556036|719|2000
1319962971951|21990232556052|482|2011
1319962971951|21990232556052|468|2009
1319962971951|21990232556052|457|2010
1319962971951|21990232556052|447|2010
1316313631062|21990232556059|107|2003
1316313631062|21990232556059|108|2003
1316313631062|21990232556059|109|2003
1318414847610|21990232556064|965|2012
1318414847610|21990232556064|966|2012
1318414847610|21990232556064|952|2011
1318414847610|21990232556064|955|2011
1318414847610|21990232556064|957|2012
1319616493973|21990232556073|1557|2002
1319616493973|21990232556073|1558|2009
1319616493973|21990232556073|1560|2000
1319884066386|21990232556083|544|2001
1319884066386|21990232556083|547|2002
1319884066386|21990232556083|543|2002
1316570316680|21990232556115|297|2006
1316570316680|21990232556115|298|2011
1318943431243|21990232556121|547|2001
1318943431243|21990232556121|548|2002
1318943431243|21990232556121|550|2002
1318943431243|21990232556121|551|2002
1318943431243|21990232556121|538|2002
1320456249054|21990232556130|1568|2002
1320456249054|21990232556130|1228|2003
1320456249054|21990232556130|1567|2004
1319809111527|21990232556147|890|2010
1319809111527|21990232556147|1244|2012
1319809111527|21990232556147|716|2009
1319809111527|21990232556147|894|2011
1315881719518|21990232556159|1176|2007
1315881719518|21990232556159|1180|2012
1316584426319|21990232556176|933|2001
1316584426319|21990232556176|925|2000
1319887711478|21990232556205|1017|2010
1319887711478|21990232556205|1022|2010
1315942365807|21990232556212|26|2002
1316871952717|21990232556230|851|2008
1316871952717|21990232556230|1002|2008
1317359510835|21990232556235|546|2010
1317359510835|21990232556235|549|2008
1317359510835|21990232556235|539|2009
1319748437413|21990232556238|913|2002
1319748437413|21990232556238|915|2003
1319748437413|21990232556238|927|2003
1318910266974|21990232556240|936|2008
1318807486735|21990232556241|553|2001
1318807486735|21990232556241|554|2000
1316288295987|21990232556251|758|2009
1317799714467|21990232556266|1573|2004
1317799714467|21990232556266|1308|2005
1317799714467|21990232556266|1326|2005
1319386766814|21990232556290|544|2012
1319386766814|21990232556290|545|2010
1319386766814|21990232556290|549|2006
1319386766814|21990232556290|542|2008
1317356276991|21990232556301|1185|2007
1317356276991|21990232556301|1196|2007
1317356276991|21990232556301|1181|2005
1317356276991|21990232556301|1182|2005
1318318677632|21990232556302|1448|2000
1318318677632|21990232556302|1480|1999
1318318677632|21990232556302|1529|1999
1318318677632|21990232556302|1485|1999
1318318677632|21990232556302|1502|1999
1317740601109|21990232556317|907|2007
1317740601109|21990232556317|925|2007
1317932773355|21990232556335|910|2002
1316904569486|21990232556360|800|2003
1316904569486|21990232556360|802|2004
1316904569486|21990232556360|805|2003
1316904569486|21990232556360|780|2004
1315432613016|21990232556367|1426|2004
1315432613016|21990232556367|1435|2003
1315432613016|21990232556367|1405|2004
1315432613016|21990232556367|1406|2004
1318478299453|21990232556387|1226|2009
1318478299453|21990232556387|1227|2008
1318478299453|21990232556387|1229|2008
1318478299453|21990232556387|1230|2009
1319286099391|21990232556488|931|2008
1319286099391|21990232556488|907|2008
1319286099391|21990232556488|908|2006
1315480935224|21990232556493|809|2003
1315480935224|21990232556493|811|2003
1315480935224|21990232556493|813|2002
1318274044682|21990232556511|919|2009
1318274044682|21990232556511|906|2010
1318274044682|21990232556511|907|2010
1318593872637|21990232556524|960|2009
1318593872637|21990232556524|966|2007
1318593872637|21990232556524|968|2012
1318593872637|21990232556524|955|2010
1318593872637|21990232556524|959|2011
1318327019162|21990232556531|897|2002
1318327019162|21990232556531|889|2001
1318327019162|21990232556531|893|2001
1320296441010|21990232556540|545|2008
1320296441010|21990232556540|543|2007
1316404694784|21990232556558|915|2010
1316404694784|21990232556558|916|2010
1316404694784|21990232556558|933|2011
1316404694784|21990232556558|936|2010
1316404694784|21990232556558|937|2010
1317020792768|21990232556604|929|2008
1318791285142|21990232556617|289|2000
1318791285142|21990232556617|278|2002
1318791285142|21990232556617|263|2001
1318791285142|21990232556617|280|2002
1318791285142|21990232556617|282|2000
1319772871651|21990232556618|296|2010
1319772871651|21990232556618|297|2009
1317045911021|21990232556623|1346|2009
1316653930340|21990232556635|116|2004
1316653930340|21990232556635|110|2003
1316653930340|21990232556635|111|2003
1315629615767|21990232556666|553|2011
1315629615767|21990232556666|542|2009
1315629615767|21990232556666|543|2012
1319021019110|21990232556711|458|2005
1319021019110|21990232556711|460|2005
1319021019110|21990232556711|478|2006
1319021019110|21990232556711|463|2004
1319021019110|21990232556711|479|2005
1320107916171|21990232556739|498|2010
1317820389920|21990232556763|549|2004
1317820389920|21990232556763|538|2004
1317820389920|21990232556763|539|2004
1315390827842|21990232556792|210|2010
1315390827842|21990232556792|215|2012
1315390827842|21990232556792|1502|2010
1318646140448|21990232556820|919|2009
1318646140448|21990232556820|936|2009
1318646140448|21990232556820|910|2009
1318646140448|21990232556820|927|2009
1318550085935|21990232556823|768|2002
1319672511337|21990232556892|1569|2012
1319672511337|21990232556892|1574|2012
1317420465943|21990232556898|550|2005
1317420465943|21990232556898|551|2004
1317420465943|21990232556898|553|2004
1317420465943|21990232556898|1276|2004
1318949785391|21990232556972|912|2003
1318949785391|21990232556972|935|2003
1318949785391|21990232556972|905|2003
1318949785391|21990232556972|908|2002
1315437531474|21990232557010|1459|2005
1315437531474|21990232557010|1477|2004
1315437531474|21990232557010|1446|2003
1315437531474|21990232557010|1514|2004
1319666289194|21990232557019|678|2010
1319666289194|21990232557019|664|2010
1316133181710|21990232557020|896|2012
1316133181710|21990232557020|1557|2001
1316133181710|21990232557020|1558|2002
1317258807015|21990232557043|770|2006
1317258807015|21990232557043|761|2005
1315712831119|21990232557053|1520|2004
1315712831119|21990232557053|1505|2005
1315712831119|21990232557053|1479|2005
1315712831119|21990232557053|1511|2005
1318101264876|21990232557062|548|2008
1318101264876|21990232557062|541|2008
1318101264876|21990232557062|543|2008
1316278746789|21990232557074|928|2002
1316278746789|21990232557074|914|2003
1316278746789|21990232557074|931|2010
1316278746789|21990232557074|932|2008
1316813115350|21990232557140|544|2007
1316813115350|21990232557140|546|2006
1316813115350|21990232557140|552|2006
1316813115350|21990232557140|540|2007
1316816603952|21990232557143|545|2012
1316816603952|21990232557143|550|2006
1316816603952|21990232557143|540|2005
1316816603952|21990232557143|543|2004
1317968376786|21990232557153|1100|2007
1320203209555|21990232557164|216|2008
1319196509475|21990232557184|1177|2005
1319196509475|21990232557184|1179|2004
1319196509475|21990232557184|1180|2004
1325467280107|24189255811104|785|2001
1325467280107|24189255811104|789|2001
1325467280107|24189255811104|807|2001
1325467280107|24189255811104|792|2001
1325467280107|24189255811104|778|2002
1325751847850|24189255811142|917|2005
1325751847850|24189255811142|935|2005
1325751847850|24189255811142|920|2004
1320803631580|24189255811154|809|2005
1320803631580|24189255811154|810|2004
1320807180261|24189255811168|928|2002
1320807180261|24189255811168|916|2001
1320807180261|24189255811168|925|2003
1322693188337|24189255811171|915|1999
1322693188337|24189255811171|919|2001
1322693188337|24189255811171|923|2001
1322693188337|24189255811171|908|2001
1325036619514|24189255811175|703|2010
1322683728811|24189255811178|161|2010
1322683728811|24189255811178|184|2010
1322683728811|24189255811178|156|2010
1323887767317|24189255811180|824|2003
1323887767317|24189255811180|825|2005
1323887767317|24189255811180|827|2005
1323418222721|24189255811232|961|2008
1323418222721|24189255811232|963|2007
1323418222721|24189255811232|953|2008
1323418222721|24189255811232|955|2010
1323689210588|24189255811236|453|2003
1323689210588|24189255811236|459|2002
1323689210588|24189255811236|443|2002
1323689210588|24189255811236|478|2002
1322573678780|24189255811323|809|2005
1322573678780|24189255811323|813|2005
1321336553804|24189255811326|165|2005
1321336553804|24189255811326|182|2006
1321336553804|24189255811326|170|2005
1321309312629|24189255811364|4|2009
1321309312629|24189255811364|5|2002
1321794136941|24189255811369|1136|2005
1321794136941|24189255811369|108|2009
1323968800143|24189255811415|924|2003
1322669208572|24189255811431|146|2005
1322669208572|24189255811431|148|2004
1322669208572|24189255811431|183|2004
1323247340040|24189255811441|914|2007
1323247340040|24189255811441|906|2004
1323247340040|24189255811441|909|2007
1324015234363|24189255811512|758|2007
1321505647162|24189255811539|784|2008
1321505647162|24189255811539|803|2008
1321505647162|24189255811539|693|2007
1321505647162|24189255811539|805|2008
1321273174728|24189255811577|889|2002
1321273174728|24189255811577|890|2001
1321273174728|24189255811577|894|2002
1325148279045|24189255811622|534|2006
1325148279045|24189255811622|535|2006
1325148279045|24189255811622|536|2007
1321144253393|24189255811649|864|2005
1321144253393|24189255811649|865|2006
1321144253393|24189255811649|866|2007
1323636092729|24189255811684|547|2007
1322367285430|24189255811719|400|2012
1322367285430|24189255811719|1113|2005
1322367285430|24189255811719|399|2004
1321276360635|24189255811738|892|2002
1321276360635|24189255811738|894|2002
1320848701830|24189255811756|928|2009
1320848701830|24189255811756|911|2009
1324561506111|24189255811765|1520|2010
1324561506111|24189255811765|1453|2009
1324561506111|24189255811765|1470|2009
1324561506111|24189255811765|1471|2009
1324561506111|24189255811765|1503|2009
1323394625462|24189255811783|1557|2005
1323394625462|24189255811783|1560|2006
1323596264113|24189255811785|372|2004
1323596264113|24189255811785|388|2006
1324375602499|24189255811789|545|2012
1324375602499|24189255811789|550|2012
1324375602499|24189255811789|543|2006
1325673488302|24189255811799|990|2008
1324353500978|24189255811804|903|2006
1324901469098|24189255811875|548|2007
1324901469098|24189255811875|550|2007
1324901469098|24189255811875|551|2007
1324901469098|24189255811875|538|2007
1324901469098|24189255811875|542|2006
1322458619842|24189255811896|125|2005
1322458619842|24189255811896|126|2005
1322458619842|24189255811896|127|2004
1322108776387|24189255811905|809|2003
1322108776387|24189255811905|810|2001
1322108776387|24189255811905|811|2003
1322108776387|24189255811905|812|2003
1321243064125|24189255811914|538|2005
1321243064125|24189255811914|554|2003
1321243064125|24189255811914|542|2006
1321702232158|24189255811917|304|2000
1321702232158|24189255811917|306|1998
1325638208629|24189255811930|532|2008
1325638208629|24189255811930|534|2009
1325638208629|24189255811930|535|2007
1321477927377|24189255811971|1569|2012
1321477927377|24189255811971|1573|2011
1321477927377|24189255811971|1574|2011
1322350577830|24189255811985|726|2007
1325007494432|24189255811993|1297|2005
1325007494432|24189255811993|1298|2006
1320748800522|24189255812004|149|2003
1320748800522|24189255812004|165|2002
1323650605067|24189255812036|540|2003
1325910968700|24189255812037|296|2003
1325910968700|24189255812037|298|2003
1324819978558|24189255812042|930|2005
1324819978558|24189255812042|906|2005
1324819978558|24189255812042|909|2004
1324819978558|24189255812042|925|2004
1324039693777|24189255812066|538|2001
1320962285069|24189255812068|672|2003
1320962285069|24189255812068|676|2003
1320962285069|24189255812068|664|2002
1320962285069|24189255812068|668|2002
1320962285069|24189255812068|669|2002
1321775211987|24189255812078|707|2005
1321775211987|24189255812078|538|2006
1325756031473|24189255812099|304|2008
1325756031473|24189255812099|981|2008
1325756031473|24189255812099|301|2007
1325756031473|24189255812099|303|2008
1321979700740|24189255812103|801|2004
1321979700740|24189255812103|782|2004
1321979700740|24189255812103|783|2003
1323342623389|24189255812134|1112|2006
1323342623389|24189255812134|1115|2005
1321597869849|24189255812145|888|2008
1321597869849|24189255812145|889|2009
1321597869849|24189255812145|892|2009
1321597869849|24189255812145|893|2007
1322206936349|24189255812158|184|2003
1324420548323|24189255812164|548|2001
1324420548323|24189255812164|538|2001
1324420548323|24189255812164|543|2003
1321789839404|24189255812167|475|2007
1321988159234|24189255812181|7|2008
1321177166047|24189255812238|1553|2001
1321177166047|24189255812238|1542|2002
1321177166047|24189255812238|1544|2000
1321177166047|24189255812238|1551|2001
1321240756434|24189255812253|934|2010
1321240756434|24189255812253|906|2010
1323255292667|24189255812262|933|2008
1323255292667|24189255812262|906|2002
1323255292667|24189255812262|923|2008
1322759358568|24189255812301|1523|2005
1322759358568|24189255812301|1479|2004
1322759358568|24189255812301|1487|2004
1320722382870|24189255812380|135|2010
1320722382870|24189255812380|170|2010
1320722382870|24189255812380|158|2011
1324355697741|24189255812389|905|2011
1320623580488|24189255812506|977|2002
1320623580488|24189255812506|979|2001
1320623580488|24189255812506|981|2002
1321686323514|24189255812511|546|2008
1321686323514|24189255812511|543|2007
1322681611403|24189255812528|1059|2011
1322681611403|24189255812528|1095|2011
1323897670800|24189255812540|292|2000
1323897670800|24189255812540|294|2000
1323897670800|24189255812540|295|2001
1322338042010|24189255812554|8|2002
1322338042010|24189255812554|9|2003
1323421687411|24189255812561|887|2001
1323421687411|24189255812561|892|2001
1321847095203|24189255812574|963|2004
1321847095203|24189255812574|967|2010
1321847095203|24189255812574|954|2002
1321847095203|24189255812574|959|2012
1324060755082|24189255812596|1061|2010
1322156061074|24189255812612|930|2002
1322156061074|24189255812612|931|2002
1322156061074|24189255812612|927|2002
1324317063725|24189255812623|546|2002
1324523295963|24189255812671|1459|2007
1324523295963|24189255812671|1494|2008
1324523295963|24189255812671|1450|2008
1324523295963|24189255812671|1515|2007
1324523295963|24189255812671|1518|2007
1324789537808|24189255812674|469|2006
1324789537808|24189255812674|455|2006
1324789537808|24189255812674|457|2012
1323265743784|24189255812681|582|2003
1323265743784|24189255812681|583|2004
1323265743784|24189255812681|568|2002
1323265743784|24189255812681|1193|2004
1323265743784|24189255812681|588|2003
1324481800319|24189255812685|1317|2004
1324481800319|24189255812685|298|2003
1321917712478|24189255812726|1184|2009
1321917712478|24189255812726|360|2009
1323404110725|24189255812741|1560|2005
1323877350127|24189255812761|1008|2004
1323877350127|24189255812761|913|2005
1323877350127|24189255812761|929|2004
1326224694406|26388279066632|1|2005
1326224694406|26388279066632|3|2006
1326412502878|26388279066641|811|2002
1326670698486|26388279066660|544|2008
1326670698486|26388279066660|550|2008
1326670698486|26388279066660|554|2009
1326670698486|26388279066660|540|2010
1329589536352|26388279066708|1377|2004
1329589536352|26388279066708|1365|2003
1329589536352|26388279066708|1356|2004
1329589536352|26388279066708|1388|2003
1329589536352|26388279066708|1373|2004
1327220060825|26388279066734|1489|2007
1327220060825|26388279066734|1510|2011
1327220060825|26388279066734|1527|2010
1327220060825|26388279066734|1512|2008
1327220060825|26388279066734|1519|2012
1328338523582|26388279066736|544|2006
1328338523582|26388279066736|698|2006
1328338523582|26388279066736|538|2006
1328338523582|26388279066736|542|2005
1326537523237|26388279066771|549|2003
1326537523237|26388279066771|553|2005
1326537523237|26388279066771|538|2004
1326537523237|26388279066771|540|2005
1326537523237|26388279066771|543|2004
1330747459457|26388279066772|923|2008
1330747459457|26388279066772|907|2007
1330747459457|26388279066772|927|2008
1328871267615|26388279066795|544|2000
1328871267615|26388279066795|945|2001
1328871267615|26388279066795|552|2000
1328871267615|26388279066795|538|2000
1328871267615|26388279066795|541|2002
1330113060751|26388279066876|1172|2002
1330113060751|26388279066876|1159|2005
1330113060751|26388279066876|1146|2006
1328234563417|26388279066936|917|2008
1328234563417|26388279066936|920|2008
1330140060636|26388279066944|1440|2008
1330140060636|26388279066944|1458|2009
1330140060636|26388279066944|1479|2009
1330140060636|26388279066944|1531|2009
1330140060636|26388279066944|1453|2009
1326548365666|26388279067001|1316|2007
1327414942181|26388279067019|146|1998
1327414942181|26388279067019|181|2012
1327414942181|26388279067019|152|2002
1327414942181|26388279067019|140|2001
1327414942181|26388279067019|175|2008
1326957350843|26388279067029|1382|2002
1326957350843|26388279067029|938|2002
1326957350843|26388279067029|927|2002
1327087487802|26388279067078|487|2006
1327087487802|26388279067078|455|2005
1328128513183|26388279067104|952|2006
1328128513183|26388279067104|955|2010
1330647287739|26388279067202|934|2008
1329446300669|26388279067210|1567|2007
1328983653783|26388279067232|385|2006
1328983653783|26388279067232|388|2007
1326708234902|26388279067240|896|2008
1326708234902|26388279067240|892|2007
1330731808046|26388279067248|553|2000
1330731808046|26388279067248|539|2000
1330519552098|26388279067293|1233|2008
1330519552098|26388279067293|769|2008
1331113066193|26388279067332|1249|1998
1331113066193|26388279067332|1239|2009
1331113066193|26388279067332|1263|1999
1329425911221|26388279067353|309|2004
1325936651194|26388279067357|861|2002
1325936651194|26388279067357|862|2002
1325936651194|26388279067357|863|2002
1328025085717|26388279067382|545|2009
1328025085717|26388279067382|548|2008
1328025085717|26388279067382|542|2008
1328025085717|26388279067382|543|2008
1330989816692|26388279067426|1105|2007
1331189566087|26388279067437|896|2002
1331189566087|26388279067437|892|2001
1331189566087|26388279067437|893|2002
1331189566087|26388279067437|894|2001
1329993837780|26388279067480|546|2010
1329993837780|26388279067480|550|2010
1329993837780|26388279067480|552|2010
1329993837780|26388279067480|539|2010
1326736054457|26388279067496|400|2008
1326736054457|26388279067496|399|2009
1328287013081|26388279067552|545|2003
1328287013081|26388279067552|546|2003
1328287013081|26388279067552|1285|2003
1328287013081|26388279067552|551|2003
1326998679730|26388279067554|978|1999
1326998679730|26388279067554|1015|2000
1326998679730|26388279067554|1016|2000
1330555990672|26388279067637|932|2008
1330555990672|26388279067637|935|2008
1326240527318|26388279067660|675|2010
1326240527318|26388279067660|680|2011
1326240527318|26388279067660|666|2010
1326240527318|26388279067660|1006|2009
1326240527318|26388279067660|670|2010
1330155809378|26388279067663|547|2009
1330155809378|26388279067663|549|2007
1330155809378|26388279067663|541|2001
1330155809378|26388279067663|542|2001
1328804176831|26388279067664|222|2006
1328804176831|26388279067664|399|2006
1328908786486|26388279067684|484|2002
1328908786486|26388279067684|472|2001
1326085100960|26388279067726|257|2002
1326085100960|26388279067726|253|2001
1326085100960|26388279067726|254|2001
1330972916167|26388279067742|538|2009
1330972916167|26388279067742|554|2009
1329332173404|26388279067761|532|2010
1329332173404|26388279067761|534|2009
1329332173404|26388279067761|535|2009
1329212463236|26388279067773|291|2009
1329212463236|26388279067773|283|2008
1329212463236|26388279067773|285|2007
1329212463236|26388279067773|286|2007
1329212463236|26388279067773|270|2009
1330852981186|26388279067781|553|2002
1330557176755|26388279067874|758|2001
1328030511704|26388279067881|1567|2005
1329782000507|26388279067920|891|2004
1326689736068|26388279067933|1104|2010
1326689736068|26388279067933|1058|2009
1326689736068|26388279067933|1062|2010
1326689736068|26388279067933|1066|2009
1326689736068|26388279067933|1082|2010
1327803675943|26388279067991|572|2003
1327803675943|26388279067991|574|2002
1329555651517|26388279067997|1409|2005
1329555651517|26388279067997|1410|2005
1329555651517|26388279067997|1114|2007
1329555651517|26388279067997|1389|2005
1330048930513|26388279068038|112|2000
1330048930513|26388279068038|120|2009
1330048930513|26388279068038|121|2005
1330048930513|26388279068038|111|2008
