creationdate:LONG|:START_ID(Person)|:END_ID(Post)
1351133781082|17592186044850|1099511895291
1350915225742|17592186045670|1099511895291
1351074053901|19791209300150|1099511895291
1350711836874|21990232556205|1099511895291
1350942693211|24189255812167|1099511895291
1350767951529|24189255812726|1099511895291
1350959977847|30786325578528|1099511895291
1351211148929|10995116278132|1099511895297
1351050015517|13194139533372|1099511895297
1336021111847|859|893353465094
1336021969988|2199023256083|893353465094
1335762779186|2199023256361|893353465094
1335587673991|4398046511357|893353465094
1335944360645|6597069767446|893353465094
1335698735849|17592186044850|893353465094
1335843338655|26388279067210|893353465094
1330170720928|705|824633988379
1330059029011|2199023255851|824633988379
1330585112112|4398046511357|824633988379
1330395651929|6597069767446|824633988379
1330517930432|8796093022260|824633988379
1330429155487|10995116278132|824633988379
1330430678147|13194139533372|824633988379
1330515476988|13194139534792|824633988379
1330038287770|15393162789912|824633988379
1330155120925|17592186044850|824633988379
1330141121765|19791209300150|824633988379
1330395436153|21990232556205|824633988379
1330056134901|24189255812167|824633988379
1315143685661|2199023255905|618475558448
1315330915140|46|618475558451
1314940756921|100|618475558451
1315182386685|1312|618475558451
1314963626772|2199023255905|618475558451
1315324438273|4398046511168|618475558451
1315125682811|4398046512138|618475558451
1315409618601|4398046512621|618475558451
1315360679334|6597069767080|618475558451
1315245460151|6597069767539|618475558451
1314945904953|6597069768281|618475558451
1315312730027|10995116278996|618475558451
1315372295405|10995116279024|618475558451
1315377307113|13194139534169|618475558451
1315080497728|13194139534431|618475558451
1315314792956|15393162788957|618475558451
1314868142987|15393162790474|618475558451
1315241706850|19791209300828|618475558451
1315122073962|46|618475558455
1315121908035|100|618475558455
1314957792126|1312|618475558455
1315053843130|2199023255905|618475558455
1315303517230|4398046511168|618475558455
1314904741471|4398046512138|618475558455
1315294044520|4398046512621|618475558455
1314939425367|6597069767080|618475558455
1315368243737|6597069767539|618475558455
1315418481134|6597069768281|618475558455
1314996023153|10995116278996|618475558455
1315110541600|10995116279024|618475558455
1315223326034|13194139534169|618475558455
1314994840636|13194139534431|618475558455
1315183836310|15393162788957|618475558455
1315106625636|15393162790474|618475558455
1315322934588|19791209300828|618475558455
1335057492651|100|893353465427
1334699644844|1312|893353465427
1334850035855|2199023255905|893353465427
1335178223560|4398046511168|893353465427
1334781857416|4398046512621|893353465427
1335195706170|6597069766793|893353465427
1335236459008|6597069767080|893353465427
1335245387206|6597069767539|893353465427
1335004258586|6597069768281|893353465427
1335102524267|10995116278447|893353465427
1334822045654|10995116278996|893353465427
1334700366689|10995116279024|893353465427
1334772652678|13194139534169|893353465427
1334830181490|13194139534431|893353465427
1335185981400|15393162788957|893353465427
1335284604574|15393162790063|893353465427
1335052594119|15393162790474|893353465427
1335263302944|17592186045203|893353465427
1334785849140|17592186045627|893353465427
1334929365099|21990232556083|893353465427
1334718775170|21990232556360|893353465427
1335138246346|21990232556445|893353465427
1335007573541|24189255812556|893353465427
1335082231750|26388279068003|893353465427
1335014961080|28587302322920|893353465427
1335288641959|28587302323340|893353465427
1335285820088|10995116278996|893353465430
1340438059368|4398046511168|962072942182
1340162419075|4398046512138|962072942182
1318507716618|21990232556212|687195035245
1318675552013|21990232556635|687195035245
1318326695549|21990232556641|687195035245
1318446428592|4398046511168|687195035250
1318724841606|100|687195035252
1318826646230|1312|687195035252
1318595287936|2199023255905|687195035252
1318520138415|4398046511168|687195035252
1318416710573|6597069766793|687195035252
1318337886929|6597069767080|687195035252
1318675045374|6597069767539|687195035252
1318317545886|6597069768281|687195035252
1318367114672|8796093023087|687195035252
1318396790256|10995116278447|687195035252
1318284728891|10995116278996|687195035252
1318594001070|13194139534169|687195035252
1318740560684|13194139534431|687195035252
1318783328488|15393162788957|687195035252
1318488355497|15393162790063|687195035252
1318423412716|17592186045203|687195035252
1318867050343|21990232556212|687195035252
1318514096438|21990232556635|687195035252
1318850100711|21990232556641|687195035252
1348598360222|2199023256187|1099511895681
1346335066670|10995116279024|1030792418962
1346701632319|13194139534169|1030792418962
1346832995744|15393162790063|1030792418962
1315900876672|10995116278996|687195035317
1317166192678|46|687195035353
1317576908328|100|687195035353
1317335873030|1312|687195035353
1317449813290|2199023255905|687195035353
1317489216452|2199023256187|687195035353
1317501802488|4398046511168|687195035353
1317353720366|4398046512621|687195035353
1317575150061|6597069767080|687195035353
1317627726756|8796093023087|687195035353
1317272856387|10995116278447|687195035353
1317165037894|10995116279024|687195035353
1317547105926|13194139534169|687195035353
1317715811048|13194139534431|687195035353
1317145554083|15393162790063|687195035353
1317586673422|15393162790474|687195035353
1317536207266|17592186045627|687195035353
1317344906280|21990232556212|687195035353
1317485513188|21990232556635|687195035353
1317538572389|21990232556641|687195035353
1315486950081|46|618475558627
1338466123009|46|962072942309
1338634590019|1312|962072942309
1338725395605|2199023255905|962072942309
1338343892553|2199023256187|962072942309
1338276985953|4398046511168|962072942309
1338569148953|4398046512138|962072942309
1338481399846|6597069767080|962072942309
1338750087506|10995116278447|962072942309
1338675267689|10995116279024|962072942309
1338553853136|13194139534431|962072942309
1338350979161|15393162788957|962072942309
1338687820189|15393162790063|962072942309
1338671540598|15393162790474|962072942309
1338603397968|17592186045203|962072942309
1338723053900|17592186045627|962072942309
1338860904579|21990232556083|962072942309
1338715415885|21990232556212|962072942309
1338491909579|21990232556360|962072942309
1338567681786|21990232556445|962072942309
1338286065632|21990232556641|962072942309
1338404349330|24189255812556|962072942309
1338736245978|26388279068003|962072942309
1338662105038|28587302322210|962072942309
1338422337247|28587302322534|962072942309
1338320952277|28587302322920|962072942309
1338339191360|28587302323340|962072942309
1351815956336|100|1099511895788
1351754498353|2199023255905|1099511895788
1352079808767|2199023256187|1099511895788
1351738110103|4398046511168|1099511895788
1352044781855|4398046512138|1099511895788
1351853475634|4398046512621|1099511895788
1351642971542|6597069766793|1099511895788
1351617246663|6597069767080|1099511895788
1352137377889|6597069767539|1099511895788
1351959221624|6597069768281|1099511895788
1351870203731|8796093023087|1099511895788
1351766607463|10995116278447|1099511895788
1351621007997|10995116279024|1099511895788
1351642838730|13194139534431|1099511895788
1352000116757|15393162788957|1099511895788
1351725443372|15393162790063|1099511895788
1351887129652|15393162790474|1099511895788
1352176167793|17592186045203|1099511895788
1351857611390|17592186045627|1099511895788
1351915801032|19791209300828|1099511895788
1352019040865|21990232556083|1099511895788
1352002901682|21990232556212|1099511895788
1351825434646|21990232556445|1099511895788
1351588064284|21990232556635|1099511895788
1352112106854|21990232556641|1099511895788
1351865522578|24189255812556|1099511895788
1351727212292|28587302322210|1099511895788
1352180258594|28587302322534|1099511895788
1352161050009|28587302323340|1099511895788
1351598345816|30786325578726|1099511895788
1352163283187|30786325578859|1099511895788
1351590304937|30786325579197|1099511895788
1352142549922|32985348833999|1099511895788
1351607275210|35184372088955|1099511895788
1312080197123|1204|618475558643
1347539445378|1204|1030792419069
1347308480651|28587302322562|1030792419069
1347484771937|1204|1030792419072
1347357444764|28587302322180|1030792419072
1347443578090|28587302322562|1030792419072
1347259459170|1204|1030792419074
1347680379190|28587302322180|1030792419074
1347453029789|28587302322562|1030792419074
1337833962456|28587302322180|962072942358
1334345124196|1204|893353465639
1338096872308|1204|962072942388
1338210930520|28587302322180|962072942388
1338334400224|28587302322562|962072942388
1338133405146|1204|962072942389
1338615493414|28587302322180|962072942389
1338144281855|28587302322562|962072942389
1338457901641|28587302322562|962072942391
1317479938844|1204|687195035451
1329119803064|1204|824633988927
1329046488704|1204|824633988934
1347448891409|28587302322562|1099511895930
1347567245055|28587302322562|1099511895938
1347655473618|30786325577990|1099511895944
1313381131593|1204|618475558804
1299485535034|1204|412317128621
1350925172575|28587302322562|1099511896006
1342813659428|17592186044794|1030792419294
1349983555086|17592186044991|1099511896351
1303404904936|910|481036605848
1303654673363|8796093023614|481036605848
1303350062396|10995116278996|481036605848
1303797536366|10995116279024|481036605848
1303589403196|10995116279452|481036605848
1303683639266|10995116278996|481036605853
1304904253788|4398046512585|481036605910
1307204664620|4398046512585|549756082651
1307147765234|4398046512585|549756082653
1307282173196|8796093023614|549756082653
1307221550416|10995116279024|549756082653
1307173315860|13194139533966|549756082653
1307559848036|10995116279024|549756082659
1307120724643|13194139533966|549756082659
1314361559123|4398046512585|618475559406
1339892414991|910|962072943088
1340084448296|4398046512351|962072943088
1339769579218|4398046512585|962072943088
1339557287819|8796093023614|962072943088
1339602849523|10995116279024|962072943088
1339767502708|10995116279452|962072943088
1339728115219|17592186044991|962072943088
1339875297140|17592186045577|962072943088
1339641490169|24189255812761|962072943088
1339790597645|28587302322767|962072943088
1339648078675|28587302323720|962072943088
1339719181503|30786325578612|962072943088
1348843362024|28587302323720|1099511896571
1348704069650|10995116278996|1099511896579
1332555301118|21990232555639|893353466405
1326237929848|10995116279024|755914512935
1325770736697|4398046512351|755914512945
1325863152204|4398046512582|755914512945
1325700329369|10995116278996|755914512945
1325881666348|10995116279024|755914512945
1318362662951|4398046512351|687195036220
1318631227916|4398046512582|687195036220
1318834324979|10995116279452|687195036220
1318371307369|4398046512351|687195036227
1318669230238|4398046512582|687195036227
1318344964668|10995116279452|687195036227
1318744306392|13194139533966|687195036227
1318755425479|17592186044991|687195036227
1318645434729|17592186045577|687195036227
1339924593617|28587302323340|962072943204
1347281846500|10995116278996|1030792419945
1335753060229|17592186045627|893353466514
1335907771681|17592186045817|893353466514
1329298838987|10995116278996|824633989806
1346757377205|10995116278104|1030792420096
1350826122937|30786325579172|1099511896837
1350932364938|28587302322668|1099511896842
1350975568268|28587302323340|1099511896842
1350892322705|30786325579172|1099511896842
1351027441196|35184372089370|1099511896842
1314004817425|15393162789106|618475559753
1313752334020|1628|618475559756
1313627136458|4398046511989|618475559756
1313623432305|6597069767706|618475559756
1313664081254|8796093022501|618475559756
1313504039323|8796093023809|618475559756
1313468046193|10995116278104|618475559756
1313472252587|13194139534228|618475559756
1313913428063|13194139534658|618475559756
1313897853637|15393162789106|618475559756
1314043901214|17592186044674|618475559756
1313995742151|17592186045589|618475559756
1313671159930|17592186045817|618475559756
1313486918769|1628|618475559760
1314007295575|4398046511989|618475559760
1313607062702|6597069767706|618475559760
1313471108257|8796093022501|618475559760
1313750965803|8796093023809|618475559760
1313648520133|10995116278104|618475559760
1313961453883|10995116278996|618475559760
1313639273675|13194139534228|618475559760
1313715717568|13194139534658|618475559760
1313957059305|15393162789106|618475559760
1314007087166|17592186044674|618475559760
1313922422405|17592186045589|618475559760
1313743586736|17592186045817|618475559760
1302916618188|6597069767706|481036606293
1303054661630|8796093022501|481036606293
1303277048077|8796093023895|481036606293
1303257797749|10995116279339|481036606293
1302798577089|13194139534228|481036606293
1302779822522|13194139534284|481036606293
1303263987755|13194139534658|481036606293
1303110768417|15393162789106|481036606293
1308594457385|1204|549756083035
1308475620676|4398046511989|549756083035
1308328547735|6597069767085|549756083035
1308358237511|8796093022501|549756083035
1308585516256|8796093023895|549756083035
1308607303352|10995116278996|549756083035
1308861195959|13194139534284|549756083035
1308542057448|15393162789106|549756083035
1308608417817|17592186044674|549756083035
1308579508149|17592186045589|549756083035
1308531825037|17592186045627|549756083035
1308367852650|17592186045589|549756083036
1308431516312|1204|549756083038
1308437346963|4398046511989|549756083038
1308860871307|6597069767085|549756083038
1308739997839|8796093022501|549756083038
1308469284043|8796093023895|549756083038
1308525098404|13194139534284|549756083038
1308604683631|15393162789106|549756083038
1308404212144|17592186044674|549756083038
1308447630989|17592186045589|549756083038
1308544580722|17592186045627|549756083038
1308377602428|1204|549756083041
1308434714663|4398046511989|549756083041
1332295890802|26388279067987|893353466771
1331057404953|13194139534284|824633990044
1331296241840|13194139534658|824633990044
1331244482186|17592186045589|824633990044
1331397594018|17592186045817|824633990044
1331324727314|21990232556083|824633990044
1331402689542|24189255811896|824633990044
1331910229543|1628|893353466791
1332086521218|6597069767085|893353466791
1331976296026|6597069767706|893353466791
1332397709440|8796093022501|893353466791
1331952307552|8796093023809|893353466791
1332157435480|8796093023895|893353466791
1332256857583|13194139534658|893353466791
1332005089443|15393162789106|893353466791
1332170181603|17592186045627|893353466791
1331951474088|21990232556083|893353466791
1332260474167|24189255811896|893353466791
1332154212667|28587302322297|893353466791
1332157725780|1204|893353466794
1332245716039|15393162789106|893353466797
1336927933066|28587302322297|893353466840
1336944945112|28587302322483|893353466840
1317590845962|910|687195036721
1317136869569|981|687195036721
1317132150571|2199023255724|687195036721
1317111939186|2199023256904|687195036721
1317342805063|6597069768067|687195036721
1317356508326|6597069768249|687195036721
1317329572288|8796093022619|687195036721
1317229057388|10995116278421|687195036721
1317685491693|10995116279024|687195036721
1317334727542|15393162789357|687195036721
1317463793194|15393162789916|687195036721
1317294837734|17592186044706|687195036721
1317496441914|17592186045707|687195036721
1317528926982|19791209300060|687195036721
1317657967612|19791209301084|687195036721
1317673072327|910|687195036723
1317740056441|981|687195036723
1317536267656|2199023255724|687195036723
1317519326058|2199023256904|687195036723
1317440699185|6597069768067|687195036723
1317185356375|6597069768249|687195036723
1317526664476|8796093022619|687195036723
1317411978710|10995116278421|687195036723
1317418708496|10995116279024|687195036723
1317480259288|15393162789357|687195036723
1317645322798|15393162789916|687195036723
1317529399107|17592186044706|687195036723
1317299763583|17592186045707|687195036723
1317407615323|19791209300060|687195036723
1317417236966|19791209301084|687195036723
1317316228494|17592186045707|687195036753
1317432535647|19791209300060|687195036753
1320300305760|910|687195036766
1320232387640|981|687195036766
1320047458403|2199023255724|687195036766
1320196383541|6597069768249|687195036766
1320311557426|8796093022619|687195036766
1320076893515|10995116278421|687195036766
1320225370405|10995116279024|687195036766
1320357995099|15393162789357|687195036766
1320234155735|15393162789916|687195036766
1320061282711|17592186044706|687195036766
1319961663288|17592186045707|687195036766
1320221069537|19791209300060|687195036766
1319817110524|19791209301084|687195036766
1331722821779|910|893353466977
1332020248690|2199023255724|893353466977
1331446754928|6597069768067|893353466977
1331653411819|8796093022619|893353466977
1331600376698|10995116278421|893353466977
1331838351638|10995116279024|893353466977
1331970854028|15393162789357|893353466977
1331978637970|17592186045707|893353466977
1331955487161|19791209300060|893353466977
1331747202784|24189255812158|893353466977
1331814142133|24189255812761|893353466977
1331435477647|26388279066876|893353466977
1331821939954|910|893353466978
1331710854616|2199023255724|893353466978
1331517972057|6597069768067|893353466978
1331769137231|8796093022619|893353466978
1331457303269|10995116278421|893353466978
1331741109400|10995116279024|893353466978
1331526740859|15393162789357|893353466978
1331876453994|17592186045707|893353466978
1331960199997|19791209300060|893353466978
1331514814475|24189255812158|893353466978
1331972838664|24189255812761|893353466978
1331421130597|26388279066876|893353466978
1344584342124|910|1030792420485
1344195705150|981|1030792420485
1344331335038|2199023255724|1030792420485
1344432072448|6597069768067|1030792420485
1344228759589|8796093022619|1030792420485
1344606785035|10995116278421|1030792420485
1344700096078|15393162789357|1030792420485
1344320069284|15393162789916|1030792420485
1344402911094|17592186044706|1030792420485
1344725920831|17592186045707|1030792420485
1344572539840|19791209300060|1030792420485
1344397593980|24189255812158|1030792420485
1344277152269|24189255812574|1030792420485
1344319068736|28587302322216|1030792420485
1344279534755|28587302322767|1030792420485
1344324109712|30786325578948|1030792420485
1344326806377|30786325579231|1030792420485
1344730873281|32985348833359|1030792420485
1344165142424|32985348834826|1030792420485
1319178443344|981|687195036815
1319096717701|2199023255724|687195036815
1319109897411|6597069768067|687195036815
1319361090013|8796093022619|687195036815
1319371951081|10995116278421|687195036815
1319209186229|10995116279024|687195036815
1319104384881|15393162789357|687195036815
1318967567980|15393162789916|687195036815
1319272233836|17592186045707|687195036815
1318912862065|19791209300060|687195036815
1318978090662|19791209301084|687195036815
1319311853748|10995116279024|687195036817
1324618605276|24189255812158|755914513568
1342377167778|26388279066876|1030792420520
1348379346589|28587302322767|1099511897268
1348806864900|30786325578948|1099511897268
1348358286285|35184372090415|1099511897268
1348529807156|17592186044706|1099511897276
1348879083443|910|1099511897277
1348339093866|981|1099511897277
1348757359695|2199023255724|1099511897277
1348740374663|6597069768067|1099511897277
1348297949641|10995116278421|1099511897277
1348719366935|10995116279024|1099511897277
1348389161523|15393162789357|1099511897277
1348335122131|15393162789916|1099511897277
1348591927148|17592186044706|1099511897277
1348585022785|19791209301084|1099511897277
1348486607486|24189255811431|1099511897277
1348310590442|24189255812158|1099511897277
1348641743480|26388279066876|1099511897277
1348860026512|28587302322216|1099511897277
1348813713117|28587302322767|1099511897277
1348613877896|30786325578948|1099511897277
1348533720258|35184372090415|1099511897277
1350060055336|910|1099511897286
1350024154368|981|1099511897286
1349990630042|6597069768067|1099511897286
1350520125886|6597069768249|1099511897286
1350100261157|10995116278421|1099511897286
1350292332129|15393162789357|1099511897286
1350242933410|17592186044706|1099511897286
1350272850787|19791209301084|1099511897286
1350466248722|24189255811431|1099511897286
1349954927977|24189255812158|1099511897286
1350000381283|24189255812574|1099511897286
1350452772197|24189255812761|1099511897286
1350106385859|28587302322767|1099511897286
1350402593314|30786325578948|1099511897286
1350120195849|30786325579231|1099511897286
1349941215632|32985348833359|1099511897286
1350121515748|35184372089275|1099511897286
1350141260171|35184372090415|1099511897286
1350395793996|6597069768249|1099511897292
1348158720727|6597069768249|1099511897314
1348179097066|28587302322767|1099511897316
1335448498653|15393162789357|893353467138
1335097778342|17592186044706|893353467138
1334658438323|6597069768129|893353467177
1336157434014|773|893353467199
1335847111891|6597069768129|893353467199
1335927366652|773|893353467208
1335859296264|6597069768129|893353467208
1335756913392|773|893353467209
1335856955124|6597069768129|893353467209
1302142333210|6597069768129|481036606813
1337570948634|773|962072943978
1337595063396|6597069768129|962072943978
1337451454619|773|962072943985
1348434496488|773|1099511897521
1348512477389|6597069768129|1099511897521
1348836195621|773|1099511897522
1348381394106|6597069768129|1099511897522
1326125729988|773|824633990600
1326387194607|6597069768129|824633990600
1326291986252|6597069768129|824633990605
1336739512570|773|893353467357
1303541974299|6597069768129|481036606957
1303557358479|773|481036606959
1301760405023|773|481036606977
1301087813563|16|481036607052
1300885023996|448|481036607052
1301151269982|478|481036607052
1300986356404|808|481036607052
1301084657061|1180|481036607052
1301322595876|1204|481036607052
1301321414578|2199023255573|481036607052
1301413490909|2199023255989|481036607052
1301074121497|2199023256083|481036607052
1300967399606|2199023256425|481036607052
1301209522294|2199023256479|481036607052
1300945797038|2199023257093|481036607052
1301051703964|2199023257247|481036607052
1300884750409|4398046511602|481036607052
1300909990618|4398046511926|481036607052
1300900123808|4398046511930|481036607052
1301216266891|4398046511989|481036607052
1301171611640|4398046512162|481036607052
1301409143869|4398046512405|481036607052
1301008982220|4398046512479|481036607052
1301000271939|6597069767781|481036607052
1300910578007|6597069768167|481036607052
1300905143146|8796093022932|481036607052
1301182957998|8796093023077|481036607052
1301330776484|8796093023194|481036607052
1301340248410|10995116278083|481036607052
1301399023408|10995116278104|481036607052
1301277569716|10995116279272|481036607052
1301225912866|13194139534432|481036607052
1300863128142|13194139534942|481036607052
1300905354606|15393162789111|481036607052
1300993565272|16|481036607108
1301016007609|448|481036607108
1301082487843|478|481036607108
1301039194688|808|481036607108
1300970673663|1180|481036607108
1301393479130|1204|481036607108
1300858267502|2199023255573|481036607108
1301111926040|2199023255989|481036607108
1300864327927|2199023256083|481036607108
1301041201387|2199023256425|481036607108
1301093737933|2199023256479|481036607108
1301339111909|2199023257093|481036607108
1301150157431|2199023257247|481036607108
1301290922356|4398046511602|481036607108
1301015416001|4398046511926|481036607108
1301270458967|4398046511930|481036607108
1301365396439|4398046511989|481036607108
1300919675776|4398046512162|481036607108
1301040658525|4398046512405|481036607108
1300799646805|4398046512479|481036607108
1301103671124|6597069767781|481036607108
1300809452909|6597069768167|481036607108
1301251210040|8796093022932|481036607108
1301309560071|8796093023077|481036607108
1301309132126|8796093023194|481036607108
1301387415726|10995116278083|481036607108
1300798728061|10995116278104|481036607108
1301222115659|10995116279153|481036607108
1301284709884|10995116279272|481036607108
1300871802085|13194139534432|481036607108
1301103835312|13194139534942|481036607108
1301304121979|15393162789111|481036607108
1300833302264|16|481036607130
1300953932682|448|481036607130
1301387701082|478|481036607130
1300831100604|1180|481036607130
1301127637048|1204|481036607130
1301116662763|2199023255573|481036607130
1301194727845|2199023255989|481036607130
1301113773459|2199023256083|481036607130
1300963166197|2199023256425|481036607130
1300879489795|2199023256479|481036607130
1300866972863|2199023257093|481036607130
1301347766606|2199023257247|481036607130
1300913238728|4398046511602|481036607130
1300837467894|4398046511926|481036607130
1300955028674|4398046511930|481036607130
1300844349252|4398046511989|481036607130
1300920299189|4398046512162|481036607130
1301033887400|4398046512405|481036607130
1301269657811|4398046512479|481036607130
1300800633521|6597069767781|481036607130
1301355140501|6597069768167|481036607130
1301329021026|8796093022932|481036607130
1301027239613|8796093023077|481036607130
1300908766530|8796093023194|481036607130
1300829045520|10995116278083|481036607130
1301197832082|10995116278104|481036607130
1300991683526|10995116279153|481036607130
1301021267059|10995116279272|481036607130
1301167436670|13194139534432|481036607130
1300797808434|13194139534942|481036607130
1301257798816|15393162789111|481036607130
1301354774395|2199023256425|481036607137
1300981393433|13194139534942|481036607165
1301171266183|10995116278083|481036607201
1301088170604|10995116278104|481036607201
1301075923998|10995116279153|481036607201
1300944457564|10995116279272|481036607201
1301069416207|13194139534432|481036607201
1301350248950|13194139534942|481036607201
1300872565406|15393162789111|481036607201
1300879427937|4398046512479|481036607309
1340374054448|19791209301580|962072944524
1338984080962|483|962072944557
1338686586584|699|962072944557
1338878688025|808|962072944557
1338832016131|1180|962072944557
1338628548525|1448|962072944557
1339186563045|2199023255557|962072944557
1339022310567|2199023256031|962072944557
1338677517223|2199023256479|962072944557
1338783280271|2199023257093|962072944557
1338838284029|4398046511602|962072944557
1338902193147|4398046511608|962072944557
1338903460777|4398046511748|962072944557
1338906032504|4398046511851|962072944557
1338845041683|4398046511934|962072944557
1338620125285|4398046512008|962072944557
1339025142788|4398046512138|962072944557
1338617017334|4398046512273|962072944557
1338731767441|4398046512328|962072944557
1338684911954|4398046512405|962072944557
1338689564959|6597069766942|962072944557
1338626919605|6597069767362|962072944557
1339056302788|6597069767811|962072944557
1338724157838|6597069768129|962072944557
1338691536185|6597069768167|962072944557
1338999130925|6597069768352|962072944557
1338834498069|8796093022932|962072944557
1338945407652|8796093023077|962072944557
1338968768490|8796093023209|962072944557
1338606185344|8796093023802|962072944557
1339155254873|8796093023896|962072944557
1339125622225|10995116277819|962072944557
1338798943900|10995116278803|962072944557
1338795210281|10995116279024|962072944557
1338919290421|10995116279363|962072944557
1338975685869|13194139533646|962072944557
1338846911943|13194139534432|962072944557
1338935976235|13194139534936|962072944557
1338903842191|15393162789008|962072944557
1338600690891|15393162789464|962072944557
1339003061977|15393162789919|962072944557
1339142887278|15393162790399|962072944557
1339105489126|17592186044794|962072944557
1339019990258|17592186045196|962072944557
1338862992012|17592186045284|962072944557
1338667813152|17592186045356|962072944557
1338873999302|17592186045695|962072944557
1338832438849|17592186045934|962072944557
1338702935057|19791209300072|962072944557
1338858742339|19791209300191|962072944557
1338870493098|19791209300508|962072944557
1339000916518|19791209300513|962072944557
1338956512572|19791209300650|962072944557
1339190561046|19791209300744|962072944557
1338797497639|19791209300812|962072944557
1338761260422|19791209300926|962072944557
1338956633065|19791209301580|962072944557
1338825624934|21990232555880|962072944557
1338784621653|21990232556176|962072944557
1339183414814|21990232556466|962072944557
1338914385462|21990232556610|962072944557
1338861394333|21990232557062|962072944557
1338912128795|24189255812009|962072944557
1338715410157|24189255812253|962072944557
1339017462449|24189255812574|962072944557
1339038780080|26388279066734|962072944557
1339137506185|26388279066771|962072944557
1338701945717|26388279066773|962072944557
1339104969297|26388279067029|962072944557
1339159317869|26388279067353|962072944557
1339130273908|26388279068302|962072944557
1338713733938|28587302322191|962072944557
1338969359524|28587302322311|962072944557
1338881499987|28587302322767|962072944557
1339012997160|28587302322805|962072944557
1338633410062|28587302323071|962072944557
1339096298391|28587302323330|962072944557
1339175341840|30786325578144|962072944557
1338984185968|30786325578300|962072944557
1338957581230|30786325578612|962072944557
1338646653859|30786325578980|962072944557
1339157116307|30786325579250|962072944557
1313530581359|15393162789464|618475560891
1320680305799|2199023257093|687195037737
1320343718921|4398046511602|687195037737
1307073168396|483|549756084424
1307012289065|699|549756084424
1306777919017|808|549756084424
1307096088430|1180|549756084424
1307247818331|1448|549756084424
1307201281707|2199023255557|549756084424
1306919773138|2199023256031|549756084424
1307206757834|2199023256479|549756084424
1307057304459|2199023257093|549756084424
1306926864431|4398046511602|549756084424
1306896109416|4398046511608|549756084424
1307153868454|4398046511748|549756084424
1306750048566|4398046511851|549756084424
1307065535797|4398046511934|549756084424
1307220179567|4398046512138|549756084424
1307007862560|4398046512273|549756084424
1307243040371|4398046512328|549756084424
1306989172871|4398046512405|549756084424
1307003764771|6597069766942|549756084424
1307321903015|6597069767362|549756084424
1306790971893|6597069767811|549756084424
1307068635531|6597069768129|549756084424
1307328414821|6597069768167|549756084424
1307072883706|6597069768352|549756084424
1306744512819|8796093022932|549756084424
1307282615246|8796093023077|549756084424
1307288928334|8796093023209|549756084424
1306768967824|8796093023802|549756084424
1307110534052|8796093023896|549756084424
1307319421580|10995116277819|549756084424
1307319462410|10995116278803|549756084424
1306959889818|10995116279024|549756084424
1306871640471|10995116279363|549756084424
1307171909999|13194139533646|549756084424
1306989236797|13194139534432|549756084424
1306866183833|13194139534936|549756084424
1307100048185|15393162789008|549756084424
1307259138789|15393162789464|549756084424
1307129642146|15393162789919|549756084424
1306807639826|15393162790399|549756084424
1306966312684|17592186044794|549756084424
1306881303409|17592186045284|549756084424
1307119502349|17592186045356|549756084424
1307090765732|17592186045695|549756084424
1316008671895|483|687195037924
1316299723177|699|687195037924
1316201454801|808|687195037924
1316451459239|1180|687195037924
1316526990953|1448|687195037924
1316347337400|2199023255557|687195037924
1316279161535|2199023256031|687195037924
1316024007456|2199023256479|687195037924
1316040995192|2199023257093|687195037924
1316182752201|4398046511602|687195037924
1316477414132|4398046511608|687195037924
1316180011398|4398046511748|687195037924
1316024717446|4398046511851|687195037924
1316148458780|4398046511934|687195037924
1316035233078|4398046512008|687195037924
1316067745228|4398046512138|687195037924
1316447405528|4398046512273|687195037924
1316521384251|4398046512328|687195037924
1316330147002|4398046512405|687195037924
1315962744196|6597069766942|687195037924
1316250074087|6597069767362|687195037924
1316368310323|6597069767811|687195037924
1316102458980|6597069768129|687195037924
1316041804103|6597069768167|687195037924
1315964555256|6597069768352|687195037924
1315967122853|8796093022932|687195037924
1316230033829|8796093023077|687195037924
1316523074354|8796093023209|687195037924
1316507490355|8796093023802|687195037924
1316157314838|8796093023896|687195037924
1316515010396|10995116277819|687195037924
1316379686612|10995116278803|687195037924
1316342235364|10995116279024|687195037924
1316016123649|10995116279363|687195037924
1316054676767|13194139533646|687195037924
1316027966125|13194139534432|687195037924
1316473898493|13194139534936|687195037924
1316342972714|15393162789008|687195037924
1316167970537|15393162789464|687195037924
1315982535275|15393162789919|687195037924
1316468027953|15393162790399|687195037924
1316382910504|17592186044794|687195037924
1316500719727|17592186045196|687195037924
1316237948232|17592186045284|687195037924
1316185113097|17592186045356|687195037924
1316394713954|17592186045695|687195037924
1316238003390|17592186045934|687195037924
1316535012465|19791209300072|687195037924
1316524481375|19791209300191|687195037924
1316538379664|19791209300223|687195037924
1316179194086|19791209300508|687195037924
1316262516604|19791209300513|687195037924
1316190277555|19791209300650|687195037924
1315976095569|19791209300744|687195037924
1316397076870|19791209300812|687195037924
1316346065428|19791209300926|687195037924
1316418830974|19791209301580|687195037924
1316062476055|21990232556610|687195037924
1319345860492|6597069768352|687195038119
1318839953970|8796093022932|687195038119
1318931745243|8796093023077|687195038119
1319206531274|8796093023209|687195038119
1319314321736|8796093023802|687195038119
1319273402208|8796093023896|687195038119
1318863399175|10995116277819|687195038119
1319132127655|10995116278803|687195038119
1318826122801|10995116279024|687195038119
