creationdate:LONG|:START_ID(Forum)|:END_ID(Tag)
1329738745607|824633732061|3008
1335945521625|893353208798|2917
1313269090504|618475301855|594
1328225147710|824633732064|288
1334363087948|893353208801|594
1339313615554|962072685538|11449
1352810136212|1168231115747|6933
1333686745259|893353208804|787
1344111452907|1030792162277|3060
1349988857831|1099511639014|2001
1309331429298|549755825127|565
1305267952039|549755825128|2105
1353948550801|1168231115753|3034
1325296161927|755914255338|3092
1344415663205|1030792162283|594
1336669924772|962072685548|3006
1344453073845|1030792162285|1671
1324131340978|755914255342|2054
1310166953780|618475301871|2002
1336011377608|893353208816|1986
1303471518307|481036348401|1154
1303471518307|481036348401|1435
1303471518307|481036348401|1547
1303471518307|481036348401|1617
1303471518307|481036348401|2801
1303471518307|481036348401|2850
1303471518307|481036348401|2967
1303471518307|481036348401|3021
1303471518307|481036348401|3041
1306990052713|549755825138|1547
1340672082299|962072685555|1154
1305980413899|549755825140|2967
1323086259939|755914255349|2967
1311976292220|618475301878|1617
1321312338991|755914255351|1617
1333450685483|893353208825|2967
1345666771977|1030792162298|3021
1325902324447|755914255355|1617
1335212013310|893353208828|1435
1308695803634|549755825149|1547
1304807691152|549755825150|3021
1328886889663|824633732095|2967
1324989845946|755914255360|3041
1311924188129|618475301889|3021
1320852035689|755914255362|1617
1343047796875|1030792162307|3021
1322648794174|755914255364|1435
1328928807890|824633732101|2850
1339510942449|962072685574|1547
1347323633224|1099511639047|3041
1339409609785|962072685576|1435
1310936103606|618475301897|2801
1300845900358|481036348426|1023
1300845900358|481036348426|1180
1300845900358|481036348426|1940
1300845900358|481036348426|2086
1300845900358|481036348426|2858
1300845900358|481036348426|6368
1300845900358|481036348426|6413
1300845900358|481036348426|7015
1300845900358|481036348426|9177
1300845900358|481036348426|11695
1300845900358|481036348426|11742
1299720793723|481036348427|6
1299720793723|481036348427|808
1299720793723|481036348427|1172
1299720793723|481036348427|1180
1299720793723|481036348427|11250
1300103387745|481036348428|273
1320515700400|687194778638|273
1350273639194|1099511639055|273
1321172277722|755914255376|273
1305246061246|549755825169|273
1305477702954|549755825170|273
1305070667104|549755825172|273
1339973838439|962072685589|273
1317051195906|687194778647|273
1342955941371|1030792162328|273
1341190727376|962072685593|273
1307518650818|549755825178|273
1343384833884|1030792162331|273
1319217759174|687194778652|273
1351581853947|1099511639069|273
1303926069315|481036348446|273
1346119063776|1030792162335|273
1319990484658|687194778656|273
1301969201986|481036348472|468
1301969201986|481036348472|1183
1301969201986|481036348472|1450
1301969201986|481036348472|1498
1301969201986|481036348472|1954
1301969201986|481036348472|1985
1301969201986|481036348472|2002
1301969201986|481036348472|2028
1301969201986|481036348472|2044
1301969201986|481036348472|2059
1301969201986|481036348472|2082
1301969201986|481036348472|2778
1301969201986|481036348472|2920
1301969201986|481036348472|2933
1301969201986|481036348472|2946
1301969201986|481036348472|2947
1301969201986|481036348472|3074
1301969201986|481036348472|3076
1301969201986|481036348472|3114
1301969201986|481036348472|5011
1301969201986|481036348472|5143
1301969201986|481036348472|5440
1301969201986|481036348472|7602
1301969201986|481036348472|11258
1349715741189|1099511639097|2947
1311315947309|618475301946|3074
1319532430067|687194778683|468
1324701985904|755914255420|11258
1319410059916|687194778685|2059
1327239451544|824633732158|1985
1324089403285|755914255423|2059
1347447830619|1099511639104|1183
1321031821228|755914255425|5143
1310978157043|618475301954|11258
1335032068507|893353208899|2002
1302756523815|481036348484|1183
1317818123047|687194778693|1183
1331652189701|893353208902|3074
1307692026139|549755825224|2933
1338235837405|962072685641|1954
1341000424225|962072685642|5011
1331026989861|824633732172|2947
1335017766756|893353208909|5440
1302525160042|481036348494|1549
1302525160042|481036348494|1761
1302525160042|481036348494|2851
1302525160042|481036348494|12889
1301592149207|481036348495|286
1301592149207|481036348495|470
1301592149207|481036348495|564
1301592149207|481036348495|589
1301592149207|481036348495|778
1301592149207|481036348495|1760
1301592149207|481036348495|1991
1301592149207|481036348495|2028
1301592149207|481036348495|2052
1301592149207|481036348495|2063
1301592149207|481036348495|2079
1301592149207|481036348495|2083
1301592149207|481036348495|2092
1301592149207|481036348495|2122
1301592149207|481036348495|2777
1301592149207|481036348495|2778
1301592149207|481036348495|2779
1301592149207|481036348495|2785
1301592149207|481036348495|2786
1301592149207|481036348495|2789
1301592149207|481036348495|2797
1301592149207|481036348495|2799
1301592149207|481036348495|2826
1301592149207|481036348495|2834
1301592149207|481036348495|2844
1301592149207|481036348495|2846
1301592149207|481036348495|2856
1301592149207|481036348495|2859
1301592149207|481036348495|2903
1301592149207|481036348495|2976
1301592149207|481036348495|3093
1301592149207|481036348495|5147
1301592149207|481036348495|5193
1301592149207|481036348495|6399
1301592149207|481036348495|6674
1301592149207|481036348495|7344
1301592149207|481036348495|7521
1301592149207|481036348495|7523
1301592149207|481036348495|7524
1301592149207|481036348495|7688
1301592149207|481036348495|9209
1301592149207|481036348495|10024
1301592149207|481036348495|10337
1301592149207|481036348495|13113
1301592149207|481036348495|15697
1300475369510|481036348496|196
1300475369510|481036348496|278
1300475369510|481036348496|294
1300475369510|481036348496|567
1300475369510|481036348496|583
1300475369510|481036348496|781
1300475369510|481036348496|1179
1300475369510|481036348496|1678
1300475369510|481036348496|1682
1300475369510|481036348496|1759
1300475369510|481036348496|1760
1300475369510|481036348496|1864
1300475369510|481036348496|1909
1300475369510|481036348496|2012
1300475369510|481036348496|2018
1300475369510|481036348496|2038
1300475369510|481036348496|2045
1300475369510|481036348496|2048
1300475369510|481036348496|2067
1300475369510|481036348496|2117
1300475369510|481036348496|2779
1300475369510|481036348496|2784
1300475369510|481036348496|2801
1300475369510|481036348496|2806
1300475369510|481036348496|2850
1300475369510|481036348496|2851
1300475369510|481036348496|2855
1300475369510|481036348496|2857
1300475369510|481036348496|2869
1300475369510|481036348496|2916
1300475369510|481036348496|2922
1300475369510|481036348496|2976
1300475369510|481036348496|3002
1300475369510|481036348496|3046
1300475369510|481036348496|3050
1300475369510|481036348496|3096
1300475369510|481036348496|4845
1300475369510|481036348496|4848
1300475369510|481036348496|4936
1300475369510|481036348496|5133
1300475369510|481036348496|5514
1300475369510|481036348496|5580
1300475369510|481036348496|6360
1300475369510|481036348496|6769
1300475369510|481036348496|6980
1300475369510|481036348496|7330
1300475369510|481036348496|7545
1300475369510|481036348496|7603
1300475369510|481036348496|8202
1300475369510|481036348496|8699
1300475369510|481036348496|8795
1300475369510|481036348496|8979
1300475369510|481036348496|9036
1300475369510|481036348496|9479
1300475369510|481036348496|12980
1300475369510|481036348496|13318
1322305041713|755914255441|1179
1323850890260|755914255442|6980
1330082648233|824633732179|5580
1306165832921|549755825236|6769
1344896920217|1030792162389|2869
1304925639758|549755825238|2916
1330119333945|824633732183|2806
1327432445663|824633732184|5514
1309288539639|549755825241|196
1308619739247|549755825242|2045
1323875655232|755914255451|567
1345390953274|1030792162396|2012
1310364770617|618475301981|2922
1352605094763|1168231115870|2976
1316502742708|687194778719|4845
1337165369861|962072685664|8795
1328025041322|824633732193|8979
1351866002347|1099511639138|7545
1302400110244|481036348515|8202
1345713591476|1030792162404|2855
1321563347248|755914255461|7330
1301633357748|481036348518|448
1301633357748|481036348518|561
1301633357748|481036348518|806
1301633357748|481036348518|1193
1301633357748|481036348518|1672
1301633357748|481036348518|5176
1337900419729|962072685671|1672
1337636177554|962072685673|1193
1331355316452|893353208938|806
1321876799207|755914255467|1672
1342379637371|1030792162412|1193
1351015670835|1099511639150|806
1320604415397|687194778735|5176
1320161304552|687194778736|448
1351738781092|1099511639153|1193
1309170501983|549755825266|806
1310254802646|618475302003|1193
1350152970382|1099511639156|5176
1343671060678|1030792162421|1672
1336906697057|962072685686|1193
1343481226562|1030792162423|1672
1345344118795|1030792162424|1672
1336917103250|962072685689|448
1303592829190|481036348538|561
1302980978967|481036348539|561
1300232100224|481036348540|1857
1300056385528|481036348541|6
1300056385528|481036348541|138
1300056385528|481036348541|205
1300056385528|481036348541|281
1300056385528|481036348541|564
1300056385528|481036348541|577
1300056385528|481036348541|586
1300056385528|481036348541|775
1300056385528|481036348541|776
1300056385528|481036348541|777
1300056385528|481036348541|976
1300056385528|481036348541|1182
1300056385528|481036348541|1183
1300056385528|481036348541|1187
1300056385528|481036348541|1202
1300056385528|481036348541|1206
1300056385528|481036348541|1545
1300056385528|481036348541|1764
1300056385528|481036348541|1863
1300056385528|481036348541|1987
1300056385528|481036348541|1989
1300056385528|481036348541|1991
1300056385528|481036348541|2031
1300056385528|481036348541|2059
1300056385528|481036348541|2060
1300056385528|481036348541|2089
1300056385528|481036348541|2113
1300056385528|481036348541|2123
1300056385528|481036348541|2779
1300056385528|481036348541|2784
1300056385528|481036348541|2788
1300056385528|481036348541|2792
1300056385528|481036348541|2794
1300056385528|481036348541|2809
1300056385528|481036348541|2814
1300056385528|481036348541|2889
1300056385528|481036348541|2912
1300056385528|481036348541|2924
1300056385528|481036348541|2931
1300056385528|481036348541|2981
1300056385528|481036348541|3004
1300056385528|481036348541|5133
1300056385528|481036348541|5161
1300056385528|481036348541|5561
1300056385528|481036348541|6395
1300056385528|481036348541|6409
1300056385528|481036348541|6437
1300056385528|481036348541|6743
1300056385528|481036348541|6961
1300056385528|481036348541|6980
1300056385528|481036348541|7173
1300056385528|481036348541|7380
1300056385528|481036348541|7524
1300056385528|481036348541|9474
1300056385528|481036348541|9558
1300056385528|481036348541|13821
1303059429567|481036348542|777
1303752007657|481036348543|7173
1306655123259|549755825280|7173
1353264074075|1168231115905|1989
1338587819880|962072685698|6743
1317464387982|687194778755|5161
1313585924462|618475302020|5561
1342788117169|1030792162437|2784
1320026710751|687194778758|1206
1337079563123|962072685703|6409
1318525065193|687194778760|777
1326695837699|824633732233|2784
1349584862723|1099511639179|2784
1302792343836|481036348556|1183
1354135050667|1168231115917|6743
1309407792456|549755825294|1764
1312855256753|618475302031|564
1317829084003|687194778768|1183
1324614946531|755914255505|2981
1319198240169|687194778770|6743
1301435611081|481036348563|62
1301435611081|481036348563|140
1301435611081|481036348563|196
1301435611081|481036348563|281
1301435611081|481036348563|449
1301435611081|481036348563|458
1301435611081|481036348563|574
1301435611081|481036348563|591
1301435611081|481036348563|801
1301435611081|481036348563|807
1301435611081|481036348563|1023
1301435611081|481036348563|1191
1301435611081|481036348563|1199
1301435611081|481036348563|1418
1301435611081|481036348563|1676
1301435611081|481036348563|1986
1301435611081|481036348563|1995
1301435611081|481036348563|1996
1301435611081|481036348563|1999
1301435611081|481036348563|2000
1301435611081|481036348563|2033
1301435611081|481036348563|2096
1301435611081|481036348563|2786
1301435611081|481036348563|2789
1301435611081|481036348563|2793
1301435611081|481036348563|2813
1301435611081|481036348563|2822
1301435611081|481036348563|2827
1301435611081|481036348563|2846
1301435611081|481036348563|2870
1301435611081|481036348563|2955
1301435611081|481036348563|3027
1301435611081|481036348563|3052
1301435611081|481036348563|3103
1301435611081|481036348563|5016
1301435611081|481036348563|5063
1301435611081|481036348563|5184
1301435611081|481036348563|5198
1301435611081|481036348563|5364
1301435611081|481036348563|5999
1301435611081|481036348563|6954
1301435611081|481036348563|6991
1301435611081|481036348563|7137
1301435611081|481036348563|7198
1301435611081|481036348563|7443
1301435611081|481036348563|7534
1301435611081|481036348563|7545
1301435611081|481036348563|8460
1301435611081|481036348563|9170
1301435611081|481036348563|10982
1301435611081|481036348563|13816
1327057466654|824633732244|281
1350303448394|1099511639189|7534
1312687188404|618475302038|458
1340921526905|962072685719|9170
1323448957762|755914255512|5016
1354026178978|1168231115929|5184
1337802337616|962072685722|7443
1343737397238|1030792162459|7545
1315596965369|687194778780|7137
1326853350247|824633732253|281
1339608190966|962072685726|801
1319146374947|687194778783|6991
1303617866129|481036348576|5999
1351102234840|1099511639202|2813
1324479560125|755914255523|140
1320113650547|687194778788|1418
1307290996614|549755825317|5184
1318734741929|687194778790|5184
1311336693643|618475302055|62
1321829783984|755914255528|2870
1302449140632|481036348585|1753
1302449140632|481036348585|2972
1302449140632|481036348585|9326
1310195231325|618475302058|1753
1308279245184|549755825323|9326
1312270016676|618475302060|2972
1313426272362|618475302061|9326
1311292286421|618475302062|1753
1323701395565|755914255535|2972
1351198585729|1099511639216|1753
1332658780840|893353209009|2972
1327974362503|824633732274|9326
1336434763572|893353209011|9326
1329285995922|824633732276|2972
1318865533892|687194778805|2972
1307282424883|549755825334|2972
1346709423376|1030792162487|1753
1344389947800|1030792162488|1753
1343384237865|1030792162489|2972
1324276545989|755914255546|1753
1330182471336|824633732283|1753
1329162671243|824633732284|2972
1344078953415|1030792162493|9326
1337073820959|962072685758|9326
1302047259954|481036348607|60
1302047259954|481036348607|61
1302047259954|481036348607|143
1302047259954|481036348607|145
1302047259954|481036348607|290
1302047259954|481036348607|295
1302047259954|481036348607|595
1302047259954|481036348607|975
1302047259954|481036348607|1415
1302047259954|481036348607|1505
1302047259954|481036348607|1615
1302047259954|481036348607|1674
1302047259954|481036348607|1940
1302047259954|481036348607|1952
1302047259954|481036348607|1954
1302047259954|481036348607|1984
1302047259954|481036348607|1988
1302047259954|481036348607|1989
1302047259954|481036348607|1993
1302047259954|481036348607|2018
1302047259954|481036348607|2105
1302047259954|481036348607|2777
1302047259954|481036348607|2786
1302047259954|481036348607|2789
1302047259954|481036348607|2794
1302047259954|481036348607|2810
1302047259954|481036348607|2814
1302047259954|481036348607|2819
1302047259954|481036348607|2823
1302047259954|481036348607|2824
1302047259954|481036348607|2837
1302047259954|481036348607|2844
1302047259954|481036348607|2868
1302047259954|481036348607|2874
1302047259954|481036348607|2896
1302047259954|481036348607|2907
1302047259954|481036348607|2923
1302047259954|481036348607|2948
1302047259954|481036348607|2958
1302047259954|481036348607|2996
1302047259954|481036348607|3007
1302047259954|481036348607|3027
1302047259954|481036348607|3037
1302047259954|481036348607|3038
1302047259954|481036348607|3039
1302047259954|481036348607|3042
1302047259954|481036348607|3072
1302047259954|481036348607|3078
1302047259954|481036348607|4935
1302047259954|481036348607|4938
1302047259954|481036348607|4994
1302047259954|481036348607|5119
1302047259954|481036348607|6368
1302047259954|481036348607|6437
1302047259954|481036348607|6574
1302047259954|481036348607|6933
1302047259954|481036348607|6999
1302047259954|481036348607|7507
1302047259954|481036348607|7524
1302047259954|481036348607|7594
1302047259954|481036348607|7741
1302047259954|481036348607|8820
1302047259954|481036348607|8900
1302047259954|481036348607|9095
1302047259954|481036348607|9227
1302047259954|481036348607|9317
1302047259954|481036348607|9549
1302047259954|481036348607|10415
1302047259954|481036348607|10665
1302047259954|481036348607|10891
1302047259954|481036348607|10991
1302047259954|481036348607|11687
1302047259954|481036348607|13828
1302047259954|481036348607|13877
1302047259954|481036348607|15480
1327970503852|824633732288|2923
1315585061767|687194778817|15480
1352351970871|1099511639234|2837
1336959926780|962072685763|2837
1320000669437|687194778821|2868
1338903969709|962072685766|2948
1328928323847|824633732295|2844
1317715138004|687194778824|3007
1353338571124|1168231115977|1505
1350910730305|1099511639242|7507
1312133929947|618475302091|6574
1302122016581|481036348620|15480
1317149236387|687194778829|1615
1342484753309|1030792162510|1674
1353098042521|1168231115983|10415
1307972259547|549755825360|8900
1302546871704|481036348625|8900
1351358050803|1099511639251|6368
1327862709610|824633732308|3037
1301963394641|481036348629|6
1301963394641|481036348629|9177
1302560864838|481036348630|1504
1332571954521|893353209047|1504
1326967517290|824633732313|1504
1351873164713|1099511639258|1504
1317660020904|687194778843|1504
1335303601250|893353209052|1504
1319489483947|687194778845|1504
1332706916225|893353209054|1504
1351394346859|1099511639263|1504
1345511894976|1030792162528|1504
1341883862831|1030792162529|1504
1347713411362|1099511639266|1504
1302891705786|481036348643|1504
1320321506186|687194778852|1504
1306501496818|549755825381|1504
1306181298442|549755825382|1504
1315006630644|618475302119|1504
1312742444520|618475302120|1504
1317972876428|687194778857|1504
1303821633068|481036348650|1504
1349965980012|1099511639275|1504
1304187982880|481036348652|1410
1304187982880|481036348652|6421
1346622265379|1030792162541|1410
1322072138085|755914255598|1410
1313806509676|618475302127|6421
1342744126977|1030792162544|6421
1326920945363|824633732337|1410
1317991547998|687194778866|1410
1342021677937|1030792162547|6421
1305980116240|549755825396|1410
1330392257227|824633732341|6421
1326369226769|824633732342|1410
1324939755223|755914255607|6421
1311354108108|618475302136|1410
1338776991006|962072685817|6421
1352987352898|1168231116026|6421
1314069844061|618475302139|6421
1327919432665|824633732349|6421
1346336298105|1030792162558|6421
1332977041881|893353209087|6421
1307239969125|549755825408|6421
1300835800271|481036348673|1154
1308432917491|549755825410|206
1308432917491|549755825410|299
1308432917491|549755825410|449
1308432917491|549755825410|469
1308432917491|549755825410|545
1308432917491|549755825410|565
1308432917491|549755825410|573
1308432917491|549755825410|579
1308432917491|549755825410|596
1308432917491|549755825410|974
1308432917491|549755825410|1021
1308432917491|549755825410|1022
1308432917491|549755825410|1164
1308432917491|549755825410|1170
1308432917491|549755825410|1171
1308432917491|549755825410|1176
1308432917491|549755825410|1178
1308432917491|549755825410|1186
1308432917491|549755825410|1191
1308432917491|549755825410|1195
1308432917491|549755825410|1201
1308432917491|549755825410|1205
1308432917491|549755825410|1421
1308432917491|549755825410|1614
1308432917491|549755825410|1674
1308432917491|549755825410|1759
1308432917491|549755825410|1764
1308432917491|549755825410|1930
1308432917491|549755825410|1953
1308432917491|549755825410|1984
1308432917491|549755825410|1985
1308432917491|549755825410|2003
1308432917491|549755825410|2018
1308432917491|549755825410|2049
1308432917491|549755825410|2083
1308432917491|549755825410|2095
1308432917491|549755825410|2118
1308432917491|549755825410|2787
1308432917491|549755825410|2797
1308432917491|549755825410|2823
1308432917491|549755825410|2848
1308432917491|549755825410|2895
1308432917491|549755825410|2928
1308432917491|549755825410|2959
1308432917491|549755825410|2966
1308432917491|549755825410|2973
1308432917491|549755825410|3024
1308432917491|549755825410|3026
1308432917491|549755825410|3048
1308432917491|549755825410|3070
1308432917491|549755825410|3111
1308432917491|549755825410|4849
1308432917491|549755825410|5078
1308432917491|549755825410|5117
1308432917491|549755825410|5159
1308432917491|549755825410|5191
1308432917491|549755825410|5192
1308432917491|549755825410|5258
1308432917491|549755825410|6395
1308432917491|549755825410|6418
1308432917491|549755825410|6945
1308432917491|549755825410|7580
1308432917491|549755825410|7683
1308432917491|549755825410|9036
1308432917491|549755825410|9084
1308432917491|549755825410|9170
1308432917491|549755825410|9177
1308432917491|549755825410|9477
1308432917491|549755825410|11254
1308432917491|549755825410|11375
1308432917491|549755825410|11408
1308432917491|549755825410|11531
1308432917491|549755825410|11743
1308432917491|549755825410|14036
1340407372964|962072685827|11531
1316127387392|687194778884|2083
1327099496281|824633732357|1176
1348757694071|1099511639302|2797
1338351398105|962072685831|1930
1327843020261|824633732361|1985
1310451009711|618475302154|2973
1309648206881|549755825419|2049
1328286294028|824633732365|2787
1348286446057|1099511639310|2787
1339080742996|962072685839|1191
1340480802640|962072685840|974
1335780885229|893353209105|14036
1335017509403|893353209106|449
1333485801286|893353209107|5192
1309305384108|549755825428|1195
1306576248828|549755825429|140
1306576248828|549755825429|205
1306576248828|549755825429|279
1306576248828|549755825429|417
1306576248828|549755825429|538
1306576248828|549755825429|565
1306576248828|549755825429|571
1306576248828|549755825429|577
1306576248828|549755825429|598
1306576248828|549755825429|795
1306576248828|549755825429|805
1306576248828|549755825429|973
1306576248828|549755825429|978
1306576248828|549755825429|1152
1306576248828|549755825429|1188
1306576248828|549755825429|1452
1306576248828|549755825429|1616
1306576248828|549755825429|1671
1306576248828|549755825429|1986
1306576248828|549755825429|2003
1306576248828|549755825429|2008
1306576248828|549755825429|2009
1306576248828|549755825429|2018
1306576248828|549755825429|2089
1306576248828|549755825429|2779
1306576248828|549755825429|2780
1306576248828|549755825429|2789
1306576248828|549755825429|2790
1306576248828|549755825429|2807
1306576248828|549755825429|2813
1306576248828|549755825429|2819
1306576248828|549755825429|2826
1306576248828|549755825429|2828
1306576248828|549755825429|2833
1306576248828|549755825429|2835
1306576248828|549755825429|2881
1306576248828|549755825429|2894
1306576248828|549755825429|2900
1306576248828|549755825429|2902
1306576248828|549755825429|2914
1306576248828|549755825429|2937
1306576248828|549755825429|2983
1306576248828|549755825429|2989
1306576248828|549755825429|2998
1306576248828|549755825429|3018
1306576248828|549755825429|3037
1306576248828|549755825429|3066
1306576248828|549755825429|3082
1306576248828|549755825429|3108
1306576248828|549755825429|4844
1306576248828|549755825429|4847
1306576248828|549755825429|5085
1306576248828|549755825429|5156
1306576248828|549755825429|5197
1306576248828|549755825429|6449
1306576248828|549755825429|6525
1306576248828|549755825429|6556
1306576248828|549755825429|6697
1306576248828|549755825429|6733
1306576248828|549755825429|6982
1306576248828|549755825429|7835
1306576248828|549755825429|8949
1306576248828|549755825429|9058
1306576248828|549755825429|9076
1306576248828|549755825429|9209
1306576248828|549755825429|9329
1306576248828|549755825429|9729
1306576248828|549755825429|9862
1306576248828|549755825429|10446
1306576248828|549755825429|10499
1306576248828|549755825429|11289
1306576248828|549755825429|11586
1306576248828|549755825429|11657
1306576248828|549755825429|12257
1306576248828|549755825429|12594
1306576248828|549755825429|13821
1306576248828|549755825429|14664
1306237136486|549755825430|1444
1306237136486|549755825430|1989
1306237136486|549755825430|2119
1306237136486|549755825430|5191
1306237136486|549755825430|9474
1306237136486|549755825430|11644
1316790469879|687194778903|1444
1307618174177|549755825432|11644
1321582119541|755914255641|11644
1326697375954|824633732378|11644
1317036980739|687194778907|2119
1341253139654|962072685852|1989
1334707258288|893353209117|5191
1326057330877|824633732382|1989
1335085043560|893353209119|1989
1315190732177|618475302176|1444
1321665849866|755914255649|1444
1323729149531|755914255650|1989
1314929881311|618475302179|5191
1317230998767|687194778916|1989
1321905847023|755914255653|1444
1311499576151|618475302182|2119
1316643611580|687194778919|1989
1340638346964|962072685864|2119
1306566247666|549755825449|1444
1308278075495|549755825450|470
1308278075495|549755825450|1504
1308278075495|549755825450|1732
1308278075495|549755825450|1986
1308278075495|549755825450|2784
1308278075495|549755825450|2800
1308278075495|549755825450|2814
1308278075495|549755825450|6980
1308278075495|549755825450|9261
1308800240132|549755825451|206
1308800240132|549755825451|524
1308800240132|549755825451|565
1308800240132|549755825451|1444
1308800240132|549755825451|1679
1308800240132|549755825451|1908
1308800240132|549755825451|2777
1308800240132|549755825451|2786
1308800240132|549755825451|3034
1308800240132|549755825451|6385
1308800240132|549755825451|6981
1308800240132|549755825451|7509
1308800240132|549755825451|9144
1308800240132|549755825451|9170
1308800240132|549755825451|9333
1308800240132|549755825451|12002
1349105734446|1099511639340|1908
1349183376643|1099511639341|2786
1337044121128|962072685870|524
1334845484907|893353209135|524
1315077069001|618475302192|1444
1318566543906|687194778929|524
1352214719098|1099511639346|9333
1343744589247|1030792162611|9333
1314236240978|618475302196|7509
1310686809379|618475302197|3034
1313553561225|618475302198|206
1349818735876|1099511639351|206
1329136243408|824633732408|6385
1328278488877|824633732409|12002
1349546981104|1099511639354|2786
1325146360933|755914255675|6385
1325771377417|755914255676|12002
1311739040344|618475302205|6385
1305665989671|549755825470|243
1305665989671|549755825470|775
1305665989671|549755825470|973
1305665989671|549755825470|1022
1305665989671|549755825470|1173
1305665989671|549755825470|1954
1305665989671|549755825470|1993
1305665989671|549755825470|2008
1305665989671|549755825470|2011
1305665989671|549755825470|2072
1305665989671|549755825470|2777
1305665989671|549755825470|2800
1305665989671|549755825470|2808
1305665989671|549755825470|2818
1305665989671|549755825470|2863
1305665989671|549755825470|2867
1305665989671|549755825470|5183
1305665989671|549755825470|5494
1305665989671|549755825470|5520
1305665989671|549755825470|6354
1305665989671|549755825470|6394
1305665989671|549755825470|6855
1305665989671|549755825470|6938
1305665989671|549755825470|7602
1305665989671|549755825470|11410
1338670340847|962072685887|2011
1318828891280|687194778944|775
1313873663315|618475302209|2011
1348743274201|1099511639362|243
1350625229656|1099511639363|2800
1324893385847|755914255684|775
1314475861940|618475302213|1022
1308910213176|549755825478|2808
1336782442727|962072685895|5520
1337755134231|962072685896|1954
1323843220436|755914255689|2818
1343351120431|1030792162634|6938
1319675224493|687194778955|6855
1345161742938|1030792162636|2011
1340082487506|962072685901|2863
1318236746755|687194778959|2808
1311552649908|618475302224|2011
1332358965182|893353209169|6938
1307555457884|549755825490|1376
1317227919212|687194778963|1376
1345443694671|1030792162644|1376
1342182433186|1030792162645|1376
1342999892038|1030792162646|1376
1333903327769|893353209175|1376
1348578010216|1099511639384|1376
1332403675312|893353209177|1376
1331982125008|893353209178|1376
1323663147788|755914255707|1376
1313345599390|618475302236|1376
1348739397909|1099511639389|1376
1354067220702|1168231116126|1376
1350718211135|1099511639391|1376
1311465214723|618475302240|1376
1318846688425|687194778977|1376
1321698042974|755914255714|1376
1342145469486|1030792162659|1376
1325435771749|755914255716|1376
1341898850618|1030792162661|1376
1306858622164|549755825510|807
1306858622164|549755825510|1172
1306858622164|549755825510|1206
1306858622164|549755825510|1375
1306858622164|549755825510|1399
1306858622164|549755825510|1675
1306858622164|549755825510|1989
1306858622164|549755825510|2798
1306858622164|549755825510|2813
1306858622164|549755825510|2828
1306858622164|549755825510|2830
1306858622164|549755825510|2861
1306858622164|549755825510|2923
1306858622164|549755825510|2954
1306858622164|549755825510|2957
1306858622164|549755825510|3008
1306858622164|549755825510|4848
1306858622164|549755825510|5085
1306858622164|549755825510|5494
1306858622164|549755825510|5687
1306858622164|549755825510|6269
1306858622164|549755825510|6395
1306858622164|549755825510|7522
1306858622164|549755825510|7593
1306858622164|549755825510|8776
1306858622164|549755825510|9605
1306858622164|549755825510|14812
1342430424459|1030792162664|2798
1318797856348|687194778985|2830
1324534303980|755914255722|9605
1344019571736|1030792162667|1399
1341121272915|962072685932|1989
1341046812662|962072685933|1206
1308987216221|549755825518|2957
1311116253109|618475302255|2813
1324548932771|755914255728|1206
1351903188667|1099511639409|6395
1325209944459|755914255730|2798
1327101579915|824633732467|4848
1343389567916|1030792162676|1172
1326402750019|824633732469|6269
1336674689927|962072685942|2830
1353376203942|1168231116151|1172
1310421985775|618475302264|1206
1346190529374|1030792162681|6395
1342081916804|1030792162682|9605
1306226165445|549755825531|1525
1306226165445|549755825531|2927
1305299981573|549755825532|206
1305299981573|549755825532|567
1305299981573|549755825532|573
1305299981573|549755825532|595
1305299981573|549755825532|781
1305299981573|549755825532|785
1305299981573|549755825532|796
1305299981573|549755825532|798
1305299981573|549755825532|812
1305299981573|549755825532|1024
1305299981573|549755825532|1153
1305299981573|549755825532|1172
1305299981573|549755825532|1190
1305299981573|549755825532|1454
1305299981573|549755825532|1502
1305299981573|549755825532|1615
1305299981573|549755825532|1990
1305299981573|549755825532|2002
1305299981573|549755825532|2037
1305299981573|549755825532|2043
1305299981573|549755825532|2068
1305299981573|549755825532|2093
1305299981573|549755825532|2119
1305299981573|549755825532|2777
1305299981573|549755825532|2784
1305299981573|549755825532|2798
1305299981573|549755825532|2803
1305299981573|549755825532|2804
1305299981573|549755825532|2810
1305299981573|549755825532|2819
1305299981573|549755825532|2821
1305299981573|549755825532|2832
1305299981573|549755825532|2838
1305299981573|549755825532|2844
1305299981573|549755825532|2848
1305299981573|549755825532|2849
1305299981573|549755825532|2920
1305299981573|549755825532|2945
1305299981573|549755825532|2968
1305299981573|549755825532|2989
1305299981573|549755825532|3013
1305299981573|549755825532|3025
1305299981573|549755825532|3053
1305299981573|549755825532|3061
1305299981573|549755825532|3068
1305299981573|549755825532|3074
1305299981573|549755825532|3082
1305299981573|549755825532|3091
1305299981573|549755825532|3095
1305299981573|549755825532|3096
1305299981573|549755825532|5848
1305299981573|549755825532|6357
1305299981573|549755825532|6396
1305299981573|549755825532|6409
1305299981573|549755825532|6500
1305299981573|549755825532|6645
1305299981573|549755825532|6848
1305299981573|549755825532|6945
1305299981573|549755825532|6980
1305299981573|549755825532|6981
1305299981573|549755825532|7547
1305299981573|549755825532|7604
1305299981573|549755825532|7729
1305299981573|549755825532|9177
