creationdate:LONG|:START_ID(Person)|:END_ID(Person)
1354032515200|8796093023895|37383395344412
1354011025926|8796093023896|13194139534942
1351864102910|8796093023896|24189255812761
1342155111304|8796093023896|28587302323330
1352903529168|8796093023896|35184372090502
1342176567522|10995116277761|10995116279002
1300426839184|10995116277761|13194139533758
1342299699442|10995116277761|13194139534663
1324058229150|10995116277761|17592186044648
1326890001028|10995116277761|19791209300502
1336507185580|10995116277761|24189255811142
1346963453494|10995116277761|26388279067204
1338385366065|10995116277761|28587302322210
1337625161903|10995116277761|28587302323163
1348173635649|10995116277761|28587302323389
1350236352679|10995116277761|28587302323659
1350800751454|10995116277761|30786325577990
1344195970145|10995116277761|32985348833598
1349783950169|10995116277761|32985348834680
1341293173428|10995116277782|10995116278182
1344770477750|10995116277782|10995116278390
1321580799592|10995116277782|10995116279024
1347328722398|10995116277782|10995116279153
1311163459173|10995116277782|13194139533732
1346545133898|10995116277782|13194139534224
1297773817340|10995116277782|13194139534592
1334477493783|10995116277782|15393162789420
1336248177442|10995116277782|17592186045577
1344519017362|10995116277782|17592186045934
1333746751010|10995116277782|19791209300985
1344139933938|10995116277782|19791209301186
1323962974112|10995116277782|21990232556059
1353746442848|10995116277782|21990232556792
1327394247690|10995116277782|21990232557019
1339523070924|10995116277782|24189255811433
1345990852149|10995116277782|24189255811719
1337118368237|10995116277782|24189255811723
1354077776623|10995116277782|24189255812099
1328277606690|10995116277782|24189255812167
1325379035076|10995116277782|24189255812726
1340141340476|10995116277782|26388279066936
1331561626230|10995116277782|26388279067660
1342076753228|10995116277782|28587302323263
1341986310783|10995116277782|30786325577990
1349127177769|10995116277782|30786325578300
1352143814113|10995116277782|30786325579070
1353866063504|10995116277782|30786325579250
1352818967311|10995116277782|32985348834574
1351105923471|10995116277782|35184372090060
1314941161853|10995116277805|13194139533743
1307343977466|10995116277805|17592186044609
1348305686739|10995116277805|19791209301084
1350955819772|10995116277805|21990232556823
1340865223443|10995116277805|26388279067202
1354120771792|10995116277805|28587302322491
1341813489683|10995116277805|30786325577990
1314643264938|10995116277819|10995116278083
1303315792639|10995116277819|10995116278230
1304723952646|10995116277819|10995116279197
1302880035423|10995116277819|10995116279272
1323768347103|10995116277819|13194139534942
1344768993353|10995116277819|15393162790123
1314973881293|10995116277819|17592186045071
1342677090441|10995116277819|17592186045211
1333368377138|10995116277819|19791209300156
1351320939973|10995116277819|19791209300828
1326432969459|10995116277819|21990232555820
1350536615960|10995116277819|21990232555934
1320179049625|10995116277819|21990232556019
1337255604240|10995116277819|21990232556083
1351980905557|10995116277819|21990232556290
1353084551594|10995116277819|21990232557062
1352206208761|10995116277819|24189255812617
1337506854200|10995116277819|26388279067293
1342666268744|10995116277819|26388279067663
1353055310365|10995116277819|28587302322180
1344506828558|10995116277819|28587302322848
1351424125050|10995116277819|32985348833576
1350903550317|10995116277819|35184372090415
1328814902561|10995116277851|13194139534223
1348547567119|10995116277851|15393162789106
1352564298279|10995116277851|17592186045627
1339740902078|10995116277851|19791209300227
1331555639852|10995116277851|19791209301378
1333937641458|10995116277851|21990232556019
1343700057582|10995116277851|21990232557062
1336958402076|10995116277851|24189255811413
1329676048862|10995116277851|24189255811875
1351601346427|10995116277851|24189255811914
1332287162361|10995116277851|24189255812164
1336244613878|10995116277851|26388279067742
1348049095435|10995116277851|30786325578829
1349577980370|10995116277851|32985348833576
1345262392886|10995116277851|32985348833688
1345212984888|10995116277851|32985348834010
1352488430189|10995116277851|35184372090529
1329197324971|10995116277889|13194139534949
1336375667302|10995116277889|15393162789916
1341372141986|10995116277889|19791209300191
1335481877222|10995116277889|28587302322767
1352590038096|10995116277889|30786325578736
1345693358799|10995116277892|17592186045408
1334693966162|10995116277892|28587302322180
1350262686922|10995116277892|32985348834072
1350168210516|10995116277892|35184372090415
1326182182961|10995116277916|24189255812167
1349831797101|10995116277916|24189255812726
1348396718997|10995116277916|28587302323163
1353290998564|10995116277916|35184372090106
1337830189424|10995116277934|10995116278421
1310965448202|10995116277934|10995116279037
1323557875458|10995116277934|13194139533758
1325113626354|10995116277934|15393162789041
1347421601285|10995116277934|17592186044744
1335056342593|10995116277934|17592186045408
1353010377740|10995116277934|17592186045627
1344456739969|10995116277934|17592186045748
1329702432331|10995116277934|19791209300953
1334678348015|10995116277934|19791209301104
1344057822568|10995116277934|24189255811081
1350526470143|10995116277934|24189255811210
1351792160149|10995116277934|26388279066773
1351988931695|10995116277934|26388279066876
1343887778607|10995116277934|26388279067353
1328404883167|10995116277934|26388279067933
1345892291909|10995116277934|28587302322307
1351101549807|10995116277934|28587302323340
1352944698467|10995116277934|30786325578253
1344621866972|10995116277934|30786325578528
1350741900117|10995116277934|32985348834502
1351225807903|10995116277934|35184372090502
1351126293835|10995116278006|10995116278449
1303078014871|10995116278006|10995116279024
1350821750209|10995116278006|10995116279153
1353712663211|10995116278006|13194139534507
1301439823888|10995116278006|15393162789322
1342679467462|10995116278006|15393162789420
1313519181334|10995116278006|15393162790417
1313545969432|10995116278006|17592186044645
1319973984346|10995116278006|17592186045804
1344817604150|10995116278006|17592186045934
1337262907139|10995116278006|19791209300651
1329322799197|10995116278006|19791209301084
1351840985848|10995116278006|21990232555636
1323955482915|10995116278006|21990232556610
1329660340639|10995116278006|21990232556792
1326246586539|10995116278006|24189255811178
1348881850793|10995116278006|24189255811326
1329422377970|10995116278006|24189255812167
1342921156646|10995116278006|24189255812726
1346969835819|10995116278006|28587302323263
1337017519631|10995116278006|28587302323340
1345308708422|10995116278006|30786325579250
1352443403876|10995116278006|32985348834574
1351084382133|10995116278006|35184372089942
1351677045724|10995116278006|35184372090060
1315462025132|10995116278031|10995116279024
1343833121986|10995116278031|28587302323659
1342906263030|10995116278066|10995116278235
1323566797751|10995116278066|10995116279024
1340420728259|10995116278066|10995116279037
1309114581800|10995116278066|13194139533753
1345861697730|10995116278066|13194139534060
1318212308315|10995116278066|13194139534212
1347054671751|10995116278066|13194139534431
1321689838376|10995116278066|15393162788952
1353133935713|10995116278066|15393162789041
1313945612601|10995116278066|15393162789340
1346652591904|10995116278066|15393162789466
1326622449191|10995116278066|15393162789912
1353998783306|10995116278066|15393162790481
1329139452127|10995116278066|17592186044744
1324703675579|10995116278066|17592186044881
1313962339063|10995116278066|17592186044991
1312438079473|10995116278066|17592186045041
1346658943970|10995116278066|17592186045284
1328392988718|10995116278066|17592186045627
1318148871347|10995116278066|17592186045813
1330772654768|10995116278066|19791209299997
1312701148595|10995116278066|19791209300150
1347203913380|10995116278066|19791209300177
1322002674195|10995116278066|19791209300191
1313977463353|10995116278066|19791209300374
1344999074774|10995116278066|19791209300650
1311326686268|10995116278066|19791209300778
1320126806216|10995116278066|21990232556064
1344591855482|10995116278066|21990232556317
1349848280040|10995116278066|24189255811081
1326224895686|10995116278066|24189255811210
1345069659449|10995116278066|24189255811433
1341996369616|10995116278066|24189255811783
1337135970828|10995116278066|24189255812181
1343644193565|10995116278066|26388279066936
1335084796563|10995116278066|26388279067933
1333743239531|10995116278066|26388279068003
1334398587294|10995116278066|28587302322210
1335116675356|10995116278066|28587302322668
1347752557308|10995116278066|28587302323003
1351154190297|10995116278066|28587302323389
1331901971304|10995116278066|28587302323565
1348956058242|10995116278066|28587302323609
1336685773241|10995116278066|28587302323659
1349020454317|10995116278066|28587302323752
1352572351952|10995116278066|30786325578279
1342288137067|10995116278066|30786325579234
1344994158415|10995116278066|32985348833732
1351512486089|10995116278066|32985348833966
1344017147426|10995116278066|32985348834072
1350826788265|10995116278066|35184372088917
1298816494428|10995116278083|13194139533448
1307392378594|10995116278083|13194139534936
1314265675793|10995116278083|15393162789081
1318383857878|10995116278083|15393162789916
1319632647802|10995116278083|15393162790123
1313667203332|10995116278083|15393162790399
1322616220849|10995116278083|19791209300156
1350624000744|10995116278083|19791209300925
1350030172864|10995116278083|21990232556036
1339780976480|10995116278083|21990232556792
1329797960998|10995116278083|26388279068153
1347093864104|10995116278083|28587302322180
1337459034883|10995116278083|28587302322483
1348690357658|10995116278083|28587302322848
1342481051357|10995116278083|30786325577990
1352403517277|10995116278083|32985348833598
1353721725009|10995116278083|35184372089362
1351522188679|10995116278083|35184372090415
1323472247673|10995116278091|10995116279024
1324478190544|10995116278091|17592186044645
1332853271856|10995116278091|21990232556610
1349113023266|10995116278091|28587302322767
1350579983136|10995116278091|28587302323557
1344940667817|10995116278104|10995116278132
1348127507758|10995116278104|10995116278952
1324224086711|10995116278104|13194139533448
1352686185986|10995116278104|13194139534284
1353238068535|10995116278104|13194139534658
1343900320325|10995116278104|13194139534879
1352488524427|10995116278104|13194139534936
1344256311397|10995116278104|15393162789111
1336815551833|10995116278104|15393162789824
1313764758416|10995116278104|17592186044574
1318221038313|10995116278104|19791209300060
1328758244977|10995116278104|21990232556205
1340102251827|10995116278104|21990232556610
1333530493135|10995116278104|21990232556617
1323444442903|10995116278104|24189255811723
1326281546505|10995116278104|24189255812167
1335812231933|10995116278104|26388279068318
1340846963247|10995116278104|30786325577990
1347641847424|10995116278104|32985348834574
1347369983755|10995116278104|32985348834826
1346978759783|10995116278132|10995116278599
1307667900700|10995116278132|10995116278912
1331830308270|10995116278132|13194139533758
1307956124300|10995116278132|13194139533919
1351508776170|10995116278132|13194139534228
1341284210262|10995116278132|13194139534574
1327330103421|10995116278132|13194139534671
1325286999766|10995116278132|15393162789322
1325421228755|10995116278132|15393162789684
1310566325406|10995116278132|15393162789824
1342230485455|10995116278132|15393162789912
1322140218930|10995116278132|15393162790112
1323518368695|10995116278132|15393162790214
1321465262386|10995116278132|15393162790285
1308715249312|10995116278132|15393162790474
1323724368850|10995116278132|17592186044609
1306290003802|10995116278132|17592186044725
1319984924161|10995116278132|17592186045196
1328926250948|10995116278132|17592186045408
1330364145287|10995116278132|17592186045589
1346176885481|10995116278132|17592186045695
1319575658893|10995116278132|17592186045817
1333285509957|10995116278132|17592186046075
1321857567834|10995116278132|19791209300092
1313897259058|10995116278132|19791209300150
1320686948352|10995116278132|19791209300224
1350219436104|10995116278132|19791209300227
1330317021924|10995116278132|19791209300415
1314464764179|10995116278132|19791209300656
1334767374111|10995116278132|19791209300752
1348732306222|10995116278132|19791209301454
1323557972643|10995116278132|19791209301531
1316624829829|10995116278132|21990232555781
1331859318617|10995116278132|21990232556159
1316989111927|10995116278132|21990232556269
1334204967918|10995116278132|21990232556493
1341089718648|10995116278132|21990232557019
1347318861860|10995116278132|21990232557184
1342580866412|10995116278132|24189255811917
1325067884255|10995116278132|24189255812167
1341910376576|10995116278132|24189255812561
1328766298620|10995116278132|24189255812726
1333483617208|10995116278132|26388279067104
1344960393307|10995116278132|26388279067293
1342612195071|10995116278132|26388279067761
1341402287322|10995116278132|26388279067881
1349984760660|10995116278132|28587302322297
1352804856230|10995116278132|28587302323090
1333113155432|10995116278132|28587302323099
1353280096852|10995116278132|28587302323163
1347845200944|10995116278132|28587302323609
1348152659824|10995116278132|30786325578190
1352071188451|10995116278132|30786325578867
1346791876729|10995116278132|32985348833556
1352544440084|10995116278132|32985348834959
1353539113784|10995116278132|35184372089012
1353724500980|10995116278132|35184372089300
1353494108300|10995116278132|37383395344931
1301880026908|10995116278182|10995116278996
1305200339763|10995116278182|10995116279024
1334462283220|10995116278182|13194139533439
1305963618690|10995116278182|17592186045577
1345660352001|10995116278182|19791209300150
1350507949692|10995116278182|19791209301531
1332087662875|10995116278182|26388279067210
1342462563898|10995116278182|26388279068209
1344991537912|10995116278182|30786325577795
1348505192290|10995116278182|32985348834072
1348980072748|10995116278182|32985348834358
1351322865173|10995116278182|35184372089264
1346748145619|10995116278196|21990232556610
1333977882495|10995116278196|26388279067202
1339471314474|10995116278196|28587302323659
1342250039370|10995116278204|24189255811914
1328287578171|10995116278230|13194139534507
1321480473329|10995116278230|13194139535005
1346618905486|10995116278230|15393162789919
1351613478085|10995116278230|17592186044479
1315816205112|10995116278230|17592186045196
1345939100956|10995116278230|17592186045364
1342791204121|10995116278230|17592186045813
1343349749201|10995116278230|19791209300150
1338408549380|10995116278230|19791209300156
1329407879909|10995116278230|19791209300172
1319306916401|10995116278230|19791209300223
1352959245691|10995116278230|19791209300925
1321712643309|10995116278230|19791209301104
1353085735189|10995116278230|21990232555797
1330999735913|10995116278230|21990232556623
1353130000481|10995116278230|21990232556711
1343955648814|10995116278230|21990232556858
1326409932083|10995116278230|24189255812617
1346679273129|10995116278230|24189255812681
1323380945704|10995116278230|24189255812726
1332727344950|10995116278230|26388279067761
1344506154473|10995116278230|28587302322767
1347787848320|10995116278230|28587302322848
1353726650225|10995116278230|28587302323263
1342509989323|10995116278230|28587302323557
1339781876304|10995116278230|28587302323738
1336568395638|10995116278230|28587302323848
1347506785801|10995116278230|30786325578598
1353426997960|10995116278230|30786325579035
1353673555486|10995116278230|35184372089264
1304982300823|10995116278235|13194139534658
1324761357582|10995116278235|17592186045364
1352295513651|10995116278235|35184372089798
1298861635341|10995116278262|10995116279024
1350084252336|10995116278262|19791209301511
1351295694735|10995116278262|35184372090502
1307026460662|10995116278271|15393162790474
1350957242631|10995116278271|17592186045071
1329564244215|10995116278271|17592186045284
1337545600395|10995116278271|17592186045748
1323474427049|10995116278271|19791209301084
1326011277420|10995116278271|21990232556030
1320054393735|10995116278271|21990232556302
1318636718801|10995116278271|21990232556317
1348928645106|10995116278271|21990232556858
1320142667192|10995116278271|21990232557074
1352701990698|10995116278271|24189255812158
1346974817360|10995116278271|24189255812253
1349141645324|10995116278271|26388279066936
1340122203068|10995116278271|28587302322297
1351821132774|10995116278271|28587302322668
1349531743973|10995116278271|30786325578612
1348772149655|10995116278271|32985348833481
1348909423382|10995116278271|32985348833732
1348493718195|10995116278271|32985348834072
1345178032182|10995116278271|32985348834355
1347362783848|10995116278271|32985348834928
1302783904547|10995116278274|10995116279024
1331462862861|10995116278274|17592186045071
1330716303087|10995116278274|21990232555781
1350434391533|10995116278274|21990232556792
1348212508325|10995116278274|24189255812554
1347087416724|10995116278274|26388279067210
1346862431556|10995116278274|30786325577990
1334697007610|10995116278275|19791209300227
1338226721442|10995116278275|21990232555781
1343535851432|10995116278322|21990232555639
1352440173991|10995116278322|35184372090106
1313670657554|10995116278326|10995116278524
1322400264059|10995116278326|21990232556030
1324996471801|10995116278326|21990232556892
1331688340889|10995116278326|24189255811719
1335709257286|10995116278326|26388279068275
1348033082100|10995116278326|28587302322767
1347753209989|10995116278326|28587302322876
1351667820257|10995116278326|30786325577990
1350432562023|10995116278326|32985348834355
1351344760374|10995116278326|32985348834502
1352442035365|10995116278326|35184372090106
1352032254329|10995116278352|10995116278421
1345955288491|10995116278352|13194139533732
1336481864714|10995116278352|15393162789912
1334520212976|10995116278352|15393162790214
1352232166662|10995116278352|17592186044744
1330807145699|10995116278352|19791209301084
1330552526787|10995116278352|21990232556466
1349479525748|10995116278352|24189255812167
1346464103783|10995116278352|24189255812554
1346189750387|10995116278352|30786325577990
1352414189049|10995116278352|32985348833576
1352652917230|10995116278352|32985348833938
1353127565095|10995116278352|35184372090502
1302016811300|10995116278358|10995116279045
1336978934440|10995116278358|17592186045707
1346041251628|10995116278358|24189255812167
1345899691089|10995116278358|26388279067210
1352097147232|10995116278358|35184372089722
1337018508919|10995116278390|10995116278785
1327175545733|10995116278390|10995116279037
1350240642504|10995116278390|13194139533467
1334977090982|10995116278390|13194139533743
1338277096196|10995116278390|15393162788952
1343767649538|10995116278390|15393162789178
1343092495274|10995116278390|15393162789322
1307831961385|10995116278390|15393162789325
1306384178905|10995116278390|15393162789735
1334459749757|10995116278390|15393162790318
1313771334994|10995116278390|17592186045677
1324548277915|10995116278390|17592186045707
1332503512824|10995116278390|17592186046068
1325720961318|10995116278390|19791209300224
1353137525616|10995116278390|19791209300735
1314221273483|10995116278390|19791209301084
1343712544134|10995116278390|19791209301104
1353751422054|10995116278390|21990232556488
1339301947311|10995116278390|21990232556524
1327506586358|10995116278390|24189255811081
1345408727414|10995116278390|24189255811431
1338423660806|10995116278390|30786325578931
1349517879648|10995116278390|32985348833410
1346075403323|10995116278390|32985348834826
1328023561860|10995116278397|19791209300227
1323519526637|10995116278397|21990232556130
1290529174630|10995116278400|10995116278727
1322859973157|10995116278400|10995116278753
1306980001368|10995116278400|13194139533577
1340218467922|10995116278400|13194139534447
1350999573009|10995116278400|17592186044574
1347876595498|10995116278400|19791209301377
1333826972479|10995116278400|19791209301603
1343025914373|10995116278400|21990232556212
1328026773259|10995116278400|21990232556235
1353157271013|10995116278400|21990232556493
1320208075888|10995116278400|21990232556610
1319146710225|10995116278400|21990232556641
1319230464620|10995116278400|21990232557028
1346886804667|10995116278400|24189255811896
1345926554648|10995116278400|26388279066773
1329326780027|10995116278400|26388279067773
1329578910816|10995116278400|26388279068086
1333951956710|10995116278400|26388279068275
1352467852577|10995116278400|28587302322210
1338491689752|10995116278400|28587302322534
1350516834892|10995116278400|28587302322664
1345814789867|10995116278400|28587302323340
1344558799412|10995116278400|30786325577809
1350889447830|10995116278400|30786325577990
1343657652653|10995116278400|30786325578598
1353356503551|10995116278400|30786325579189
1346059705681|10995116278400|30786325579405
1350644816693|10995116278400|32985348834826
1353090397070|10995116278400|35184372088955
1333072888366|10995116278408|15393162789466
1345422646332|10995116278408|28587302322767
1349041688625|10995116278421|10995116279037
1324795990263|10995116278421|13194139534284
1348755411861|10995116278421|13194139534474
1334277231656|10995116278421|13194139534898
1322789009773|10995116278421|15393162788952
1323288005724|10995116278421|15393162789178
1335991965042|10995116278421|15393162789916
1309702174640|10995116278421|15393162790318
1337498681330|10995116278421|17592186045488
1339958862071|10995116278421|21990232556073
1335053405191|10995116278421|24189255811210
1345861885218|10995116278421|24189255812512
1352663424367|10995116278421|30786325578253
1353007330180|10995116278421|30786325578528
1350578383965|10995116278421|30786325578867
1337977153158|10995116278421|30786325578980
1348193311783|10995116278421|32985348833585
1353361982695|10995116278421|32985348833955
1352852653029|10995116278421|35184372090040
1353272287669|10995116278434|28587302322180
1340649592494|10995116278434|28587302323163
1352811121099|10995116278434|37383395345948
1341498868649|10995116278447|10995116279024
1310642352525|10995116278447|13194139534169
1327235089739|10995116278447|13194139534447
1305993560361|10995116278447|13194139534730
1323076565583|10995116278447|13194139534949
1352174789499|10995116278447|15393162789106
1318971201535|10995116278447|17592186045284
1326565236258|10995116278447|17592186045876
1316731678599|10995116278447|19791209301531
1336757837895|10995116278447|21990232556130
1327570050599|10995116278447|24189255812167
1342991962352|10995116278447|26388279067293
1350196677130|10995116278447|28587302322311
1353303442240|10995116278447|37383395345531
1349769642236|10995116278449|10995116278524
1306312671422|10995116278449|10995116278996
1338652345448|10995116278449|10995116279024
1344590015776|10995116278449|13194139534284
1313302080249|10995116278449|13194139534610
1342497192470|10995116278449|15393162789178
1324031120799|10995116278449|15393162789735
1346996597727|10995116278449|15393162790235
1313475769124|10995116278449|17592186044566
1347185005795|10995116278449|17592186045201
1312921444319|10995116278449|17592186045248
1326854312677|10995116278449|17592186045408
1348986392398|10995116278449|17592186045804
1334662373603|10995116278449|19791209300026
1347485523879|10995116278449|19791209301104
1325481267596|10995116278449|21990232556140
1325947705071|10995116278449|21990232556302
1322000484054|10995116278449|21990232557164
1351598151263|10995116278449|24189255811081
1323764116425|10995116278449|24189255811326
1352716255007|10995116278449|24189255811433
1348233807534|10995116278449|24189255811804
1346459308439|10995116278449|26388279067019
1347066327243|10995116278449|26388279067426
1348674273689|10995116278449|28587302322456
1346681432466|10995116278449|28587302323115
1353688996806|10995116278449|28587302323340
1350370676970|10995116278449|30786325578797
1338802747043|10995116278449|30786325579221
1345002113419|10995116278449|32985348834928
1341261772022|10995116278524|10995116278599
1350847489851|10995116278524|13194139534424
1330973953409|10995116278524|13194139534507
1309604621631|10995116278524|15393162789106
1319326684477|10995116278524|15393162789916
1325425326186|10995116278524|15393162790318
1349479083031|10995116278524|17592186045670
1347569648402|10995116278524|19791209300060
1320292515755|10995116278524|19791209300172
1325743136009|10995116278524|19791209301084
1318042453366|10995116278524|19791209301317
1322762457320|10995116278524|21990232556030
1324261803870|10995116278524|21990232556130
1333455302458|10995116278524|24189255811236
1332405430809|10995116278524|24189255811917
1351080639902|10995116278524|28587302322767
1346908007772|10995116278524|30786325577795
1343811870075|10995116278524|30786325579231
1349759912245|10995116278524|32985348833375
1350285990197|10995116278524|32985348833585
1351903478220|10995116278524|32985348833732
1351702347345|10995116278524|32985348833966
1353980820568|10995116278524|35184372088985
1351267958642|10995116278524|35184372089075
1351968928097|10995116278524|35184372090502
1353620660178|10995116278524|37383395344486
1295860402364|10995116278554|10995116279024
1353166431340|10995116278554|24189255811433
1348869122424|10995116278554|30786325578202
1351729259469|10995116278554|35184372089942
1334722087007|10995116278578|10995116279272
1340194481924|10995116278578|17592186045284
1347679484712|10995116278578|17592186045813
1351952254290|10995116278578|19791209301531
1336153568793|10995116278578|28587302322307
1346723890156|10995116278578|30786325578202
1302424085468|10995116278599|10995116278996
1339143445506|10995116278599|13194139533919
1338990397326|10995116278599|15393162789263
1332385287500|10995116278599|17592186044574
1322609481762|10995116278599|17592186044609
1350289157278|10995116278599|19791209300092
1327549368725|10995116278599|19791209300150
1343398082531|10995116278599|19791209300227
1345426278082|10995116278599|21990232556064
1353881702164|10995116278599|21990232556610
1336777716071|10995116278599|24189255811148
1338173185079|10995116278599|24189255811210
1350318897374|10995116278599|24189255811804
1348498360333|10995116278599|24189255812167
1348304508094|10995116278599|24189255812761
1335175229740|10995116278599|26388279067202
1351596643897|10995116278599|32985348834169
1351387090433|10995116278624|15393162789958
1322574753222|10995116278624|15393162790390
1311540122166|10995116278624|15393162790417
1352908071954|10995116278624|17592186045817
1320004297459|10995116278624|21990232556235
1340673478394|10995116278624|21990232556302
1322233679212|10995116278624|21990232556623
1327371717895|10995116278624|24189255811441
1332270364954|10995116278624|28587302322297
1353865431060|10995116278624|35184372089370
1326666344470|10995116278691|10995116279024
1338188834599|10995116278691|17592186045284
1326324153603|10995116278691|21990232556466
1341712654743|10995116278691|28587302322698
1350284029760|10995116278691|28587302322767
1309196238042|10995116278710|10995116279024
1340401289208|10995116278710|17592186045707
1324085969096|10995116278710|19791209301084
1334753960949|10995116278710|21990232556064
1343005965694|10995116278710|30786325578253
1353473783476|10995116278710|35184372088985
1334553291348|10995116278727|10995116279024
1297669183105|10995116278727|13194139533727
1351834889601|10995116278727|13194139534424
1331374648090|10995116278727|13194139534524
1301240463010|10995116278727|13194139534592
1323307352366|10995116278727|15393162789178
1347186501676|10995116278727|15393162789263
1347727159372|10995116278727|15393162789271
1310590240160|10995116278727|15393162789322
1339810133296|10995116278727|15393162790235
1347027260739|10995116278727|17592186044645
1342607305334|10995116278727|17592186045195
1328415521728|10995116278727|17592186045707
1322546639742|10995116278727|17592186045813
1349716931466|10995116278727|19791209301317
1345258664442|10995116278727|21990232557184
1327887805293|10995116278727|24189255811210
1338312514233|10995116278727|24189255811723
1340565278322|10995116278727|24189255811804
1353464156107|10995116278727|24189255812068
1345070134175|10995116278727|24189255812164
1345459181232|10995116278727|24189255812512
1339019622630|10995116278727|26388279067176
1344008173635|10995116278727|26388279067202
1351166356088|10995116278727|28587302322266
1342649448911|10995116278727|30786325577944
1349715111071|10995116278727|30786325578612
1349958796353|10995116278727|30786325579250
1348217486097|10995116278727|32985348833353
1348011576392|10995116278727|32985348833861
1353912719534|10995116278727|35184372089117
1350598294360|10995116278727|35184372089264
1352753764217|10995116278729|17592186045284
1335115024959|10995116278729|17592186045627
1320358585872|10995116278729|21990232556466
1337222585418|10995116278729|28587302322668
1350780802494|10995116278729|35184372090391
1348476004555|10995116278753|13194139533577
1348053300221|10995116278753|13194139534431
1315593769159|10995116278753|15393162789008
1323907456031|10995116278753|17592186044574
1321267476021|10995116278753|17592186045627
1345419842339|10995116278753|19791209300778
1319091544291|10995116278753|19791209301377
1340591184029|10995116278753|26388279068275
1347740838521|10995116278753|28587302322767
1353440807942|10995116278753|30786325578612
1349336710966|10995116278753|35184372089698
1353745101363|10995116278753|35184372090060
1306412247698|10995116278767|10995116279002
1349111048332|10995116278767|15393162790355
1334370210314|10995116278767|17592186045364
1328696694528|10995116278767|17592186045408
1327196934743|10995116278767|19791209300164
1335652141898|10995116278767|21990232556130
1335784467616|10995116278767|24189255812554
1336302738956|10995116278767|26388279067204
1340626456208|10995116278767|28587302322180
1342487748897|10995116278767|28587302322307
1347948485951|10995116278767|30786325579197
1350067760382|10995116278767|30786325579231
1322640098933|10995116278785|10995116279037
1325961922448|10995116278785|10995116279197
1353567773850|10995116278785|19791209301104
1346378693901|10995116278785|21990232556205
1342760125083|10995116278785|24189255811210
1346957183332|10995116278785|24189255812617
1346028940821|10995116278785|28587302323340
1350323861122|10995116278785|30786325578144
1338023302222|10995116278785|30786325578931
1310225841118|10995116278803|10995116279197
1302812036117|10995116278803|13194139533343
1313204557591|10995116278803|13194139533372
1315880333919|10995116278803|13194139534792
1347845391290|10995116278803|13194139534942
1329126557007|10995116278803|15393162789357
1303759557372|10995116278803|15393162789464
1333752350116|10995116278803|17592186044609
1316891186737|10995116278803|17592186045364
1343650922698|10995116278803|19791209300164
1332721749898|10995116278803|19791209300223
1332739856076|10995116278803|19791209301104
1329406103046|10995116278803|21990232556183
1347653787871|10995116278803|21990232556858
1340327491239|10995116278803|28587302322180
1352293369643|10995116278803|28587302323659
1351062272743|10995116278803|35184372090311
1353716901275|10995116278836|17592186044846
1322525637163|10995116278836|17592186045577
1321800573092|10995116278836|21990232557010
1348684596270|10995116278836|28587302322180
1339365432463|10995116278836|28587302322767
1322697761750|10995116278859|13194139534663
1342681914181|10995116278859|17592186045748
1329491692533|10995116278859|21990232555781
1293170249732|10995116278912|10995116279045
1323846839119|10995116278912|21990232556205
1349403603874|10995116278912|21990232556466
1340299904577|10995116278912|24189255812167
1343620542330|10995116278952|15393162789287
1344636870374|10995116278952|15393162789420
1331802172141|10995116278952|15393162789716
1324026270094|10995116278952|17592186044574
1328504826749|10995116278952|17592186045681
1337694257587|10995116278952|19791209300060
1346163987241|10995116278952|19791209300224
1319914221824|10995116278952|19791209300227
1329441640620|10995116278952|19791209301454
1335054877911|10995116278952|19791209301580
1349800862737|10995116278952|21990232555781
1343639089103|10995116278952|21990232556130
1338186688397|10995116278952|24189255812167
1340258508013|10995116278952|28587302322297
1351618279020|10995116278952|28587302322767
1351663767151|10995116278952|32985348833610
1347924459443|10995116278952|32985348834502
1345898762820|10995116278952|32985348834826
1335861910324|10995116278970|10995116279024
1327696128742|10995116278970|15393162789420
1331788001569|10995116278970|15393162790399
1348489078978|10995116278970|17592186044609
1351833774800|10995116278970|17592186045627
1317984508126|10995116278970|19791209300650
1353198368659|10995116278970|19791209301580
1328683962963|10995116278970|21990232556466
1339420125551|10995116278970|28587302322534
1344643387911|10995116278970|30786325578526
1351565887864|10995116278970|35184372089264
1318128380435|10995116278995|17592186045364
1339931534428|10995116278995|24189255812167
1326400137556|10995116278995|24189255812726
1347550832586|10995116278995|26388279067210
1353965648488|10995116278995|35184372089798
1318132515557|10995116278996|10995116279037
1319170219555|10995116278996|13194139533732
1325804260811|10995116278996|13194139533753
1325386582354|10995116278996|13194139533966
1313123895046|10995116278996|13194139534026
1303443330514|10995116278996|13194139534060
1322574400893|10995116278996|13194139534610
1345297950299|10995116278996|13194139534730
1351988100131|10995116278996|13194139534869
1345835794292|10995116278996|13194139534879
1302703318969|10995116278996|13194139534926
1343172400794|10995116278996|15393162789066
1351921634998|10995116278996|15393162789145
1309525025779|10995116278996|15393162789340
1301204296666|10995116278996|15393162789357
1335836571576|10995116278996|15393162789466
1352679295811|10995116278996|15393162789587
1327584732256|10995116278996|15393162790285
1353617679018|10995116278996|17592186044711
1311998315475|10995116278996|17592186045408
1312690913909|10995116278996|17592186045591
1319539661621|10995116278996|17592186045813
1329314790994|10995116278996|17592186045817
