creationdate:LONG|:START_ID(Comment)|:END_ID(Place)
1345896293873|1030792316505|55
1331717359295|893353363036|82
1301242823169|481036502621|66
1295154545426|412317025886|55
1352077878651|1099511793247|55
1338350630886|962072839776|55
1310664871977|618475456097|94
1351734770704|1099511793250|55
1352069061830|1099511793254|55
1345828407648|1030792316519|1
1325777812542|755914409577|55
1324706288885|755914409578|55
1339651738707|962072839787|1
1325831424204|755914409580|55
1339677319246|962072839789|98
1339627260383|962072839790|1
1339697003803|962072839791|1
1351775524780|1099511793264|55
1342508954456|1030792316529|53
1301282572692|481036502643|66
1352016142247|1099511793268|1
1331793131976|893353363061|1
1350792747594|1099511793271|1
1350800242142|1099511793272|55
1345829693140|1030792316537|1
1308090297320|549755979386|1
1331759019192|893353363067|1
1331779906011|893353363068|98
1308088396596|549755979389|66
1308128048003|549755979390|55
1331814639365|893353363071|55
1351734719123|1099511793280|55
1350792762630|1099511793281|1
1352009219203|1099511793283|55
1308227040245|549755979397|98
1308168986104|549755979398|44
1347773760568|1099511793288|1
1333951237316|893353363081|1
1350791112498|1099511793291|1
1333982749678|893353363084|55
1344348415121|1030792316557|55
1334062092694|893353363086|44
1333949887828|893353363087|1
1339664165442|962072839824|1
1351735056012|1099511793297|34
1308179753640|549755979411|55
1308141084726|549755979412|1
1308179808065|549755979414|59
1352040220540|1099511793303|1
1345867924351|1030792316568|1
1350800797207|1099511793307|1
1308255495784|549755979420|44
1308212721893|549755979423|66
1352006159141|1099511793313|55
1331715851170|893353363108|82
1352030086651|1099511793317|1
1321039944816|755914409638|55
1352050615140|1099511793319|1
1352030779716|1099511793320|1
1352105657074|1099511793321|82
1352042731400|1099511793322|55
1352032246461|1099511793324|55
1344353645201|1030792316592|1
1295067647435|412317025969|44
1301285572550|481036502708|1
1344337658593|1030792316598|55
1338350741527|962072839869|55
1350797407723|1099511793342|1
1295096364021|412317025983|105
1295115768126|412317025984|1
1342498176132|1030792316609|53
1309208475494|549755979459|1
1301458696113|481036502724|1
1345829571245|1030792316614|1
1310656602176|618475456200|94
1295103025701|412317025993|55
1344369425878|1030792316619|1
1345828386686|1030792316620|1
1351522031793|1099511793358|1
1308149563426|549755979472|98
1324678656220|755914409682|55
1308161876017|549755979476|66
1342524849396|1030792316629|53
1338350298676|962072839895|55
1308111341261|549755979481|66
1308099106468|549755979482|51
1344335511823|1030792316636|55
1308064209115|549755979485|62
1327128449984|824633886430|94
1331756526196|893353363167|82
1347796722617|1099511793377|1
1324688638485|755914409698|55
1308105112689|549755979491|62
1321033121374|755914409700|55
1327158458192|824633886437|62
1301475943170|481036502759|1
1310686425643|618475456232|94
1321031734158|755914409705|55
1309167708126|549755979499|1
1324733721020|755914409708|55
1345841255958|1030792316653|1
1322576889073|755914409710|1
1329880249715|824633886447|1
1344353290152|1030792316657|1
1342506915927|1030792316659|53
1331759291616|893353363190|1
1295410959679|412317026039|98
1329793413193|824633886456|98
1329793696925|824633886457|1
1333957131125|893353363194|1
1351735599852|1099511793404|55
1342497545076|1030792316669|53
1329822037899|824633886462|55
1329935050233|824633886463|1
1342499411758|1030792316672|1
1344353935131|1030792316675|1
1333978777814|893353363204|1
1308113661633|549755979525|44
1352034387120|1099511793414|1
1344349066653|1030792316680|55
1329827128137|824633886473|98
1309218781187|549755979532|1
1344392802318|1030792316685|1
1308127416415|549755979534|1
1308128927833|549755979535|34
1333953047143|893353363217|1
1324343151366|755914409746|94
1324390513616|755914409747|94
1327124165683|824633886484|94
1324396773311|755914409749|1
1333981656134|893353363222|1
1342524359464|1030792316696|53
1307188426660|549755979545|1
1327130727910|824633886490|94
1352043267375|1099511793435|1
1327132248337|824633886492|1
1324695049382|755914409757|55
1329902724918|824633886495|39
1329851071153|824633886496|1
1329870803909|824633886497|98
1331756487885|893353363234|1
1339628808803|962072839971|1
1342497778997|1030792316708|53
1344353500219|1030792316710|1
1350792849940|1099511793447|1
1350794080548|1099511793449|44
1350865773011|1099511793451|94
1329713691949|824633886509|94
1329764987140|824633886510|1
1329830777467|824633886513|55
1338479102848|962072839986|16
1351734603681|1099511793459|55
1338479115009|962072839989|98
1338482091626|962072839990|1
1329718835210|824633886519|66
1351789512409|1099511793465|16
1344775248090|1030792317065|98
1344798596325|1030792317066|58
1344786775158|1030792317069|98
1344814473064|1030792317070|1
1351948028178|1099511793811|49
1342976577636|1030792317079|53
1348371961716|1099511793818|98
1337036455449|962072840348|65
1343350643106|1030792317085|58
1327470287216|824633886880|58
1343315022259|1030792317092|65
1327501355827|824633886886|58
1351955779737|1099511793831|49
1337005056205|962072840360|65
1342991491177|1030792317106|53
1336589254159|962072840372|48
1344792045965|1030792317111|98
1351965890390|1099511793848|49
1342981410023|1030792317113|53
1344816785923|1030792317114|65
1343351800063|1030792317116|58
1344825735391|1030792317117|58
1344846091611|1030792317119|48
1349132815055|1099511793856|48
1347599142429|1099511793861|100
1337021181851|962072840392|65
1321181992868|755914410185|80
1337007252293|962072840395|65
1343327157306|1030792317133|65
1343327996574|1030792317134|58
1343350255144|1030792317135|53
1343317797353|1030792317137|65
1322349499338|755914410197|80
1352117905055|1099511793880|82
1352141863277|1099511793881|65
1352124156353|1099511793883|58
1352159153800|1099511793884|65
1352156288005|1099511793885|98
1352204837916|1099511793886|48
1352120427216|1099511793887|49
1352124220241|1099511793888|100
1352132363984|1099511793890|58
1352199084755|1099511793891|53
1352127171217|1099511793892|58
1352211340575|1099511793893|96
1352127210250|1099511793894|98
1352186624785|1099511793896|58
1352171600848|1099511793898|98
1352202104770|1099511793899|1
1336645249874|962072840430|48
1336598075700|962072840433|48
1325271089827|755914410231|1
1337009798809|962072840440|65
1337080657118|962072840442|1
1347617107488|1099511793915|100
1327470672449|824633886973|58
1327544104044|824633886974|102
1343247817921|1030792317183|65
1349034315913|1099511793923|82
1349060739034|1099511793924|100
1349025949798|1099511793925|82
1349047001687|1099511793926|65
1349083853900|1099511793927|100
1349030700463|1099511793928|98
1349095931494|1099511793930|1
1349038905737|1099511793931|80
1349032991474|1099511793932|58
1349030885319|1099511793934|1
1349104599318|1099511793936|1
1349007089448|1099511793937|58
1349098008137|1099511793940|58
1349063968994|1099511793941|58
1347596928419|1099511793943|100
1327467175958|824633887001|58
1337004748890|962072840474|65
1336622587242|962072840476|44
1347594170812|1099511793949|100
1347594623575|1099511793950|100
1336658805972|962072840480|58
1347594295065|1099511793953|98
1336623391069|962072840484|80
1347594487508|1099511793958|80
1337014857512|962072840493|65
1343358457835|1030792317233|58
1342977305400|1030792317237|53
1337056024042|962072840504|65
1349351126639|1099511793977|65
1317951960180|687194933565|82
1347613616925|1099511793983|100
1317921153472|687194933570|58
1317918572629|687194933571|82
1347613933735|1099511793991|53
1351958723614|1099511793995|49
1349334070418|1099511793996|104
1347654014710|1099511793998|100
1351299572021|1099511794282|65
1351277586916|1099511794283|22
1351292382820|1099511794284|82
1351346305731|1099511794285|62
1351278296005|1099511794286|82
1351391773055|1099511794287|69
1351277610678|1099511794289|22
1351388924981|1099511794290|49
1351346358268|1099511794291|97
1350632244187|1099511794293|22
1343009604786|1030792317558|62
1324862746946|755914410615|50
1351131699340|1099511794296|82
1324845071140|755914410617|50
1350620657445|1099511794298|22
1343047614441|1030792317563|62
1288812637386|343597550204|49
1338927528232|962072840829|97
1350671271297|1099511794302|22
1352753723986|1168231271042|22
1352748033121|1168231271043|62
1352714247216|1168231271044|49
1352694463675|1168231271046|97
1352730406547|1168231271049|97
1351109399413|1099511794315|82
1338949670782|962072840844|97
1351113658287|1099511794317|82
1335428443846|893353364112|69
1351113994611|1099511794321|82
1351114327539|1099511794322|69
1350590931052|1099511794323|22
1351124137561|1099511794324|49
1335405863390|893353364118|69
1343054801326|1030792317591|62
1338987693311|962072840857|97
1351131322300|1099511794330|82
1351190977380|1099511794331|82
1350588745493|1099511794332|22
1351109196475|1099511794333|82
1350589449710|1099511794335|49
1316762314233|687194933921|49
1338961964656|962072840866|84
1338972509568|962072840867|69
1316819664694|687194933924|49
1338995821145|962072840869|14
1350405088456|1099511794661|54
1350436836421|1099511794662|51
1350493890499|1099511794663|1
1350436849962|1099511794664|54
1350406648937|1099511794666|58
1350495767971|1099511794669|58
1350415475015|1099511794672|95
1350412258002|1099511794675|50
1342635152772|1030792317972|43
1351739577788|1099511794712|102
1352763374487|1168231271449|51
1352790086318|1168231271451|101
1346329399406|1030792318024|101
1353864615966|1168231271497|110
1353869683575|1168231271498|43
1338519884469|962072841292|1
1353845730945|1168231271501|110
1346257291626|1030792318030|101
1353866301027|1168231271503|43
1341327490259|962072841297|63
1353871968117|1168231271506|54
1353964705476|1168231271530|94
1353995545371|1168231271531|51
1353969659416|1168231271532|97
1353978814342|1168231271533|54
1353515503938|1168231271547|58
1353567266239|1168231271548|58
1353522538988|1168231271549|58
1353513714297|1168231271552|56
1349486902785|1099511794819|95
1346293938320|1030792318084|101
1346299978198|1030792318085|101
1346266465622|1030792318086|101
1346295556771|1030792318087|95
1349559774922|1099511794826|95
1348985175625|1099511794830|101
1348429236452|1099511794851|68
1353344153140|1168231271588|70
1347443487134|1099511794858|58
1353844292614|1168231271616|110
1353929092234|1168231271617|43
1353925775259|1168231271618|102
1350932043533|1099511794884|1
1353123863710|1168231271632|83
1337959334959|962072841425|102
1353093966638|1168231271634|83
1337899076732|962072841428|102
1338292348570|962072841430|19
1348048659398|1099511794903|51
1346257768124|1030792318168|101
1336464299911|893353364697|1
1338322814465|962072841437|54
1346272067321|1030792318174|97
1351671885431|1099511794916|94
1347750859627|1099511794920|37
1347745230320|1099511794923|102
1351734537864|1099511794924|102
1349115986767|1099511794927|9
1353872375805|1168231271679|70
1353867554524|1168231271680|71
1353856964661|1168231271681|83
1353919045955|1168231271684|58
1353883355511|1168231271686|102
1353914960786|1168231271687|50
1353866729726|1168231271688|101
1353881603877|1168231271689|95
1353891380813|1168231271690|95
1353922844856|1168231271691|50
1353862515417|1168231271692|1
1353864152421|1168231271693|95
1348058366406|1099511794984|51
1346289926839|1030792318249|54
1346258568962|1030792318250|43
1346265703201|1030792318251|101
1346257240468|1030792318252|68
1336412882033|893353364800|55
1336419121174|893353364803|95
1347368146930|1099511795012|58
1336794650177|962072841545|51
1349492049343|1099511795018|95
1335000383615|893353364811|68
1337930837084|962072841548|102
1348084717358|1099511795021|51
1348084778804|1099511795022|55
1351204501473|1099511795023|49
1347419264644|1099511795026|56
1346257176016|1030792318292|101
1346259273260|1030792318293|68
1349187921567|1099511795031|9
1344692523639|1030792318296|50
1347335732434|1099511795033|58
1346343124104|1030792318298|101
1346347391633|1030792318299|63
1346263954920|1030792318300|1
1351642288884|1099511795037|94
1346299743696|1030792318303|54
1342438200322|1030792318306|1
1335073828531|893353364835|33
1342439784718|1030792318309|1
1346668097411|1030792318310|56
1335074600892|893353364840|1
1346650599581|1030792318313|56
1342395106968|1030792318314|1
1346652337929|1030792318315|50
1342509590809|1030792318316|1
1346715963876|1030792318317|1
1347097787863|1030792318318|1
1347130441938|1099511795055|1
1342432700819|1030792318320|110
1335090096349|893353364850|1
1346650747136|1030792318324|1
1346632165216|1030792318327|56
1317998792519|687194934648|50
1317941255180|687194934649|50
1346685160476|1030792318331|56
1346685650263|1030792318333|1
1313810656772|618475457919|1
1347095013074|1030792318338|1
1342422344812|1030792318344|1
1347100651834|1030792318349|1
1323657017589|755914411413|1
1323674239120|755914411414|1
1323701305902|755914411415|50
1323717171887|755914411416|50
1323728180558|755914411419|1
1342456693948|1030792318365|1
1336204197893|893353365153|50
1341231871094|962072841890|63
1336204959586|893353365155|54
1344194839935|1030792318634|60
1344181824579|1030792318635|60
1344214983334|1030792318637|54
1353670137777|1168231272116|16
1339996163158|962072841909|50
1339995632399|962072841912|50
1342200216284|1030792318651|77
1342201933338|1030792318652|77
1344182323597|1030792318654|60
1340007381683|962072841919|40
1340074087543|962072841920|77
1342206475402|1030792318657|54
1342222482151|1030792318658|54
1342294819131|1030792318660|54
1339545085097|962072841939|96
1347785921826|1099511795412|95
1299835039745|481036504789|54
1344155402688|1030792318678|71
1321636025734|755914411736|49
1349963878825|1099511795417|49
1339525004164|962072841947|96
1344190457975|1030792318684|71
1348106243350|1099511795422|49
1285906939749|274878074592|52
1344180907335|1030792318689|71
1339552387308|962072841955|96
1344157271422|1030792318692|71
1340785647073|962072841957|67
1348122398643|1099511795432|49
1299873346396|481036504811|94
1284703518804|274878074605|89
1335861339820|893353365230|1
1340514724163|962072841967|49
1299830874058|481036504817|54
1325639027321|755914411762|80
1349956160710|1099511795443|49
1334426271585|893353365236|49
1325631684944|755914411765|80
1325667400174|755914411766|88
1340502734826|962072841975|94
1348105698257|1099511795449|49
1325719921461|755914411770|96
1340795096360|962072841979|67
1340856635993|962072841981|67
1340792756710|962072841983|67
1348109296136|1099511795456|30
1335900001137|893353365249|96
1335863060520|893353365250|96
1349977138577|1099511795459|49
1300487656590|481036504836|88
1299821487346|481036504837|94
1340858939983|962072841990|49
1291209263747|343597551367|50
1324854026111|755914411784|96
1350051948060|1099511795466|96
1353656164265|1168231272203|84
1299777693962|481036504845|54
1347778308360|1099511795470|95
1348120057690|1099511795471|49
1339606844032|962072842000|96
1318350596484|687194935057|49
1299786222364|481036504850|80
1334429428089|893353365267|49
1348182501678|1099511795476|49
1339568424756|962072842005|96
1335915133754|893353365270|96
1335861311834|893353365272|96
1334438147907|893353365273|56
1347778079583|1099511795484|95
1349966790460|1099511795486|49
1347783888974|1099511795487|96
1347856852083|1099511795489|96
1347859588915|1099511795490|49
1347915965446|1099511795492|54
1347910621077|1099511795495|49
1347957823570|1099511795496|88
1284634338557|274878074667|89
1348122863882|1099511795500|49
1324415645901|755914411821|86
1299780262341|481036504878|54
1353642367016|1168231272239|84
1333698692279|893353365298|49
1344144422145|1030792318771|71
1344149730854|1030792318774|67
1347850480121|1099511795511|95
1284630555583|274878074682|89
1339542779422|962072842043|96
1344155468752|1030792318780|71
1291156600322|343597551421|50
1324857186703|755914411838|96
1348149993601|1099511795519|49
1333723047592|893353365312|56
1340493012978|962072842049|49
1291167302721|343597551426|89
1284630415295|274878074691|89
1349932815651|1099511795525|49
1339533637288|962072842056|96
1298311091608|412317028170|53
1344567928224|1030792318795|53
1323402988917|755914411852|57
1351032313827|1099511795533|49
1323477997563|755914411855|53
1353430954356|1168231272272|57
1339814464407|962072842065|53
1298240931500|412317028178|53
1323486886107|755914411859|57
1342977021328|1030792318804|53
1345592891721|1030792318806|53
1323831650914|755914411863|78
1323462175532|755914411864|57
1323427730324|755914411865|76
1339852355621|962072842074|49
1323418505008|755914411867|57
1350995095642|1099511795549|49
1345589634006|1030792318814|53
1315555887843|687194935135|49
1315558304524|687194935136|53
1353435165213|1168231272289|57
1315589340420|687194935138|53
1351017118025|1099511795555|71
1298240144488|412317028196|53
1315561560689|687194935141|53
1305734542452|549755981670|73
1315604651622|687194935143|57
1353435380356|1168231272296|53
1319536096006|687194935145|53
1336201020920|893353365354|48
1353462004276|1168231272299|1
1353441280753|1168231272300|57
1345605048687|1030792318829|57
1292291768055|343597551472|53
1339803423179|962072842098|53
1339792361720|962072842099|53
1339857621592|962072842100|57
1293429722025|343597551477|53
1339813394007|962072842102|53
1322600607965|755914411895|1
1339804797373|962072842104|53
1314246527475|618475458431|53
1347133482248|1099511795584|53
1323781945886|755914411906|78
1339771797169|962072842115|6
1326394687468|824633888645|71
1326400043484|824633888646|53
1323380757613|755914411911|57
1351986071841|1099511795592|57
1326422621091|824633888649|53
1326392805671|824633888650|53
1315559412748|687194935179|49
1319489325160|687194935181|53
1350969732052|1099511795598|49
1339779842775|962072842127|53
1322528699377|755914411920|1
1339803767179|962072842130|49
1311125106452|618475458451|51
1311111401986|618475458452|51
1305763163530|549755981717|73
1344572405304|1030792318870|53
1351975692540|1099511795607|57
1351979635163|1099511795609|53
1352049429233|1099511795610|49
1307506326792|549755981724|53
1351996539356|1099511795613|57
1351976765174|1099511795615|57
1352047058225|1099511795616|73
1311081881940|618475458465|51
1342905991688|1030792318883|53
1345600434287|1030792318885|53
1345623257361|1030792318886|71
1345630051658|1030792318887|53
1347134372943|1099511795624|53
1345648291797|1030792318889|53
1345640166544|1030792318891|51
1345636959379|1030792318892|53
1345625004766|1030792318893|61
1350990529617|1099511795631|49
1318528495943|687194935216|53
1318493318095|687194935217|53
1282894885432|206158598067|76
1345648765494|1030792318900|53
1345680236375|1030792318901|53
1352818202511|1168231272374|50
1292335994990|343597551544|53
1314224909207|618475458489|53
1337551707976|962072842170|50
1336227145091|893353365435|48
1305722438219|549755981756|73
1282214168709|206158598077|76
1330752742033|824633888702|53
1339841995303|962072842175|53
1339902395453|962072842177|51
1339818250671|962072842178|49
1347155260419|1099511795651|53
1339920290867|962072842180|51
1336236957104|893353365445|97
1351023756603|1099511795654|49
1339849715196|962072842183|53
1330745107954|824633888715|53
1330761070186|824633888716|53
1337543821579|962072842189|50
1350951527616|1099511795662|49
1330763840088|824633888719|71
1352887260395|1168231272400|50
1352889368199|1168231272401|61
1339821348557|962072842194|49
1350966388404|1099511795668|49
1350969332003|1099511795669|53
1350969677311|1099511795671|49
1350966550877|1099511795672|50
1339884527213|962072842201|51
1350966727154|1099511795674|53
1339909382420|962072842203|53
1339892552795|962072842204|53
1352822054560|1168231272414|50
1337543794985|962072842207|50
1311067392783|618475458529|51
1342207797799|1030792318946|55
1311105992121|618475458531|53
1339798559622|962072842213|53
1339798598364|962072842214|53
1344532737179|1030792318952|53
1339884569169|962072842217|53
1337604667622|962072842219|50
1339815318428|962072842220|53
1353437570155|1168231272430|57
1345622107340|1030792318959|53
1307498739488|549755981809|53
1347118344914|1099511795698|53
1309090323488|549755981811|57
1344518945724|1030792318965|53
1351950973586|1099511795703|57
1330759667530|824633888760|53
1351952915599|1099511795705|53
1351955001543|1099511795706|53
1352002669024|1099511795707|57
1314222952217|618475458556|53
1336201011516|893353365501|48
1344521313990|1030792318974|76
1351953128462|1099511795711|53
1352849206601|1168231272448|50
1315510224848|687194935297|49
1292293322318|343597551618|53
1342918044114|1030792318980|53
1323425554862|755914412038|57
1351953954392|1099511795720|57
1293421759011|343597551625|53
1351946087000|1099511795722|57
1311085480116|618475458571|51
1323436741402|755914412044|1
1326389457189|824633888781|53
1351958163983|1099511795726|49
1342202045435|1030792318991|55
1315507421642|687194935312|49
1305807507471|549755981841|73
1330747541681|824633888786|53
1323474666582|755914412051|49
1323447681698|755914412052|53
1351967815379|1099511795733|57
1319487458841|687194935319|53
1345601986144|1030792319000|53
1339768606502|962072842265|49
1323791324285|755914412058|78
1339809939573|962072842267|53
1345624425435|1030792319004|57
1352830689830|1168231272477|50
1342256199467|1030792319006|55
1347118402574|1099511795743|53
1323805612455|755914412064|53
1345682062618|1030792319010|49
1350952289288|1099511795747|49
1342944188579|1030792319012|53
1319541911799|687194935333|53
1353443225754|1168231272486|57
1307501231199|549755981863|53
1350958246520|1099511795752|49
1347134071873|1099511795754|53
1342245323754|1030792319019|55
1342913708557|1030792319020|53
1318495430291|687194935341|53
1342952762227|1030792319022|51
1342281162105|1030792319024|1
1347150629828|1099511795761|53
1342919372111|1030792319026|55
1342255680375|1030792319027|73
1315572392451|687194935349|49
1352825961356|1168231272502|50
1342245604093|1030792319031|61
1353478246540|1168231272504|57
1353515747291|1168231272506|53
1342320052671|1030792319035|53
1318549152750|687194935357|53
1330818553740|824633888830|53
1342201536960|1030792319039|55
1342232600706|1030792319040|57
1342232452540|1030792319041|53
1337588258334|962072842306|50
1337610233849|962072842308|53
1337614236339|962072842310|20
1337625972754|962072842312|51
1330793205878|824633888841|53
1342205255970|1030792319050|55
1337588420791|962072842316|53
1318617390863|687194935373|57
1315529085155|687194935376|49
1336217654985|893353365586|48
1319478445026|687194935379|53
1336266123305|893353365588|78
1309090353673|549755981909|57
1323780234135|755914412118|78
1323792762529|755914412119|53
1336228180891|893353365592|51
1298250392064|412317028441|53
1311068472165|618475458650|51
1342909900864|1030792319067|53
1323839262594|755914412124|78
1344512494788|1030792319069|53
1330770116651|824633888864|53
1311085686160|618475458657|73
1318470194668|687194935709|106
1318509125081|687194935710|65
1339647142331|962072842656|107
1319921529576|687194935714|49
1352666474856|1168231272867|90
1318472775599|687194935716|60
1349607838789|1099511796133|105
1348565796617|1099511796136|54
1348593266431|1099511796137|54
1353410883059|1168231272874|57
1337772952054|962072842668|71
1318514835576|687194935725|49
1346237906683|1030792319406|49
1349957947254|1099511796143|48
1318535237482|687194935729|107
1337096763564|962072842674|49
1346862899642|1030792319411|93
1346020890112|1030792319412|49
1349607670979|1099511796149|105
1349655468967|1099511796150|107
1349607683510|1099511796152|107
1318539204904|687194935739|49
1318588464050|687194935740|49
1323407095397|755914412478|107
1318500794528|687194935743|65
1318517999287|687194935744|62
1348794757532|1099511796162|1
1337690928733|962072842699|57
1353411253508|1168231272908|57
1318436725831|687194935757|49
1337763400705|962072842702|71
1319919030177|687194935759|49
1344271968253|1030792319440|49
1318433804973|687194935761|57
1337026697516|962072842706|49
1344280234863|1030792319444|107
1319902472386|687194935765|49
1319906179058|687194935766|49
1351171272980|1099511796186|55
1351219043679|1099511796188|49
1351237247896|1099511796192|54
1351219114887|1099511796194|104
1351252473040|1099511796196|93
1347330833250|1099511796200|49
1352651500101|1168231272939|90
1347409068830|1099511796210|49
1347371114889|1099511796212|62
1318459481766|687194935798|52
1349623660012|1099511796218|105
1345958769050|1030792319483|49
1318460496902|687194935805|57
1347329825433|1099511796222|49
1321724487958|755914412543|50
1323421687192|755914412544|49
1349623820074|1099511796226|50
1331794394852|893353366021|62
1352647548403|1168231272966|90
1318437117919|687194935815|49
1349925302273|1099511796232|48
1346209889738|1030792319498|49
1349963978767|1099511796236|106
1349991482941|1099511796237|106
1349932550021|1099511796238|65
1350070869670|1099511796241|107
1350007475982|1099511796242|71
1347022113511|1030792319508|104
1318447403155|687194935829|57
1347323653983|1099511796246|49
1318512933139|687194935832|57
1326742534233|824633889311|58
1344296792038|1030792319523|49
1353410902892|1168231272996|57
1348793723471|1099511796261|1
1326727564316|824633889318|58
1326738334587|824633889319|60
1329273223507|824633889320|40
1349917719619|1099511796265|48
1326730730677|824633889322|58
1344302236592|1030792319531|49
1347328048131|1099511796268|49
1329287513753|824633889326|49
1329275409952|824633889327|49
1349923864478|1099511796272|48
1346194979046|1030792319538|49
1345959563799|1030792319540|49
1351225227702|1099511796277|55
1337047452741|962072842806|49
1346018653962|1030792319543|106
1348581936178|1099511796280|54
1351443473948|1099511796282|75
1347321953882|1099511796283|49
1346064879652|1030792319549|57
1346023306260|1030792319550|49
1318511895948|687194935873|49
1346245100007|1030792319557|49
1344335574450|1030792319558|37
1337026794988|962072842825|49
1323406539978|755914412618|107
1351148697481|1099511796301|55
1323460814578|755914412622|49
1318458725345|687194935889|49
1323419013242|755914412626|49
1323420628458|755914412627|62
1318431089188|687194935892|106
1318486810306|687194935893|1
1346826893893|1030792319574|93
1349926570881|1099511796311|48
1347045877031|1030792319576|104
1319936546011|687194935897|49
1337110547296|962072842842|49
1351417813590|1099511796315|75
1345069706346|1030792319580|54
1331797756592|893353366109|62
1345048584801|1030792319583|54
1331818003480|893353366113|62
1337831426291|962072842853|71
1337884077425|962072842855|49
1345003327989|1030792319593|54
1345048778747|1030792319594|1
1318482075710|687194935918|49
1339637774885|962072842864|107
1347361513236|1099511796337|49
1347364803498|1099511796338|65
1353428768701|1168231273075|57
1348793307104|1099511796340|1
1347361533446|1099511796341|40
1348815585799|1099511796342|1
1339646366617|962072842871|65
1339697866325|962072842872|107
1349932552345|1099511796345|48
1344684536657|1030792319610|49
1347381644125|1099511796347|50
1328693066523|824633889405|107
1323427652925|755914412671|107
1318415910993|687194935936|49
1347347027506|1099511796354|49
1318477176258|687194935939|60
1346251496674|1030792319620|49
1318433997968|687194935942|107
1328629639717|824633889415|40
1344345777372|1030792319624|49
1346257732327|1030792319625|49
1326734474147|824633889419|58
1326803057371|824633889421|58
1318456009464|687194935951|60
1326762565047|824633889425|57
1346199029357|1030792319634|49
1318480473857|687194935955|65
1326794384551|824633889429|62
1339646189831|962072842902|98
1337668488376|962072842905|57
1353411594759|1168231273114|57
1329274458994|824633889437|40
1347355391645|1099511796382|49
1351397515549|1099511796383|75
1347366686826|1099511796385|52
1353414249197|1168231273122|1
1353411660982|1168231273124|52
1346193374915|1030792319653|49
1318494607792|687194935976|49
1318494699313|687194935977|60
1318513840627|687194935978|49
1318503652665|687194935983|60
1351146694150|1099511796407|55
1351152289368|1099511796409|49
1318414570954|687194935994|49
1318497519015|687194935995|107
1318457837330|687194935996|49
1351146971512|1099511796413|106
1351201608791|1099511796414|107
1351150741212|1099511796415|105
1337677226634|962072842944|57
1337025817291|962072842946|49
1351162555977|1099511796419|54
1351262750069|1099511796420|57
1319906979477|687194936008|49
1348836575660|1099511796429|1
1318417218060|687194936014|54
1337770090542|962072842960|71
1346219802582|1030792319700|49
1318436987575|687194936021|65
1346198366734|1030792319703|49
1337026701352|962072842975|49
1319901171241|687194936035|49
1349640687745|1099511796452|105
1349703817484|1099511796453|106
1319929243313|687194936038|52
1349669657428|1099511796455|49
1337682186716|962072842984|57
1348564154725|1099511796457|54
1349670131619|1099511796458|107
1349641786555|1099511796459|40
1349716655567|1099511796462|104
1319907754154|687194936047|52
1337767537773|962072842992|71
1318439456951|687194936050|60
1345982668375|1030792319731|49
1345985658786|1030792319732|60
1321722496746|755914412789|50
1345983482110|1030792319734|49
1345992432063|1030792319735|40
1346006712715|1030792319736|107
1321731426946|755914412793|50
1318472986630|687194936059|60
1321722544301|755914412796|1
1337705022913|962072843005|57
1321729134321|755914412798|49
1329231565628|824633889535|40
1331867807394|893353366276|62
1351200253464|1099511796485|55
1331926688148|893353366278|106
1318434754000|687194936071|49
1344270233852|1030792319752|49
1331789342331|893353366287|62
1331801267896|893353366288|50
1351188243905|1099511796497|55
1331853976103|893353366290|107
1348793233314|1099511796499|1
1339677972909|962072843029|107
1337801861894|962072843030|71
1331811003902|893353366295|107
1331814943114|893353366296|65
1331821892485|893353366297|49
1331803012497|893353366298|49
1322204095467|755914413065|53
1304109545610|481036506122|1
1323844762210|755914413067|49
1353227202230|1168231273484|56
1328682309296|824633889805|57
1353980707165|1168231273486|79
1354012039359|1168231273487|51
1353982933966|1168231273488|78
1354033448762|1168231273489|30
1354029601094|1168231273490|8
1338155951325|962072843283|49
1354019395498|1168231273492|82
1330685203155|824633889815|51
1331157187570|824633889816|70
1352424538265|1168231273497|1
1343247096927|1030792320026|49
1344804570109|1030792320027|71
1330702843317|824633889820|57
1346219939514|1030792320031|71
1346270186199|1030792320032|49
1341993193648|1030792320033|62
1350541544942|1099511796770|61
1350544676722|1099511796771|60
1342006358792|1030792320036|1
1346219949734|1030792320037|53
1344805663197|1030792320039|71
1341993464278|1030792320040|53
1341995826745|1030792320042|68
1353947074615|1168231273517|49
1343874139699|1030792320046|30
1345012875060|1030792320047|56
1345018265903|1030792320048|1
1304088961418|481036506161|1
1346152876026|1030792320051|71
1307400652191|549755982900|71
1346204562416|1030792320053|82
1345047158777|1030792320054|53
1310207756020|618475459639|57
1336554563852|962072843321|53
1343868188004|1030792320058|30
1342285635740|1030792320059|53
1313617350975|618475459644|82
1336559249086|962072843325|53
1336562614053|962072843326|66
1344806251457|1030792320063|71
1352413141592|1099511796800|1
1336604172928|962072843329|52
1348203883551|1099511796802|49
1342346401669|1030792320067|53
1336564851993|962072843332|66
1321373328727|755914413126|57
1288395664341|274878075975|49
1335456198217|893353366600|77
1352347947806|1099511796809|70
1335456274971|893353366602|53
1335468578685|893353366603|66
1304089901508|481036506188|1
1304090091815|481036506189|1
1331932990794|893353366606|53
1288449691493|274878075983|49
1353952500460|1168231273552|49
1330696306677|824633889873|51
1339771810686|962072843347|53
1304088929136|481036506196|1
1350612702111|1099511796821|61
