creationdate:LONG|:START_ID(Comment)|:END_ID(Post)
1333708827175|893353362231|274878071602
1349641039837|1099511792442|274878071602
1333739692299|893353362236|274878071602
1322091907102|755914408766|274878071602
1348483218044|1099511792448|274878071602
1310057538428|618475455300|274878071619
1352408158016|1099511792453|274878071619
1352773191493|1168231269191|274878071619
1348468617511|1099511792456|274878071619
1303233378808|481036501836|274878071619
1300169208047|481036501841|274878071619
1352760252445|1168231269202|274878071619
1348422259017|1099511792469|755914408788
1343157973747|1030792315734|755914408788
1343170106267|1030792315735|755914408788
1353871983725|1168231269208|755914408788
1349634439624|1099511792473|755914408788
1349529317610|1099511792476|755914408788
1333692213567|893353362269|755914408788
1349630050818|1099511792484|755914408788
1348422707835|1099511792487|274878071653
1353842092301|1168231269226|274878071653
1349593437413|1099511792503|755914408822
1352826342321|1168231269240|755914408822
1324454776873|755914408825|755914408822
1349604088078|1099511792509|755914408822
1324448100681|755914408830|755914408822
1346170430618|1030792315778|755914408822
1319472788265|687194932104|274878071687
1341062819627|962072839049|274878071687
1326857810059|824633885578|274878071687
1352815965896|1168231269259|274878071687
1334190606458|893353362316|274878071687
1300143136386|481036501901|274878071687
1348448665165|1099511792526|274878071687
1300170219011|481036501904|274878071687
1348457567298|1099511792531|274878071687
1319464865095|687194932119|274878071687
1348425590145|1099511792537|274878071704
1334172687664|893353362330|274878071704
1346189559116|1030792315803|274878071704
1353879742487|1168231269276|274878071704
1317938481376|687194932125|274878071704
1352438871429|1168231269278|274878071704
1349629153774|1099511792543|274878071704
1349571086584|1099511792546|274878071704
1310061695502|618475455398|274878071704
1343104808579|1030792315818|274878071721
1322092211263|755914408875|274878071721
1349647613958|1099511792557|274878071721
1317942446980|687194932142|274878071721
1317963023359|687194932145|274878071721
1334172548462|893353362359|274878071721
1310058985131|618475455416|274878071721
1348466039054|1099511792569|274878071721
1334193114878|893353362363|274878071738
1317922018801|687194932158|274878071738
1350818962561|1099511792575|274878071738
1310105368150|618475455425|274878071738
1352392245779|1099511792586|274878071753
1350818409643|1099511792587|274878071753
1352404584220|1099511792589|274878071753
1343166398170|1030792315860|274878071753
1319463852765|687194932187|274878071770
1348510786597|1099511792604|274878071770
1353846415389|1168231269341|274878071770
1319478692741|687194932190|274878071770
1341060751079|962072839135|274878071770
1310137650190|618475455456|274878071770
1303236106525|481036501985|274878071770
1350813880497|1099511792616|274878071770
1349681725787|1099511792620|755914408939
1326859379625|824633885680|755914408939
1349496567250|1099511792631|755914408939
1348747856943|1099511792953|1099511792952
1350793108071|1099511792954|1099511792952
1348783788410|1099511792955|1099511792952
1348831441574|1099511792957|1099511792952
1344349555027|1030792316225|343597548864
1293300215867|343597548868|343597548864
1324683440346|755914409285|343597548864
1324758025808|755914409287|343597548864
1333955916941|893353362761|412317025608
1301479605842|481036502351|412317025608
1329328387614|824633886034|824633886032
1329294692807|824633886035|824633886032
1351785480570|1099511792981|824633886032
1329280304961|824633886039|824633886032
1331831061744|893353362777|893353362776
1331762937015|893353362778|893353362776
1351734763075|1099511792987|893353362776
1309235087562|549755979105|481036502368
1298780034698|412317025641|412317025640
1301498617698|481036502378|412317025640
1298780072303|412317025643|412317025640
1298850719842|412317025647|412317025640
1309721038178|549755979121|549755979120
1309704759692|549755979122|549755979120
1345868809462|1030792316275|549755979120
1322569346905|755914409333|549755979120
1309717859655|549755979127|549755979120
1352004388460|1099511793017|206158595448
1288649540251|274878072190|206158595448
1331755897533|893353362815|206158595448
1332713050073|893353362817|893353362816
1332685979217|893353362818|893353362816
1348135913872|1099511793034|1099511793032
1348133802421|1099511793037|1099511793032
1322583044720|755914409361|549755979152
1308161658496|549755979155|549755979152
1352006341612|1099511793044|549755979152
1322562265908|755914409365|549755979152
1339694752239|962072839574|549755979152
1351734397284|1099511793047|549755979152
1310671981155|618475455897|412317025688
1333994352947|893353362842|412317025688
1303762049270|481036502427|412317025688
1307311085922|549755979164|412317025688
1337178013246|962072839593|962072839592
1337188873035|962072839594|962072839592
1337190592857|962072839597|962072839592
1351542423716|1099511793073|618475455920
1345908497416|1030792316338|618475455920
1342497665180|1030792316340|618475455920
1352029567042|1099511793077|618475455920
1313264866658|618475455926|618475455920
1329880213716|824633886137|618475455928
1318162338654|687194932670|618475455928
1325849817418|755914409409|549755979200
1325777331947|755914409412|549755979200
1333951756742|893353362887|549755979200
1344373585895|1030792316361|481036502472
1331710211725|893353362892|481036502472
1301252960224|481036502478|481036502472
1324356701729|755914409425|481036502480
1319136555534|687194932697|687194932696
1319193121934|687194932699|687194932696
1319124186432|687194932700|687194932696
1336488365186|893353362913|893353362912
1336535457972|962072839650|893353362912
1336538732558|962072839651|893353362912
1336530627897|962072839652|893353362912
1342499149792|1030792316389|893353362912
1336521117343|962072839654|893353362912
1309167292594|549755979241|206158595560
1331710195241|893353362922|206158595560
1292018372145|343597549035|206158595560
1296125231271|412317025772|206158595560
1352015736486|1099511793133|206158595560
1338472777373|962072839663|206158595560
1325803200006|755914409457|481036502512
1301635795798|481036502514|481036502512
1329861226606|824633886195|481036502512
1301648248446|481036502516|481036502512
1301635307308|481036502518|481036502512
1301640377890|481036502519|481036502512
1345865817608|1030792316409|549755979256
1329880681094|824633886206|549755979256
1295119682482|412317025799|412317025798
1295179219977|412317025800|412317025798
1295149353408|412317025801|412317025798
1324318363612|755914409483|412317025798
1329791995412|824633886220|412317025798
1301514764533|481036502544|412317025798
1295117476759|412317025813|412317025812
1347022514022|1030792316439|412317025812
1351736087473|1099511793176|412317025812
1303732116554|481036502553|412317025812
1342526575219|1030792316443|412317025812
1331797097172|893353362974|412317025812
1345848549319|1030792316452|824633886242
1339645240932|962072839717|824633886242
1329854680860|824633886247|824633886242
1329851329187|824633886248|824633886242
1344404795644|1030792316457|824633886242
1347006140230|1030792316458|824633886242
1344424387101|1030792316459|824633886242
1331735270470|893353362996|274878072368
1347805961668|1099511793208|274878072368
1342541176372|1030792316474|274878072368
1338473299965|962072839743|412317025854
1295257143706|412317025860|412317025854
1338491646526|962072839751|412317025854
1310671228368|618475456073|412317025854
1308167980843|549755979341|549755979340
1308167534701|549755979342|549755979340
1325840321072|755914409552|549755979340
1345890154183|1030792316497|549755979340
1347855685823|1099511793234|549755979340
1339627466956|962072839763|549755979340
1339627809201|962072839764|549755979340
1331717359295|893353363036|412317025882
1301242823169|481036502621|412317025882
1295154545426|412317025886|412317025882
1310664871977|618475456097|412317025882
1325777812542|755914409577|412317025896
1324706288885|755914409578|412317025896
1339651738707|962072839787|412317025896
1325831424204|755914409580|412317025896
1339627260383|962072839790|412317025896
1307336606772|549755979378|412317025896
1301282572692|481036502643|412317025896
1331793131976|893353363061|412317025896
1350792747594|1099511793271|549755979382
1345829693140|1030792316537|549755979382
1308090297320|549755979386|549755979382
1331759019192|893353363067|549755979382
1308088396596|549755979389|549755979382
1308128048003|549755979390|549755979382
1308227040245|549755979397|549755979396
1308168986104|549755979398|549755979396
1347773760568|1099511793288|549755979396
1333951237316|893353363081|549755979396
1344348415121|1030792316557|549755979396
1333949887828|893353363087|549755979396
1339664165442|962072839824|549755979396
1308179753640|549755979411|549755979410
1308141084726|549755979412|549755979410
1352006159141|1099511793313|274878072480
1331715851170|893353363108|274878072480
1321039944816|755914409638|274878072480
1307276162099|549755979439|412317025966
1344353645201|1030792316592|412317025966
1295067647435|412317025969|412317025966
1301285572550|481036502708|412317025966
1344337658593|1030792316598|412317025966
1338350741527|962072839869|412317025980
1350797407723|1099511793342|412317025980
1295096364021|412317025983|412317025980
1309208475494|549755979459|412317025980
1345829571245|1030792316614|412317025980
1310656602176|618475456200|412317025980
1295103025701|412317025993|412317025980
1344369425878|1030792316619|549755979466
1345828386686|1030792316620|549755979466
1351522031793|1099511793358|549755979466
1308149563426|549755979472|549755979466
1308111341261|549755979481|549755979480
1308099106468|549755979482|549755979480
1344335511823|1030792316636|549755979480
1308064209115|549755979485|549755979480
1327128449984|824633886430|549755979480
1308104600328|549755979488|549755979480
1347796722617|1099511793377|549755979480
1321033121374|755914409700|549755979480
1301475943170|481036502759|412317026022
1310686425643|618475456232|412317026022
1321031734158|755914409705|412317026022
1309167708126|549755979499|412317026022
1324733721020|755914409708|412317026022
1345841255958|1030792316653|412317026022
1329880249715|824633886447|412317026022
1331759291616|893353363190|412317026036
1295410959679|412317026039|412317026036
1351735599852|1099511793404|412317026036
1344353935131|1030792316675|549755979522
1333978777814|893353363204|549755979522
1308113661633|549755979525|549755979522
1344349066653|1030792316680|549755979522
1309218781187|549755979532|549755979522
1308127416415|549755979534|549755979522
1333953047143|893353363217|481036502800
1324343151366|755914409746|481036502800
1324390513616|755914409747|481036502800
1327124165683|824633886484|481036502800
1333981656134|893353363222|481036502800
1318100520094|687194933015|481036502800
1342524359464|1030792316696|481036502800
1307188426660|549755979545|481036502800
1327130727910|824633886490|481036502800
1329902724918|824633886495|824633886494
1329851071153|824633886496|824633886494
1339628808803|962072839971|824633886494
1342497778997|1030792316708|824633886494
1329713691949|824633886509|824633886508
1329764987140|824633886510|824633886508
1338479102848|962072839986|824633886508
1351734603681|1099511793459|824633886508
1329718835210|824633886519|824633886508
1344775248090|1030792317065|274878072968
1319597482370|687194933394|274878072968
1342976577636|1030792317079|274878072968
1337036455449|962072840348|343597549723
1343350643106|1030792317085|343597549723
1322255617854|755914410142|343597549723
1327470287216|824633886880|343597549723
1343315022259|1030792317092|343597549723
1327501355827|824633886886|343597549723
1337005056205|962072840360|343597549723
1342991491177|1030792317106|687194933423
1336589254159|962072840372|687194933423
1319574548462|687194933429|687194933423
1348348857433|1099511793846|687194933423
1344792045965|1030792317111|687194933423
1342981410023|1030792317113|687194933423
1347599142429|1099511793861|755914410180
1322307868175|755914410182|755914410180
1321128835037|755914410183|755914410180
1322278977501|755914410188|755914410180
1322264200023|755914410194|755914410180
1352117905055|1099511793880|1099511793879
1352141863277|1099511793881|1099511793879
1352124156353|1099511793883|1099511793879
1352120427216|1099511793887|1099511793879
1352199084755|1099511793891|1099511793879
1336645249874|962072840430|755914410220
1321496901933|755914410224|755914410220
1336598075700|962072840433|755914410220
1349311592322|1099511793907|755914410220
1327470672449|824633886973|755914410220
1349023359276|1099511793922|1099511793921
1349060739034|1099511793924|1099511793921
1349047001687|1099511793926|1099511793921
1349030700463|1099511793928|1099511793921
1349007089448|1099511793937|1099511793921
1347596928419|1099511793943|412317026582
1322302889217|755914410264|412317026582
1327467175958|824633887001|412317026582
1336622587242|962072840476|412317026582
1319575509053|687194933546|687194933545
1349313307054|1099511793975|687194933545
1317951960180|687194933565|687194933564
1322300338174|755914410302|687194933564
1347613616925|1099511793983|687194933564
1349014873984|1099511793984|687194933564
1317921153472|687194933570|687194933564
1317918572629|687194933571|687194933564
1322328174221|755914410308|687194933564
1348345003003|1099511793989|687194933564
1351299572021|1099511794282|1099511794281
1351277586916|1099511794283|1099511794281
1351292382820|1099511794284|1099511794281
1351346305731|1099511794285|1099511794281
1351278296005|1099511794286|1099511794281
1351277610678|1099511794289|1099511794281
1350632244187|1099511794293|274878073460
1343009604786|1030792317558|274878073460
1324862746946|755914410615|274878073460
1324845071140|755914410617|274878073460
1288812637386|343597550204|274878073460
1338927528232|962072840829|274878073460
1352690501266|1168231271040|1168231271039
1352673096198|1168231271041|1168231271039
1352753723986|1168231271042|1168231271039
1352748033121|1168231271043|1168231271039
1352714247216|1168231271044|1168231271039
1352707656700|1168231271045|1168231271039
1351109399413|1099511794315|824633887370
1338949670782|962072840844|824633887370
1351113658287|1099511794317|824633887370
1343893551206|1030792317582|824633887370
1343903411549|1030792317583|824633887370
1335428443846|893353364112|824633887370
1351113994611|1099511794321|824633887370
1350590931052|1099511794323|824633887370
1335405863390|893353364118|481036503701
1343054801326|1030792317591|481036503701
1338987693311|962072840857|481036503701
1351190977380|1099511794331|481036503701
1350588745493|1099511794332|481036503701
1351109196475|1099511794333|481036503701
1316762314233|687194933921|687194933920
1338961964656|962072840866|687194933920
1316819664694|687194933924|687194933920
1350403801142|1099511794658|1030792317921
1344198761080|1030792317923|1030792317921
1342635152772|1030792317972|1030792317970
1352719319475|1168231271446|1030792317970
1346329399406|1030792318024|962072841287
1353864615966|1168231271497|962072841287
1338519884469|962072841292|962072841287
1353845730945|1168231271501|962072841287
1346257291626|1030792318030|962072841287
1341327490259|962072841297|962072841287
1353964705476|1168231271530|1168231271529
1353995545371|1168231271531|1168231271529
1353969659416|1168231271532|1168231271529
1353978814342|1168231271533|1168231271529
1353515503938|1168231271547|1168231271546
1353567266239|1168231271548|1168231271546
1353513714297|1168231271552|1168231271546
1349486902785|1099511794819|962072841345
1346293938320|1030792318084|962072841345
1346266465622|1030792318086|962072841345
1349559774922|1099511794826|1099511794825
1348985175625|1099511794830|1099511794825
1347486698659|1099511794848|1030792318109
1348429236452|1099511794851|1099511794850
1353344153140|1168231271588|1099511794850
1347443487134|1099511794858|1030792318121
1353844292614|1168231271616|1099511794879
1350932043533|1099511794884|1099511794879
1353123863710|1168231271632|893353364687
1337959334959|962072841425|893353364687
1353093966638|1168231271634|893353364687
1350409724743|1099511794899|893353364687
1337899076732|962072841428|893353364687
1338292348570|962072841430|893353364687
1348048659398|1099511794903|893353364687
1346257768124|1030792318168|893353364687
1336464299911|893353364697|893353364687
1351671885431|1099511794916|1099511794911
1347750859627|1099511794920|1099511794911
1350406619898|1099511794922|1099511794911
1347745230320|1099511794923|1099511794911
1353856675882|1168231271678|1168231271677
1353872375805|1168231271679|1168231271677
1353867554524|1168231271680|1168231271677
1353856964661|1168231271681|1168231271677
1353919045955|1168231271684|1168231271677
1353858356280|1168231271685|1168231271677
1353881603877|1168231271689|1168231271677
1353864152421|1168231271693|1168231271677
1348058366406|1099511794984|1030792318247
1346289926839|1030792318249|1030792318247
1346258568962|1030792318250|1030792318247
1346265703201|1030792318251|1030792318247
1346257240468|1030792318252|1030792318247
1352752387847|1168231271725|1030792318247
1348416703341|1099511794991|1099511794990
1336412882033|893353364800|893353364794
1336794650177|962072841545|893353364808
1335000383615|893353364811|893353364808
1347419264644|1099511795026|893353364816
1346257176016|1030792318292|893353364816
1349187921567|1099511795031|893353364816
1344692523639|1030792318296|893353364816
1347335732434|1099511795033|893353364816
1346343124104|1030792318298|893353364816
1342438200322|1030792318306|893353364832
1335073828531|893353364835|893353364832
1346668097411|1030792318310|893353364832
1342432700819|1030792318320|893353364832
1346632165216|1030792318327|618475457909
1317998792519|687194934648|618475457909
1317941255180|687194934649|618475457909
1346685160476|1030792318331|618475457909
1313810656772|618475457919|618475457909
1347095013074|1030792318338|618475457909
1342422344812|1030792318344|343597550981
1347100651834|1030792318349|343597550981
1323657017589|755914411413|755914411410
1323674239120|755914411414|755914411410
1323701305902|755914411415|755914411410
1323717171887|755914411416|755914411410
1323728180558|755914411419|755914411410
1336204197893|893353365153|893353365151
1341231871094|962072841890|893353365151
1336204959586|893353365155|893353365151
1344194839935|1030792318634|893353365151
1344181824579|1030792318635|893353365151
1353670137777|1168231272116|962072841906
1339996163158|962072841909|962072841906
1339995632399|962072841912|962072841906
1353557609370|1168231272121|962072841906
1342200216284|1030792318651|962072841906
1340007381683|962072841919|962072841906
1340074087543|962072841920|962072841906
1339545085097|962072841939|274878074578
1347785921826|1099511795412|274878074578
1299835039745|481036504789|274878074578
1344155402688|1030792318678|274878074578
1321636025734|755914411736|755914411735
1349963878825|1099511795417|755914411735
1339525004164|962072841947|755914411735
1344190457975|1030792318684|755914411735
1348106243350|1099511795422|274878074589
1285906939749|274878074592|274878074589
1339552387308|962072841955|274878074589
1284703518804|274878074605|274878074604
1335861339820|893353365230|274878074604
1340514724163|962072841967|274878074604
1325631655808|755914411760|274878074604
1299830874058|481036504817|274878074604
1348105698257|1099511795449|274878074604
1340856635993|962072841981|274878074620
1340792756710|962072841983|274878074620
1335900001137|893353365249|274878074620
1335863060520|893353365250|274878074620
1349977138577|1099511795459|274878074620
1300487656590|481036504836|274878074620
1299821487346|481036504837|274878074620
1291209263747|343597551367|274878074620
1324854026111|755914411784|274878074620
1299777693962|481036504845|274878074636
1347778308360|1099511795470|274878074636
1334429428089|893353365267|274878074636
1347778079583|1099511795484|274878074651
1349966790460|1099511795486|274878074651
1284634338557|274878074667|274878074666
1348122863882|1099511795500|274878074666
1353642367016|1168231272239|274878074666
1333698692279|893353365298|274878074666
1344144422145|1030792318771|274878074666
1325555185257|755914411832|274878074666
1284630555583|274878074682|274878074681
1339542779422|962072842043|274878074681
1344155468752|1030792318780|274878074681
1291156600322|343597551421|274878074681
1284630415295|274878074691|274878074681
1349932815651|1099511795525|274878074681
1298311091608|412317028170|206158597961
1344567928224|1030792318795|206158597961
1323402988917|755914411852|206158597961
1351032313827|1099511795533|206158597961
1353430954356|1168231272272|206158597961
1298240931500|412317028178|206158597961
1345592891721|1030792318806|206158597961
1323418505008|755914411867|206158597961
1350995095642|1099511795549|206158597980
1345589634006|1030792318814|206158597980
1315555887843|687194935135|206158597980
1353435165213|1168231272289|206158597980
1298240144488|412317028196|206158597980
1305734542452|549755981670|206158597980
1319536096006|687194935145|206158597980
1336201020920|893353365354|206158597980
1292291768055|343597551472|206158597999
1293429722025|343597551477|206158597999
1314246527475|618475458431|206158598014
1347133482248|1099511795584|206158598014
1323781945886|755914411906|206158598014
1339771797169|962072842115|206158598014
1326327163752|824633888644|206158598014
1323380757613|755914411911|206158598014
1315559412748|687194935179|206158598014
1319489325160|687194935181|206158598014
1350969732052|1099511795598|206158598014
1339779842775|962072842127|206158598014
1322528699377|755914411920|206158598014
1339803767179|962072842130|206158598033
1311125106452|618475458451|206158598033
1311111401986|618475458452|206158598033
1305763163530|549755981717|206158598033
1344572405304|1030792318870|206158598033
1351975692540|1099511795607|206158598033
1307506326792|549755981724|206158598033
1311081881940|618475458465|206158598033
1342905991688|1030792318883|206158598033
1345600434287|1030792318885|206158598052
1326390480225|824633888686|206158598052
1350990529617|1099511795631|206158598052
1318528495943|687194935216|206158598052
1318493318095|687194935217|206158598052
1282894885432|206158598067|206158598052
1292335994990|343597551544|206158598071
1314224909207|618475458489|206158598071
1337551707976|962072842170|206158598071
1336227145091|893353365435|206158598071
1305722438219|549755981756|206158598071
1282214168709|206158598077|206158598071
1347155260419|1099511795651|206158598071
1330745107954|824633888715|206158598090
1350966388404|1099511795668|206158598090
1352822054560|1168231272414|206158598109
1337543794985|962072842207|206158598109
1311067392783|618475458529|206158598109
1342207797799|1030792318946|206158598109
1339798559622|962072842213|206158598109
1344532737179|1030792318952|206158598109
1353437570155|1168231272430|206158598109
1345622107340|1030792318959|206158598109
1307498739488|549755981809|206158598128
1330759667530|824633888760|206158598128
1292293322318|343597551618|206158598128
1342918044114|1030792318980|206158598147
1323425554862|755914412038|206158598147
1326360955544|824633888775|206158598147
1293421759011|343597551625|206158598147
1311085480116|618475458571|206158598147
1315507421642|687194935312|206158598147
1305807507471|549755981841|206158598147
1319487458841|687194935319|206158598166
1345601986144|1030792319000|206158598166
1339768606502|962072842265|206158598166
1323791324285|755914412058|206158598166
1350952289288|1099511795747|206158598166
1342944188579|1030792319012|206158598166
1307501231199|549755981863|206158598166
1350958246520|1099511795752|206158598166
1347134071873|1099511795754|206158598185
1342245323754|1030792319019|206158598185
1342913708557|1030792319020|206158598185
1318495430291|687194935341|206158598185
1315572392451|687194935349|206158598185
1318549152750|687194935357|206158598204
1330818553740|824633888830|206158598204
1330793205878|824633888841|206158598204
1315529085155|687194935376|206158598223
1326378407786|824633888849|206158598223
1336217654985|893353365586|206158598223
1319478445026|687194935379|206158598223
1309090353673|549755981909|206158598223
1323780234135|755914412118|206158598223
1298250392064|412317028441|206158598223
1311068472165|618475458650|206158598223
1323839262594|755914412124|206158598223
1326321988840|824633888862|206158598223
1318470194668|687194935709|687194935708
1318509125081|687194935710|687194935708
1339647142331|962072842656|687194935708
1348565796617|1099511796136|687194935708
1348593266431|1099511796137|687194935708
1337772952054|962072842668|687194935723
1318514835576|687194935725|687194935723
1346237906683|1030792319406|687194935723
1349957947254|1099511796143|687194935723
1318535237482|687194935729|687194935723
1337096763564|962072842674|687194935723
1346862899642|1030792319411|687194935723
1346020890112|1030792319412|687194935723
1349607670979|1099511796149|687194935723
1318539204904|687194935739|687194935738
1323407095397|755914412478|687194935738
1318500794528|687194935743|687194935738
1348794757532|1099511796162|687194935738
1337690928733|962072842699|687194935753
1353411253508|1168231272908|687194935753
1318436725831|687194935757|687194935753
1337763400705|962072842702|687194935753
1319919030177|687194935759|687194935753
1344271968253|1030792319440|687194935753
1318433804973|687194935761|687194935753
1337026697516|962072842706|687194935753
1319906179058|687194935766|687194935753
1351171272980|1099511796186|687194935768
1347330833250|1099511796200|687194935782
1318459481766|687194935798|687194935797
1349623660012|1099511796218|687194935797
1345958769050|1030792319483|687194935797
1318460496902|687194935805|687194935797
1331794394852|893353366021|687194935812
1352647548403|1168231272966|687194935812
1318437117919|687194935815|687194935812
1347022113511|1030792319508|687194935827
1318447403155|687194935829|687194935827
1347323653983|1099511796246|687194935827
1318512933139|687194935832|687194935827
1326742534233|824633889311|687194935827
1344296792038|1030792319523|687194935842
1353410902892|1168231272996|687194935842
1348793723471|1099511796261|687194935842
1326727564316|824633889318|687194935842
1329273223507|824633889320|687194935842
1349917719619|1099511796265|687194935842
1347328048131|1099511796268|687194935842
1346194979046|1030792319538|687194935857
1345959563799|1030792319540|687194935857
1351225227702|1099511796277|687194935857
1337047452741|962072842806|687194935857
1347321953882|1099511796283|687194935857
1318511895948|687194935873|687194935872
1337026794988|962072842825|687194935872
1351148697481|1099511796301|687194935872
1318458725345|687194935889|687194935887
1323419013242|755914412626|687194935887
1318431089188|687194935892|687194935887
1349926570881|1099511796311|687194935887
1347045877031|1030792319576|687194935887
1345048584801|1030792319583|687194935902
1331818003480|893353366113|687194935902
1337831426291|962072842853|687194935902
1318482075710|687194935918|687194935917
1339637774885|962072842864|687194935917
1348815585799|1099511796342|687194935917
1344684536657|1030792319610|687194935917
1328693066523|824633889405|687194935932
1323427652925|755914412671|687194935932
1318415910993|687194935936|687194935932
1347347027506|1099511796354|687194935932
1318477176258|687194935939|687194935932
1346251496674|1030792319620|687194935932
1318433997968|687194935942|687194935932
1328629639717|824633889415|687194935932
1344345777372|1030792319624|687194935932
1346257732327|1030792319625|687194935932
1326734474147|824633889419|687194935946
1326803057371|824633889421|687194935946
1318456009464|687194935951|687194935946
1346199029357|1030792319634|687194935946
1318480473857|687194935955|687194935946
1337668488376|962072842905|687194935960
1353411594759|1168231273114|687194935960
1329274458994|824633889437|687194935960
1347355391645|1099511796382|687194935960
1346193374915|1030792319653|687194935960
1318494607792|687194935976|687194935975
1318503652665|687194935983|687194935975
1351146694150|1099511796407|687194935990
1318414570954|687194935994|687194935990
1318497519015|687194935995|687194935990
1318457837330|687194935996|687194935990
1337677226634|962072842944|687194935990
1337025817291|962072842946|687194935990
1319906979477|687194936008|687194936005
1348836575660|1099511796429|687194936005
1318417218060|687194936014|687194936005
1337770090542|962072842960|687194936005
1346219802582|1030792319700|687194936019
1318436987575|687194936021|687194936019
1346198366734|1030792319703|687194936019
1337026701352|962072842975|687194936019
1319901171241|687194936035|687194936034
1349640687745|1099511796452|687194936034
1337682186716|962072842984|687194936034
1348564154725|1099511796457|687194936034
1318439456951|687194936050|687194936049
1345982668375|1030792319731|687194936049
1321722496746|755914412789|687194936049
1318472986630|687194936059|687194936049
1337705022913|962072843005|687194936049
1329231565628|824633889535|687194936049
1331867807394|893353366276|687194936064
1318434754000|687194936071|687194936064
1344270233852|1030792319752|687194936064
1331789342331|893353366287|687194936078
1339677972909|962072843029|687194936078
1337801861894|962072843030|687194936078
1322204095467|755914413065|206158599176
1304109545610|481036506122|206158599176
1323844762210|755914413067|206158599176
1353227202230|1168231273484|206158599176
1328682309296|824633889805|206158599176
1353980707165|1168231273486|206158599176
1338155951325|962072843283|206158599176
1330685203155|824633889815|206158599189
1331157187570|824633889816|206158599189
1343247096927|1030792320026|206158599189
1344804570109|1030792320027|206158599189
1346219939514|1030792320031|274878075934
1341993193648|1030792320033|274878075934
1344805663197|1030792320039|274878075934
1353947074615|1168231273517|343597552683
1343874139699|1030792320046|343597552683
1345012875060|1030792320047|343597552683
1304088961418|481036506161|343597552683
1346152876026|1030792320051|343597552683
1307400652191|549755982900|343597552683
1336554563852|962072843321|343597552696
1342285635740|1030792320059|343597552696
1313617350975|618475459644|343597552696
1321373328727|755914413126|274878075973
1288395664341|274878075975|274878075973
1304090091815|481036506189|274878075973
1288449691493|274878075983|274878075973
1330696306677|824633889873|274878075973
1339771810686|962072843347|343597552722
1304088929136|481036506196|343597552722
1350612702111|1099511796821|343597552722
1328675828672|824633889878|343597552722
1330691964406|824633889879|343597552722
1349308176162|1099511796824|343597552722
1292425342994|343597552731|343597552722
1353180039535|1168231273564|343597552722
1343174041970|1030792320096|343597552735
1342288781575|1030792320097|343597552735
1348222824637|1099511796834|343597552735
1313655665565|618475459683|343597552735
1343242347582|1030792320100|343597552735
1352374490487|1099511796837|343597552735
1339793039822|962072843366|343597552735
1324316143118|755914413159|343597552735
1324097854040|755914413160|343597552735
1343372379458|1030792320105|343597552735
1304094596451|481036506218|343597552735
1321869471584|755914413165|343597552748
1339356829836|962072843375|343597552748
1306214533800|549755982970|343597552761
1327402710651|824633889915|343597552761
1350533674977|1099511796860|343597552761
1349346441808|1099511796861|343597552761
1351208659170|1099511796862|343597552761
1352414582783|1099511796863|343597552761
1306240393646|549755982976|343597552761
1353263479020|1168231273601|343597552761
1353199049735|1168231273604|343597552761
1344861165883|1030792320134|343597552773
1331897332912|893353366663|343597552773
1353991755870|1168231273608|343597552773
1327344832205|824633889933|343597552773
1341984132069|1030792320143|343597552773
1327387295885|824633889937|343597552773
1329823946099|824633889939|824633889938
1329886383696|824633889940|824633889938
1348209975213|1099511796894|824633889938
1329768251647|824633889960|824633889951
1343905122646|1030792320172|824633889963
1329829614445|824633889968|824633889963
1329879667798|824633889971|824633889963
1349304735592|1099511796916|824633889963
1296455297965|412317029560|343597552823
1337901585713|962072843449|343597552823
1319317913312|687194936506|343597552823
1315117964092|618475459781|274878076100
1345034932581|1030792320200|274878076100
1324068581506|755914413258|274878076100
1321373947878|755914413259|274878076100
1327352465681|824633889996|274878076100
1344844415685|1030792320210|274878076113
1339827230772|962072843475|274878076113
1315928699287|687194936532|274878076113
1323882811670|755914413272|274878076113
1321811636500|755914413279|343597552862
1328684984054|824633890016|343597552862
1339340958172|962072843490|343597552862
1332736330436|893353366757|343597552862
1313656409290|618475459816|343597552862
1348248585310|1099511796972|206158599403
1339777950504|962072843502|206158599403
1352372554190|1099511796976|206158599403
1352469731922|1168231273713|206158599403
1310089235506|618475459833|343597552888
1317130185158|687194936570|343597552888
1341057085915|962072843515|343597552888
1338202202484|962072843521|343597552888
1335460790741|893353366791|343597552901
1343222126592|1030792320264|343597552901
1353186422042|1168231273747|206158599442
1346152332332|1030792320276|206158599442
1331389669532|893353366806|206158599442
1310068190136|618475459872|206158599455
1346530422245|1030792320289|206158599455
1348165616047|1099511797026|206158599455
1349570182456|1099511797028|206158599455
1343869556737|1030792320295|206158599455
1337911973357|962072843565|274878076204
1315324969331|687194936622|274878076204
1321388367137|755914413364|274878076204
1336231283268|893353366842|274878076217
1332685566803|893353366843|274878076217
1352497754832|1168231273789|274878076217
1350609448918|1099511797057|274878076217
1290910689782|343597552967|274878076230
1323861509682|755914413385|274878076230
1328436675059|824633890123|274878076230
1288406041253|274878076241|274878076230
1346571075594|1030792320340|206158599507
1328701357833|824633890133|206158599507
1353977406796|1168231273814|206158599507
1341981872791|1030792320343|206158599507
1310086388824|618475459928|206158599507
1322137482932|755914413403|206158599507
1332655514337|893353366881|343597552992
1350529294066|1099511797090|343597552992
1331890239769|893353366884|343597552992
1344805927110|1030792320360|343597552992
