:START_ID(disease)|:END_ID(food)|type:STRING|name:STRING
5643|13321|忌吃|忌吃
7233|13050|忌吃|忌吃
6403|15482|忌吃|忌吃
6551|13897|忌吃|忌吃
5354|17307|忌吃|忌吃
7930|14363|忌吃|忌吃
5269|14361|忌吃|忌吃
3298|15519|忌吃|忌吃
1650|13155|忌吃|忌吃
5334|15045|忌吃|忌吃
4283|15510|忌吃|忌吃
2363|15475|忌吃|忌吃
3361|14537|忌吃|忌吃
2935|15487|忌吃|忌吃
2657|13897|忌吃|忌吃
1788|16676|忌吃|忌吃
1991|15487|忌吃|忌吃
25|15290|忌吃|忌吃
591|15510|忌吃|忌吃
3097|17464|忌吃|忌吃
1152|16596|忌吃|忌吃
2928|14597|忌吃|忌吃
348|16127|忌吃|忌吃
4361|16676|忌吃|忌吃
5974|17333|忌吃|忌吃
2495|13897|忌吃|忌吃
816|15510|忌吃|忌吃
379|16127|忌吃|忌吃
2126|17464|忌吃|忌吃
2344|15551|忌吃|忌吃
2417|15482|忌吃|忌吃
1950|17464|忌吃|忌吃
1414|14361|忌吃|忌吃
1281|13897|忌吃|忌吃
6441|13897|忌吃|忌吃
2518|16596|忌吃|忌吃
5997|13214|忌吃|忌吃
3068|14361|忌吃|忌吃
3894|15045|忌吃|忌吃
503|13767|忌吃|忌吃
181|14585|忌吃|忌吃
7209|16515|忌吃|忌吃
8645|13897|忌吃|忌吃
1816|13214|忌吃|忌吃
1316|13321|忌吃|忌吃
838|17336|忌吃|忌吃
2603|15482|忌吃|忌吃
2290|16596|忌吃|忌吃
4197|16007|忌吃|忌吃
6296|15273|忌吃|忌吃
1837|14361|忌吃|忌吃
3137|13953|忌吃|忌吃
2597|14064|忌吃|忌吃
3299|17464|忌吃|忌吃
2800|16596|忌吃|忌吃
6154|16820|忌吃|忌吃
5120|13897|忌吃|忌吃
6155|13214|忌吃|忌吃
2549|14361|忌吃|忌吃
6653|16243|忌吃|忌吃
1177|15943|忌吃|忌吃
7655|14363|忌吃|忌吃
7489|14154|忌吃|忌吃
1238|16407|忌吃|忌吃
6939|14361|忌吃|忌吃
504|16127|忌吃|忌吃
953|13321|忌吃|忌吃
5592|15487|忌吃|忌吃
235|17078|忌吃|忌吃
3212|13963|忌吃|忌吃
8255|14361|忌吃|忌吃
2608|16676|忌吃|忌吃
8264|14361|忌吃|忌吃
4983|16851|忌吃|忌吃
7242|17333|忌吃|忌吃
1402|13321|忌吃|忌吃
3173|17464|忌吃|忌吃
5269|17307|忌吃|忌吃
1689|17464|忌吃|忌吃
4376|14361|忌吃|忌吃
1588|15487|忌吃|忌吃
3185|13214|忌吃|忌吃
2026|17464|忌吃|忌吃
3009|15510|忌吃|忌吃
1854|17464|忌吃|忌吃
1166|15510|忌吃|忌吃
1385|16722|忌吃|忌吃
5225|16851|忌吃|忌吃
7118|14973|忌吃|忌吃
7311|17333|忌吃|忌吃
2991|15482|忌吃|忌吃
4823|15475|忌吃|忌吃
8354|14361|忌吃|忌吃
5627|13155|忌吃|忌吃
208|15510|忌吃|忌吃
7641|13050|忌吃|忌吃
7084|14361|忌吃|忌吃
695|16945|忌吃|忌吃
1000|15510|忌吃|忌吃
6550|12644|忌吃|忌吃
930|14361|忌吃|忌吃
2293|16676|忌吃|忌吃
3053|13897|忌吃|忌吃
2214|14537|忌吃|忌吃
7489|15512|忌吃|忌吃
725|16758|忌吃|忌吃
3023|15482|忌吃|忌吃
4716|13897|忌吃|忌吃
705|16945|忌吃|忌吃
5724|13897|忌吃|忌吃
6976|12644|忌吃|忌吃
7633|13897|忌吃|忌吃
8382|16515|忌吃|忌吃
6466|13155|忌吃|忌吃
7099|14973|忌吃|忌吃
2003|14361|忌吃|忌吃
1299|15743|忌吃|忌吃
2148|16596|忌吃|忌吃
6137|16515|忌吃|忌吃
1667|14361|忌吃|忌吃
1256|14537|忌吃|忌吃
1836|14361|忌吃|忌吃
7435|14361|忌吃|忌吃
3940|14361|忌吃|忌吃
5706|15022|忌吃|忌吃
6669|13897|忌吃|忌吃
8192|13897|忌吃|忌吃
1708|15487|忌吃|忌吃
5498|15475|忌吃|忌吃
3324|16676|忌吃|忌吃
4842|15996|忌吃|忌吃
585|17333|忌吃|忌吃
7622|14363|忌吃|忌吃
7991|14363|忌吃|忌吃
1953|17464|忌吃|忌吃
2892|15487|忌吃|忌吃
6327|13155|忌吃|忌吃
1962|15510|忌吃|忌吃
2706|14361|忌吃|忌吃
1358|13897|忌吃|忌吃
1093|14361|忌吃|忌吃
4299|16851|忌吃|忌吃
3074|13953|忌吃|忌吃
1478|14981|忌吃|忌吃
7992|14361|忌吃|忌吃
1286|13321|忌吃|忌吃
932|15482|忌吃|忌吃
1435|13897|忌吃|忌吃
2584|14537|忌吃|忌吃
2852|15482|忌吃|忌吃
4191|15996|忌吃|忌吃
1586|14537|忌吃|忌吃
606|15206|忌吃|忌吃
1466|13321|忌吃|忌吃
843|14537|忌吃|忌吃
8047|14361|忌吃|忌吃
6297|15519|忌吃|忌吃
7352|14973|忌吃|忌吃
6392|13897|忌吃|忌吃
4349|16596|忌吃|忌吃
3834|17336|忌吃|忌吃
8022|13214|忌吃|忌吃
2108|17464|忌吃|忌吃
1500|13321|忌吃|忌吃
3982|14328|忌吃|忌吃
83|16243|忌吃|忌吃
761|12753|忌吃|忌吃
1711|14601|忌吃|忌吃
934|13214|忌吃|忌吃
313|14585|忌吃|忌吃
2088|17464|忌吃|忌吃
2899|16676|忌吃|忌吃
1175|16478|忌吃|忌吃
2176|15510|忌吃|忌吃
6867|12644|忌吃|忌吃
789|13321|忌吃|忌吃
3632|17307|忌吃|忌吃
126|15045|忌吃|忌吃
4032|12753|忌吃|忌吃
7033|12644|忌吃|忌吃
1679|15487|忌吃|忌吃
4971|15922|忌吃|忌吃
2122|17464|忌吃|忌吃
1177|15482|忌吃|忌吃
7562|14361|忌吃|忌吃
7436|14537|忌吃|忌吃
8180|16515|忌吃|忌吃
8706|15475|忌吃|忌吃
7488|16253|忌吃|忌吃
5107|16478|忌吃|忌吃
3963|16596|忌吃|忌吃
3161|17464|忌吃|忌吃
5473|13155|忌吃|忌吃
8514|16676|忌吃|忌吃
7144|17333|忌吃|忌吃
7233|15248|忌吃|忌吃
792|13897|忌吃|忌吃
1868|17464|忌吃|忌吃
1224|15510|忌吃|忌吃
3902|17464|忌吃|忌吃
6873|14361|忌吃|忌吃
7164|15355|忌吃|忌吃
51|14361|忌吃|忌吃
2537|14361|忌吃|忌吃
4185|13026|忌吃|忌吃
356|16127|忌吃|忌吃
1124|16945|忌吃|忌吃
5917|15475|忌吃|忌吃
1426|14361|忌吃|忌吃
3167|17464|忌吃|忌吃
3645|12753|忌吃|忌吃
6135|14579|忌吃|忌吃
6350|13897|忌吃|忌吃
7556|17333|忌吃|忌吃
7863|15587|忌吃|忌吃
7602|13897|忌吃|忌吃
1990|17464|忌吃|忌吃
8471|15587|忌吃|忌吃
2005|14154|忌吃|忌吃
273|15510|忌吃|忌吃
2313|13339|忌吃|忌吃
6852|14897|忌吃|忌吃
2012|16596|忌吃|忌吃
8061|14363|忌吃|忌吃
1393|13897|忌吃|忌吃
773|12652|忌吃|忌吃
3171|15487|忌吃|忌吃
409|16127|忌吃|忌吃
839|14537|忌吃|忌吃
738|15290|忌吃|忌吃
3085|13897|忌吃|忌吃
36|16596|忌吃|忌吃
176|12753|忌吃|忌吃
4520|15820|忌吃|忌吃
1155|13897|忌吃|忌吃
1069|14537|忌吃|忌吃
1228|15510|忌吃|忌吃
7267|13686|忌吃|忌吃
5044|15996|忌吃|忌吃
1297|13897|忌吃|忌吃
6614|13897|忌吃|忌吃
2772|13736|忌吃|忌吃
5275|13963|忌吃|忌吃
7625|14361|忌吃|忌吃
6028|15219|忌吃|忌吃
4180|14361|忌吃|忌吃
2589|17464|忌吃|忌吃
8251|16708|忌吃|忌吃
570|16596|忌吃|忌吃
7255|15206|忌吃|忌吃
8019|14363|忌吃|忌吃
3012|15248|忌吃|忌吃
395|16127|忌吃|忌吃
5331|14537|忌吃|忌吃
186|13953|忌吃|忌吃
4639|15045|忌吃|忌吃
7359|13897|忌吃|忌吃
2715|16596|忌吃|忌吃
206|13897|忌吃|忌吃
1653|14361|忌吃|忌吃
1940|17464|忌吃|忌吃
3140|15143|忌吃|忌吃
5140|17307|忌吃|忌吃
1483|14981|忌吃|忌吃
589|15512|忌吃|忌吃
5086|13897|忌吃|忌吃
4107|14361|忌吃|忌吃
1428|15482|忌吃|忌吃
418|13767|忌吃|忌吃
6917|12644|忌吃|忌吃
6730|12644|忌吃|忌吃
204|16596|忌吃|忌吃
3666|16596|忌吃|忌吃
4247|15510|忌吃|忌吃
1572|16243|忌吃|忌吃
193|15045|忌吃|忌吃
2213|13214|忌吃|忌吃
3133|13321|忌吃|忌吃
7285|13953|忌吃|忌吃
1558|17053|忌吃|忌吃
6189|13897|忌吃|忌吃
2634|14361|忌吃|忌吃
7973|16515|忌吃|忌吃
7115|14537|忌吃|忌吃
1846|13155|忌吃|忌吃
2894|15487|忌吃|忌吃
4440|15820|忌吃|忌吃
7041|14897|忌吃|忌吃
7129|13050|忌吃|忌吃
8244|17422|忌吃|忌吃
2377|15487|忌吃|忌吃
5846|13897|忌吃|忌吃
5958|15551|忌吃|忌吃
1890|13321|忌吃|忌吃
7504|13897|忌吃|忌吃
4267|15206|忌吃|忌吃
2500|17416|忌吃|忌吃
6048|17333|忌吃|忌吃
7177|13214|忌吃|忌吃
4139|13897|忌吃|忌吃
3184|15475|忌吃|忌吃
5260|15475|忌吃|忌吃
6700|14361|忌吃|忌吃
1430|13321|忌吃|忌吃
397|16127|忌吃|忌吃
2489|13897|忌吃|忌吃
2831|15475|忌吃|忌吃
7590|15510|忌吃|忌吃
915|14361|忌吃|忌吃
3606|15206|忌吃|忌吃
6435|13155|忌吃|忌吃
1841|17464|忌吃|忌吃
3958|16596|忌吃|忌吃
570|15487|忌吃|忌吃
8395|13786|忌吃|忌吃
7903|13897|忌吃|忌吃
2706|13963|忌吃|忌吃
1055|16596|忌吃|忌吃
7486|14537|忌吃|忌吃
3038|15487|忌吃|忌吃
7036|14897|忌吃|忌吃
1901|16596|忌吃|忌吃
6147|15482|忌吃|忌吃
7523|15512|忌吃|忌吃
3508|15487|忌吃|忌吃
5007|16596|忌吃|忌吃
5171|14537|忌吃|忌吃
2070|17464|忌吃|忌吃
4781|17307|忌吃|忌吃
5314|15487|忌吃|忌吃
6192|17464|忌吃|忌吃
6199|14361|忌吃|忌吃
5631|13321|忌吃|忌吃
7925|14361|忌吃|忌吃
7337|14361|忌吃|忌吃
6098|12950|忌吃|忌吃
2229|15487|忌吃|忌吃
1456|16676|忌吃|忌吃
2238|15487|忌吃|忌吃
3316|17464|忌吃|忌吃
355|15487|忌吃|忌吃
5955|14204|忌吃|忌吃
986|13897|忌吃|忌吃
2356|13897|忌吃|忌吃
3349|15066|忌吃|忌吃
5235|13897|忌吃|忌吃
652|14361|忌吃|忌吃
4200|12911|忌吃|忌吃
6245|13155|忌吃|忌吃
1930|13321|忌吃|忌吃
8021|13897|忌吃|忌吃
6104|12950|忌吃|忌吃
8768|16596|忌吃|忌吃
631|15943|忌吃|忌吃
7520|15512|忌吃|忌吃
8807|15510|忌吃|忌吃
1109|15519|忌吃|忌吃
1500|13412|忌吃|忌吃
2150|17464|忌吃|忌吃
6532|16223|忌吃|忌吃
2637|13897|忌吃|忌吃
4265|13897|忌吃|忌吃
7120|17333|忌吃|忌吃
663|15206|忌吃|忌吃
4171|13321|忌吃|忌吃
7832|16407|忌吃|忌吃
2204|15045|忌吃|忌吃
2804|17464|忌吃|忌吃
7531|14154|忌吃|忌吃
7087|14064|忌吃|忌吃
7954|15487|忌吃|忌吃
6826|14361|忌吃|忌吃
2734|13897|忌吃|忌吃
3339|14361|忌吃|忌吃
3163|16596|忌吃|忌吃
962|15743|忌吃|忌吃
476|13767|忌吃|忌吃
6214|15482|忌吃|忌吃
5326|13214|忌吃|忌吃
1318|15743|忌吃|忌吃
2976|15482|忌吃|忌吃
4118|16596|忌吃|忌吃
8105|14361|忌吃|忌吃
6479|15943|忌吃|忌吃
326|14361|忌吃|忌吃
845|15510|忌吃|忌吃
6262|16851|忌吃|忌吃
5457|16988|忌吃|忌吃
1359|13897|忌吃|忌吃
4691|15475|忌吃|忌吃
6521|14210|忌吃|忌吃
7063|13214|忌吃|忌吃
5802|14361|忌吃|忌吃
393|14045|忌吃|忌吃
7596|13953|忌吃|忌吃
2715|13786|忌吃|忌吃
2118|17464|忌吃|忌吃
3406|13321|忌吃|忌吃
1189|13321|忌吃|忌吃
8415|14204|忌吃|忌吃
7776|15864|忌吃|忌吃
900|13155|忌吃|忌吃
131|15045|忌吃|忌吃
6792|14537|忌吃|忌吃
6297|14537|忌吃|忌吃
422|13767|忌吃|忌吃
8478|15587|忌吃|忌吃
3076|13897|忌吃|忌吃
8335|17144|忌吃|忌吃
1666|14361|忌吃|忌吃
4676|15045|忌吃|忌吃
6866|16515|忌吃|忌吃
7215|14537|忌吃|忌吃
371|13897|忌吃|忌吃
7907|14363|忌吃|忌吃
7301|13897|忌吃|忌吃
4406|15045|忌吃|忌吃
6247|13897|忌吃|忌吃
7963|16515|忌吃|忌吃
7595|13214|忌吃|忌吃
6851|14361|忌吃|忌吃
7443|15512|忌吃|忌吃
401|13897|忌吃|忌吃
5131|15487|忌吃|忌吃
3063|15487|忌吃|忌吃
366|16127|忌吃|忌吃
5332|13214|忌吃|忌吃
6146|16223|忌吃|忌吃
7596|14361|忌吃|忌吃
5845|15261|忌吃|忌吃
8120|14361|忌吃|忌吃
1239|16596|忌吃|忌吃
6382|14537|忌吃|忌吃
2182|14361|忌吃|忌吃
6667|13214|忌吃|忌吃
483|13767|忌吃|忌吃
6786|14537|忌吃|忌吃
105|16157|忌吃|忌吃
3912|17464|忌吃|忌吃
257|15510|忌吃|忌吃
3544|13897|忌吃|忌吃
1449|14537|忌吃|忌吃
4935|13953|忌吃|忌吃
4604|13050|忌吃|忌吃
707|15996|忌吃|忌吃
6371|12950|忌吃|忌吃
5312|16851|忌吃|忌吃
4859|15045|忌吃|忌吃
2053|13897|忌吃|忌吃
2891|14361|忌吃|忌吃
3189|16596|忌吃|忌吃
6289|16945|忌吃|忌吃
138|15510|忌吃|忌吃
7308|13897|忌吃|忌吃
6811|14361|忌吃|忌吃
5272|13321|忌吃|忌吃
1122|14585|忌吃|忌吃
2374|16945|忌吃|忌吃
5015|13897|忌吃|忌吃
2160|17464|忌吃|忌吃
130|17333|忌吃|忌吃
496|16758|忌吃|忌吃
3666|15475|忌吃|忌吃
5849|13897|忌吃|忌吃
1605|14537|忌吃|忌吃
3034|13214|忌吃|忌吃
621|15206|忌吃|忌吃
6401|17098|忌吃|忌吃
2069|16596|忌吃|忌吃
3250|14070|忌吃|忌吃
8250|14537|忌吃|忌吃
1281|15510|忌吃|忌吃
7390|15864|忌吃|忌吃
6466|14361|忌吃|忌吃
7413|13897|忌吃|忌吃
3308|13786|忌吃|忌吃
5057|16851|忌吃|忌吃
5687|13214|忌吃|忌吃
8227|16945|忌吃|忌吃
5690|15219|忌吃|忌吃
1463|13321|忌吃|忌吃
3933|14328|忌吃|忌吃
1210|13321|忌吃|忌吃
1640|14361|忌吃|忌吃
1229|15143|忌吃|忌吃
1477|14537|忌吃|忌吃
3351|14605|忌吃|忌吃
8678|15510|忌吃|忌吃
3|16157|忌吃|忌吃
5058|15487|忌吃|忌吃
6507|13897|忌吃|忌吃
7188|16515|忌吃|忌吃
350|16127|忌吃|忌吃
4766|15045|忌吃|忌吃
853|17464|忌吃|忌吃
2373|13897|忌吃|忌吃
6424|15943|忌吃|忌吃
4381|16596|忌吃|忌吃
3512|17464|忌吃|忌吃
8401|13897|忌吃|忌吃
6853|12644|忌吃|忌吃
7259|13953|忌吃|忌吃
4123|17307|忌吃|忌吃
2698|16676|忌吃|忌吃
6196|13155|忌吃|忌吃
5607|15551|忌吃|忌吃
2285|13897|忌吃|忌吃
7693|16515|忌吃|忌吃
7018|13897|忌吃|忌吃
2113|15510|忌吃|忌吃
881|13897|忌吃|忌吃
7238|13897|忌吃|忌吃
7446|13953|忌吃|忌吃
8681|15510|忌吃|忌吃
6151|14361|忌吃|忌吃
928|14361|忌吃|忌吃
434|15510|忌吃|忌吃
877|15206|忌吃|忌吃
5409|16596|忌吃|忌吃
6934|14537|忌吃|忌吃
1897|14537|忌吃|忌吃
1260|14361|忌吃|忌吃
7674|15487|忌吃|忌吃
2849|14361|忌吃|忌吃
8171|13050|忌吃|忌吃
6367|17211|忌吃|忌吃
740|15820|忌吃|忌吃
651|14361|忌吃|忌吃
7898|13897|忌吃|忌吃
734|13897|忌吃|忌吃
111|16596|忌吃|忌吃
4575|17307|忌吃|忌吃
5730|15045|忌吃|忌吃
2036|16596|忌吃|忌吃
2467|15475|忌吃|忌吃
2870|13897|忌吃|忌吃
2075|15475|忌吃|忌吃
4608|13050|忌吃|忌吃
2140|15510|忌吃|忌吃
3460|16596|忌吃|忌吃
270|15510|忌吃|忌吃
7020|16515|忌吃|忌吃
506|13897|忌吃|忌吃
7182|13214|忌吃|忌吃
6309|17098|忌吃|忌吃
8790|16596|忌吃|忌吃
8676|13363|忌吃|忌吃
572|16596|忌吃|忌吃
3473|16676|忌吃|忌吃
1557|16243|忌吃|忌吃
6697|14361|忌吃|忌吃
8201|16515|忌吃|忌吃
5778|14605|忌吃|忌吃
7315|16708|忌吃|忌吃
639|15996|忌吃|忌吃
8105|13897|忌吃|忌吃
1144|16596|忌吃|忌吃
1299|15248|忌吃|忌吃
7210|12652|忌吃|忌吃
5526|13214|忌吃|忌吃
8007|13214|忌吃|忌吃
4738|12678|忌吃|忌吃
1993|15510|忌吃|忌吃
6931|12644|忌吃|忌吃
4039|14537|忌吃|忌吃
6046|13155|忌吃|忌吃
2315|13155|忌吃|忌吃
2660|13897|忌吃|忌吃
1975|17464|忌吃|忌吃
8748|13897|忌吃|忌吃
2044|15510|忌吃|忌吃
3016|14361|忌吃|忌吃
6172|14579|忌吃|忌吃
7439|13953|忌吃|忌吃
689|15820|忌吃|忌吃
792|14652|忌吃|忌吃
1407|13321|忌吃|忌吃
3428|15475|忌吃|忌吃
6609|13897|忌吃|忌吃
2253|16676|忌吃|忌吃
1797|15877|忌吃|忌吃
5496|15045|忌吃|忌吃
5722|14204|忌吃|忌吃
2929|15475|忌吃|忌吃
8786|14361|忌吃|忌吃
565|13155|忌吃|忌吃
723|15510|忌吃|忌吃
1849|16596|忌吃|忌吃
8715|14537|忌吃|忌吃
975|16596|忌吃|忌吃
5518|13155|忌吃|忌吃
398|15487|忌吃|忌吃
7632|14363|忌吃|忌吃
321|13897|忌吃|忌吃
1541|15743|忌吃|忌吃
878|13897|忌吃|忌吃
4766|13214|忌吃|忌吃
1949|13214|忌吃|忌吃
4764|15045|忌吃|忌吃
7954|13214|忌吃|忌吃
5260|16851|忌吃|忌吃
7383|13897|忌吃|忌吃
4734|15820|忌吃|忌吃
1989|15487|忌吃|忌吃
4650|13050|忌吃|忌吃
676|15820|忌吃|忌吃
1995|16596|忌吃|忌吃
2202|15487|忌吃|忌吃
6559|15551|忌吃|忌吃
5276|15045|忌吃|忌吃
1347|13897|忌吃|忌吃
4798|17211|忌吃|忌吃
5721|13155|忌吃|忌吃
1829|17464|忌吃|忌吃
5422|16596|忌吃|忌吃
6966|14973|忌吃|忌吃
1583|14537|忌吃|忌吃
3275|13897|忌吃|忌吃
1932|13155|忌吃|忌吃
4292|16596|忌吃|忌吃
721|15510|忌吃|忌吃
2251|13897|忌吃|忌吃
8528|15475|忌吃|忌吃
1516|13050|忌吃|忌吃
1064|16945|忌吃|忌吃
2768|15475|忌吃|忌吃
7452|14361|忌吃|忌吃
6255|14361|忌吃|忌吃
1980|17464|忌吃|忌吃
6251|15219|忌吃|忌吃
4065|15475|忌吃|忌吃
1065|14361|忌吃|忌吃
4588|16596|忌吃|忌吃
7987|17333|忌吃|忌吃
7363|17333|忌吃|忌吃
559|16596|忌吃|忌吃
733|13953|忌吃|忌吃
7686|15066|忌吃|忌吃
5893|15045|忌吃|忌吃
6824|15519|忌吃|忌吃
1664|13897|忌吃|忌吃
5708|13155|忌吃|忌吃
7697|13155|忌吃|忌吃
2293|15487|忌吃|忌吃
30|13321|忌吃|忌吃
6887|14897|忌吃|忌吃
6053|15551|忌吃|忌吃
2463|14579|忌吃|忌吃
3666|12911|忌吃|忌吃
5345|13214|忌吃|忌吃
5779|13953|忌吃|忌吃
7916|14361|忌吃|忌吃
392|15487|忌吃|忌吃
7579|15510|忌吃|忌吃
7711|13347|忌吃|忌吃
4358|16127|忌吃|忌吃
8123|13897|忌吃|忌吃
3606|15475|忌吃|忌吃
7869|12753|忌吃|忌吃
1060|15519|忌吃|忌吃
1582|14537|忌吃|忌吃
7885|14361|忌吃|忌吃
1135|16945|忌吃|忌吃
7270|13953|忌吃|忌吃
439|13897|忌吃|忌吃
1218|16758|忌吃|忌吃
3245|13897|忌吃|忌吃
3185|17464|忌吃|忌吃
6044|12652|忌吃|忌吃
7733|14363|忌吃|忌吃
7447|15864|忌吃|忌吃
3065|13953|忌吃|忌吃
7467|14537|忌吃|忌吃
8010|15587|忌吃|忌吃
2081|17464|忌吃|忌吃
3678|13897|忌吃|忌吃
8038|13897|忌吃|忌吃
2835|13897|忌吃|忌吃
2599|16596|忌吃|忌吃
3280|13963|忌吃|忌吃
8806|15510|忌吃|忌吃
8466|15983|忌吃|忌吃
1581|14537|忌吃|忌吃
3979|15206|忌吃|忌吃
6322|13155|忌吃|忌吃
1836|17464|忌吃|忌吃
692|15820|忌吃|忌吃
7030|16515|忌吃|忌吃
3671|16596|忌吃|忌吃
7893|13214|忌吃|忌吃
4755|16596|忌吃|忌吃
795|13897|忌吃|忌吃
7228|14361|忌吃|忌吃
5965|16988|忌吃|忌吃
7172|15519|忌吃|忌吃
7296|13897|忌吃|忌吃
1437|14361|忌吃|忌吃
1822|13155|忌吃|忌吃
6366|15877|忌吃|忌吃
482|15487|忌吃|忌吃
4819|14537|忌吃|忌吃
826|15510|忌吃|忌吃
467|16127|忌吃|忌吃
6820|14361|忌吃|忌吃
8100|17333|忌吃|忌吃
5701|13155|忌吃|忌吃
221|14363|忌吃|忌吃
5494|12652|忌吃|忌吃
3416|15475|忌吃|忌吃
8772|16596|忌吃|忌吃
7522|13050|忌吃|忌吃
359|15487|忌吃|忌吃
3439|16303|忌吃|忌吃
970|12652|忌吃|忌吃
947|15487|忌吃|忌吃
3276|14308|忌吃|忌吃
2821|14361|忌吃|忌吃
8244|14361|忌吃|忌吃
2723|13963|忌吃|忌吃
8803|15290|忌吃|忌吃
910|14361|忌吃|忌吃
833|15996|忌吃|忌吃
1|15290|忌吃|忌吃
8198|15877|忌吃|忌吃
2491|16596|忌吃|忌吃
2273|16596|忌吃|忌吃
1489|14537|忌吃|忌吃
6139|15922|忌吃|忌吃
5148|15475|忌吃|忌吃
2806|13736|忌吃|忌吃
2915|14361|忌吃|忌吃
4863|13214|忌吃|忌吃
5112|17307|忌吃|忌吃
4953|15045|忌吃|忌吃
6175|15187|忌吃|忌吃
7362|16708|忌吃|忌吃
6899|13050|忌吃|忌吃
766|13897|忌吃|忌吃
5773|13214|忌吃|忌吃
172|15510|忌吃|忌吃
5730|12753|忌吃|忌吃
1212|16596|忌吃|忌吃
1446|15487|忌吃|忌吃
8391|13786|忌吃|忌吃
6328|13897|忌吃|忌吃
3127|14361|忌吃|忌吃
8267|17333|忌吃|忌吃
1358|13321|忌吃|忌吃
3338|16596|忌吃|忌吃
317|17416|忌吃|忌吃
2878|14361|忌吃|忌吃
1158|16945|忌吃|忌吃
4903|15206|忌吃|忌吃
6006|13214|忌吃|忌吃
6289|14537|忌吃|忌吃
7998|15551|忌吃|忌吃
8684|15587|忌吃|忌吃
8016|15587|忌吃|忌吃
3907|13214|忌吃|忌吃
962|13321|忌吃|忌吃
1066|13050|忌吃|忌吃
3550|12753|忌吃|忌吃
468|13897|忌吃|忌吃
1727|17211|忌吃|忌吃
5047|14537|忌吃|忌吃
2908|17464|忌吃|忌吃
2463|13897|忌吃|忌吃
3324|15996|忌吃|忌吃
2088|15510|忌吃|忌吃
1892|13155|忌吃|忌吃
1995|17464|忌吃|忌吃
3147|16596|忌吃|忌吃
8084|15510|忌吃|忌吃
2996|15475|忌吃|忌吃
196|15510|忌吃|忌吃
2474|13897|忌吃|忌吃
672|15820|忌吃|忌吃
2390|16676|忌吃|忌吃
7899|14528|忌吃|忌吃
748|13214|忌吃|忌吃
450|13767|忌吃|忌吃
5993|13155|忌吃|忌吃
6084|15290|忌吃|忌吃
8739|16851|忌吃|忌吃
2128|17464|忌吃|忌吃
2905|14361|忌吃|忌吃
5273|13897|忌吃|忌吃
7208|17333|忌吃|忌吃
7631|17333|忌吃|忌吃
1094|13897|忌吃|忌吃
7036|16515|忌吃|忌吃
6135|13155|忌吃|忌吃
1254|16596|忌吃|忌吃
5140|15833|忌吃|忌吃
1349|16596|忌吃|忌吃
7206|13214|忌吃|忌吃
8519|14363|忌吃|忌吃
2591|16722|忌吃|忌吃
4371|14361|忌吃|忌吃
6874|16515|忌吃|忌吃
2829|15487|忌吃|忌吃
5336|15475|忌吃|忌吃
1906|13155|忌吃|忌吃
2058|13897|忌吃|忌吃
237|15510|忌吃|忌吃
3090|14361|忌吃|忌吃
2429|13368|忌吃|忌吃
1388|14361|忌吃|忌吃
2300|15487|忌吃|忌吃
7794|16407|忌吃|忌吃
8157|13050|忌吃|忌吃
8748|14537|忌吃|忌吃
984|16596|忌吃|忌吃
7560|13953|忌吃|忌吃
5637|17316|忌吃|忌吃
448|16676|忌吃|忌吃
2086|15510|忌吃|忌吃
617|13897|忌吃|忌吃
788|17333|忌吃|忌吃
2529|16596|忌吃|忌吃
3413|16596|忌吃|忌吃
8346|15943|忌吃|忌吃
5956|13155|忌吃|忌吃
2117|15510|忌吃|忌吃
3492|15487|忌吃|忌吃
8768|14363|忌吃|忌吃
8453|13897|忌吃|忌吃
702|14361|忌吃|忌吃
8069|13050|忌吃|忌吃
2503|15510|忌吃|忌吃
8411|15510|忌吃|忌吃
5374|15475|忌吃|忌吃
4195|13897|忌吃|忌吃
1982|15487|忌吃|忌吃
6746|14361|忌吃|忌吃
2655|16243|忌吃|忌吃
6226|13155|忌吃|忌吃
5572|15487|忌吃|忌吃
7335|13897|忌吃|忌吃
8517|13603|忌吃|忌吃
2529|17464|忌吃|忌吃
1909|14064|忌吃|忌吃
7745|14361|忌吃|忌吃
8769|14363|忌吃|忌吃
8469|14308|忌吃|忌吃
1644|13897|忌吃|忌吃
2430|13897|忌吃|忌吃
6042|13155|忌吃|忌吃
6604|13897|忌吃|忌吃
1906|14064|忌吃|忌吃
398|13767|忌吃|忌吃
8524|13897|忌吃|忌吃
5378|15475|忌吃|忌吃
3984|12911|忌吃|忌吃
7181|13214|忌吃|忌吃
2817|13897|忌吃|忌吃
766|12753|忌吃|忌吃
1969|17464|忌吃|忌吃
8801|15510|忌吃|忌吃
4359|15943|忌吃|忌吃
8314|14363|忌吃|忌吃
7772|15864|忌吃|忌吃
7566|17333|忌吃|忌吃
2808|15487|忌吃|忌吃
1606|14537|忌吃|忌吃
851|17336|忌吃|忌吃
348|14537|忌吃|忌吃
5699|15820|忌吃|忌吃
2194|15510|忌吃|忌吃
7688|14361|忌吃|忌吃
5743|13897|忌吃|忌吃
8284|16708|忌吃|忌吃
1869|13155|忌吃|忌吃
493|16758|忌吃|忌吃
4027|13897|忌吃|忌吃
1540|13321|忌吃|忌吃
7473|13953|忌吃|忌吃
543|13897|忌吃|忌吃
614|15943|忌吃|忌吃
960|13321|忌吃|忌吃
964|13897|忌吃|忌吃
