:START_ID(disease)|:END_ID(food)|type:STRING|name:STRING
2771|15385|宜吃|宜吃
6283|14154|宜吃|宜吃
3923|15045|宜吃|宜吃
1820|13953|宜吃|宜吃
1119|15451|宜吃|宜吃
322|14210|宜吃|宜吃
136|16389|宜吃|宜吃
7196|16478|宜吃|宜吃
6172|16389|宜吃|宜吃
5154|13367|宜吃|宜吃
7073|17272|宜吃|宜吃
7765|15512|宜吃|宜吃
2627|14045|宜吃|宜吃
4590|16478|宜吃|宜吃
919|15820|宜吃|宜吃
8745|15512|宜吃|宜吃
3347|16945|宜吃|宜吃
1023|12847|宜吃|宜吃
6283|17307|宜吃|宜吃
3780|15864|宜吃|宜吃
1016|14652|宜吃|宜吃
8375|15045|宜吃|宜吃
933|12753|宜吃|宜吃
1101|15451|宜吃|宜吃
3521|15045|宜吃|宜吃
5981|15487|宜吃|宜吃
3249|14328|宜吃|宜吃
7491|14154|宜吃|宜吃
1472|16127|宜吃|宜吃
7053|14154|宜吃|宜吃
7224|16676|宜吃|宜吃
4897|15385|宜吃|宜吃
6528|13767|宜吃|宜吃
6428|17272|宜吃|宜吃
4703|15613|宜吃|宜吃
5395|15451|宜吃|宜吃
8263|14007|宜吃|宜吃
7352|15510|宜吃|宜吃
5700|17326|宜吃|宜吃
1163|16389|宜吃|宜吃
5482|13767|宜吃|宜吃
2041|17307|宜吃|宜吃
2390|15864|宜吃|宜吃
1843|15510|宜吃|宜吃
1911|16389|宜吃|宜吃
872|15820|宜吃|宜吃
7691|14045|宜吃|宜吃
8266|14166|宜吃|宜吃
245|16127|宜吃|宜吃
6781|17272|宜吃|宜吃
2704|14945|宜吃|宜吃
6423|14154|宜吃|宜吃
7642|17336|宜吃|宜吃
8365|14579|宜吃|宜吃
6922|14154|宜吃|宜吃
1407|15045|宜吃|宜吃
3044|15045|宜吃|宜吃
127|16389|宜吃|宜吃
5895|16383|宜吃|宜吃
1659|14045|宜吃|宜吃
7954|15512|宜吃|宜吃
3051|15512|宜吃|宜吃
2545|16389|宜吃|宜吃
3666|14705|宜吃|宜吃
778|15512|宜吃|宜吃
1269|15510|宜吃|宜吃
2201|14585|宜吃|宜吃
2658|16478|宜吃|宜吃
6700|14154|宜吃|宜吃
1886|14045|宜吃|宜吃
1487|15451|宜吃|宜吃
3304|14210|宜吃|宜吃
4188|14328|宜吃|宜吃
515|15045|宜吃|宜吃
7970|13736|宜吃|宜吃
330|16478|宜吃|宜吃
8689|14154|宜吃|宜吃
582|15451|宜吃|宜吃
842|16478|宜吃|宜吃
4303|15355|宜吃|宜吃
7201|15512|宜吃|宜吃
1124|14652|宜吃|宜吃
4199|16389|宜吃|宜吃
2526|16851|宜吃|宜吃
4716|13953|宜吃|宜吃
8038|14166|宜吃|宜吃
8572|17272|宜吃|宜吃
7595|17307|宜吃|宜吃
1506|16127|宜吃|宜吃
3972|14458|宜吃|宜吃
2710|16478|宜吃|宜吃
3076|13585|宜吃|宜吃
8171|15109|宜吃|宜吃
2390|17078|宜吃|宜吃
900|16478|宜吃|宜吃
2821|15820|宜吃|宜吃
720|16389|宜吃|宜吃
3970|16127|宜吃|宜吃
3204|14945|宜吃|宜吃
5592|16127|宜吃|宜吃
544|14154|宜吃|宜吃
7636|12965|宜吃|宜吃
7436|17336|宜吃|宜吃
1739|16389|宜吃|宜吃
1848|13953|宜吃|宜吃
2087|15109|宜吃|宜吃
547|15820|宜吃|宜吃
1179|14652|宜吃|宜吃
1047|15451|宜吃|宜吃
3376|15512|宜吃|宜吃
8779|13366|宜吃|宜吃
5400|14154|宜吃|宜吃
5902|15316|宜吃|宜吃
2158|14652|宜吃|宜吃
5891|16478|宜吃|宜吃
4415|15451|宜吃|宜吃
2984|16389|宜吃|宜吃
26|15820|宜吃|宜吃
7651|17336|宜吃|宜吃
8343|14154|宜吃|宜吃
250|14210|宜吃|宜吃
947|15451|宜吃|宜吃
1053|17336|宜吃|宜吃
2952|14945|宜吃|宜吃
4380|13767|宜吃|宜吃
3362|14166|宜吃|宜吃
3473|15512|宜吃|宜吃
5326|16389|宜吃|宜吃
2992|16510|宜吃|宜吃
3277|14328|宜吃|宜吃
399|14210|宜吃|宜吃
7152|16478|宜吃|宜吃
4925|14328|宜吃|宜吃
7666|15512|宜吃|宜吃
2075|15820|宜吃|宜吃
1385|14652|宜吃|宜吃
3225|13155|宜吃|宜吃
629|16478|宜吃|宜吃
6262|14652|宜吃|宜吃
7117|14154|宜吃|宜吃
7936|13736|宜吃|宜吃
2794|15510|宜吃|宜吃
7554|16852|宜吃|宜吃
936|15512|宜吃|宜吃
709|16851|宜吃|宜吃
1839|15510|宜吃|宜吃
3841|14154|宜吃|宜吃
6555|13602|宜吃|宜吃
2652|14652|宜吃|宜吃
1452|14154|宜吃|宜吃
6173|15613|宜吃|宜吃
1190|14652|宜吃|宜吃
6438|16851|宜吃|宜吃
8244|13736|宜吃|宜吃
3259|16389|宜吃|宜吃
7028|12644|宜吃|宜吃
2279|16127|宜吃|宜吃
3456|17336|宜吃|宜吃
6950|17272|宜吃|宜吃
1729|14045|宜吃|宜吃
7611|16478|宜吃|宜吃
8019|16478|宜吃|宜吃
7974|14045|宜吃|宜吃
5135|16389|宜吃|宜吃
3243|14045|宜吃|宜吃
7121|17272|宜吃|宜吃
2360|15487|宜吃|宜吃
3366|15355|宜吃|宜吃
3616|15512|宜吃|宜吃
840|16945|宜吃|宜吃
7756|15512|宜吃|宜吃
1748|16389|宜吃|宜吃
4738|15045|宜吃|宜吃
3235|17336|宜吃|宜吃
7276|14652|宜吃|宜吃
8346|14166|宜吃|宜吃
3284|16127|宜吃|宜吃
7705|14166|宜吃|宜吃
1639|16127|宜吃|宜吃
3456|16389|宜吃|宜吃
1857|13585|宜吃|宜吃
712|14154|宜吃|宜吃
6470|13614|宜吃|宜吃
7271|16478|宜吃|宜吃
8362|14166|宜吃|宜吃
7615|16407|宜吃|宜吃
1765|14585|宜吃|宜吃
7511|16127|宜吃|宜吃
1213|15451|宜吃|宜吃
4487|14045|宜吃|宜吃
2321|16945|宜吃|宜吃
3441|16478|宜吃|宜吃
7226|17307|宜吃|宜吃
1673|13585|宜吃|宜吃
4763|16127|宜吃|宜吃
2875|12965|宜吃|宜吃
6213|13767|宜吃|宜吃
3575|13585|宜吃|宜吃
1435|15512|宜吃|宜吃
4555|16945|宜吃|宜吃
1185|14652|宜吃|宜吃
3122|17307|宜吃|宜吃
2641|16478|宜吃|宜吃
1267|15045|宜吃|宜吃
402|15512|宜吃|宜吃
8202|15385|宜吃|宜吃
2811|17336|宜吃|宜吃
3245|16478|宜吃|宜吃
7901|14166|宜吃|宜吃
796|14579|宜吃|宜吃
526|15820|宜吃|宜吃
7033|13767|宜吃|宜吃
850|15820|宜吃|宜吃
2302|15512|宜吃|宜吃
8646|12950|宜吃|宜吃
6962|13585|宜吃|宜吃
8744|15864|宜吃|宜吃
2150|16389|宜吃|宜吃
6136|14597|宜吃|宜吃
1519|16478|宜吃|宜吃
8138|14166|宜吃|宜吃
7805|16478|宜吃|宜吃
143|16127|宜吃|宜吃
7587|16478|宜吃|宜吃
1585|16127|宜吃|宜吃
1649|13953|宜吃|宜吃
5625|14652|宜吃|宜吃
4124|16127|宜吃|宜吃
6147|15512|宜吃|宜吃
482|14328|宜吃|宜吃
8607|14154|宜吃|宜吃
1303|16851|宜吃|宜吃
2252|16945|宜吃|宜吃
1465|16127|宜吃|宜吃
2808|15385|宜吃|宜吃
539|16127|宜吃|宜吃
1528|13585|宜吃|宜吃
6231|14154|宜吃|宜吃
1381|16389|宜吃|宜吃
967|12753|宜吃|宜吃
501|16080|宜吃|宜吃
8123|14210|宜吃|宜吃
283|14210|宜吃|宜吃
1645|14154|宜吃|宜吃
8147|13736|宜吃|宜吃
8806|15512|宜吃|宜吃
5981|15045|宜吃|宜吃
7732|16478|宜吃|宜吃
2209|14154|宜吃|宜吃
7698|16127|宜吃|宜吃
570|15512|宜吃|宜吃
2306|13767|宜吃|宜吃
4983|15451|宜吃|宜吃
368|14328|宜吃|宜吃
3932|16127|宜吃|宜吃
684|16851|宜吃|宜吃
8|13892|宜吃|宜吃
3003|14154|宜吃|宜吃
1089|14652|宜吃|宜吃
6974|14652|宜吃|宜吃
3767|14154|宜吃|宜吃
971|12753|宜吃|宜吃
1014|15451|宜吃|宜吃
2028|14154|宜吃|宜吃
5339|15143|宜吃|宜吃
2301|15512|宜吃|宜吃
2009|15512|宜吃|宜吃
6873|14154|宜吃|宜吃
6835|17272|宜吃|宜吃
4171|15045|宜吃|宜吃
6716|15512|宜吃|宜吃
2112|14652|宜吃|宜吃
1734|15045|宜吃|宜吃
188|15820|宜吃|宜吃
2413|14585|宜吃|宜吃
908|14652|宜吃|宜吃
2380|17078|宜吃|宜吃
6377|15385|宜吃|宜吃
5663|16389|宜吃|宜吃
7130|17078|宜吃|宜吃
2680|14652|宜吃|宜吃
4062|16478|宜吃|宜吃
2500|14154|宜吃|宜吃
1364|14154|宜吃|宜吃
808|16945|宜吃|宜吃
3643|15512|宜吃|宜吃
1465|15451|宜吃|宜吃
6161|15487|宜吃|宜吃
1302|14154|宜吃|宜吃
8057|14210|宜吃|宜吃
3396|17336|宜吃|宜吃
1338|14652|宜吃|宜吃
4088|13767|宜吃|宜吃
292|14166|宜吃|宜吃
5469|13767|宜吃|宜吃
585|15512|宜吃|宜吃
1947|14945|宜吃|宜吃
734|15512|宜吃|宜吃
7483|16478|宜吃|宜吃
2004|17307|宜吃|宜吃
6104|16478|宜吃|宜吃
73|12644|宜吃|宜吃
462|14597|宜吃|宜吃
3136|15512|宜吃|宜吃
3213|16478|宜吃|宜吃
5574|13699|宜吃|宜吃
1055|14652|宜吃|宜吃
639|14045|宜吃|宜吃
4039|16676|宜吃|宜吃
7974|15512|宜吃|宜吃
1876|15864|宜吃|宜吃
2382|14045|宜吃|宜吃
2293|14154|宜吃|宜吃
2428|17078|宜吃|宜吃
5040|13437|宜吃|宜吃
3059|15820|宜吃|宜吃
7008|14154|宜吃|宜吃
1589|16478|宜吃|宜吃
1691|16127|宜吃|宜吃
1174|15487|宜吃|宜吃
8664|15512|宜吃|宜吃
1127|14154|宜吃|宜吃
6907|14045|宜吃|宜吃
2505|16389|宜吃|宜吃
1279|15045|宜吃|宜吃
2360|16676|宜吃|宜吃
5998|12965|宜吃|宜吃
928|16127|宜吃|宜吃
175|15510|宜吃|宜吃
6247|14154|宜吃|宜吃
1583|14045|宜吃|宜吃
392|14328|宜吃|宜吃
4123|16945|宜吃|宜吃
562|15512|宜吃|宜吃
1940|14945|宜吃|宜吃
6214|15512|宜吃|宜吃
943|14328|宜吃|宜吃
3046|17336|宜吃|宜吃
7410|14652|宜吃|宜吃
8368|14166|宜吃|宜吃
6437|15512|宜吃|宜吃
2567|16389|宜吃|宜吃
331|15820|宜吃|宜吃
735|16478|宜吃|宜吃
7345|16389|宜吃|宜吃
1609|15510|宜吃|宜吃
2890|17336|宜吃|宜吃
5425|13457|宜吃|宜吃
869|16945|宜吃|宜吃
7189|14154|宜吃|宜吃
4747|12644|宜吃|宜吃
4553|16945|宜吃|宜吃
7546|16478|宜吃|宜吃
8032|14007|宜吃|宜吃
8474|14166|宜吃|宜吃
3282|16389|宜吃|宜吃
2856|12965|宜吃|宜吃
3052|17336|宜吃|宜吃
900|16945|宜吃|宜吃
7771|15512|宜吃|宜吃
418|14328|宜吃|宜吃
3326|17450|宜吃|宜吃
7050|16127|宜吃|宜吃
1732|12753|宜吃|宜吃
2444|14579|宜吃|宜吃
1522|16478|宜吃|宜吃
4721|13953|宜吃|宜吃
540|14154|宜吃|宜吃
2021|14154|宜吃|宜吃
2984|14945|宜吃|宜吃
127|17416|宜吃|宜吃
1563|13585|宜吃|宜吃
4717|16945|宜吃|宜吃
8157|15109|宜吃|宜吃
1900|14652|宜吃|宜吃
5412|16478|宜吃|宜吃
2835|17333|宜吃|宜吃
3024|15864|宜吃|宜吃
1779|14585|宜吃|宜吃
7648|17336|宜吃|宜吃
1215|15451|宜吃|宜吃
7381|16407|宜吃|宜吃
3439|14166|宜吃|宜吃
4524|13339|宜吃|宜吃
2980|16389|宜吃|宜吃
3672|16127|宜吃|宜吃
458|14328|宜吃|宜吃
4628|14328|宜吃|宜吃
7476|16478|宜吃|宜吃
5515|14652|宜吃|宜吃
4771|15045|宜吃|宜吃
3984|17060|宜吃|宜吃
8284|14210|宜吃|宜吃
8027|17307|宜吃|宜吃
5411|14328|宜吃|宜吃
7399|16407|宜吃|宜吃
412|15820|宜吃|宜吃
5376|14154|宜吃|宜吃
8000|15512|宜吃|宜吃
5735|16676|宜吃|宜吃
879|12753|宜吃|宜吃
1647|13585|宜吃|宜吃
5913|14154|宜吃|宜吃
6856|15487|宜吃|宜吃
1226|15451|宜吃|宜吃
5038|13437|宜吃|宜吃
7436|13585|宜吃|宜吃
8541|14154|宜吃|宜吃
1269|12753|宜吃|宜吃
1729|16127|宜吃|宜吃
2229|14154|宜吃|宜吃
7397|16478|宜吃|宜吃
6587|12965|宜吃|宜吃
6646|16599|宜吃|宜吃
943|15451|宜吃|宜吃
1126|16945|宜吃|宜吃
2865|14045|宜吃|宜吃
537|15512|宜吃|宜吃
3406|16127|宜吃|宜吃
6173|16153|宜吃|宜吃
972|15864|宜吃|宜吃
2015|14945|宜吃|宜吃
500|16478|宜吃|宜吃
6983|17307|宜吃|宜吃
1560|16389|宜吃|宜吃
2275|12965|宜吃|宜吃
6068|15487|宜吃|宜吃
2172|16478|宜吃|宜吃
4772|13437|宜吃|宜吃
528|13948|宜吃|宜吃
1412|14652|宜吃|宜吃
1046|15451|宜吃|宜吃
3200|14652|宜吃|宜吃
7263|16407|宜吃|宜吃
4138|15045|宜吃|宜吃
1082|16389|宜吃|宜吃
1056|16596|宜吃|宜吃
523|14045|宜吃|宜吃
1504|14154|宜吃|宜吃
6317|12847|宜吃|宜吃
8424|15512|宜吃|宜吃
584|17336|宜吃|宜吃
702|14154|宜吃|宜吃
1185|16676|宜吃|宜吃
1325|16127|宜吃|宜吃
585|15385|宜吃|宜吃
8664|14154|宜吃|宜吃
7148|17307|宜吃|宜吃
6576|17272|宜吃|宜吃
987|15512|宜吃|宜吃
3443|14945|宜吃|宜吃
3108|17336|宜吃|宜吃
8418|14166|宜吃|宜吃
8131|15385|宜吃|宜吃
4726|13026|宜吃|宜吃
6085|16478|宜吃|宜吃
3998|15045|宜吃|宜吃
1978|14154|宜吃|宜吃
1520|13585|宜吃|宜吃
257|14652|宜吃|宜吃
1381|16478|宜吃|宜吃
2730|16478|宜吃|宜吃
1213|14652|宜吃|宜吃
2914|12965|宜吃|宜吃
170|15743|宜吃|宜吃
3451|12644|宜吃|宜吃
2023|14945|宜吃|宜吃
7575|13831|宜吃|宜吃
260|16127|宜吃|宜吃
6162|17078|宜吃|宜吃
3160|14210|宜吃|宜吃
1274|15451|宜吃|宜吃
5708|13767|宜吃|宜吃
2332|16389|宜吃|宜吃
5824|16478|宜吃|宜吃
2056|14945|宜吃|宜吃
5684|14652|宜吃|宜吃
4711|15512|宜吃|宜吃
4819|16389|宜吃|宜吃
3629|17078|宜吃|宜吃
3163|15045|宜吃|宜吃
1955|12753|宜吃|宜吃
7151|15512|宜吃|宜吃
266|16389|宜吃|宜吃
7649|14045|宜吃|宜吃
3363|12753|宜吃|宜吃
3104|17336|宜吃|宜吃
3544|16945|宜吃|宜吃
2601|14945|宜吃|宜吃
1771|15385|宜吃|宜吃
2385|14652|宜吃|宜吃
1668|16127|宜吃|宜吃
6873|16676|宜吃|宜吃
1358|12965|宜吃|宜吃
2113|15512|宜吃|宜吃
6364|15487|宜吃|宜吃
136|14210|宜吃|宜吃
4136|15487|宜吃|宜吃
8788|15512|宜吃|宜吃
7071|17307|宜吃|宜吃
1107|14652|宜吃|宜吃
7483|14652|宜吃|宜吃
2736|14166|宜吃|宜吃
3053|14597|宜吃|宜吃
1729|16389|宜吃|宜吃
3318|15512|宜吃|宜吃
8699|14154|宜吃|宜吃
2736|15512|宜吃|宜吃
1129|15864|宜吃|宜吃
423|16478|宜吃|宜吃
5110|16383|宜吃|宜吃
467|14328|宜吃|宜吃
3232|17336|宜吃|宜吃
6442|17272|宜吃|宜吃
3856|16127|宜吃|宜吃
2824|14045|宜吃|宜吃
6438|17272|宜吃|宜吃
1846|15510|宜吃|宜吃
2974|14154|宜吃|宜吃
7071|13953|宜吃|宜吃
743|15820|宜吃|宜吃
5771|17464|宜吃|宜吃
7224|15770|宜吃|宜吃
636|14585|宜吃|宜吃
8547|16851|宜吃|宜吃
842|15820|宜吃|宜吃
196|16389|宜吃|宜吃
7634|16851|宜吃|宜吃
7488|16478|宜吃|宜吃
197|16127|宜吃|宜吃
4067|15512|宜吃|宜吃
8511|15510|宜吃|宜吃
1499|14045|宜吃|宜吃
7806|17078|宜吃|宜吃
4903|16389|宜吃|宜吃
3512|13953|宜吃|宜吃
4979|16127|宜吃|宜吃
7896|14007|宜吃|宜吃
2194|16389|宜吃|宜吃
5284|15451|宜吃|宜吃
3237|16478|宜吃|宜吃
1749|16478|宜吃|宜吃
7148|15512|宜吃|宜吃
2307|15864|宜吃|宜吃
4278|16945|宜吃|宜吃
292|15820|宜吃|宜吃
2117|14652|宜吃|宜吃
2203|13051|宜吃|宜吃
2953|14154|宜吃|宜吃
5454|16688|宜吃|宜吃
2733|14045|宜吃|宜吃
2168|14328|宜吃|宜吃
7014|17272|宜吃|宜吃
1225|16127|宜吃|宜吃
1788|16927|宜吃|宜吃
2291|15864|宜吃|宜吃
6647|15512|宜吃|宜吃
8414|14154|宜吃|宜吃
2104|14652|宜吃|宜吃
6576|15512|宜吃|宜吃
7861|13736|宜吃|宜吃
6887|16478|宜吃|宜吃
7667|14045|宜吃|宜吃
1576|14652|宜吃|宜吃
4139|16945|宜吃|宜吃
1828|15510|宜吃|宜吃
8029|14154|宜吃|宜吃
1116|16389|宜吃|宜吃
3537|14154|宜吃|宜吃
5479|13767|宜吃|宜吃
6968|17272|宜吃|宜吃
4371|16127|宜吃|宜吃
8089|15109|宜吃|宜吃
4927|16478|宜吃|宜吃
5312|13831|宜吃|宜吃
8481|17307|宜吃|宜吃
7257|16676|宜吃|宜吃
6207|15512|宜吃|宜吃
7678|14328|宜吃|宜吃
7776|15512|宜吃|宜吃
2635|15864|宜吃|宜吃
617|14154|宜吃|宜吃
5904|16127|宜吃|宜吃
1230|14166|宜吃|宜吃
8481|15512|宜吃|宜吃
1437|16127|宜吃|宜吃
6783|13585|宜吃|宜吃
1648|16127|宜吃|宜吃
3203|17307|宜吃|宜吃
780|16389|宜吃|宜吃
4541|14597|宜吃|宜吃
5481|14652|宜吃|宜吃
3337|14154|宜吃|宜吃
543|15820|宜吃|宜吃
5798|15512|宜吃|宜吃
6373|14166|宜吃|宜吃
8052|16478|宜吃|宜吃
1668|13585|宜吃|宜吃
2894|16478|宜吃|宜吃
4829|16127|宜吃|宜吃
7449|15512|宜吃|宜吃
868|16945|宜吃|宜吃
7052|17272|宜吃|宜吃
7669|16407|宜吃|宜吃
3104|16389|宜吃|宜吃
3127|14328|宜吃|宜吃
5572|14045|宜吃|宜吃
6334|16080|宜吃|宜吃
8032|13736|宜吃|宜吃
5964|17464|宜吃|宜吃
7250|15512|宜吃|宜吃
1289|15487|宜吃|宜吃
1155|14652|宜吃|宜吃
2274|14045|宜吃|宜吃
3283|13155|宜吃|宜吃
7751|15512|宜吃|宜吃
473|15820|宜吃|宜吃
1502|15206|宜吃|宜吃
1350|14652|宜吃|宜吃
5477|16389|宜吃|宜吃
7603|16478|宜吃|宜吃
798|15512|宜吃|宜吃
888|15820|宜吃|宜吃
5607|14210|宜吃|宜吃
1318|14045|宜吃|宜吃
7320|16127|宜吃|宜吃
8694|15512|宜吃|宜吃
7344|16407|宜吃|宜吃
868|12753|宜吃|宜吃
3354|15512|宜吃|宜吃
1906|15045|宜吃|宜吃
1442|16127|宜吃|宜吃
3746|14585|宜吃|宜吃
7036|16478|宜吃|宜吃
8404|14945|宜吃|宜吃
2990|17336|宜吃|宜吃
4725|16945|宜吃|宜吃
3775|14585|宜吃|宜吃
6031|13892|宜吃|宜吃
4862|16478|宜吃|宜吃
114|15864|宜吃|宜吃
2177|15864|宜吃|宜吃
2182|14328|宜吃|宜吃
8778|14579|宜吃|宜吃
7294|14154|宜吃|宜吃
1511|12965|宜吃|宜吃
666|16478|宜吃|宜吃
4717|16127|宜吃|宜吃
6205|16478|宜吃|宜吃
2171|14045|宜吃|宜吃
5914|13173|宜吃|宜吃
1107|15512|宜吃|宜吃
7658|14154|宜吃|宜吃
6096|14045|宜吃|宜吃
269|16389|宜吃|宜吃
5730|14652|宜吃|宜吃
3104|15613|宜吃|宜吃
4863|17307|宜吃|宜吃
375|16478|宜吃|宜吃
5283|13831|宜吃|宜吃
7235|17307|宜吃|宜吃
807|15820|宜吃|宜吃
3569|15864|宜吃|宜吃
6637|13575|宜吃|宜吃
8306|17336|宜吃|宜吃
2773|14652|宜吃|宜吃
5430|15512|宜吃|宜吃
7061|16676|宜吃|宜吃
7797|15512|宜吃|宜吃
1845|15510|宜吃|宜吃
1954|16478|宜吃|宜吃
1417|12965|宜吃|宜吃
3276|14045|宜吃|宜吃
4011|16945|宜吃|宜吃
1583|13585|宜吃|宜吃
3052|14945|宜吃|宜吃
2475|14652|宜吃|宜吃
180|15820|宜吃|宜吃
6066|15385|宜吃|宜吃
1295|15512|宜吃|宜吃
7209|14652|宜吃|宜吃
3276|15512|宜吃|宜吃
2039|14154|宜吃|宜吃
1491|14652|宜吃|宜吃
6085|15143|宜吃|宜吃
5596|16389|宜吃|宜吃
7905|15512|宜吃|宜吃
5247|14328|宜吃|宜吃
8769|14579|宜吃|宜吃
7811|14007|宜吃|宜吃
4498|13767|宜吃|宜吃
8214|14007|宜吃|宜吃
3025|15613|宜吃|宜吃
1096|15451|宜吃|宜吃
5275|14328|宜吃|宜吃
597|15451|宜吃|宜吃
5792|16127|宜吃|宜吃
1040|15451|宜吃|宜吃
486|15820|宜吃|宜吃
366|14328|宜吃|宜吃
1884|16219|宜吃|宜吃
1130|14652|宜吃|宜吃
2041|14154|宜吃|宜吃
6663|16059|宜吃|宜吃
3061|13585|宜吃|宜吃
1461|16127|宜吃|宜吃
1517|14154|宜吃|宜吃
4723|17336|宜吃|宜吃
2466|15510|宜吃|宜吃
5146|14652|宜吃|宜吃
8151|17336|宜吃|宜吃
6441|15864|宜吃|宜吃
3477|16945|宜吃|宜吃
1680|14154|宜吃|宜吃
4644|13026|宜吃|宜吃
5143|16945|宜吃|宜吃
5482|13953|宜吃|宜吃
7992|14166|宜吃|宜吃
654|13070|宜吃|宜吃
7817|15512|宜吃|宜吃
6226|15385|宜吃|宜吃
2740|16389|宜吃|宜吃
5638|17450|宜吃|宜吃
3454|17336|宜吃|宜吃
115|15820|宜吃|宜吃
5739|16389|宜吃|宜吃
3209|15512|宜吃|宜吃
1738|16851|宜吃|宜吃
8770|16851|宜吃|宜吃
4160|16127|宜吃|宜吃
218|15820|宜吃|宜吃
2407|15451|宜吃|宜吃
4628|14045|宜吃|宜吃
2302|15864|宜吃|宜吃
1745|16478|宜吃|宜吃
107|15820|宜吃|宜吃
6330|16389|宜吃|宜吃
4115|14045|宜吃|宜吃
1642|13585|宜吃|宜吃
271|16389|宜吃|宜吃
703|14154|宜吃|宜吃
4547|15512|宜吃|宜吃
8171|15512|宜吃|宜吃
1586|16478|宜吃|宜吃
141|16127|宜吃|宜吃
3459|14945|宜吃|宜吃
3365|14166|宜吃|宜吃
4829|16945|宜吃|宜吃
1331|17464|宜吃|宜吃
2914|14154|宜吃|宜吃
5854|15512|宜吃|宜吃
663|14045|宜吃|宜吃
4768|13953|宜吃|宜吃
7611|15512|宜吃|宜吃
3273|15045|宜吃|宜吃
2186|13953|宜吃|宜吃
5093|17307|宜吃|宜吃
3780|12644|宜吃|宜吃
7234|17272|宜吃|宜吃
8352|13736|宜吃|宜吃
6845|16478|宜吃|宜吃
3678|13767|宜吃|宜吃
1460|14652|宜吃|宜吃
4706|15512|宜吃|宜吃
1891|14652|宜吃|宜吃
1038|15512|宜吃|宜吃
996|15864|宜吃|宜吃
4523|15487|宜吃|宜吃
1916|15512|宜吃|宜吃
6031|14103|宜吃|宜吃
6308|14045|宜吃|宜吃
6245|14154|宜吃|宜吃
8391|16478|宜吃|宜吃
910|16945|宜吃|宜吃
856|15045|宜吃|宜吃
6672|15482|宜吃|宜吃
2005|15512|宜吃|宜吃
7046|15385|宜吃|宜吃
4180|14328|宜吃|宜吃
6398|16478|宜吃|宜吃
606|16127|宜吃|宜吃
6874|17336|宜吃|宜吃
8077|16851|宜吃|宜吃
7063|17272|宜吃|宜吃
3011|14945|宜吃|宜吃
1495|16676|宜吃|宜吃
4459|16478|宜吃|宜吃
6773|16676|宜吃|宜吃
1193|14652|宜吃|宜吃
5719|16127|宜吃|宜吃
3140|14945|宜吃|宜吃
5146|16596|宜吃|宜吃
8253|14166|宜吃|宜吃
8155|14166|宜吃|宜吃
2433|16945|宜吃|宜吃
5088|15512|宜吃|宜吃
7834|17307|宜吃|宜吃
2122|15820|宜吃|宜吃
2668|14154|宜吃|宜吃
4904|14045|宜吃|宜吃
1925|14652|宜吃|宜吃
3448|15512|宜吃|宜吃
5805|16127|宜吃|宜吃
4608|15143|宜吃|宜吃
7593|17307|宜吃|宜吃
2565|16389|宜吃|宜吃
4230|14045|宜吃|宜吃
235|16127|宜吃|宜吃
3566|13437|宜吃|宜吃
2170|16389|宜吃|宜吃
2315|16945|宜吃|宜吃
5069|15045|宜吃|宜吃
1214|16389|宜吃|宜吃
7308|16407|宜吃|宜吃
2299|15864|宜吃|宜吃
7288|14045|宜吃|宜吃
5910|15143|宜吃|宜吃
7081|13585|宜吃|宜吃
5706|17450|宜吃|宜吃
3514|15045|宜吃|宜吃
5470|15487|宜吃|宜吃
7675|15109|宜吃|宜吃
3162|14045|宜吃|宜吃
1270|15045|宜吃|宜吃
146|16127|宜吃|宜吃
7579|15512|宜吃|宜吃
2491|15512|宜吃|宜吃
2385|15512|宜吃|宜吃
3272|15510|宜吃|宜吃
7510|14154|宜吃|宜吃
7926|14154|宜吃|宜吃
8768|15820|宜吃|宜吃
6706|16478|宜吃|宜吃
5652|15512|宜吃|宜吃
2613|15864|宜吃|宜吃
7224|16127|宜吃|宜吃
2438|15510|宜吃|宜吃
4663|16945|宜吃|宜吃
931|13155|宜吃|宜吃
6189|15361|宜吃|宜吃
8013|15512|宜吃|宜吃
4193|16127|宜吃|宜吃
3590|13767|宜吃|宜吃
784|15512|宜吃|宜吃
2720|15512|宜吃|宜吃
1345|16127|宜吃|宜吃
6038|17336|宜吃|宜吃
3142|15045|宜吃|宜吃
5233|16676|宜吃|宜吃
8090|16851|宜吃|宜吃
5908|12950|宜吃|宜吃
445|14210|宜吃|宜吃
5718|14460|宜吃|宜吃
3212|17307|宜吃|宜吃
6957|15482|宜吃|宜吃
3170|15512|宜吃|宜吃
3324|14154|宜吃|宜吃
3406|17336|宜吃|宜吃
3367|14154|宜吃|宜吃
5021|14652|宜吃|宜吃
153|16127|宜吃|宜吃
1427|16127|宜吃|宜吃
1609|16478|宜吃|宜吃
603|15143|宜吃|宜吃
2790|15512|宜吃|宜吃
5342|15451|宜吃|宜吃
8240|14007|宜吃|宜吃
7644|15512|宜吃|宜吃
1756|15512|宜吃|宜吃
6311|14045|宜吃|宜吃
7957|14154|宜吃|宜吃
5667|15451|宜吃|宜吃
498|15045|宜吃|宜吃
3256|16127|宜吃|宜吃
368|16389|宜吃|宜吃
1120|15864|宜吃|宜吃
2518|16389|宜吃|宜吃
1664|13585|宜吃|宜吃
1385|12753|宜吃|宜吃
1306|13015|宜吃|宜吃
