creationdate:LONG|:START_ID(Person)|:END_ID(Tag)
1295691665994|13194139534951|1991
1295691665994|13194139534951|2008
1295691665994|13194139534951|2041
1295691665994|13194139534951|2072
1295691665994|13194139534951|2075
1295691665994|13194139534951|2777
1295691665994|13194139534951|2795
1295691665994|13194139534951|2797
1295691665994|13194139534951|2814
1295691665994|13194139534951|2821
1295691665994|13194139534951|2837
1295691665994|13194139534951|2847
1295691665994|13194139534951|2855
1295691665994|13194139534951|2876
1295691665994|13194139534951|2885
1295691665994|13194139534951|2896
1295691665994|13194139534951|2899
1295691665994|13194139534951|2962
1295691665994|13194139534951|2967
1295691665994|13194139534951|3001
1295691665994|13194139534951|3025
1295691665994|13194139534951|3046
1295691665994|13194139534951|3114
1295691665994|13194139534951|5085
1295691665994|13194139534951|5156
1295691665994|13194139534951|5183
1295691665994|13194139534951|5448
1295691665994|13194139534951|6154
1295691665994|13194139534951|6397
1295691665994|13194139534951|6418
1295691665994|13194139534951|6456
1295691665994|13194139534951|6951
1295691665994|13194139534951|7005
1295691665994|13194139534951|7031
1295691665994|13194139534951|7301
1295691665994|13194139534951|7507
1295691665994|13194139534951|7518
1295691665994|13194139534951|7596
1295691665994|13194139534951|7598
1295691665994|13194139534951|8162
1295691665994|13194139534951|9102
1295691665994|13194139534951|10239
1295691665994|13194139534951|10882
1295691665994|13194139534951|11144
1295691665994|13194139534951|13796
1295691665994|13194139534951|14846
1296552452321|13194139534967|1670
1296166172233|13194139535005|566
1296166172233|13194139535005|1022
1296166172233|13194139535005|1164
1296166172233|13194139535005|1182
1296166172233|13194139535005|1614
1296166172233|13194139535005|1986
1296166172233|13194139535005|1996
1296166172233|13194139535005|2001
1296166172233|13194139535005|2020
1296166172233|13194139535005|2097
1296166172233|13194139535005|2817
1296166172233|13194139535005|2859
1296166172233|13194139535005|2928
1296166172233|13194139535005|2948
1296166172233|13194139535005|3062
1296166172233|13194139535005|3107
1296166172233|13194139535005|4843
1296166172233|13194139535005|5115
1296166172233|13194139535005|5176
1296166172233|13194139535005|5848
1296166172233|13194139535005|6944
1296166172233|13194139535005|6976
1296166172233|13194139535005|7545
1296166172233|13194139535005|7564
1296166172233|13194139535005|8850
1296166172233|13194139535005|12128
1299944442861|15393162788877|8
1299944442861|15393162788877|775
1299944442861|15393162788877|1749
1299944442861|15393162788877|1993
1299944442861|15393162788877|2011
1299944442861|15393162788877|2031
1299944442861|15393162788877|2036
1299944442861|15393162788877|2040
1299944442861|15393162788877|2043
1299944442861|15393162788877|2053
1299944442861|15393162788877|2059
1299944442861|15393162788877|2060
1299944442861|15393162788877|2076
1299944442861|15393162788877|2088
1299944442861|15393162788877|2093
1299944442861|15393162788877|2796
1299944442861|15393162788877|2807
1299944442861|15393162788877|2819
1299944442861|15393162788877|2837
1299944442861|15393162788877|2843
1299944442861|15393162788877|2844
1299944442861|15393162788877|2895
1299944442861|15393162788877|2975
1299944442861|15393162788877|3014
1299944442861|15393162788877|5162
1299944442861|15393162788877|5176
1299944442861|15393162788877|6449
1299944442861|15393162788877|6698
1299944442861|15393162788877|6982
1299944442861|15393162788877|7501
1299944442861|15393162788877|9036
1299944442861|15393162788877|13459
1299944442861|15393162788877|13833
1302194893835|15393162788901|6
1302194893835|15393162788901|449
1302194893835|15393162788901|543
1302194893835|15393162788901|588
1302194893835|15393162788901|590
1302194893835|15393162788901|594
1302194893835|15393162788901|808
1302194893835|15393162788901|978
1302194893835|15393162788901|1164
1302194893835|15393162788901|1177
1302194893835|15393162788901|1180
1302194893835|15393162788901|1184
1302194893835|15393162788901|1191
1302194893835|15393162788901|1205
1302194893835|15393162788901|1454
1302194893835|15393162788901|1617
1302194893835|15393162788901|1674
1302194893835|15393162788901|1940
1302194893835|15393162788901|2054
1302194893835|15393162788901|2781
1302194893835|15393162788901|2837
1302194893835|15393162788901|2872
1302194893835|15393162788901|6368
1302194893835|15393162788901|6945
1302194893835|15393162788901|6964
1302194893835|15393162788901|7380
1302194893835|15393162788901|7509
1302194893835|15393162788901|9058
1302194893835|15393162788901|9177
1302194893835|15393162788901|9474
1302194893835|15393162788901|9479
1302194893835|15393162788901|11379
1302194893835|15393162788901|11408
1302194893835|15393162788901|11531
1302194893835|15393162788901|11622
1302194893835|15393162788901|11625
1302194893835|15393162788901|11628
1302194893835|15393162788901|11742
1301339585682|15393162788944|145
1301339585682|15393162788944|149
1301339585682|15393162788944|205
1301339585682|15393162788944|282
1301339585682|15393162788944|448
1301339585682|15393162788944|543
1301339585682|15393162788944|561
1301339585682|15393162788944|1023
1301339585682|15393162788944|1029
1301339585682|15393162788944|1174
1301339585682|15393162788944|1177
1301339585682|15393162788944|1200
1301339585682|15393162788944|1451
1301339585682|15393162788944|1533
1301339585682|15393162788944|1545
1301339585682|15393162788944|1985
1301339585682|15393162788944|1987
1301339585682|15393162788944|1996
1301339585682|15393162788944|2002
1301339585682|15393162788944|2097
1301339585682|15393162788944|2117
1301339585682|15393162788944|2121
1301339585682|15393162788944|2779
1301339585682|15393162788944|2781
1301339585682|15393162788944|2785
1301339585682|15393162788944|2790
1301339585682|15393162788944|2794
1301339585682|15393162788944|2813
1301339585682|15393162788944|2825
1301339585682|15393162788944|2875
1301339585682|15393162788944|2880
1301339585682|15393162788944|2964
1301339585682|15393162788944|3007
1301339585682|15393162788944|3051
1301339585682|15393162788944|3076
1301339585682|15393162788944|5115
1301339585682|15393162788944|6991
1301339585682|15393162788944|7005
1301339585682|15393162788944|7330
1301339585682|15393162788944|7349
1301339585682|15393162788944|7509
1301339585682|15393162788944|9209
1301339585682|15393162788944|9329
1301339585682|15393162788944|10449
1304575995290|15393162788951|581
1304575995290|15393162788951|778
1304575995290|15393162788951|2790
1304575995290|15393162788951|2894
1304575995290|15393162788951|2932
1304575995290|15393162788951|6588
1304575995290|15393162788951|8913
1302896884855|15393162788952|275
1302896884855|15393162788952|784
1302896884855|15393162788952|1762
1302896884855|15393162788952|1990
1302896884855|15393162788952|2856
1302896884855|15393162788952|11633
1302896884855|15393162788952|11872
1304709122550|15393162788957|975
1304709122550|15393162788957|2086
1304709122550|15393162788957|2782
1304709122550|15393162788957|9261
1304709122550|15393162788957|11226
1300089685000|15393162788962|280
1300089685000|15393162788962|282
1300089685000|15393162788962|775
1300089685000|15393162788962|801
1300089685000|15393162788962|804
1300089685000|15393162788962|1452
1300089685000|15393162788962|1668
1300089685000|15393162788962|1941
1300089685000|15393162788962|1990
1300089685000|15393162788962|2028
1300089685000|15393162788962|2052
1300089685000|15393162788962|2788
1300089685000|15393162788962|2801
1300089685000|15393162788962|2806
1300089685000|15393162788962|2814
1300089685000|15393162788962|2818
1300089685000|15393162788962|2838
1300089685000|15393162788962|2853
1300089685000|15393162788962|2894
1300089685000|15393162788962|2898
1300089685000|15393162788962|2924
1300089685000|15393162788962|2982
1300089685000|15393162788962|3005
1300089685000|15393162788962|3036
1300089685000|15393162788962|3063
1300089685000|15393162788962|5085
1300089685000|15393162788962|5594
1300089685000|15393162788962|5777
1300089685000|15393162788962|6438
1300089685000|15393162788962|6439
1300089685000|15393162788962|6451
1300089685000|15393162788962|6704
1300089685000|15393162788962|6981
1300089685000|15393162788962|7112
1300089685000|15393162788962|7526
1300089685000|15393162788962|7598
1300089685000|15393162788962|7604
1300089685000|15393162788962|8238
1300089685000|15393162788962|8920
1300089685000|15393162788962|9146
1300089685000|15393162788962|9170
1300089685000|15393162788962|9174
1300089685000|15393162788962|11644
1300089685000|15393162788962|11875
1301661659991|15393162788992|2857
1302603164978|15393162789008|295
1302603164978|15393162789008|1406
1302603164978|15393162789008|1546
1302603164978|15393162789008|1670
1302603164978|15393162789008|1673
1302603164978|15393162789008|1863
1302603164978|15393162789008|1864
1302603164978|15393162789008|1989
1302603164978|15393162789008|2121
1302603164978|15393162789008|2780
1302603164978|15393162789008|2840
1302603164978|15393162789008|2975
1302603164978|15393162789008|5196
1302603164978|15393162789008|5951
1302603164978|15393162789008|6405
1302603164978|15393162789008|6945
1302603164978|15393162789008|8472
1302603164978|15393162789008|13632
1304269972996|15393162789023|1183
1304269972996|15393162789023|1462
1304269972996|15393162789023|1764
1304269972996|15393162789023|1984
1304269972996|15393162789023|1993
1304269972996|15393162789023|2004
1304269972996|15393162789023|2087
1304269972996|15393162789023|2804
1304269972996|15393162789023|2810
1304269972996|15393162789023|2858
1304269972996|15393162789023|2876
1304269972996|15393162789023|2915
1304269972996|15393162789023|2957
1304269972996|15393162789023|3024
1304269972996|15393162789023|3050
1304269972996|15393162789023|3096
1304269972996|15393162789023|5546
1304269972996|15393162789023|6491
1304269972996|15393162789023|6991
1304269972996|15393162789023|7031
1304269972996|15393162789023|9141
1304269972996|15393162789023|9143
1304269972996|15393162789023|9310
1304269972996|15393162789023|10558
1304269972996|15393162789023|10997
1304029003563|15393162789031|1393
1304029003563|15393162789031|2038
1304029003563|15393162789031|2907
1304029003563|15393162789031|6032
1303522498837|15393162789041|275
1303522498837|15393162789041|2065
1303522498837|15393162789041|2782
1303522498837|15393162789041|2792
1303522498837|15393162789041|2863
1303522498837|15393162789041|2989
1303522498837|15393162789041|6418
1303522498837|15393162789041|6742
1304089336938|15393162789051|566
1304089336938|15393162789051|573
1304089336938|15393162789051|1411
1304089336938|15393162789051|1454
1304089336938|15393162789051|1671
1304089336938|15393162789051|1760
1304089336938|15393162789051|1863
1304089336938|15393162789051|1908
1304089336938|15393162789051|2040
1304089336938|15393162789051|2053
1304089336938|15393162789051|2070
1304089336938|15393162789051|2078
1304089336938|15393162789051|2779
1304089336938|15393162789051|2783
1304089336938|15393162789051|2784
1304089336938|15393162789051|2829
1304089336938|15393162789051|2841
1304089336938|15393162789051|2849
1304089336938|15393162789051|2864
1304089336938|15393162789051|2884
1304089336938|15393162789051|2900
1304089336938|15393162789051|2924
1304089336938|15393162789051|2985
1304089336938|15393162789051|3020
1304089336938|15393162789051|3029
1304089336938|15393162789051|3084
1304089336938|15393162789051|5176
1304089336938|15393162789051|6360
1304089336938|15393162789051|6819
1304089336938|15393162789051|6962
1304089336938|15393162789051|6980
1304089336938|15393162789051|9319
1304089336938|15393162789051|9592
1304089336938|15393162789051|11408
1304089336938|15393162789051|11644
1304089336938|15393162789051|13815
1301384874618|15393162789066|142
1301384874618|15393162789066|198
1301384874618|15393162789066|297
1301384874618|15393162789066|565
1301384874618|15393162789066|785
1301384874618|15393162789066|1026
1301384874618|15393162789066|1028
1301384874618|15393162789066|1032
1301384874618|15393162789066|1188
1301384874618|15393162789066|1450
1301384874618|15393162789066|1644
1301384874618|15393162789066|1675
1301384874618|15393162789066|1760
1301384874618|15393162789066|1908
1301384874618|15393162789066|1952
1301384874618|15393162789066|2016
1301384874618|15393162789066|2018
1301384874618|15393162789066|2041
1301384874618|15393162789066|2042
1301384874618|15393162789066|2062
1301384874618|15393162789066|2098
1301384874618|15393162789066|2111
1301384874618|15393162789066|2780
1301384874618|15393162789066|2782
1301384874618|15393162789066|2784
1301384874618|15393162789066|2785
1301384874618|15393162789066|2786
1301384874618|15393162789066|2788
1301384874618|15393162789066|2789
1301384874618|15393162789066|2802
1301384874618|15393162789066|2805
1301384874618|15393162789066|2812
1301384874618|15393162789066|2819
1301384874618|15393162789066|2820
1301384874618|15393162789066|2827
1301384874618|15393162789066|2832
1301384874618|15393162789066|2834
1301384874618|15393162789066|2869
1301384874618|15393162789066|2889
1301384874618|15393162789066|2892
1301384874618|15393162789066|2929
1301384874618|15393162789066|2978
1301384874618|15393162789066|2983
1301384874618|15393162789066|3004
1301384874618|15393162789066|3073
1301384874618|15393162789066|3079
1301384874618|15393162789066|3081
1301384874618|15393162789066|5156
1301384874618|15393162789066|5170
1301384874618|15393162789066|6063
1301384874618|15393162789066|6226
1301384874618|15393162789066|6347
1301384874618|15393162789066|6358
1301384874618|15393162789066|6361
1301384874618|15393162789066|6440
1301384874618|15393162789066|6938
1301384874618|15393162789066|6968
1301384874618|15393162789066|6971
1301384874618|15393162789066|7005
1301384874618|15393162789066|7176
1301384874618|15393162789066|7218
1301384874618|15393162789066|7313
1301384874618|15393162789066|7526
1301384874618|15393162789066|9141
1301384874618|15393162789066|9293
1301384874618|15393162789066|9310
1301384874618|15393162789066|10687
1301384874618|15393162789066|11698
1301384874618|15393162789066|15630
1301425375195|15393162789081|1408
1301425375195|15393162789081|2819
1301425375195|15393162789081|3110
1301425375195|15393162789081|6549
1299483427814|15393162789088|531
1299483427814|15393162789088|1207
1299483427814|15393162789088|1984
1299483427814|15393162789088|1990
1299483427814|15393162789088|1994
1299483427814|15393162789088|2089
1299483427814|15393162789088|4844
1299483427814|15393162789088|5050
1299483427814|15393162789088|7545
1299483427814|15393162789088|11442
1299483427814|15393162789088|11628
1301608132591|15393162789104|1733
1300539461420|15393162789106|2
1300060486248|15393162789111|1524
1301338708618|15393162789134|146
1301338708618|15393162789134|149
1301338708618|15393162789134|268
1301338708618|15393162789134|448
1301338708618|15393162789134|579
1301338708618|15393162789134|774
1301338708618|15393162789134|1153
1301338708618|15393162789134|1194
1301338708618|15393162789134|1532
1301338708618|15393162789134|1644
1301338708618|15393162789134|1984
1301338708618|15393162789134|1986
1301338708618|15393162789134|1989
1301338708618|15393162789134|1997
1301338708618|15393162789134|2004
1301338708618|15393162789134|2016
1301338708618|15393162789134|2026
1301338708618|15393162789134|2040
1301338708618|15393162789134|2070
1301338708618|15393162789134|2073
1301338708618|15393162789134|2075
1301338708618|15393162789134|2779
1301338708618|15393162789134|2780
1301338708618|15393162789134|2798
1301338708618|15393162789134|2841
1301338708618|15393162789134|2848
1301338708618|15393162789134|2850
1301338708618|15393162789134|2871
1301338708618|15393162789134|2893
1301338708618|15393162789134|2938
1301338708618|15393162789134|2947
1301338708618|15393162789134|2995
1301338708618|15393162789134|3001
1301338708618|15393162789134|3027
1301338708618|15393162789134|3028
1301338708618|15393162789134|3034
1301338708618|15393162789134|3041
1301338708618|15393162789134|5115
1301338708618|15393162789134|5158
1301338708618|15393162789134|5159
1301338708618|15393162789134|5163
1301338708618|15393162789134|5652
1301338708618|15393162789134|6368
1301338708618|15393162789134|6395
1301338708618|15393162789134|6696
1301338708618|15393162789134|6740
1301338708618|15393162789134|6803
1301338708618|15393162789134|6940
1301338708618|15393162789134|6964
1301338708618|15393162789134|6980
1301338708618|15393162789134|7001
1301338708618|15393162789134|7327
1301338708618|15393162789134|7380
1301338708618|15393162789134|7521
1301338708618|15393162789134|7538
1301338708618|15393162789134|7582
1301338708618|15393162789134|7858
1301338708618|15393162789134|9146
1301338708618|15393162789134|9170
1301338708618|15393162789134|9209
1301338708618|15393162789134|9549
1301338708618|15393162789134|11875
1301338708618|15393162789134|12155
1301338708618|15393162789134|12422
1301338708618|15393162789134|14604
1303436475260|15393162789145|206
1303436475260|15393162789145|566
1303436475260|15393162789145|587
1303436475260|15393162789145|1190
1303436475260|15393162789145|1195
1303436475260|15393162789145|1450
1303436475260|15393162789145|2870
1303436475260|15393162789145|2976
1303436475260|15393162789145|5094
1303436475260|15393162789145|5191
1303436475260|15393162789145|6945
1303436475260|15393162789145|9098
1303436475260|15393162789145|9146
1303436475260|15393162789145|9161
1303436475260|15393162789145|9170
1303436475260|15393162789145|11379
1300575577218|15393162789151|416
1300575577218|15393162789151|448
1300575577218|15393162789151|458
1300575577218|15393162789151|543
1300575577218|15393162789151|561
1300575577218|15393162789151|565
1300575577218|15393162789151|574
1300575577218|15393162789151|597
1300575577218|15393162789151|788
1300575577218|15393162789151|977
1300575577218|15393162789151|1023
1300575577218|15393162789151|1028
1300575577218|15393162789151|1177
1300575577218|15393162789151|1410
1300575577218|15393162789151|1670
1300575577218|15393162789151|1672
1300575577218|15393162789151|1677
1300575577218|15393162789151|1759
1300575577218|15393162789151|1863
1300575577218|15393162789151|1940
1300575577218|15393162789151|1985
1300575577218|15393162789151|2005
1300575577218|15393162789151|2015
1300575577218|15393162789151|2037
1300575577218|15393162789151|2067
1300575577218|15393162789151|2086
1300575577218|15393162789151|2103
1300575577218|15393162789151|2781
1300575577218|15393162789151|2784
1300575577218|15393162789151|2785
1300575577218|15393162789151|2790
1300575577218|15393162789151|2805
1300575577218|15393162789151|2822
1300575577218|15393162789151|2825
1300575577218|15393162789151|2872
1300575577218|15393162789151|2924
1300575577218|15393162789151|2941
1300575577218|15393162789151|2956
1300575577218|15393162789151|3034
1300575577218|15393162789151|3106
1300575577218|15393162789151|5118
1300575577218|15393162789151|5119
1300575577218|15393162789151|6004
1300575577218|15393162789151|6954
1300575577218|15393162789151|6990
1300575577218|15393162789151|6991
1300575577218|15393162789151|7005
1300575577218|15393162789151|7509
1300575577218|15393162789151|7520
1300575577218|15393162789151|7522
1300575577218|15393162789151|9174
1300575577218|15393162789151|9209
1300575577218|15393162789151|9317
1300575577218|15393162789151|11541
1300575577218|15393162789151|11741
1300105869814|15393162789178|273
1304016016185|15393162789253|291
1304016016185|15393162789253|417
1304016016185|15393162789253|458
1304016016185|15393162789253|469
1304016016185|15393162789253|545
1304016016185|15393162789253|583
1304016016185|15393162789253|596
1304016016185|15393162789253|787
1304016016185|15393162789253|1176
1304016016185|15393162789253|1375
1304016016185|15393162789253|1403
1304016016185|15393162789253|1450
1304016016185|15393162789253|1617
1304016016185|15393162789253|1670
1304016016185|15393162789253|1683
1304016016185|15393162789253|1740
1304016016185|15393162789253|1984
1304016016185|15393162789253|1992
1304016016185|15393162789253|2026
1304016016185|15393162789253|2037
1304016016185|15393162789253|2067
1304016016185|15393162789253|2076
1304016016185|15393162789253|2108
1304016016185|15393162789253|2777
1304016016185|15393162789253|2794
1304016016185|15393162789253|2797
1304016016185|15393162789253|2837
1304016016185|15393162789253|2838
1304016016185|15393162789253|2862
1304016016185|15393162789253|2865
1304016016185|15393162789253|2869
1304016016185|15393162789253|2908
1304016016185|15393162789253|2919
1304016016185|15393162789253|2999
1304016016185|15393162789253|3012
1304016016185|15393162789253|3033
1304016016185|15393162789253|3051
1304016016185|15393162789253|3089
1304016016185|15393162789253|3091
1304016016185|15393162789253|5118
1304016016185|15393162789253|5153
1304016016185|15393162789253|5162
1304016016185|15393162789253|5571
1304016016185|15393162789253|5676
1304016016185|15393162789253|6395
1304016016185|15393162789253|6962
1304016016185|15393162789253|7258
1304016016185|15393162789253|7468
1304016016185|15393162789253|7488
1304016016185|15393162789253|7565
1304016016185|15393162789253|7582
1304016016185|15393162789253|7594
1304016016185|15393162789253|7955
1304016016185|15393162789253|7972
1304016016185|15393162789253|8176
1304016016185|15393162789253|9150
1304016016185|15393162789253|9752
1304016016185|15393162789253|10449
1304016016185|15393162789253|11081
1304016016185|15393162789253|12714
1304016016185|15393162789253|13834
1304016016185|15393162789253|14113
1304016016185|15393162789253|14245
1299754587845|15393162789263|459
1299754587845|15393162789263|544
1299754587845|15393162789263|1025
1299754587845|15393162789263|1930
1299754587845|15393162789263|1993
1299754587845|15393162789263|2022
1299754587845|15393162789263|2032
1299754587845|15393162789263|2094
1299754587845|15393162789263|2812
1299754587845|15393162789263|2846
1299754587845|15393162789263|2995
1299754587845|15393162789263|3008
1299754587845|15393162789263|3046
1299754587845|15393162789263|5307
1299754587845|15393162789263|5872
1299754587845|15393162789263|6980
1299754587845|15393162789263|6990
1299754587845|15393162789263|7380
1299754587845|15393162789263|7393
1299754587845|15393162789263|7411
1299754587845|15393162789263|7564
1299754587845|15393162789263|7594
1299754587845|15393162789263|12973
1299754587845|15393162789263|13750
1303501013395|15393162789271|561
1303501013395|15393162789271|1179
1303501013395|15393162789271|1671
1300586359150|15393162789277|578
1300586359150|15393162789277|595
1300586359150|15393162789277|1195
1300586359150|15393162789277|1199
1300586359150|15393162789277|1749
1300586359150|15393162789277|2003
1300586359150|15393162789277|2011
1300586359150|15393162789277|2046
1300586359150|15393162789277|2058
1300586359150|15393162789277|2781
1300586359150|15393162789277|2806
1300586359150|15393162789277|2867
1300586359150|15393162789277|2886
1300586359150|15393162789277|2901
1300586359150|15393162789277|2975
1300586359150|15393162789277|2996
1300586359150|15393162789277|3038
1300586359150|15393162789277|3061
1300586359150|15393162789277|3074
1300586359150|15393162789277|3083
1300586359150|15393162789277|3084
1300586359150|15393162789277|3104
1300586359150|15393162789277|4843
1300586359150|15393162789277|5132
1300586359150|15393162789277|5158
1300586359150|15393162789277|5834
1300586359150|15393162789277|6213
1300586359150|15393162789277|6367
1300586359150|15393162789277|6933
1300586359150|15393162789277|7524
1300586359150|15393162789277|7570
1300586359150|15393162789277|9025
1300586359150|15393162789277|9163
1300586359150|15393162789277|9635
1300586359150|15393162789277|10591
1300586359150|15393162789277|10811
1300586359150|15393162789277|11377
1300586359150|15393162789277|13791
1300586359150|15393162789277|14071
1300550421822|15393162789287|145
1300550421822|15393162789287|1657
1300550421822|15393162789287|5147
1300878832406|15393162789322|138
1300878832406|15393162789322|417
1300878832406|15393162789322|524
1300878832406|15393162789322|567
1300878832406|15393162789322|568
1300878832406|15393162789322|776
1300878832406|15393162789322|784
1300878832406|15393162789322|793
1300878832406|15393162789322|973
1300878832406|15393162789322|976
1300878832406|15393162789322|1435
1300878832406|15393162789322|1614
1300878832406|15393162789322|1644
1300878832406|15393162789322|1672
1300878832406|15393162789322|1676
1300878832406|15393162789322|1765
1300878832406|15393162789322|1985
1300878832406|15393162789322|1990
1300878832406|15393162789322|2004
1300878832406|15393162789322|2017
1300878832406|15393162789322|2026
1300878832406|15393162789322|2027
1300878832406|15393162789322|2035
1300878832406|15393162789322|2050
1300878832406|15393162789322|2060
1300878832406|15393162789322|2073
1300878832406|15393162789322|2121
1300878832406|15393162789322|2783
1300878832406|15393162789322|2785
1300878832406|15393162789322|2794
1300878832406|15393162789322|2801
1300878832406|15393162789322|2824
1300878832406|15393162789322|2829
1300878832406|15393162789322|2830
1300878832406|15393162789322|2863
1300878832406|15393162789322|2893
1300878832406|15393162789322|2925
1300878832406|15393162789322|2931
1300878832406|15393162789322|2942
1300878832406|15393162789322|2959
1300878832406|15393162789322|2985
1300878832406|15393162789322|2988
1300878832406|15393162789322|2991
1300878832406|15393162789322|3016
1300878832406|15393162789322|3062
1300878832406|15393162789322|3087
1300878832406|15393162789322|3102
1300878832406|15393162789322|5007
1300878832406|15393162789322|5114
1300878832406|15393162789322|5153
1300878832406|15393162789322|5397
1300878832406|15393162789322|6363
1300878832406|15393162789322|6404
1300878832406|15393162789322|6437
1300878832406|15393162789322|6945
1300878832406|15393162789322|6946
1300878832406|15393162789322|6952
1300878832406|15393162789322|6999
1300878832406|15393162789322|7032
1300878832406|15393162789322|7033
1300878832406|15393162789322|7172
1300878832406|15393162789322|7447
1300878832406|15393162789322|7507
1300878832406|15393162789322|7522
1300878832406|15393162789322|7587
1300878832406|15393162789322|7596
1300878832406|15393162789322|9326
1300878832406|15393162789322|9788
1300878832406|15393162789322|12296
1300878832406|15393162789322|12510
1301697508778|15393162789325|321
1301697508778|15393162789325|1545
1301697508778|15393162789325|1999
1301697508778|15393162789325|2031
1301697508778|15393162789325|2888
1301697508778|15393162789325|2940
1301697508778|15393162789325|5196
1301697508778|15393162789325|7524
1301697508778|15393162789325|9170
1301697508778|15393162789325|10190
1302115928648|15393162789340|6
1299773872532|15393162789357|6
1299773872532|15393162789357|146
1299773872532|15393162789357|418
1299773872532|15393162789357|468
1299773872532|15393162789357|565
1299773872532|15393162789357|790
1299773872532|15393162789357|808
1299773872532|15393162789357|973
1299773872532|15393162789357|1180
1299773872532|15393162789357|1183
1299773872532|15393162789357|1909
1299773872532|15393162789357|1984
1299773872532|15393162789357|1995
1299773872532|15393162789357|2048
1299773872532|15393162789357|2067
1299773872532|15393162789357|2068
1299773872532|15393162789357|2093
1299773872532|15393162789357|2118
1299773872532|15393162789357|2968
1299773872532|15393162789357|2984
1299773872532|15393162789357|5085
1299773872532|15393162789357|5330
1299773872532|15393162789357|6365
1299773872532|15393162789357|6950
1299773872532|15393162789357|9058
1299773872532|15393162789357|9170
1299773872532|15393162789357|11250
1299773872532|15393162789357|11375
1299773872532|15393162789357|11743
1301919868520|15393162789407|6
1301919868520|15393162789407|782
1301919868520|15393162789407|2856
1301919868520|15393162789407|2958
1301919868520|15393162789407|3071
1301919868520|15393162789407|4843
1301919868520|15393162789407|7032
1302358307160|15393162789420|1525
1302358307160|15393162789420|2029
1302358307160|15393162789420|2105
1302358307160|15393162789420|2798
1302358307160|15393162789420|2888
1302358307160|15393162789420|2993
1302358307160|15393162789420|6400
1302358307160|15393162789420|7014
1302358307160|15393162789420|7524
1302358307160|15393162789420|12746
1303505478928|15393162789443|6
1303505478928|15393162789443|575
1303505478928|15393162789443|775
1303505478928|15393162789443|1197
1303505478928|15393162789443|1206
1303505478928|15393162789443|1454
1303505478928|15393162789443|2023
1303505478928|15393162789443|2030
1303505478928|15393162789443|2044
1303505478928|15393162789443|3034
1303505478928|15393162789443|3093
1303505478928|15393162789443|6413
1302830767564|15393162789464|59
1302830767564|15393162789464|138
1302830767564|15393162789464|543
1302830767564|15393162789464|592
1302830767564|15393162789464|1152
1302830767564|15393162789464|1170
1302830767564|15393162789464|1410
1302830767564|15393162789464|1533
1302830767564|15393162789464|1670
1302830767564|15393162789464|1998
1302830767564|15393162789464|2058
1302830767564|15393162789464|2777
1302830767564|15393162789464|2780
1302830767564|15393162789464|2790
1302830767564|15393162789464|2823
1302830767564|15393162789464|2855
1302830767564|15393162789464|2965
1302830767564|15393162789464|6438
1302830767564|15393162789464|6954
1302830767564|15393162789464|6962
1302830767564|15393162789464|7005
1302830767564|15393162789464|7327
1302830767564|15393162789464|9329
1302606766227|15393162789466|1747
1302606766227|15393162789466|1770
1302606766227|15393162789466|7507
1302606766227|15393162789466|9058
1301534551903|15393162789532|59
1301534551903|15393162789532|565
1301534551903|15393162789532|780
1301534551903|15393162789532|782
1301534551903|15393162789532|798
1301534551903|15393162789532|801
1301534551903|15393162789532|1672
1301534551903|15393162789532|1936
1301534551903|15393162789532|1953
1301534551903|15393162789532|1991
1301534551903|15393162789532|2017
1301534551903|15393162789532|2067
1301534551903|15393162789532|2797
1301534551903|15393162789532|2838
1301534551903|15393162789532|2868
1301534551903|15393162789532|2893
1301534551903|15393162789532|2928
1301534551903|15393162789532|3004
1301534551903|15393162789532|5157
1301534551903|15393162789532|5565
1301534551903|15393162789532|5570
1301534551903|15393162789532|6413
1301534551903|15393162789532|6894
1301534551903|15393162789532|6917
1301534551903|15393162789532|7089
1301534551903|15393162789532|11302
1300889344728|15393162789541|139
1300889344728|15393162789541|206
1300889344728|15393162789541|418
1300889344728|15393162789541|458
1300889344728|15393162789541|565
1300889344728|15393162789541|567
1300889344728|15393162789541|569
1300889344728|15393162789541|570
1300889344728|15393162789541|579
1300889344728|15393162789541|585
1300889344728|15393162789541|587
1300889344728|15393162789541|591
1300889344728|15393162789541|778
1300889344728|15393162789541|788
1300889344728|15393162789541|799
1300889344728|15393162789541|1021
1300889344728|15393162789541|1179
1300889344728|15393162789541|1188
1300889344728|15393162789541|1450
1300889344728|15393162789541|1760
1300889344728|15393162789541|1984
1300889344728|15393162789541|1985
1300889344728|15393162789541|1988
1300889344728|15393162789541|1989
1300889344728|15393162789541|2008
1300889344728|15393162789541|2014
1300889344728|15393162789541|2015
1300889344728|15393162789541|2026
1300889344728|15393162789541|2028
1300889344728|15393162789541|2040
1300889344728|15393162789541|2044
1300889344728|15393162789541|2045
1300889344728|15393162789541|2047
1300889344728|15393162789541|2049
1300889344728|15393162789541|2051
1300889344728|15393162789541|2059
1300889344728|15393162789541|2104
1300889344728|15393162789541|2115
1300889344728|15393162789541|2787
1300889344728|15393162789541|2795
1300889344728|15393162789541|2875
1300889344728|15393162789541|3029
1300889344728|15393162789541|3054
1300889344728|15393162789541|3077
1300889344728|15393162789541|4848
1300889344728|15393162789541|4849
1300889344728|15393162789541|5161
1300889344728|15393162789541|6959
