creationdate:LONG|:START_ID(Forum)|:END_ID(Person)
1315604099419|687194776965|13194139534026
1352913317106|1168231114118|13194139534026
1349417179270|1099511637383|13194139534026
1330540645033|824633730440|13194139534026
1310786617432|618475300233|13194139534026
1311551942637|618475300235|13194139534026
1295831381443|412316870028|13194139534051
1298395521303|412316870029|13194139534060
1297135845135|412316870030|13194139534129
1297218589874|412316870031|13194139534169
1306094149298|549755823504|13194139534169
1332485228554|893353207185|13194139534169
1343853906117|1030792160658|13194139534169
1353579074319|1168231114131|13194139534169
1323696748434|755914253716|13194139534169
1312155755001|618475300245|13194139534169
1309283882543|549755823510|13194139534169
1314079321251|618475300247|13194139534169
1351827263840|1099511637400|13194139534169
1310625532461|618475300249|13194139534169
1331602037267|893353207194|13194139534169
1298498776432|412316870043|13194139534169
1316267097546|687194776988|13194139534169
1350273136329|1099511637405|13194139534169
1305300741620|549755823518|13194139534169
1349803367405|1099511637407|13194139534169
1300164184758|481036346784|13194139534169
1310748643411|618475300257|13194139534169
1302242716128|481036346786|13194139534169
1308108238436|549755823523|13194139534169
1307059556689|549755823524|13194139534169
1323384543140|755914253733|13194139534169
1296350397850|412316870055|13194139534173
1350362120852|1099511637416|13194139534173
1341127401173|962072683945|13194139534173
1319818281252|687194777002|13194139534173
1310987462254|618475300267|13194139534173
1323918288536|755914253740|13194139534173
1335641818260|893353207214|13194139534173
1352684079812|1168231114159|13194139534173
1323734230372|755914253744|13194139534173
1330559322800|824633730481|13194139534173
1352437841440|1168231114162|13194139534173
1351678723936|1099511637427|13194139534173
1354033296246|1168231114164|13194139534173
1317503652582|687194777013|13194139534173
1297686077974|412316870071|13194139534173
1304924813073|549755823544|13194139534173
1304531260016|481036346809|13194139534173
1337298970562|962072683962|13194139534173
1352492439686|1168231114171|13194139534173
1309655395316|549755823548|13194139534173
1312027010252|618475300285|13194139534173
1306040311669|549755823550|13194139534173
1299402192654|412316870079|13194139534212
1323027401364|755914253760|13194139534212
1312337957802|618475300289|13194139534212
1299438985065|481036346818|13194139534212
1322390893020|755914253763|13194139534212
1311146107424|618475300292|13194139534212
1349991054099|1099511637445|13194139534212
1300136283753|481036346822|13194139534212
1322075164078|755914253767|13194139534212
1321449597620|755914253768|13194139534212
1341014306381|962072683977|13194139534212
1352022048103|1099511637450|13194139534212
1313549792429|618475300301|13194139534212
1341772745274|962072683982|13194139534212
1352081778198|1099511637455|13194139534212
1345647842584|1030792160720|13194139534212
1327721744844|824633730513|13194139534212
1306210267689|549755823570|13194139534212
1306726526369|549755823572|13194139534212
1326502577074|824633730517|13194139534212
1297086501934|412316870102|13194139534219
1312346236018|618475300311|13194139534219
1340502340940|962072683992|13194139534219
1297677098218|412316870105|13194139534223
1297798874759|412316870106|13194139534224
1325911697083|755914253787|13194139534224
1315450496931|687194777052|13194139534224
1351568984734|1099511637469|13194139534224
1312086372488|618475300318|13194139534224
1327911566045|824633730527|13194139534224
1323869912317|755914253792|13194139534224
1315291366176|618475300321|13194139534224
1305323184014|549755823586|13194139534224
1329754931358|824633730531|13194139534224
1319453401995|687194777060|13194139534224
1300479489336|481036346854|13194139534224
1298127612482|412316870119|13194139534224
1308731551915|549755823592|13194139534224
1339491966375|962072684009|13194139534224
1312190306591|618475300330|13194139534224
1318334921240|687194777067|13194139534224
1300076267495|481036346860|13194139534224
1323252698100|755914253805|13194139534224
1339737819838|962072684014|13194139534224
1304349213624|481036346863|13194139534224
1308127909207|549755823600|13194139534224
1298928797346|412316870129|13194139534228
1322830959166|755914253811|13194139534228
1343970927471|1030792160756|13194139534228
1338054492071|962072684021|13194139534228
1320604950675|687194777078|13194139534228
1352435842696|1168231114231|13194139534228
1306942264614|549755823609|13194139534228
1351339093401|1099511637498|13194139534228
1302637592490|481036346876|13194139534228
1320125155088|687194777085|13194139534228
1326051112024|824633730558|13194139534228
1315663136691|687194777087|13194139534228
1353902941757|1168231114241|13194139534228
1310588968186|618475300354|13194139534228
1306894768424|549755823619|13194139534228
1337968399693|962072684036|13194139534228
1334246779527|893353207301|13194139534228
1324027494294|755914253830|13194139534228
1307620421947|549755823623|13194139534228
1298054079219|412316870152|13194139534238
1305242242232|549755823625|13194139534238
1325792355689|755914253834|13194139534238
1316070968923|687194777099|13194139534238
1349404256315|1099511637516|13194139534238
1300704873747|481036346893|13194139534238
1339733545191|962072684046|13194139534238
1352998308838|1168231114255|13194139534238
1307821484488|549755823633|13194139534238
1352669909627|1168231114258|13194139534238
1300959244133|481036346900|13194139534238
1322244853368|755914253845|13194139534238
1343796133486|1030792160790|13194139534238
1331201548801|824633730583|13194139534238
1318866232056|687194777112|13194139534238
1349953507339|1099511637529|13194139534238
1341329835785|962072684058|13194139534238
1317616813510|687194777115|13194139534238
1343221940551|1030792160796|13194139534238
1302117602714|481036346909|13194139534238
1339828542561|962072684062|13194139534238
1296109589978|412316870175|13194139534261
1299312367889|412316870176|13194139534284
1295522554723|412316870177|13194139534338
1294251013430|412316870178|13194139534340
1299236612851|412316870179|13194139534412
1341054418478|962072684068|13194139534412
1316018840243|687194777126|13194139534412
1334771081331|893353207336|13194139534412
1352432106004|1168231114281|13194139534412
1353322697849|1168231114282|13194139534412
1348368249901|1099511637548|13194139534412
1314542221233|618475300397|13194139534412
1299977162851|481036346926|13194139534412
1326636560361|824633730607|13194139534412
1315006927206|618475300400|13194139534412
1311381726573|618475300401|13194139534412
1318161798696|687194777138|13194139534412
1335341045410|893353207347|13194139534412
1300856987734|481036346932|13194139534412
1319439307372|687194777141|13194139534412
1344374108722|1030792160822|13194139534412
1340107156095|962072684087|13194139534412
1319525557818|687194777144|13194139534412
1313113778307|618475300409|13194139534412
1295498994377|412316870202|13194139534424
1319697084236|687194777147|13194139534424
1296608059811|412316870204|13194139534424
1302886992136|481036346941|13194139534424
1328021073728|824633730622|13194139534424
1305549100388|549755823679|13194139534424
1331641850501|893353207360|13194139534424
1305798456399|549755823681|13194139534424
1328288665395|824633730626|13194139534424
1299615897279|481036346947|13194139534424
1311579674229|618475300420|13194139534424
1341023030033|962072684101|13194139534424
1313829615350|618475300422|13194139534424
1302948101740|481036346951|13194139534424
1300155014389|481036346952|13194139534424
1320680991125|755914253897|13194139534424
1331135919796|824633730634|13194139534424
1345464303980|1030792160843|13194139534424
1330479515245|824633730636|13194139534424
1295748898630|412316870221|13194139534424
1299227258914|412316870222|13194139534424
1332153027145|893353207376|13194139534424
1323333912941|755914253905|13194139534424
1295933753123|412316870226|13194139534431
1298440504216|412316870227|13194139534432
1297079121201|412316870228|13194139534447
1351820637842|1099511637589|13194139534447
1330655331293|824633730646|13194139534447
1345827427133|1030792160855|13194139534447
1325711153920|755914253912|13194139534447
1329982794815|824633730649|13194139534447
1316170063614|687194777178|13194139534447
1305170677158|549755823707|13194139534447
1345674040165|1030792160860|13194139534447
1338072472124|962072684125|13194139534447
1302643965876|481036346974|13194139534447
1346060222470|1030792160863|13194139534447
1304713748562|549755823712|13194139534447
1327053644527|824633730657|13194139534447
1310082708212|618475300450|13194139534447
1308806566395|549755823715|13194139534447
1342196810160|1030792160869|13194139534447
1312116240412|618475300454|13194139534447
1302654947929|481036346983|13194139534447
1331734298998|893353207400|13194139534447
1301816488557|481036346985|13194139534447
1309225373013|549755823722|13194139534447
1346035051603|1030792160875|13194139534447
1298414689540|412316870252|13194139534454
1295490656810|412316870253|13194139534456
1337471723086|962072684142|13194139534456
1335397000937|893353207407|13194139534456
1327540901770|824633730672|13194139534456
1309127186769|549755823729|13194139534456
1340043562857|962072684148|13194139534456
1310993541360|618475300469|13194139534456
1297064462222|412316870263|13194139534456
1312195705219|618475300472|13194139534456
1346916961238|1030792160889|13194139534456
1307705783797|549755823738|13194139534456
1302919985844|481036347004|13194139534456
1351204242536|1099511637630|13194139534456
1331446436100|893353207423|13194139534456
1308260225569|549755823744|13194139534456
1351665094253|1099511637633|13194139534456
1313331349185|618475300483|13194139534456
1348529828732|1099511637636|13194139534456
1299108189949|412316870277|13194139534460
1296494472461|412316870278|13194139534474
1295471462379|412316870279|13194139534507
1297367804630|412316870280|13194139534509
1294905483221|412316870281|13194139534524
1296992395303|412316870282|13194139534533
1295546235054|412316870283|13194139534574
1296887086814|412316870285|13194139534574
1344574193157|1030792160910|13194139534574
1329059575378|824633730703|13194139534574
1333474864752|893353207440|13194139534574
1341396321440|962072684177|13194139534574
1337057754402|962072684178|13194139534574
1298927948597|412316870292|13194139534574
1336518324205|962072684181|13194139534574
1302065876883|481036347030|13194139534574
1316887880010|687194777239|13194139534574
1311750586774|618475300504|13194139534574
1353217019879|1168231114393|13194139534574
1316129847552|687194777242|13194139534574
1334351182953|893353207451|13194139534574
1297264875386|412316870300|13194139534574
1352816085980|1168231114397|13194139534574
1335164974762|893353207454|13194139534574
1322860814339|755914253983|13194139534574
1296164093776|412316870304|13194139534574
1295829521632|412316870305|13194139534574
1324127008820|755914253986|13194139534574
1298850946191|412316870307|13194139534588
1350841457827|1099511637668|13194139534588
1304619911148|481036347045|13194139534588
1321542715255|755914253990|13194139534588
1336765759182|962072684199|13194139534588
1299255911234|412316870312|13194139534588
1320757337922|755914253993|13194139534588
1304721228836|549755823786|13194139534588
1331728777743|893353207467|13194139534588
1344956265042|1030792160940|13194139534588
1322224421186|755914253997|13194139534588
1328092109311|824633730734|13194139534588
1348545527211|1099511637679|13194139534588
1319821152408|687194777264|13194139534588
1342223313167|1030792160945|13194139534588
1316971881715|687194777266|13194139534588
1323011207025|755914254003|13194139534588
1313217022335|618475300532|13194139534588
1332315357917|893353207477|13194139534588
1333040904242|893353207478|13194139534588
1334670732312|893353207479|13194139534588
1332620311311|893353207480|13194139534588
1307967042840|549755823801|13194139534588
1297259560725|412316870330|13194139534592
1294614994554|412316870331|13194139534610
1305082385699|549755823805|13194139534610
1344408060909|1030792160958|13194139534610
1327019301222|824633730751|13194139534610
1296202624063|412316870336|13194139534610
1326734410756|824633730753|13194139534610
1313369135025|618475300546|13194139534610
1343683090724|1030792160963|13194139534610
1321555833559|755914254020|13194139534610
1318750725660|687194777285|13194139534610
1351780369300|1099511637702|13194139534610
1336553975267|962072684231|13194139534610
1317421067591|687194777288|13194139534610
1310125586076|618475300553|13194139534610
1322302550138|755914254026|13194139534610
1330436733181|824633730763|13194139534610
1337178369654|962072684236|13194139534610
1334837002751|893353207501|13194139534610
1318388523028|687194777294|13194139534610
1339713877679|962072684239|13194139534610
1295568819843|412316870352|13194139534610
1353336612037|1168231114449|13194139534610
1352893093825|1168231114450|13194139534610
1302699579793|481036347091|13194139534610
1295062003105|412316870356|13194139534651
1304419510203|481036347093|13194139534651
1297481572679|412316870358|13194139534651
1326756969184|824633730775|13194139534651
1300348232919|481036347096|13194139534651
1333926114352|893353207513|13194139534651
1353387396740|1168231114458|13194139534651
1306906780867|549755823835|13194139534651
1305635325684|549755823837|13194139534651
1314996196214|618475300574|13194139534651
1317491113049|687194777311|13194139534651
1314800407316|618475300576|13194139534651
1327022721951|824633730785|13194139534651
1351321498287|1099511637730|13194139534651
1327714546642|824633730787|13194139534651
1311014697683|618475300580|13194139534651
1320010342343|687194777317|13194139534651
1325161808862|755914254054|13194139534651
1343746961427|1030792160999|13194139534651
1351547716705|1099511637736|13194139534651
1328664399565|824633730793|13194139534651
1347287116714|1099511637738|13194139534651
1325605056287|755914254059|13194139534651
1296831207844|412316870380|13194139534658
1319172062017|687194777325|13194139534658
1325697789032|755914254062|13194139534658
1320470791122|687194777327|13194139534658
1299610858790|481036347120|13194139534658
1295060242920|412316870385|13194139534659
1333467395563|893353207538|13194139534659
1342169469899|1030792161011|13194139534659
1326113281054|824633730804|13194139534659
1295078235726|412316870389|13194139534663
1294246557728|412316870390|13194139534671
1318987584859|687194777335|13194139534671
1297953540106|412316870392|13194139534671
1310807735243|618475300601|13194139534671
1315724242706|687194777338|13194139534671
1337126877405|962072684283|13194139534671
1330221918257|824633730812|13194139534671
1348931915410|1099511637757|13194139534671
1337342791025|962072684286|13194139534671
1301967219217|481036347135|13194139534671
1310065500282|618475300608|13194139534671
1335640364321|893353207553|13194139534671
1333860041018|893353207554|13194139534671
1338118550760|962072684291|13194139534671
1329697578876|824633730820|13194139534671
1317309029085|687194777349|13194139534671
1323293823481|755914254086|13194139534671
1294471742877|412316870407|13194139534671
1334515952609|893353207560|13194139534671
1307173666472|549755823881|13194139534671
1350693526556|1099511637770|13194139534671
1335496837638|893353207563|13194139534671
1312821570721|618475300620|13194139534671
1330029352872|824633730829|13194139534671
1296913838994|412316870415|13194139534699
1298561857411|412316870416|13194139534730
1314845472082|618475300625|13194139534730
1336159280671|893353207570|13194139534730
1319711681654|687194777363|13194139534730
1313813093421|618475300628|13194139534730
1334694425441|893353207573|13194139534730
1328471261472|824633730838|13194139534730
1339990314477|962072684311|13194139534730
1318273652423|687194777368|13194139534730
1348350883321|1099511637785|13194139534730
1300119283896|481036347162|13194139534730
1305613192719|549755823899|13194139534730
1346283299113|1030792161052|13194139534730
1299185819596|412316870429|13194139534730
1343760973679|1030792161054|13194139534730
1312871011105|618475300640|13194139534730
1315350904130|687194777377|13194139534730
1317655662775|687194777378|13194139534730
1317135650398|687194777379|13194139534730
1315112109080|618475300644|13194139534730
1338267254263|962072684325|13194139534730
1351585950592|1099511637798|13194139534730
1296079213099|412316870439|13194139534777
1297621220848|412316870440|13194139534789
1311843629950|618475300649|13194139534789
1347077928516|1030792161066|13194139534789
1319350578187|687194777387|13194139534789
1337670290238|962072684332|13194139534789
1321249002457|755914254125|13194139534789
1307311079919|549755823918|13194139534789
1334165666174|893353207599|13194139534789
1338094392086|962072684336|13194139534789
1317321965960|687194777393|13194139534789
1328528113530|824633730866|13194139534789
1331861362414|893353207603|13194139534789
1300266487924|481036347189|13194139534789
1347217798615|1099511637814|13194139534789
1312898996954|618475300663|13194139534789
1315591401636|687194777400|13194139534789
1298909694675|412316870457|13194139534789
1323473511360|755914254138|13194139534789
1319244331178|687194777403|13194139534789
1350351945258|1099511637821|13194139534789
1305165271914|549755823934|13194139534789
1294886094839|412316870463|13194139534792
1298355522244|412316870464|13194139534868
1294674597192|412316870465|13194139534869
1303340859284|481036347202|13194139534869
1321647263458|755914254147|13194139534869
1326926009368|824633730884|13194139534869
1294980480762|412316870469|13194139534869
1342234404710|1030792161094|13194139534869
1295599137027|412316870471|13194139534869
1299718934941|481036347208|13194139534869
1304557162652|481036347209|13194139534869
1307060582883|549755823946|13194139534869
1345991665179|1030792161099|13194139534869
1314117223498|618475300684|13194139534869
1339501517803|962072684365|13194139534869
1305418150722|549755823950|13194139534869
1348422321315|1099511637839|13194139534869
1332358205629|893353207633|13194139534869
1325679930757|755914254162|13194139534869
1318238785918|687194777427|13194139534869
1324869202693|755914254164|13194139534869
1303874705890|481036347221|13194139534869
1339440172943|962072684374|13194139534869
1347075638772|1030792161111|13194139534869
1327676258355|824633730904|13194139534869
1298729322724|412316870490|13194139534879
1346576053257|1030792161115|13194139534879
1350616986761|1099511637853|13194139534879
1310773870840|618475300702|13194139534879
1351043065890|1099511637855|13194139534879
1315649791557|687194777440|13194139534879
1313444723919|618475300706|13194139534879
1302724470298|481036347235|13194139534879
1308297002794|549755823972|13194139534879
1332569221790|893353207654|13194139534879
1315050411266|618475300711|13194139534879
1331795399723|893353207656|13194139534879
1350684398633|1099511637865|13194139534879
1330954776336|824633730922|13194139534879
1331852459180|893353207659|13194139534879
1329394178956|824633730924|13194139534879
1343185480524|1030792161133|13194139534879
1303134360060|481036347246|13194139534879
1336400568538|893353207663|13194139534879
1331927933636|893353207664|13194139534879
1298553983739|412316870513|13194139534898
1319791941728|687194777458|13194139534898
1331421034618|893353207667|13194139534898
1347631761710|1099511637876|13194139534898
1319154799156|687194777461|13194139534898
1344097803692|1030792161142|13194139534898
1344156050848|1030792161143|13194139534898
1345543663690|1030792161144|13194139534898
1318838142367|687194777465|13194139534898
1324475692503|755914254203|13194139534898
1342048083154|1030792161148|13194139534898
1348297100388|1099511637885|13194139534898
1347650626658|1099511637886|13194139534898
1349925073712|1099511637887|13194139534898
1343463462111|1030792161152|13194139534898
1353894914244|1168231114625|13194139534898
1335439565050|893353207682|13194139534898
1347601644435|1099511637891|13194139534898
1305511665300|549755824004|13194139534898
1350822431506|1099511637893|13194139534898
1334994356714|893353207687|13194139534898
1298834375640|412316870536|13194139534923
1332609530610|893353207689|13194139534923
1331500338937|893353207690|13194139534923
1334199857880|893353207691|13194139534923
1345725785148|1030792161164|13194139534923
1335671826134|893353207693|13194139534923
1321559158618|755914254222|13194139534923
1301742758782|481036347279|13194139534923
1319307334744|687194777488|13194139534923
1337100236934|962072684434|13194139534923
1325299343554|755914254228|13194139534923
1348350534594|1099511637910|13194139534923
1314096144480|618475300759|13194139534923
1325988295941|824633730968|13194139534923
1337931143380|962072684441|13194139534923
1336404021531|893353207706|13194139534923
1303541249807|481036347291|13194139534923
1341690515054|962072684444|13194139534923
1301718722688|481036347293|13194139534923
1327517823057|824633730974|13194139534923
1295095632123|412316870559|13194139534926
1294198529385|412316870560|13194139534936
1294634182625|412316870561|13194139534942
1312129557632|618475300770|13194139534942
1337626690375|962072684451|13194139534942
1338650427741|962072684452|13194139534942
1338030001507|962072684453|13194139534942
1317095550404|687194777510|13194139534942
1327809943935|824633730983|13194139534942
1301049904359|481036347304|13194139534942
1318202197975|687194777513|13194139534942
1310852145330|618475300778|13194139534942
1323185288497|755914254251|13194139534942
1307245625460|549755824044|13194139534942
1304920699120|549755824045|13194139534942
1324828607901|755914254254|13194139534942
1346320792757|1030792161199|13194139534942
1327035172004|824633730992|13194139534942
1305021029421|549755824049|13194139534942
1320042213669|687194777522|13194139534942
1316510755214|687194777523|13194139534942
1321712102197|755914254260|13194139534942
1345016548621|1030792161205|13194139534942
1329420294457|824633730998|13194139534942
1315587803559|687194777527|13194139534942
1296632751935|412316870584|13194139534942
1331807816313|893353207737|13194139534942
1294614349219|412316870586|13194139534949
1345025621604|1030792161211|13194139534949
1299409980163|481036347324|13194139534949
1318155470963|687194777533|13194139534949
1338177059405|962072684478|13194139534949
1305984418608|549755824063|13194139534949
1299016825388|412316870592|13194139534949
1328205199141|824633731009|13194139534949
1324961679417|755914254274|13194139534949
1306441827983|549755824067|13194139534949
1326318518133|824633731012|13194139534949
1337600312480|962072684485|13194139534949
1329879288300|824633731014|13194139534949
1322083331190|755914254279|13194139534949
1336746010682|962072684488|13194139534949
1346358811404|1030792161225|13194139534949
1308390970397|549755824074|13194139534949
1312816428353|618475300811|13194139534949
1319436678892|687194777548|13194139534949
1315335325907|687194777549|13194139534949
1340582434895|962072684494|13194139534949
1316182479759|687194777551|13194139534949
1333711588302|893353207760|13194139534949
1316598276621|687194777553|13194139534949
1326489881867|824633731026|13194139534949
1295691675994|412316870611|13194139534951
1296552462321|412316870612|13194139534967
1296166182233|412316870613|13194139535005
1335341690343|893353207766|13194139535005
1304636558820|481036347351|13194139535005
1352543402613|1168231114712|13194139535005
1310145892446|618475300825|13194139535005
1302001055444|481036347354|13194139535005
1302882864986|481036347355|13194139535005
1344470289302|1030792161244|13194139535005
1300131877542|481036347357|13194139535005
1336722399765|962072684510|13194139535005
1333542844927|893353207775|13194139535005
1336024901684|893353207776|13194139535005
1327147191330|824633731042|13194139535005
1319445894237|687194777571|13194139535005
1339102468476|962072684516|13194139535005
1354052241789|1168231114725|13194139535005
1302086536568|481036347366|13194139535005
1309945847170|549755824103|13194139535005
1329706393503|824633731048|13194139535005
1347133977268|1099511637993|13194139535005
1296541464562|412316870634|13194139535005
1335425401877|893353207787|13194139535005
1334257305687|893353207788|13194139535005
1299944452861|481036347373|15393162788877
1302194903835|481036347375|15393162788901
1301339595682|481036347376|15393162788944
1340688240880|962072684529|15393162788944
1340497033295|962072684530|15393162788944
1311708480544|618475300851|15393162788944
1336319311734|893353207796|15393162788944
1340602486125|962072684533|15393162788944
1316305464863|687194777590|15393162788944
1343684838522|1030792161271|15393162788944
1328420265386|824633731064|15393162788944
1301785563889|481036347385|15393162788944
1312090438731|618475300858|15393162788944
1333181235622|893353207803|15393162788944
1346478105041|1030792161276|15393162788944
1304401078961|481036347389|15393162788944
1305976415594|549755824126|15393162788944
1342628734426|1030792161279|15393162788944
1346706146256|1030792161280|15393162788944
1333579337217|893353207809|15393162788944
1310391881481|618475300866|15393162788944
1323858335487|755914254339|15393162788944
1339580266159|962072684548|15393162788944
1350000689191|1099511638021|15393162788944
1348919783668|1099511638022|15393162788944
1310934928553|618475300871|15393162788944
1317968077840|687194777608|15393162788944
1340159102737|962072684553|15393162788944
1304576005290|481036347402|15393162788951
1302896894855|481036347403|15393162788952
1306188976829|549755824140|15393162788952
1352353084351|1099511638029|15393162788952
1303766982247|481036347406|15393162788952
1326041238325|824633731087|15393162788952
1313970355860|618475300880|15393162788952
1345077096822|1030792161297|15393162788952
1310783379585|618475300882|15393162788952
1319316930115|687194777619|15393162788952
1321162927294|755914254356|15393162788952
1348170096293|1099511638037|15393162788952
1307878760281|549755824150|15393162788952
1322512778763|755914254359|15393162788952
1329374777332|824633731096|15393162788952
1328122205054|824633731097|15393162788952
1322159359285|755914254362|15393162788952
1320473849046|687194777627|15393162788952
1321408699602|755914254364|15393162788952
1341401156203|962072684573|15393162788952
1328002191892|824633731102|15393162788952
1304709132550|481036347424|15393162788957
1300089695000|481036347425|15393162788962
1354016457864|1168231114786|15393162788962
1307149131778|549755824163|15393162788962
1326685848515|824633731108|15393162788962
1341622106464|962072684581|15393162788962
1300335763744|481036347431|15393162788962
1303998691821|481036347432|15393162788962
1343875815498|1030792161322|15393162788962
1350293947998|1099511638059|15393162788962
1306634486101|549755824173|15393162788962
1331022780236|824633731118|15393162788962
1346263567332|1030792161327|15393162788962
1304682931813|481036347440|15393162788962
1336824595464|962072684593|15393162788962
1348034645276|1099511638066|15393162788962
1329229572124|824633731123|15393162788962
1348913833610|1099511638068|15393162788962
1306475044738|549755824181|15393162788962
1350130699801|1099511638070|15393162788962
1301044232152|481036347447|15393162788969
1318423093352|687194777656|15393162788969
1333407682284|893353207865|15393162788969
1332147319377|893353207866|15393162788969
1313987242651|618475300923|15393162788969
1306034433853|549755824188|15393162788969
1301544210018|481036347453|15393162788969
1308517971970|549755824190|15393162788969
1309283988663|549755824191|15393162788969
1339460881883|962072684609|15393162788969
1352315923722|1099511638082|15393162788969
1306582585749|549755824195|15393162788969
1334735059559|893353207876|15393162788969
1316842857087|687194777669|15393162788969
1327780429290|824633731142|15393162788969
1312704797218|618475300935|15393162788969
1313114365145|618475300936|15393162788969
1311320634456|618475300937|15393162788969
1323606281239|755914254410|15393162788969
1315474308515|687194777675|15393162788969
1331639857566|893353207884|15393162788969
1301661669991|481036347469|15393162788992
1331838048486|893353207886|15393162788992
1345333229756|1030792161359|15393162788992
1327877038034|824633731153|15393162788992
1350470107995|1099511638098|15393162788992
1333842658926|893353207891|15393162788992
1315309373846|618475300948|15393162788992
1303263850194|481036347477|15393162788992
1341679170887|962072684630|15393162788992
1320694187061|755914254423|15393162788992
1326927270198|824633731160|15393162788992
1301794366355|481036347481|15393162788992
1308773672894|549755824218|15393162788992
1323276210629|755914254427|15393162788992
1307108245010|549755824220|15393162788992
1323153310014|755914254429|15393162788992
1325088117964|755914254430|15393162788992
1315436609985|687194777695|15393162788992
1335313008169|893353207904|15393162788992
1346169222573|1030792161377|15393162788992
1304439411990|481036347490|15393162788992
1302603174978|481036347491|15393162789008
1311772752920|618475300964|15393162789008
1348865665725|1099511638117|15393162789008
1343991526163|1030792161382|15393162789008
1324639875243|755914254439|15393162789008
1345117831340|1030792161384|15393162789008
1344061079960|1030792161385|15393162789008
1346395199727|1030792161386|15393162789008
1341938196619|1030792161387|15393162789008
1321008689833|755914254444|15393162789008
1311008921522|618475300973|15393162789008
1338291376033|962072684654|15393162789008
1338435860517|962072684655|15393162789008
1319715998607|687194777712|15393162789008
1351627382526|1099511638129|15393162789008
1316006834814|687194777714|15393162789008
1321674227305|755914254451|15393162789008
1340934423935|962072684660|15393162789008
1353200797987|1168231114869|15393162789008
1330396832296|824633731190|15393162789008
1348083098506|1099511638135|15393162789008
1321864203537|755914254456|15393162789008
1310328515019|618475300985|15393162789008
1352885694564|1168231114874|15393162789008
1319996166855|687194777723|15393162789008
1304269982996|481036347516|15393162789023
1304029013563|481036347517|15393162789031
1303522508837|481036347518|15393162789041
1310833190819|618475300991|15393162789041
1353398430508|1168231114880|15393162789041
1328628433850|824633731202|15393162789041
1349558007655|1099511638147|15393162789041
1324498804978|755914254468|15393162789041
1336943598614|962072684677|15393162789041
1330141221405|824633731206|15393162789041
1309675472238|549755824263|15393162789041
1332388002372|893353207945|15393162789041
1322081691303|755914254474|15393162789041
1304648354206|481036347531|15393162789041
1330657286344|824633731212|15393162789041
1352210729223|1099511638157|15393162789041
1304120827651|481036347534|15393162789041
1305214185575|549755824271|15393162789041
1342973863249|1030792161424|15393162789041
1311060450183|618475301009|15393162789041
1324303814577|755914254482|15393162789041
1304089346938|481036347539|15393162789051
1301384884618|481036347540|15393162789066
1301425385195|481036347541|15393162789081
1299483437814|481036347542|15393162789088
1310154626614|618475301015|15393162789088
1299966116461|481036347544|15393162789088
1310047817240|618475301017|15393162789088
1303347114135|481036347546|15393162789088
1352688727871|1168231114907|15393162789088
1311605732197|618475301020|15393162789088
1315168941745|618475301021|15393162789088
1302647065550|481036347550|15393162789088
1339499653022|962072684703|15393162789088
1302263396939|481036347552|15393162789088
1342235885696|1030792161441|15393162789088
1301136122167|481036347554|15393162789088
1301663413093|481036347555|15393162789088
1300967331899|481036347556|15393162789088
1349619354051|1099511638181|15393162789088
1330506072131|824633731238|15393162789088
1302087555128|481036347559|15393162789088
1344436966900|1030792161448|15393162789088
1314644338630|618475301033|15393162789088
1318672639689|687194777770|15393162789088
1319533438436|687194777771|15393162789088
1312196258097|618475301036|15393162789088
1301608142591|481036347565|15393162789104
1300539471420|481036347566|15393162789106
1324540629743|755914254511|15393162789106
1300686092364|481036347568|15393162789106
1327413241333|824633731249|15393162789106
1301589803223|481036347570|15393162789106
1345372707775|1030792161459|15393162789106
1349278465983|1099511638196|15393162789106
1340042620436|962072684725|15393162789106
1334708587032|893353207990|15393162789106
1340254050757|962072684728|15393162789106
1329950366805|824633731257|15393162789106
1330971989203|824633731258|15393162789106
1311964454584|618475301051|15393162789106
1340131774796|962072684732|15393162789106
1323936431960|755914254525|15393162789106
1305512117684|549755824318|15393162789106
1333674080183|893353207999|15393162789106
1331678037178|893353208000|15393162789106
1332997472194|893353208001|15393162789106
1316517840055|687194777794|15393162789106
1345781759554|1030792161475|15393162789106
1300060496248|481036347588|15393162789111
1309932588784|549755824325|15393162789111
1326482623777|824633731270|15393162789111
1338206003728|962072684743|15393162789111
1306238173664|549755824328|15393162789111
1305537345952|549755824329|15393162789111
1309439642060|549755824330|15393162789111
1320984541737|755914254539|15393162789111
1330927851707|824633731276|15393162789111
1342518793516|1030792161485|15393162789111
1348087868026|1099511638222|15393162789111
1350802294016|1099511638223|15393162789111
1340114569042|962072684752|15393162789111
1321375194197|755914254545|15393162789111
1346478810244|1030792161490|15393162789111
1322335349922|755914254548|15393162789111
1306320193084|549755824341|15393162789111
1338138211062|962072684758|15393162789111
1316931624150|687194777815|15393162789111
1316373776407|687194777817|15393162789111
1301338718618|481036347610|15393162789134
1308997181709|549755824347|15393162789134
1343011719813|1030792161500|15393162789134
1324437573451|755914254557|15393162789134
1313864240907|618475301087|15393162789134
1317038977336|687194777824|15393162789134
1314874459391|618475301089|15393162789134
1343961865643|1030792161506|15393162789134
1313681777364|618475301091|15393162789134
1316770039649|687194777828|15393162789134
1309133545525|549755824357|15393162789134
1319438788630|687194777830|15393162789134
1346630969165|1030792161511|15393162789134
1347861133222|1099511638248|15393162789134
1352161011914|1099511638249|15393162789134
