creationdate:LONG|:START_ID(Comment)|:END_ID(Comment)
1347834470339|1099511865555|1099511865552
1353265705884|1168231342292|1099511865552
1347859294022|1099511865557|1099511865552
1347819320565|1099511865559|1099511865549
1353322162426|1168231342297|1168231342292
1353297626978|1168231342301|1168231342292
1347869954588|1099511865569|1099511865568
1348704303891|1099511865572|1099511865570
1349799203446|1099511865573|1099511865572
1348741839750|1099511865574|1099511865572
1347878869759|1099511865575|1099511865568
1349825740336|1099511865576|1099511865573
1347829424741|1099511865577|1099511865568
1348705210102|1099511865579|1099511865572
1347825497032|1099511865580|1099511865568
1349821390932|1099511865581|1099511865573
1349831590496|1099511865584|1099511865573
1348366673220|1099511865588|1099511865587
1348370712961|1099511865590|1099511865588
1348374900872|1099511865592|1099511865587
1348437743441|1099511865593|1099511865588
1352924378048|1168231342330|1099511865593
1348436850381|1099511865596|1099511865588
1348475036303|1099511865597|1099511865593
1338279035241|962072912126|549756051703
1308193729200|549756051711|549756051703
1348421510241|1099511865600|1099511865587
1333718274661|893353435393|549756051707
1348465664016|1099511865602|1099511865596
1352154497073|1099511865604|549756051703
1347715864317|1099511865607|1099511865606
1347727155603|1099511865613|1099511865606
1347684887293|1099511865618|1099511865615
1347704913938|1099511865620|1099511865615
1347726181139|1099511865624|1099511865615
1347910647190|1099511865630|1099511865629
1353703143117|1168231342367|1168231342364
1353760432728|1168231342368|1168231342364
1353742515079|1168231342369|1168231342364
1353761303819|1168231342370|1168231342369
1353800111126|1168231342371|1168231342370
1347844461359|1099511865636|1099511865629
1347901925624|1099511865637|1099511865629
1353709344946|1168231342374|1168231342364
1353757439472|1168231342375|1168231342369
1347883215605|1099511865640|1099511865629
1353806877546|1168231342377|1168231342370
1353761381498|1168231342378|1168231342370
1347901297876|1099511865643|1099511865629
1353761493657|1168231342380|1168231342370
1328090097609|824633958705|824633958703
1342857995691|1030792388914|824633958703
1328119240829|824633958708|824633958703
1351297973059|1099511865655|824633958703
1336221549689|893353435452|824633958703
1334474111135|893353435466|893353435464
1344447450468|1030792388940|893353435464
1334534024583|893353435469|893353435464
1334546713398|893353435470|893353435469
1344465205978|1030792388943|893353435464
1334534050244|893353435474|893353435469
1311418372567|618475528542|618475528539
1340029665938|962072912228|962072912227
1337400033159|962072912229|962072912227
1342310928003|1030792388973|962072912236
1322243912846|755914482057|755914482054
1337329145880|962072912276|962072912274
1338119090831|962072912278|962072912274
1337325734102|962072912279|962072912274
1347094664709|1030792389021|1030792389019
1353582096743|1168231342515|1168231342513
1328473508088|824633958849|824633958846
1335178973249|893353435602|893353435601
1335178567142|893353435603|893353435601
1337351135227|962072912340|893353435601
1341925092305|1030792389082|1030792389080
1342303313749|1030792389098|962072912358
1342002813458|1030792389102|1030792389101
1341966177030|1030792389103|1030792389101
1339493188271|962072912369|481036575212
1351181489858|1099511865848|1099511865847
1340436880420|962072912379|962072912378
1344540131981|1030792389122|1030792389121
1344521401292|1030792389125|1030792389121
1344561813518|1030792389126|1030792389122
1342345641205|1030792389138|824633958929
1342400663211|1030792389139|1030792389138
1329849371674|824633958932|824633958929
1346196027379|1030792389154|1030792389149
1351159877311|1099511865903|962072912430
1349319402218|1099511865921|824633958976
1327197516340|824633958978|824633958976
1327186290241|824633958981|824633958976
1351311545129|1099511865938|1099511865937
1340939615749|962072912474|962072912472
1345560537099|1030792389214|1030792389212
1345545309200|1030792389215|1030792389212
1345612468463|1030792389216|1030792389212
1337316495637|962072912486|687195005541
1333860359101|893353435772|893353435771
1351150126667|1099511865981|893353435771
1351242508312|1099511865999|1099511865997
1342404262798|1030792389272|1030792389271
1333789973261|893353435805|824633959068
1328520276023|824633959070|824633959068
1340241808358|962072912543|824633959070
1348073564339|1099511866020|1030792389282
1348105183327|1099511866021|1099511866020
1346147093629|1030792389287|1030792389282
1353137141289|1168231342770|1168231342768
1353185548155|1168231342771|1168231342770
1353122161124|1168231342773|1168231342768
1340690541975|962072912571|962072912570
1353108280273|1168231342783|1168231342782
1353106756335|1168231342787|1168231342782
1342396416586|1030792389319|1030792389317
1342322646221|1030792389320|1030792389317
1350051118570|1099511866081|1099511866080
1350051297505|1099511866083|1099511866081
1350051266888|1099511866084|1099511866081
1342402198077|1030792389353|1030792389352
1347092770562|1030792389354|1030792389352
1335371044007|893353435889|893353435886
1327251640576|824633959168|755914482429
1342294785455|1030792389383|1030792389381
1353139979667|1168231342869|481036575507
1353147938141|1168231342870|1168231342869
1349056599176|1099511866154|893353435945
1309980488872|549756052276|549756052274
1338185880946|962072912700|687195005755
1320190256136|687195005757|687195005755
1351152410539|1099511866174|687195005755
1353145956134|1168231342973|755914482555
1333791502017|893353436030|755914482555
1337365135148|962072912780|549756052363
1342311680788|1030792389522|1030792389520
1347165188000|1099511866309|1099511866308
1347152909115|1099511866311|1099511866308
1320939595948|755914482636|755914482635
1353173888957|1168231343056|1168231343054
1353141380695|1168231343057|1168231343054
1348110110043|1099511866325|1099511866323
1341966210228|1030792389603|1030792389602
1342018905894|1030792389604|1030792389602
1341964927129|1030792389605|1030792389602
1348143682898|1099511866365|1099511866364
1341520973263|962072912898|962072912897
1341459342914|962072912899|962072912897
1322193367818|755914482695|755914482694
1337363998569|962072912904|755914482694
1322747697344|755914482711|755914482710
1347084852836|1030792389689|1030792389688
1352552952830|1168231343190|1168231343188
1353888515249|1168231343192|1168231343188
1352556130552|1168231343193|1168231343188
1353954260214|1168231343194|1168231343192
1352564987696|1168231343195|1168231343193
1352580579352|1168231343196|1168231343193
1338303013028|962072913013|962072913011
1352126528874|1099511866515|755914482834
1324470249886|755914482839|755914482837
1336340686828|893353436312|755914482837
1352460322242|1168231343270|1168231343269
1324480862059|755914482864|755914482863
1346894080211|1030792389815|755914482869
1352060360398|1099511866560|1099511866559
1351413527569|1099511866561|1099511866559
1344589080890|1030792389833|755914482888
1333019627628|893353436362|755914482888
1324515814950|755914482891|755914482888
1349718115542|1099511866758|1099511866757
1349759736417|1099511866760|1099511866757
1349724037642|1099511866765|1099511866757
1349749433352|1099511866767|1099511866763
1349740895715|1099511866768|1099511866763
1349744133200|1099511866771|1099511866766
1350477975876|1099511866796|1099511866794
1350544464671|1099511866798|1099511866794
1350505466606|1099511866799|618475529645
1350561443558|1099511866800|1099511866799
1350488666271|1099511866804|893353436594
1335444432733|893353436598|893353436594
1335404818709|893353436599|893353436594
1350464913887|1099511866808|893353436594
1350473662129|1099511866809|893353436595
1340167794283|962072913342|962072913341
1350485442376|1099511866815|1099511866811
1351764351919|1099511866816|1099511866812
1347390452311|1099511866817|962072913342
1351788735956|1099511866818|1099511866816
1351759060535|1099511866819|1099511866812
1351758748182|1099511866820|1099511866812
1351758966928|1099511866821|1099511866820
1351761055573|1099511866822|1099511866812
1340197165106|962072913351|962072913341
1351756869061|1099511866825|1099511866811
1346045895574|1030792390090|962072913342
1350822953351|1099511866831|1099511866828
1350853993456|1099511866832|1099511866831
1348967006051|1099511866833|1099511866828
1349001346296|1099511866835|1099511866833
1350889552147|1099511866836|1099511866831
1351755354497|1099511866837|1099511866831
1350822968523|1099511866838|1099511866831
1350893286249|1099511866839|1099511866838
1348955810231|1099511866840|1099511866828
1351789118540|1099511866841|1099511866837
1350899503364|1099511866842|1099511866838
1350887959575|1099511866843|1099511866832
1328781561120|824633959905|824633959901
1337654978117|962072913379|824633959901
1328834126012|824633959909|824633959901
1347355069652|1099511866854|824633959909
1336946765533|962072913383|824633959901
1350473452018|1099511866856|1030792390114
1351253555346|1099511866858|824633959901
1351415271260|1099511866859|824633959901
1351782183672|1099511866860|824633959909
1343039741693|1030792390128|1030792390127
1350447975167|1099511866865|1030792390128
1350448626554|1099511866866|1099511866865
1338050472389|962072913396|962072913390
1349012775631|1099511866871|1030792390128
1351410915858|1099511866872|1099511866865
1343115945533|1030792390137|1030792390127
1351288423584|1099511866874|962072913390
1343118290638|1030792390139|1030792390128
1343125203773|1030792390140|1030792390139
1343195855579|1030792390141|1030792390139
1340245016259|962072913416|962072913415
1319118396085|687195006474|549756053001
1340214577851|962072913420|962072913415
1347335835952|1099511866893|962072913415
1350491064580|1099511866899|1099511866897
1351815779921|1099511866900|1099511866897
1351311698120|1099511866903|1099511866897
1350529823121|1099511866908|1099511866897
1351266527201|1099511866909|1099511866907
1351337282442|1099511866910|1099511866909
1351227381871|1099511866911|1099511866907
1347335186297|1099511866916|1030792390178
1343971572984|1030792390181|1030792390178
1343973873049|1030792390183|1030792390181
1343953898242|1030792390184|1030792390178
1347330858374|1099511866921|1030792390181
1347360125018|1099511866922|1030792390178
1347421374813|1099511866923|1030792390181
1344052922005|1030792390188|1030792390181
1350538640103|1099511866925|1099511866918
1345973697015|1030792390190|1030792390184
1347472214412|1099511866928|1099511866923
1343927554322|1030792390198|1030792390197
1350450475192|1099511866935|1030792390198
1350525474173|1099511866936|1099511866935
1348957069594|1099511866937|1030792390197
1347461179017|1099511866939|1030792390197
1343940257816|1030792390205|1030792390198
1350468672416|1099511866945|1099511866935
1347566648411|1099511866950|1099511866947
1347552453673|1099511866951|1099511866947
1347492777184|1099511866952|1099511866947
1347564162531|1099511866953|1099511866951
1351228435950|1099511866954|1099511866947
1351830888093|1099511866955|1099511866947
1347557554029|1099511866956|1099511866947
1347492926986|1099511866957|1099511866947
1351832758844|1099511866958|1099511866955
1351833111524|1099511866959|1099511866955
1347633231320|1099511866960|1099511866956
1347562542727|1099511866961|1099511866951
1351854163529|1099511866962|1099511866955
1350448713795|1099511866965|687195006548
1347404952080|1099511866966|687195006548
1350455652413|1099511866967|1099511866965
1350491627922|1099511866969|1099511866965
1347472897033|1099511866970|1099511866966
1351411145864|1099511866971|1099511866965
1350453287272|1099511866973|1099511866965
1335919924915|893353436766|893353436764
1336920855729|962072913503|893353436764
1347405657961|1099511866976|1099511866966
1335926173676|893353436769|893353436764
1350449259971|1099511866978|1099511866965
1340203275358|962072913512|962072913511
1346019201712|1030792390249|962072913511
1343031804719|1030792390250|962072913511
1343036438497|1030792390251|1030792390250
1350509899817|1099511866989|1099511866988
1350484244180|1099511866990|1099511866988
1350473958252|1099511866991|1099511866988
1350511211559|1099511866992|1030792390250
1350518804716|1099511866993|1099511866991
1350571147576|1099511866994|1099511866989
1350544066686|1099511866995|1099511866991
1350474561397|1099511866996|1099511866991
1350794602577|1099511867014|1099511867013
1350872581831|1099511867015|1099511867013
1350928413134|1099511867016|1099511867015
1350930295739|1099511867017|1099511867016
1350809400593|1099511867018|1099511867013
1350948064744|1099511867019|1099511867016
1350909797092|1099511867020|1099511867015
1350928436727|1099511867021|1099511867016
1350789823559|1099511867022|1099511867013
1350928453409|1099511867026|1099511867016
1350910388995|1099511867027|1099511867015
1350799729727|1099511867036|1099511867034
1333042681356|893353436831|893353436827
1343227109398|1030792390304|893353436827
1350811405116|1099511867041|893353436827
1337996215555|962072913570|962072913565
1350798455713|1099511867043|1099511867034
1337976837474|962072913574|618475529893
1349280107432|1099511867048|962072913574
1349282911428|1099511867050|1099511867048
1337985607181|962072913579|962072913574
1311796088388|618475529901|618475529893
1350844636570|1099511867054|1099511867050
1350844754272|1099511867055|1099511867054
1349304123246|1099511867058|1099511867048
1350793479614|1099511867060|1099511867050
1336910029395|962072913597|962072913596
1336937867008|962072913600|962072913596
1336945028197|962072913601|962072913596
1352753291820|1168231343811|962072913602
1352973892745|1168231343817|1168231343814
1350615392181|1099511867083|1099511867080
1350698649228|1099511867084|1099511867080
1352930589830|1168231343821|1168231343814
1350652951900|1099511867086|1099511867080
1350615419448|1099511867089|1099511867080
1350677894449|1099511867092|1099511867091
1350683373906|1099511867094|1099511867092
1350683026827|1099511867095|1099511867092
1350708158727|1099511867096|1099511867095
1350687930723|1099511867099|1099511867092
1350765502502|1099511867101|1099511867095
1350633649506|1099511867103|1099511867091
1350642717002|1099511867104|1099511867103
1342726953122|1030792390373|1030792390372
1352801942872|1168231343847|1030792390373
1352816481187|1168231343848|1168231343847
1350633494404|1099511867113|1030792390373
1342802608883|1030792390378|1030792390373
1342728262118|1030792390379|1030792390373
1350633646550|1099511867116|1099511867113
1350637712995|1099511867117|1099511867116
1346965884472|1030792390383|1030792390372
1350634608362|1099511867120|1099511867113
1341525253667|962072913655|893353436917
1350708245375|1099511867128|1099511867123
1346965742678|1030792390393|893353436917
1336048222391|893353436922|893353436917
1353003946051|1168231343867|893353436917
1350682982028|1099511867132|1099511867123
1350610082367|1099511867133|893353436917
1350700673149|1099511867134|1099511867123
1352959460594|1168231343871|1099511867123
1350692486365|1099511867136|1099511867132
1334853918099|893353436937|824633960198
1352987464726|1168231343882|1168231343876
1352921345959|1168231343884|824633960198
1352758486266|1168231343886|824633960198
1341506032443|962072913679|824633960198
1341520080986|962072913680|824633960198
1352751529400|1168231343892|1030792390419
1352755277495|1168231343894|1168231343890
1352752872351|1168231343895|1168231343890
1352754512059|1168231343897|1168231343890
1352765386516|1168231343898|1168231343890
1352838994900|1168231343900|1168231343890
1352832949460|1168231343902|1168231343890
1352766670168|1168231343903|1168231343890
1342641496633|1030792390437|824633960226
1342711580781|1030792390438|1030792390437
1342653278775|1030792390441|1030792390437
1334846852663|893353436970|824633960226
1342701447294|1030792390443|1030792390441
1329748312362|824633960236|824633960226
1342643192907|1030792390445|1030792390437
1342671542874|1030792390447|1030792390441
1342638881958|1030792390448|893353436970
1331575031476|893353437211|824633960474
1330886893492|824633960481|824633960474
1330962410455|824633960483|824633960474
1350481249597|1099511867431|1099511867430
1352834754022|1168231344168|1099511867430
1350476075084|1099511867434|1099511867430
1350511585631|1099511867436|1099511867430
1350529017865|1099511867437|1099511867436
1350529033477|1099511867438|1099511867437
1350546987650|1099511867439|1099511867430
1329039168640|824633960498|824633960497
1350216991531|1099511867443|824633960498
1329092925734|824633960500|824633960498
1347570085817|1099511867445|824633960498
1349461543943|1099511867446|824633960498
1333165627002|893353437239|824633960497
1349456203208|1099511867449|1099511867445
1346737293590|1030792390714|824633960497
1347074791276|1030792390724|824633960515
1327569536894|824633960517|824633960515
1353403375320|1168231344198|1168231344193
1327563375208|824633960519|824633960515
1353349428009|1168231344204|1168231344201
1353410613032|1168231344205|1168231344201
1353337392816|1168231344206|1168231344203
1353371957379|1168231344208|1168231344206
1353347965302|1168231344209|1168231344201
1353347996722|1168231344210|1168231344209
1353434795948|1168231344211|1168231344208
1343910324083|1030792390742|1030792390741
1347143890047|1099511867481|1030792390744
1343945241207|1030792390749|1030792390741
1348106312189|1099511867486|1030792390744
1350475390687|1099511867490|1099511867489
1350496570553|1099511867491|1099511867489
1350540066823|1099511867492|1099511867489
1350515939114|1099511867496|1099511867489
1353342912841|1168231344233|1168231344231
1353343738632|1168231344234|1168231344231
1350480302985|1099511867499|1099511867489
1297541089317|412317100143|412317100141
1347520788828|1099511867504|412317100141
1353160645724|1168231344242|1099511867505
1353180813357|1168231344243|412317100143
1297573833560|412317100149|412317100143
1352823391372|1168231344246|1099511867504
1320545630614|687195007096|412317100143
1347496539675|1099511867516|1099511867514
1347506711333|1099511867517|1099511867514
1347495106526|1099511867519|1099511867514
1329875256481|824633960576|824633960574
1347556454750|1099511867523|1099511867514
1347616979548|1099511867524|1099511867523
1353307943338|1168231344261|1099511867523
1348911372223|1099511867534|962072914059
1353203563070|1168231344271|1168231344268
1350156846854|1099511867536|962072914059
1346688316896|1030792390801|1030792390797
1346698582212|1030792390802|962072914059
1349383484488|1099511867546|824633960601
1329866178341|824633960603|824633960601
1329896025164|824633960604|824633960601
1346693724319|1030792390815|824633960601
1348956516074|1099511867555|755914483874
1331537249648|893353437348|755914483874
1305061417739|549756053671|412317100198
1322582188212|755914483880|412317100198
1340424125755|962072914089|755914483874
1333200627709|893353437354|412317100198
1330886487760|824633960620|412317100198
1347515531534|1099511867572|962072914099
1347532283266|1099511867574|1099511867572
1336697564595|962072914104|962072914099
1347592817383|1099511867577|1099511867572
1339902459955|962072914110|893353437372
1339954128807|962072914111|962072914110
1339962166850|962072914112|962072914110
1348897858758|1099511867585|893353437372
1348108299147|1099511867586|893353437372
1353293103109|1168231344323|893353437372
1333989446332|893353437381|893353437372
1339902779177|962072914118|962072914110
1347556498324|1099511867600|962072914127
1339968355860|962072914129|962072914127
1330994480692|824633960658|824633960650
1339947158145|962072914131|962072914127
1347148348592|1099511867604|962072914127
1346672644249|1030792390874|824633960665
1327012679657|824633960667|824633960665
1347505772051|1099511867617|824633960665
1348899235264|1099511867626|1099511867621
1348899254137|1099511867627|1099511867621
1347535930384|1099511867635|1099511867634
1348912347587|1099511867636|962072914161
1347568213280|1099511867638|1099511867634
1346687012162|1030792390903|962072914161
1347521510049|1099511867641|1099511867634
1347087424724|1030792390912|1030792390911
1347090123044|1030792390913|1030792390912
1347102444755|1030792390914|1030792390913
1347083849005|1030792390915|1030792390911
1347145483601|1099511867653|1030792390911
1347084016889|1030792390918|1030792390911
1347151558901|1099511867655|1030792390911
1353122612922|1168231344392|1099511867653
1348906061389|1099511867660|1099511867659
1348926429867|1099511867663|1099511867659
1348934108900|1099511867664|1099511867660
1349384276525|1099511867666|1099511867659
1348946304371|1099511867667|1099511867660
1347567111109|1099511867668|1099511867662
1348934875462|1099511867669|1099511867664
1353288737813|1168231344409|1099511867671
1350585325390|1099511867674|1099511867671
1350625652991|1099511867675|1099511867674
1350625676203|1099511867677|1099511867675
1350612162224|1099511867678|1099511867671
1353333594680|1168231344415|1099511867675
1353354641855|1168231344417|1168231344415
1340365392286|962072914219|962072914213
1340365674298|962072914220|962072914219
1348896914221|1099511867693|962072914219
1340377928518|962072914222|962072914219
1350486273914|1099511867711|824633960766
1350500175426|1099511867713|1099511867711
1350557247946|1099511867714|1099511867711
1353317968204|1168231344451|1099511867713
1331007537486|824633960772|824633960766
1331555060147|893353437509|824633960772
1350573739615|1099511867719|1099511867714
1353318446855|1168231344456|1168231344451
1336726910609|962072914249|824633960772
1346676355037|1030792390993|824633960784
1330878170061|824633960787|824633960784
1329045162999|824633960788|824633960784
1350158708113|1099511867733|824633960787
1329052679685|824633960790|824633960784
1343578597036|1030792391004|1030792391003
1347507982646|1099511867742|1030792391003
1347074972046|1030792391007|1030792391003
1343588890339|1030792391009|1030792391003
1343910612884|1030792391010|1030792391003
1352832127453|1168231344486|893353437541
1352832163328|1168231344487|1168231344486
1333251700515|893353437544|893353437541
1352836975065|1168231344489|1168231344486
1333194679106|893353437546|893353437541
1333196561204|893353437548|893353437546
1348103420259|1099511867759|893353437546
1336694780771|962072914305|824633960832
1346708359357|1030792391042|962072914305
1347129853141|1099511867779|962072914305
1329882541287|824633960837|824633960832
1353319634019|1168231344518|824633960832
1333896152373|893353437575|824633960832
1350480276962|1099511867784|962072914305
1347130853114|1099511867785|1099511867779
1348143074966|1099511867803|1099511867802
1353307397077|1168231344543|1099511867802
1348112096545|1099511867809|1099511867802
1353343610241|1168231344546|1168231344543
1348113334748|1099511867811|1099511867802
1348125848006|1099511867812|1099511867811
1347517922195|1099511867815|1099511867814
1347495669152|1099511867817|1099511867814
1353305899851|1168231344556|1168231344554
1347514652260|1099511867821|1099511867814
1353375835089|1168231344558|1168231344554
1353289960093|1168231344561|1168231344554
1331547223690|893353437620|687195007411
1336691628607|962072914358|481036577205
1331577626872|893353437623|893353437620
1346687380509|1030792391096|687195007411
1317360504628|687195007417|687195007411
1347133420409|1099511867834|893353437620
1346697436785|1030792391099|1030792391096
1347128011316|1099511867836|1030792391096
1309058924295|549756053949|481036577205
1340371323451|962072914366|687195007411
1310269313473|618475530692|618475530691
1326960612269|824633960902|618475530691
1346664099390|1030792391111|618475530691
1346668250557|1030792391112|1030792391111
1320586661270|687195007433|618475530691
1310226953429|618475530699|618475530691
1340373434937|962072914389|962072914388
1350527382095|1099511867874|824633960928
1343585331256|1030792391152|1030792391145
1343961370410|1030792391153|1030792391145
1333243898077|893353437687|824633960949
1329863773098|824633960952|824633960949
1346686650213|1030792391162|824633960949
1346730891258|1030792391165|1030792391164
1346774299244|1030792391166|1030792391164
1346729612992|1030792391167|1030792391164
1348210042704|1099511867907|1099511867905
1350535657455|1099511867909|1099511867905
1348194556782|1099511867911|1099511867905
1349380912548|1099511867915|824633960969
1348154815206|1099511867916|1099511867905
1347133136239|1099511867921|412317100560
1325963152713|824633960979|412317100560
1347215455327|1099511867924|1099511867921
1347146303519|1099511867928|1099511867921
1350483049189|1099511867935|481036577306
1348978262028|1099511867936|893353437725
1350500594410|1099511867937|1099511867935
1352859569068|1168231344674|481036577306
1346682994525|1030792391203|481036577306
1353292075586|1168231344683|1099511867946
1348901061827|1099511867951|1099511867946
1326016651315|824633961015|824633961014
1325970870616|824633961016|824633961014
1353330880528|1168231344697|824633961014
1325981799835|824633961019|824633961014
1331575421055|893353437756|824633961014
1331576503440|893353437757|893353437756
1345912244978|1030792391232|1030792391231
1335702675117|893353437767|893353437765
1345917565192|1030792391242|1030792391231
1331957109592|893353437771|893353437765
1331984788465|893353437772|893353437765
1331954680306|893353437773|893353437765
1345946671041|1030792391246|1030792391231
1340034457260|962072914511|893353437765
1340035964761|962072914512|893353437767
1352330735206|1099511867997|1099511867986
1352348792517|1099511867998|1099511867997
1352351373502|1099511868001|1099511867986
1352330873989|1099511868003|1099511867997
1352484014267|1168231345067|1099511868330
1350183557722|1099511868332|1099511868330
1352500461991|1168231345071|1099511868330
1352571230519|1168231345072|1168231345069
1352538742945|1168231345073|1168231345063
1350225459829|1099511868338|1099511868332
1350219802905|1099511868339|1099511868332
1352474517255|1168231345076|1099511868332
1353737978483|1168231345080|1168231345078
1344385610681|1030792391612|1030792391611
1342551361960|1030792391614|1030792391611
1344374105474|1030792391616|1030792391614
1342549893925|1030792391617|824633961407
1329381803933|824633961412|824633961407
1342561752726|1030792391621|1030792391614
1342547114102|1030792391622|824633961407
1342588678558|1030792391623|1030792391622
1342547980861|1030792391624|1030792391622
1353672950152|1168231345097|824633961411
1342551934508|1030792391627|1030792391614
1342571676466|1030792391628|1030792391621
1344372297672|1030792391629|1030792391622
1344408261136|1030792391634|1030792391632
1344463285501|1030792391635|1030792391632
1353683533303|1168231345109|1030792391635
1344463356445|1030792391638|1030792391635
1344503840778|1030792391639|1030792391638
1353709648000|1168231345112|1030792391638
1344470658821|1030792391643|1030792391632
1344459258383|1030792391644|1030792391642
1344428045763|1030792391646|1030792391632
1344441657576|1030792391647|1030792391632
1344463422409|1030792391649|1030792391635
1344375286675|1030792391650|1030792391642
1329429074419|824633961451|824633961449
1329421077339|824633961452|824633961449
1329441492917|824633961453|824633961451
1344433327926|1030792391662|824633961449
1329460703737|824633961455|824633961449
1353672899004|1168231345136|824633961449
1329416759603|824633961458|824633961449
1329485731945|824633961459|824633961458
1329462611626|824633961460|824633961455
1329460760423|824633961461|824633961455
1342574499053|1030792391670|824633961451
1344409762857|1030792391679|1030792391677
1353697093333|1168231345152|1168231345147
1353737003727|1168231345153|1168231345147
1344424643242|1030792391682|1030792391677
1344407306758|1030792391683|1030792391677
1353698324694|1168231345156|1168231345152
1344406379995|1030792391686|1030792391677
1353684991761|1168231345159|1168231345147
1353736105281|1168231345160|1030792391677
1353685428815|1168231345161|1168231345147
1353827005984|1168231345700|1168231345698
1353832094092|1168231345702|1168231345698
1353830766379|1168231345705|1168231345698
1353792902839|1168231345706|1168231345698
1350666537537|1099511868972|1099511868967
1350642880493|1099511868973|1099511868967
1353811738426|1168231345710|1168231345698
1353822369106|1168231345711|1168231345698
1353868927684|1168231345712|1168231345711
1353869234117|1168231345713|1168231345712
1329310611985|824633962038|824633962037
1334894488817|893353438775|893353438772
1351693510991|1099511868984|824633962038
1329333315924|824633962041|824633962038
1329311284843|824633962044|824633962038
1329348640681|824633962050|824633962041
1342406164429|1030792392259|824633962037
1334864048270|893353438788|893353438772
1307274507373|549756055113|549756055111
1324694968743|755914485322|549756055111
1343670507066|1030792392268|549756055111
1336296203682|893353438799|549756055111
1324695218259|755914485329|755914485322
1343654320852|1030792392276|755914485322
1343654820130|1030792392277|1030792392276
1343654913794|1030792392278|1030792392277
1343432776976|1030792392310|755914485363
1346658016956|1030792392312|755914485363
1351897510850|1099511869049|1099511869039
1353762601962|1168231345792|1168231345791
1353762809179|1168231345793|1168231345791
1353791699957|1168231345797|1168231345791
1353794114962|1168231345799|1168231345797
1353795090467|1168231345800|1168231345797
1353798967411|1168231345801|1168231345800
1351343035738|1099511869066|1099511869062
1350787075735|1099511869076|1030792392339
1343723856551|1030792392341|1030792392339
1343749954197|1030792392343|1030792392341
1343755536845|1030792392344|1030792392343
1343724140844|1030792392345|1030792392341
1343725251428|1030792392346|1030792392341
1350438686275|1099511869083|1030792392339
1343761734166|1030792392348|1030792392345
1350794542306|1099511869096|1099511869092
1351738607144|1099511869097|1099511869092
1350783018171|1099511869102|1099511869092
1334802246436|893353438897|893353438896
1351890682977|1099511869110|1099511869109
1325626984114|755914485440|755914485439
1344684193277|1030792392396|893353438923
1335553413588|893353438944|893353438941
1346259440828|1030792392417|893353438941
1352964463626|1168231345890|1030792392415
1346259464718|1030792392419|1030792392417
1346277135701|1030792392420|1030792392415
1352960901951|1168231345893|1030792392417
1346288874873|1030792392423|1030792392415
1352330790676|1099511869160|824633962214
1346288383963|1030792392426|893353438941
1346318425649|1030792392427|1030792392417
1342741050768|1030792392430|1030792392429
1348846033675|1099511869167|1030792392429
1346261177162|1030792392432|1030792392429
1352966060030|1168231345905|1030792392429
1353797747686|1168231345906|1168231345905
1342732664271|1030792392435|1030792392429
1351476714860|1099511869202|1099511869201
1351407485497|1099511869203|1099511869201
1351441176380|1099511869204|1099511869201
1352078403362|1099511869206|1099511869201
1351403287503|1099511869210|1099511869201
1352184915517|1099511869211|1099511869204
1343075796212|1030792392498|1030792392497
1343078283633|1030792392499|1030792392498
1343093432591|1030792392500|1030792392498
1343135690135|1030792392501|1030792392497
1354029565788|1168231345975|1030792392502
1343243374742|1030792392566|1030792392559
1343233941802|1030792392567|1030792392559
1343209266938|1030792392569|1030792392559
1343209187184|1030792392571|1030792392559
1343215859989|1030792392574|1030792392571
1347310923083|1099511869312|1030792392559
1349544964512|1099511869317|1099511869314
1353558912178|1168231346058|1099511869321
1348062113931|1099511869323|1099511869321
1349478874953|1099511869324|1099511869314
1349552142312|1099511869325|1099511869314
1350625968196|1099511869328|1099511869314
1348054220613|1099511869331|1099511869321
1343919665375|1030792392603|1030792392598
1343962025384|1030792392605|1030792392602
1349643319486|1099511869342|1030792392598
1343902249702|1030792392607|1030792392598
1343894617344|1030792392608|1030792392602
1343901791117|1030792392611|1030792392609
1343920620517|1030792392612|1030792392609
1343986920237|1030792392613|1030792392612
1343924780809|1030792392614|1030792392612
1349802618369|1099511869384|1030792392645
1347353187206|1099511869386|824633962439
1346032954262|1030792392652|1030792392645
1352468982462|1168231346161|1168231346160
1352474542815|1168231346163|1168231346160
1351328009638|1099511869428|1099511869426
1351328106127|1099511869429|1099511869428
1352467645644|1168231346166|1168231346160
1351331135831|1099511869431|1099511869426
1353191633910|1168231346212|1168231346210
1353192079028|1168231346213|1168231346210
1353219196200|1168231346216|1168231346213
1353200483844|1168231346217|1168231346212
1353203637233|1168231346218|1168231346212
1353213435074|1168231346219|1168231346212
1353220059906|1168231346221|1168231346212
1353258006769|1168231346223|1168231346210
1353205902209|1168231346225|1168231346218
1347962046597|1099511869551|1099511869550
1347962062163|1099511869552|1099511869551
1347980373341|1099511869553|1099511869550
1347949850749|1099511869555|1099511869550
1353431052826|1168231346295|1099511869551
1349839110255|1099511869560|1099511869556
1353726712909|1168231346297|1099511869556
1349621287324|1099511869601|1030792392863
1350856840801|1099511869614|1099511869607
1350856760236|1099511869616|1099511869607
1350920650983|1099511869617|1099511869613
1350895407546|1099511869622|1099511869613
1351842386811|1099511869630|1099511869629
1352087782956|1099511869631|1099511869629
1352173770823|1099511869637|1099511869633
1351907170041|1099511869640|1099511869630
