creationdate:LONG|:START_ID(Post)|:END_ID(Tag)
1305746733585|549756028617|1022
1305746733585|549756028617|2986
1305746733585|549756028617|5071
1305746733585|549756028617|11622
1308064010095|549756028630|1410
1308064010095|549756028630|2423
1308064010095|549756028630|2913
1308064010095|549756028630|5866
1308064010095|549756028630|8129
1308064010095|549756028630|10705
1308102665095|549756028636|973
1308102665095|549756028636|1182
1308102665095|549756028636|2031
1308102665095|549756028636|2423
1308102665095|549756028636|2921
1308102665095|549756028636|5140
1308102665095|549756028636|5822
1308102665095|549756028636|8497
1308102665095|549756028636|8503
1308102665095|549756028636|9072
1347704088376|1099511842530|1962
1347704088376|1099511842530|2981
1347704088376|1099511842530|6533
1347704088376|1099511842530|6953
1347704088376|1099511842530|7638
1347704088376|1099511842530|9116
1308108605095|549756028648|1031
1308108605095|549756028648|1178
1308108605095|549756028648|2423
1308108605095|549756028648|4925
1308108605095|549756028648|11763
1347713538376|1099511842542|1204
1347713538376|1099511842542|1678
1347713538376|1099511842542|1962
1347713538376|1099511842542|2119
1347713538376|1099511842542|11299
1347754733180|1099511842548|1521
1347754733180|1099511842548|2781
1347754733180|1099511842548|2793
1347754733180|1099511842548|5104
1347754733180|1099511842548|6797
1347754733180|1099511842548|9134
1347754733180|1099511842548|12963
1336529066830|962072889082|469
1336529066830|962072889082|785
1336529066830|962072889082|1541
1336486136830|893353412352|1541
1336486136830|893353412352|7514
1336486136830|893353412352|10694
1347767828180|1099511842566|1521
1347767828180|1099511842566|2968
1347767828180|1099511842566|5103
1347767828180|1099511842566|7556
1336488881830|893353412364|1541
1336488881830|893353412364|3022
1336488881830|893353412364|12037
1300999802356|481036551954|1525
1300999802356|481036551954|3029
1347270042825|1099511842582|1525
1314277484028|618475505434|1525
1329532083308|824633935646|1525
1329532083308|824633935646|9040
1308960772531|549756028707|1525
1308960772531|549756028707|9058
1317538976905|687194982183|1525
1294518619308|412317075243|1525
1294518619308|412317075243|9040
1352247952990|1099511842607|1525
1334286087773|893353412403|1525
1318686725294|687194982628|6
1318686725294|687194982628|779
1349534406465|1099511843052|6
1349534406465|1099511843052|1940
1329071460665|824633936116|6
1329071460665|824633936116|573
1329071460665|824633936116|588
1329071460665|824633936116|2068
1329071460665|824633936116|11250
1333205070334|893353412860|6
1333205070334|893353412860|9063
1333205070334|893353412860|9161
1301830198933|481036552452|6
1301830198933|481036552452|1545
1301830198933|481036552452|1940
1301830198933|481036552452|3029
1301830198933|481036552452|11628
1335214795771|893353412876|6
1335214795771|893353412876|588
1335214795771|893353412876|808
1335214795771|893353412876|1177
1335214795771|893353412876|2075
1335214795771|893353412876|3034
1295738726914|412317075732|6
1295738726914|412317075732|543
1295738726914|412317075732|588
1295738726914|412317075732|1985
1295738726914|412317075732|2023
1295738726914|412317075732|2067
1295738726914|412317075732|2075
1295738726914|412317075732|3060
1345177472285|1030792366364|6
1345177472285|1030792366364|418
1345177472285|1030792366364|1940
1345177472285|1030792366364|6964
1294073881340|343597599012|6
1294073881340|343597599012|139
1294073881340|343597599012|418
1294073881340|343597599012|974
1349198231025|1099511843116|6
1349198231025|1099511843116|139
1349198231025|1099511843116|785
1349198231025|1099511843116|2983
1349198231025|1099511843116|3030
1349198231025|1099511843116|3034
1318923374967|687194982708|6
1318923374967|687194982708|1177
1318923374967|687194982708|1180
1318923374967|687194982708|2985
1318923374967|687194982708|6964
1318923374967|687194982708|11379
1318923374967|687194982708|11628
1323149572600|755914459452|6
1323149572600|755914459452|790
1323149572600|755914459452|808
1323149572600|755914459452|2034
1323149572600|755914459452|3060
1319246276718|687194982724|6
1319246276718|687194982724|1206
1319246276718|687194982724|2838
1319246276718|687194982724|2983
1319246276718|687194982724|5158
1319246276718|687194982724|6358
1302996679989|481036552524|6
1316167688552|687194982740|6
1316167688552|687194982740|1173
1316167688552|687194982740|2075
1316167688552|687194982740|2838
1316167688552|687194982740|3030
1316167688552|687194982740|6418
1323224445757|755914459484|6
1323224445757|755914459484|2059
1323224445757|755914459484|2983
1323224445757|755914459484|2985
1323224445757|755914459484|9150
1297344219226|412317075812|6
1297344219226|412317075812|785
1297344219226|412317075812|808
1297344219226|412317075812|973
1297344219226|412317075812|6413
1349963716621|1099511843187|6
1349963716621|1099511843187|781
1349963716621|1099511843187|1616
1349963716621|1099511843187|2837
1349963716621|1099511843187|2838
1349963716621|1099511843187|3030
1308392992129|549756029307|6
1308392992129|549756029307|1451
1308392992129|549756029307|1616
1308392992129|549756029307|9098
1308392992129|549756029307|9161
1295814200911|412317075851|6
1295814200911|412317075851|578
1295814200911|412317075851|785
1295814200911|412317075851|1180
1295814200911|412317075851|1451
1295814200911|412317075851|2985
1295814200911|412317075851|3060
1295814200911|412317075851|10449
1295814200911|412317075851|11247
1325065600980|755914459539|6
1325065600980|755914459539|139
1325065600980|755914459539|565
1325065600980|755914459539|1545
1325065600980|755914459539|2838
1325065600980|755914459539|3029
1325065600980|755914459539|11247
1311561350155|618475506075|6
1311561350155|618475506075|561
1311561350155|618475506075|973
1311561350155|618475506075|2985
1311561350155|618475506075|6358
1311561350155|618475506075|9063
1350367654925|1099511843235|6
1350367654925|1099511843235|6964
1350367654925|1099511843235|11622
1327402453345|824633936299|6
1327402453345|824633936299|584
1327402453345|824633936299|782
1327402453345|824633936299|785
1327402453345|824633936299|1173
1327402453345|824633936299|2034
1327402453345|824633936299|2781
1327402453345|824633936299|2983
1327402453345|824633936299|6945
1327402453345|824633936299|11247
1338205923437|962072889779|6
1338205923437|962072889779|779
1338205923437|962072889779|2034
1338205923437|962072889779|2068
1338205923437|962072889779|2983
1338205923437|962072889779|11247
1301797743336|481036552635|6
1301797743336|481036552635|578
1301797743336|481036552635|1940
1301797743336|481036552635|7005
1301797743336|481036552635|11250
1326473843084|824633936323|6
1326473843084|824633936323|6418
1326473843084|824633936323|6945
1326473843084|824633936323|7005
1326473843084|824633936323|11622
1330402004624|824633936331|6
1330402004624|824633936331|3030
1330402004624|824633936331|7380
1330402004624|824633936331|11628
1310553917578|618475506131|6
1310553917578|618475506131|2048
1310553917578|618475506131|6365
1318104538494|687194982875|6
1318104538494|687194982875|573
1318104538494|687194982875|973
1318104538494|687194982875|1545
1318104538494|687194982875|2059
1318104538494|687194982875|2837
1318104538494|687194982875|6413
1325304245344|755914459619|6
1325304245344|755914459619|561
1325304245344|755914459619|775
1325304245344|755914459619|973
1325304245344|755914459619|1451
1325304245344|755914459619|2023
1325304245344|755914459619|2838
1325304245344|755914459619|3060
1325304245344|755914459619|11633
1315812838164|687194982891|6
1315812838164|687194982891|1172
1315812838164|687194982891|6418
1315812838164|687194982891|9474
1293555396938|343597599219|6
1293555396938|343597599219|543
1293555396938|343597599219|1186
1293555396938|343597599219|2985
1293555396938|343597599219|3030
1313447845447|618475506171|6
1313447845447|618475506171|578
1327041321886|824633936387|6
1327041321886|824633936387|6413
1327041321886|824633936387|6418
1305726542016|549756029451|6
1305726542016|549756029451|782
1305726542016|549756029451|1451
1305726542016|549756029451|3029
1336558169853|962072889875|6
1336558169853|962072889875|418
1336558169853|962072889875|1545
1317129553468|687194982939|410
1317129553468|687194982939|774
1317129553468|687194982939|2929
1317129553468|687194982939|7018
1317123118468|687194982956|410
1317123118468|687194982956|3051
1317123118468|687194982956|9278
1317124288468|687194982973|410
1317124288468|687194982973|2797
1317124288468|687194982973|6437
1317127483468|687194982990|410
1317127483468|687194982990|1182
1317127483468|687194982990|5974
1317127483468|687194982990|11191
1317092383468|687194983007|410
1317092383468|687194983007|2822
1317148273468|687194983024|141
1317148273468|687194983024|410
1317148273468|687194983024|6641
1317148273468|687194983024|7002
1317148273468|687194983024|7558
1317148273468|687194983024|7567
1317148273468|687194983024|9147
1317148273468|687194983024|13018
1317148273468|687194983024|13375
1317077263468|687194983041|410
1317077263468|687194983041|1749
1317077263468|687194983041|1994
1317077263468|687194983041|6840
1317077263468|687194983041|14736
1317118528468|687194983058|410
1317118528468|687194983058|2826
1317118528468|687194983058|6518
1317118528468|687194983058|9223
1317118528468|687194983058|9285
1317118528468|687194983058|11540
1317143143468|687194983075|410
1317143143468|687194983075|2003
1317143143468|687194983075|2052
1317121363467|687194983092|410
1317121363467|687194983092|3011
1317121363467|687194983092|7005
1317121363467|687194983092|9151
1317078298468|687194983109|410
1317078298468|687194983109|801
1317078298468|687194983109|2928
1317078298468|687194983109|5188
1317078298468|687194983109|7872
1317045718468|687194983126|410
1317045718468|687194983126|2086
1317045718468|687194983126|2952
1317045718468|687194983126|6965
1317045718468|687194983126|7871
1317072808468|687194983143|410
1317072808468|687194983143|9078
1317151288468|687194983160|410
1317151288468|687194983160|6358
1317151288468|687194983160|6617
1317151288468|687194983160|10406
1317151288468|687194983160|11333
1317151288468|687194983160|13138
1317131263468|687194983177|410
1317131263468|687194983177|5033
1317131263468|687194983177|5109
1317131263468|687194983177|7582
1317113623468|687194983194|410
1317113623468|687194983194|5442
1317113623468|687194983194|11351
1317148858468|687194983211|410
1317148858468|687194983211|5066
1317148858468|687194983211|5100
1317148858468|687194983211|6408
1317081043468|687194983228|410
1317081043468|687194983228|9069
1317081043468|687194983228|9275
1317100123468|687194983245|410
1317100123468|687194983245|797
1317100123468|687194983245|5158
1317100123468|687194983245|5170
1317100123468|687194983245|5500
1317100123468|687194983245|10082
1317136843468|687194983262|410
1317136843468|687194983262|2011
1317136843468|687194983262|11695
1317114343468|687194983279|410
1317114343468|687194983279|2810
1317114343468|687194983279|2974
1317114343468|687194983279|9894
1317118078468|687194983296|410
1317118078468|687194983296|10611
1317084733468|687194983313|410
1317084733468|687194983313|2825
1317084733468|687194983313|6440
1317084733468|687194983313|9288
1317146518468|687194983330|410
1317146518468|687194983330|2858
1317146518468|687194983330|8761
1317146518468|687194983330|9074
1317146518468|687194983330|10361
1317089548468|687194983347|410
1317089548468|687194983347|1993
1317089548468|687194983347|2065
1317114343468|687194983364|410
1317114343468|687194983364|472
1317114343468|687194983364|792
1317114343468|687194983364|1184
1317114343468|687194983364|2801
1317124153468|687194983381|410
1317124153468|687194983381|9173
1317124153468|687194983381|11663
1317104263468|687194983398|410
1317104263468|687194983398|13393
1317082033468|687194983415|410
1317082033468|687194983415|5384
1317093508468|687194983432|410
1317093508468|687194983432|2899
1317093508468|687194983432|6777
1317093508468|687194983432|8271
1317093508468|687194983432|11922
1317166183468|687194983449|410
1317166183468|687194983449|3036
1317166183468|687194983449|5164
1317166183468|687194983449|6378
1317166183468|687194983449|12308
1317139633468|687194983466|410
1317139633468|687194983466|1952
1317108583468|687194983483|410
1317108583468|687194983483|2853
1317108583468|687194983483|3023
1317108583468|687194983483|7658
1317108583468|687194983483|11187
1317108583468|687194983483|11743
1317108583468|687194983483|12266
1316999863468|687194983500|410
1316999863468|687194983500|1179
1316999863468|687194983500|2120
1316999863468|687194983500|10456
1317070153468|687194983517|410
1317070153468|687194983517|2043
1317070153468|687194983517|2853
1317070153468|687194983517|5122
1317070153468|687194983517|5170
1317070153468|687194983517|6392
1317105568468|687194983534|410
1317105568468|687194983534|7617
1317105568468|687194983534|9039
1317105568468|687194983534|9254
1317105568468|687194983534|15735
1317126403468|687194983551|410
1317126403468|687194983551|7933
1317126403468|687194983551|11843
1317134998468|687194983568|410
1317134998468|687194983568|1749
1317134998468|687194983568|5530
1317134998468|687194983568|6205
1317134998468|687194983568|8359
1317119248468|687194983585|410
1317119248468|687194983585|1995
1317119248468|687194983585|9220
1317119248468|687194983585|12132
1317109888468|687194983602|410
1317109888468|687194983602|792
1317109888468|687194983602|1953
1317109888468|687194983602|5851
1317109888468|687194983602|6397
1317109888468|687194983602|9134
1317126088468|687194983619|410
1317126088468|687194983619|7550
1317126088468|687194983619|8223
1317126088468|687194983619|9176
1317126088468|687194983619|9182
1317126088468|687194983619|9183
1317126088468|687194983619|9730
1317126088468|687194983619|13641
1317126088468|687194983619|15604
1317161863468|687194983636|410
1317161863468|687194983636|2794
1317161863468|687194983636|7017
1317161863468|687194983636|9158
1317161863468|687194983636|10893
1317117268468|687194983653|410
1317117268468|687194983653|795
1317117268468|687194983653|2065
1317117268468|687194983653|2935
1317117268468|687194983653|6676
1317117268468|687194983653|9139
1317117268468|687194983653|10862
1317117268468|687194983653|14640
1317117358468|687194983670|410
1317117358468|687194983670|11995
1317095308468|687194983687|410
1317095308468|687194983687|2032
1317095308468|687194983687|2818
1317095308468|687194983687|6550
1317095308468|687194983687|7051
1317095308468|687194983687|8120
1317107278468|687194983704|410
1317107278468|687194983704|2809
1317107278468|687194983704|5120
1317107278468|687194983704|7579
1317118123468|687194983721|410
1317118123468|687194983721|2961
1317118123468|687194983721|8876
1317106738468|687194983738|410
1317106738468|687194983738|6406
1317106738468|687194983738|9695
1336034727437|893353413963|142
1336034727437|893353413963|1985
1336034727437|893353413963|2854
1336034727437|893353413963|6399
1294906531245|412317076820|142
1294906531245|412317076820|543
1294906531245|412317076820|1985
1294906531245|412317076820|2067
1294906531245|412317076820|2814
1294906531245|412317076820|5598
1320836037493|755914460509|1420
1320836037493|755914460509|6463
1320836037493|755914460509|7564
1320836037493|755914460509|11761
1320836037493|755914460509|11904
1320912672493|755914460530|1420
1320912672493|755914460530|5213
1320912672493|755914460530|6429
1320912672493|755914460530|7570
1320912672493|755914460530|7576
1320912672493|755914460530|11531
1320900702493|755914460551|786
1320900702493|755914460551|1420
1320900702493|755914460551|7513
1320900702493|755914460551|12574
1320930402493|755914460573|1420
1320930402493|755914460573|6660
1320930402493|755914460573|13381
1320868392493|755914460594|1420
1320868392493|755914460594|3000
1320868392493|755914460594|5054
1320868392493|755914460594|6438
1320868392493|755914460594|12005
1320851607493|755914460615|1420
1320851607493|755914460615|2982
1320851607493|755914460615|5091
1320851607493|755914460615|6422
1320851607493|755914460615|10951
1320851607493|755914460615|13841
1320898767493|755914460636|1420
1320898767493|755914460636|2118
1320898767493|755914460636|6410
1320898767493|755914460636|7567
1320876717493|755914460657|1420
1320876717493|755914460657|3075
1320876717493|755914460657|6847
1320876717493|755914460657|7598
1320876717493|755914460657|9340
1320910512493|755914460678|1420
1320910512493|755914460678|2856
1320910512493|755914460678|7553
1320878697493|755914460699|141
1320878697493|755914460699|796
1320878697493|755914460699|1420
1320878697493|755914460699|1547
1320878697493|755914460699|2885
1320878697493|755914460699|6397
1320878697493|755914460699|7509
1320878697493|755914460699|11731
1320878697493|755914460699|11964
1320878697493|755914460699|13377
1320878697493|755914460699|14508
1320908397493|755914460720|1197
1320908397493|755914460720|1420
1320908397493|755914460720|2891
1320908397493|755914460720|9320
1320859572493|755914460741|1420
1320859572493|755914460741|6971
1320859572493|755914460741|9329
1320859572493|755914460741|9349
1320859572493|755914460741|10411
1320859572493|755914460741|14039
1320851292493|755914460762|1420
1320851292493|755914460762|5613
1320851292493|755914460762|6190
1320851292493|755914460762|7248
1320851292493|755914460762|8659
1320895797493|755914460784|1420
1320895797493|755914460784|2037
1320895797493|755914460784|2838
1320895797493|755914460784|10064
1320895797493|755914460784|12427
1320854847493|755914460805|1420
1320854847493|755914460805|5052
1320854847493|755914460805|5115
1320854847493|755914460805|6369
1320854847493|755914460805|9360
1320854847493|755914460805|15673
1346398661068|1030792367770|2888
1325546312278|755914460829|2888
1350263099035|1099511844512|2888
1351013949825|1099511844523|2888
1351991521495|1099511844534|2888
1350598676853|1099511844544|2888
1304366878773|481036553990|2888
1326448274800|824633937678|2888
1344416701871|1030792367902|2888
1344827801719|1030792367910|2888
1350850298949|1099511844654|2888
1353248545094|1168231321393|2888
1338932465124|962072891188|2888
1342452989641|1030792367928|2888
1350816788272|1099511844672|2888
1318837163181|687194984260|2888
1331117064477|824633937750|2888
1352492072960|1168231321448|2888
1353500758591|1168231321461|2888
1348360373066|1099511844738|2888
1344697679823|1030792368020|2888
1351543941129|1099511844774|2888
1347431614151|1099511844783|2888
1347825454435|1099511844802|2888
1348768469324|1099511844812|2888
1334008480914|893353414608|2888
1345274142908|1030792368084|2888
1341129783417|962072891362|2888
1351122852328|1099511844848|2888
1346393983144|1030792368115|2888
1347489142123|1099511844854|2888
1338886586777|962072891389|2888
1342115267306|1030792368151|2888
1348846700460|1099511844914|2888
1350771160652|1099511844933|2888
1337912552034|962072891480|2888
1333790204528|893353414762|2888
1353287642817|1168231321724|2888
1335439375411|893353414781|2888
1324346531077|755914461310|2888
1310284024797|618475507859|2888
1345091471147|1030792368296|2888
1332273146263|893353414827|2888
1344658185777|1030792368317|2888
1317693499300|687194984660|2888
1302477935350|481036554468|2888
1338463961629|962072891650|2888
1353778299528|1168231321896|2888
1351366263761|1099511845173|2888
1342609790850|1030792368449|2888
1330416447757|824633938246|2888
1353532652841|1168231321931|2888
1348830856062|1099511845249|2888
1351101330400|1099511845256|2888
1343693944858|1030792368563|2888
1330072327900|824633938368|2888
1337976929923|962072891861|2888
1348104966173|1099511845344|2888
1352315213201|1099511845355|2888
1352399071005|1099511845389|2888
1353105060712|1168231322154|2888
1347259615280|1099511845433|2888
1331219301967|893353415231|2888
1351347655674|1099511845440|2888
1354060192395|1168231322177|2888
1353595941097|1168231322195|2888
1335932196510|893353415269|2888
1336352753746|893353415289|2888
1353449388735|1168231322255|2888
1348767538263|1099511845541|2888
1348235065124|1099511845549|2888
1351816827571|1099511845567|2888
1346378272293|1030792368870|2888
1350298954549|1099511845617|2888
1322177875749|755914461948|2888
1343984770508|1030792368906|2888
1345889024074|1030792368950|2888
1346410881480|1030792368968|2888
1341970105345|1030792368996|2888
1338566126541|962072892265|2888
1338103315657|962072892270|2888
1351459795556|1099511845759|2888
1332815916531|893353415568|2888
1353094508282|1168231322531|2888
1343062310114|1030792369090|2888
1336349486855|893353415677|2888
1342435007736|1030792369150|2888
1333035235175|893353415679|2888
1337079850123|962072892430|2888
1320689876706|755914462249|2888
1327252908050|824633939003|2888
1333876683198|893353415751|2888
1333587887449|893353415758|2888
1338289711085|962072892503|2888
1353435675020|1168231322720|2888
1345695209342|1030792369255|2888
1333372701606|893353415790|2888
1335646890637|893353415800|2888
1344798501253|1030792369294|2888
1335314816516|893353415834|2888
1339406674222|962072892571|2888
1339317151577|962072892572|2888
1349885270728|1099511846061|2888
1349798615615|1099511846137|2888
1352494585106|1168231322939|2888
1314439434382|618475509069|2888
1351431811073|1099511846242|2888
1344503059372|1030792369529|2888
1329951268626|824633939338|2888
1350138705485|1099511846299|2888
1349992928881|1099511846300|2888
1345779502076|1030792369565|2888
1350088015642|1099511846308|2888
1348328765366|1099511846315|2888
1343938767958|1030792369582|2888
1323136401405|755914462641|2888
1329149084574|824633939393|2888
1324314978681|755914462673|1528
1324314978681|755914462673|3081
1324314978681|755914462673|6475
1324314978681|755914462673|6743
1324314978681|755914462673|9230
1324314978681|755914462673|9253
1324314978681|755914462673|13936
1344199955871|1030792369635|1167
1344199955871|1030792369635|1994
1344199955871|1030792369635|2919
1344199955871|1030792369635|2996
1344199955871|1030792369635|7018
1334940253597|893353416184|975
1334940253597|893353416184|4863
1334940253597|893353416184|5811
1334940253597|893353416184|7372
1334940253597|893353416184|7952
1334940253597|893353416184|9114
1334940253597|893353416184|12713
1334940253597|893353416184|14690
1344119495871|1030792369660|1167
1344119495871|1030792369660|6796
1352892723993|1168231323143|1206
1345178173380|1030792369764|1206
1310289590275|618475509367|1206
1332497918674|893353416332|1206
1350835579567|1099511846545|1206
1351563602848|1099511846552|1206
1340023984646|962072893082|1206
1350613534199|1099511846588|1206
1351766049793|1099511846609|1206
1347890126497|1099511846628|1206
1330106842111|824633939700|1206
1332263035193|893353416452|1206
1347487750938|1099511846674|1206
1328652529394|824633939739|1206
1342929947094|1030792369965|1206
1343489549415|1030792370008|1206
1353788676005|1168231323495|1206
1353078902970|1168231323497|1206
1336626400907|962072893297|1206
1317970161752|687194986374|1979
1317970161752|687194986374|3046
1317970161752|687194986374|5117
1317970161752|687194986374|5344
1317970161752|687194986374|7575
1317970161752|687194986374|9100
1317986451752|687194986388|798
1317986451752|687194986388|1979
1317986451752|687194986388|2935
1317986451752|687194986388|3055
1317986451752|687194986388|6300
1317986451752|687194986388|9154
1317986451752|687194986388|10947
1318002696752|687194986402|1979
1318002696752|687194986402|2114
1318002696752|687194986402|2853
1318002696752|687194986402|2938
1318002696752|687194986402|3105
1318002696752|687194986402|4982
1318002696752|687194986402|12578
1317984741752|687194986408|523
1317984741752|687194986408|1979
1317984741752|687194986408|2809
1317984741752|687194986408|5252
1317984741752|687194986408|5429
1317984741752|687194986408|9052
1318003416752|687194986414|1979
1318003416752|687194986414|2855
1318003416752|687194986414|3034
1318003416752|687194986414|6404
1318003416752|687194986414|9188
1318003416752|687194986414|10439
1317992571752|687194986434|1979
1317992571752|687194986434|5751
1318024341752|687194986454|1979
1318024341752|687194986454|3084
1318024341752|687194986454|7017
1318024341752|687194986454|7486
1317987171752|687194986461|1199
1317987171752|687194986461|1979
1317987171752|687194986461|9383
1317987171752|687194986461|12216
1317912291752|687194986468|1979
1317912291752|687194986468|7735
1317912291752|687194986468|8079
1317975696752|687194986478|799
1317975696752|687194986478|1979
1317975696752|687194986478|2094
1317975696752|687194986478|2906
1317975696752|687194986478|6403
1317975696752|687194986478|9271
1317975696752|687194986478|9341
1317975696752|687194986478|13549
1342836097005|1030792370465|1152
1300762674756|481036556588|289
1300762674756|481036556588|1444
1300762674756|481036556588|2001
1300762674756|481036556588|2026
1300762674756|481036556588|2048
1300762674756|481036556588|9171
1300762674756|481036556588|12288
1302619479032|481036556831|1524
1347478001845|1099511847463|1524
1346527766483|1030792370735|1524
1347864400456|1099511847479|1524
1329337168128|824633940543|1524
1347961722960|1099511847495|1524
1352962915533|1168231324239|1524
1347621624703|1099511847511|1524
1345467615176|1030792370782|1524
1339522950151|962072894054|1524
1319744436736|687194987118|1524
1343280145017|1030792370805|1524
1351376339764|1099511847549|1524
1313664968633|618475510404|1524
1314921202490|618475510412|1524
1294412111694|412317080211|1524
1322159129858|755914463899|1524
1351196349020|1099511847587|1524
1338773236058|962072894123|1524
1309423810868|549756033715|1524
1291239839925|343597603515|1524
1331635541845|893353417411|1524
1326267560198|824633940683|1524
1325638603259|755914463954|1524
1293681979824|343597603546|1933
1293681979824|343597603546|8252
1293681979824|343597603546|14319
1317074158468|687194987244|410
1317074158468|687194987244|1677
1317074158468|687194987244|5339
1317074158468|687194987244|9191
1317074158468|687194987244|13013
1293848479824|343597603575|1933
1293848479824|343597603575|2019
1293848479824|343597603575|3092
1293848479824|343597603575|12937
1293848479824|343597603575|14840
1293848479824|343597603575|15263
1293736654824|343597603593|1933
1293736654824|343597603593|2781
1293736654824|343597603593|2805
1335623267469|893353417500|1761
1335623267469|893353417500|2981
1335623267469|893353417500|5480
1335623267469|893353417500|9823
1335623267469|893353417500|13590
1335623267469|893353417500|13704
1317125323468|687194987311|410
1317125323468|687194987311|1670
1317125323468|687194987311|2112
1317125323468|687194987311|2931
1317125323468|687194987311|5067
1317125323468|687194987311|6332
1317125323468|687194987311|6420
1317125323468|687194987311|12225
1317094543468|687194987329|410
1317094543468|687194987329|9175
1293831019824|343597603667|1933
1293831019824|343597603667|2066
1293831019824|343597603667|2823
1293831019824|343597603667|6433
1293831019824|343597603667|6789
1293831019824|343597603667|13975
1324507234470|755914464101|1201
1324507234470|755914464101|2021
1324507234470|755914464101|2036
1324507234470|755914464101|5104
1293749344824|343597603703|776
1293749344824|343597603703|1933
1293749344824|343597603703|5184
1293749344824|343597603703|7282
1293749344824|343597603703|9273
1293721489824|343597603719|1933
1293721489824|343597603719|2086
1293721489824|343597603719|5261
1293721489824|343597603719|6688
1293721489824|343597603719|9074
1293721489824|343597603719|9076
1335637757469|893353417624|1761
1335637757469|893353417624|6865
1335637757469|893353417624|9449
1293634054824|343597603755|1933
1293634054824|343597603755|1940
1293634054824|343597603755|8007
1323655827006|755914464190|294
1323655827006|755914464190|564
1323655827006|755914464190|5788
1323655827006|755914464190|6824
1323655827006|755914464190|9088
1335580877469|893353417681|1761
1335580877469|893353417681|5490
1335580877469|893353417681|5732
1335580877469|893353417681|6522
1335580877469|893353417681|8660
1335580877469|893353417681|10229
1317133243468|687194987491|410
1317133243468|687194987491|7598
1317133243468|687194987491|9089
1317133243468|687194987491|11669
1317130408468|687194987510|410
1317130408468|687194987510|578
1317130408468|687194987510|1023
1317130408468|687194987510|2072
1317130408468|687194987510|5992
1317130408468|687194987510|7981
1317130408468|687194987510|10288
1317130408468|687194987510|11717
1317099628468|687194987529|410
1317099628468|687194987529|6374
1317099628468|687194987529|7574
1317099628468|687194987529|9072
1317099628468|687194987529|9259
1317181213468|687194987547|410
1317181213468|687194987547|2021
1317181213468|687194987547|2038
1317181213468|687194987547|2795
1317181213468|687194987547|2805
1317181213468|687194987547|2853
1317181213468|687194987547|6407
1335596717469|893353417773|1761
1335596717469|893353417773|5527
1335596717469|893353417773|9403
1335596717469|893353417773|10054
1335596717469|893353417773|11346
1335596717469|893353417773|14655
1327765070862|824633941056|1733
1340083805647|962072894530|1733
1299786721047|481036557380|1733
1333593961760|893353417798|1733
1290955570872|343597603912|1733
1309450541961|549756034122|1733
1348806630776|1099511848012|1733
1308551971550|549756034126|1733
1318817296776|687194987600|1733
1302831008883|481036557394|1733
1319228877911|687194987606|1733
1345422738484|1030792371288|1733
1305356237561|549756034138|1733
1305356237561|549756034138|2985
1332246578474|893353417820|1733
1336152988125|893353417822|1733
1317879412382|687194987616|1733
1322245707258|755914464354|1733
1299328807793|412317080676|500
1299328807793|412317080676|2117
1299328807793|412317080676|5066
1299328807793|412317080676|9155
1299218647793|412317080689|500
1299218647793|412317080689|780
1299218647793|412317080689|5068
1299218647793|412317080689|9278
1299218647793|412317080689|15940
1299299467793|412317080702|500
1299299467793|412317080702|2036
1299299467793|412317080702|2911
1299299467793|412317080702|5946
1299299467793|412317080702|7606
1299299467793|412317080702|9198
1299299467793|412317080702|9271
1299299467793|412317080702|11299
1299273412793|412317080715|500
1299273412793|412317080715|2839
1299273412793|412317080715|5127
1299273412793|412317080715|6402
1299273412793|412317080715|6439
1299273412793|412317080715|11548
1299294607793|412317080728|500
1299294607793|412317080728|5190
1299294607793|412317080728|8427
1299294607793|412317080728|10218
1299326017793|412317080741|500
1299326017793|412317080741|2845
1299326017793|412317080741|2908
1299296137793|412317080754|500
1299296137793|412317080754|6096
1299296137793|412317080754|9094
1299329122793|412317080767|500
1299329122793|412317080767|7994
1299329122793|412317080767|9055
1299329122793|412317080767|14902
1299272377793|412317080779|500
1299272377793|412317080779|3018
1299272377793|412317080779|5830
1299365302793|412317080791|500
1299365302793|412317080791|5162
1299365302793|412317080791|6449
1299365302793|412317080791|7537
1299365302793|412317080791|7584
1299365302793|412317080791|7598
1299365302793|412317080791|9072
1299384697793|412317080804|500
1299384697793|412317080804|1025
1299384697793|412317080804|2060
1299384697793|412317080804|5145
1299384697793|412317080804|6937
1299384697793|412317080804|7546
1299384697793|412317080804|9253
1299384697793|412317080804|11600
1299314722793|412317080815|500
1299314722793|412317080815|977
1299314722793|412317080815|2809
1299314722793|412317080815|2957
1299314722793|412317080815|5167
1299314722793|412317080815|10015
1330312527710|824633941243|8
1330312527710|824633941243|1021
1330312527710|824633941243|2779
1330312527710|824633941243|2780
1330312527710|824633941243|9177
1330312527710|824633941243|10222
1346551210954|1030792371461|8
1346551210954|1030792371461|2861
1302223263637|481036557583|8
1302223263637|481036557583|1682
1302223263637|481036557583|2894
1302223263637|481036557583|5062
1331132937833|824633941273|8
1331132937833|824633941273|2777
1331132937833|824633941273|6588
1331132937833|824633941273|9177
1329786580998|824633941293|776
1329786580998|824633941293|1934
1329786580998|824633941293|3032
1329786580998|824633941293|8054
1329813400998|824633941313|582
1329813400998|824633941313|1934
1329813400998|824633941313|2025
1329813400998|824633941313|2824
1329813400998|824633941313|6837
1329813400998|824633941313|6845
1329885760998|824633941333|583
